"hit_id","query_id","biosample_id","closest_ref","distance","SRM_present","single_closest_ref"
"ULVC01.43776.1_1/2-266","ULVC01","SAMEA4835769","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.124735,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"ULVC01.62011.1_1/12-148","ULVC01","SAMEA4835769","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.043679,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"ULVC01.43899.1_2/19-195","ULVC01","SAMEA4835769","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.039901,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"USWY01.5726.1_4/21-362","USWY01","SAMN06111942","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"USWY01.2295.1_9/18-361","USWY01","SAMN06111942","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.554504,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"USWY01.5726.1_3/63-344","USWY01","SAMN06111942","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"USWY01.2295.1_10/5-398","USWY01","SAMN06111942","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.41311,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"WPOE01.2.1_55/8-336","WPOE01","SAMN13387023","['Gordonibacter_pamelaeae__GrdPame5']",0.0276322210296696,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"WPOE01.2.1_56/4-307","WPOE01","SAMN13387023","['Gordonibacter_pamelaeae__GrdPame5']",0.257287704393165,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"UAOO01.4932.1_1/20-362","UAOO01","SAMN06164630","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.07237,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"UAOO01.4932.1_2/6-419","UAOO01","SAMN06164630","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.104426,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"OYQA01.83.1_4/12-350","OYQA01","SAMN06165592","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.09334555633203,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2"
"OYQA01.83.1_5/7-374","OYQA01","SAMN06165592","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.46578653982822,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"USYX01.9165.1_2/21-362","USYX01","SAMN06112095","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"USYX01.9165.1_3/198-408","USYX01","SAMN06112095","['Bilophila_sp._4_1_30__BilSpec3']",0.0706748334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UZHW01.16669.1_2/1-305","UZHW01","SAMN00791927","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"UERG01.68268.1_1/26-234","UERG01","SAMN06115478","['Desulfovibrio_vulgaris__DQ826729']",0.457744093887675,TRUE,"Desulfovibrio_vulgaris__DQ826729"
"ULXM01.1565.1_1/7-205","ULXM01","SAMEA4835838","['QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"UZHI01.1633.1_6/9-348","UZHI01","SAMN00791902","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0922403035934414,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"UZHI01.1633.1_7/7-420","UZHI01","SAMN00791902","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0661573035934414,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"USZC01.638.1_13/21-362","USZC01","SAMN06111958","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"USZC01.16.1_112/18-361","USZC01","SAMN06111958","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.543209,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"USZC01.638.1_12/63-344","USZC01","SAMN06111958","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"USZC01.16.1_113/5-398","USZC01","SAMN06111958","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.41311,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"USZC01.10734.1_1/9-244","USZC01","SAMN06111958","['Desulfovibrio_vulgaris__DQ826729']",0.518505093887675,TRUE,"Desulfovibrio_vulgaris__DQ826729"
"USZC01.25440.1_2/4-256","USZC01","SAMN06111958","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.354372099243762,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"USZC01.53256.1_1/14-164","USZC01","SAMN06111958","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.758629556332035,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2"
"USZC01.83011.1_2/12-186","USZC01","SAMN06111958","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.18480655633203,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2"
"ULWZ01.63543.1_1/1-179","ULWZ01","SAMEA4835825","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"ULWZ01.26170.1_1/24-160","ULWZ01","SAMEA4835825","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"ULWZ01.32982.1_1/3-179","ULWZ01","SAMEA4835825","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"UMGB01.69084.1_2/21-211","UMGB01","SAMEA4836060","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"UMGB01.53203.1_2/63-232","UMGB01","SAMEA4836060","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UMGB01.24807.1_1/3-137","UMGB01","SAMEA4836060","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UMGB01.45971.1_1/16-153","UMGB01","SAMEA4836060","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"OQRC01.28035.1_2/4-226","OQRC01","SAMN02712089","['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UZSS01.30450.1_1/28-328","UZSS01","SAMN00792074","['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UPEC01.2184.1_2/18-361","UPEC01","SAMEA2737701","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.553382,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"UPEC01.2184.1_1/12-321","UPEC01","SAMEA2737701","['QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"UAKK01.7292.1_2/20-361","UAKK01","SAMN06164804","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0940303035934414,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"UAKK01.7292.1_3/10-328","UAKK01","SAMN06164804","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"UEQG01.256.1_29/10-349","UEQG01","SAMN06115532","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"UEQG01.256.1_30/63-344","UEQG01","SAMN06115532","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UYEB01.40733.1_1/63-256","UYEB01","SAMEA2162573","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UYEB01.63452.1_1/1-213","UYEB01","SAMEA2162573","['Bilophila_sp._4_1_30__BilSpec3']",0.0559268334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"OYRZ01.353.1_1/21-362","OYRZ01","SAMN06165512","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"OYRZ01.390.1_2/18-361","OYRZ01","SAMN06165512","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.553382,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"OYRZ01.353.1_2/63-344","OYRZ01","SAMN06165512","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"OYRZ01.390.1_3/6-400","OYRZ01","SAMN06165512","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.409651,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"UZTQ01.28268.1_1/14-255","UZTQ01","SAMN00792112","['Bilophila_sp._4_1_30__BilSpec3']",0.0088038334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"OWDA01.24669.1_2/21-203","OWDA01","SAMEA3708563","['Bilophila_sp._4_1_30__BilSpec3']",0.0145538334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"VTFY01.1.1_290/6-329","VTFY01","SAMN12639138","['Gordonibacter_pamelaeae__GrdPame5']",0.670139704393165,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"VTFY01.1.1_291/9-395","VTFY01","SAMN12639138","['Gordonibacter_pamelaeae__GrdPame5']",0.620164704393165,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"OZFV01.8576.1_2/20-315","OZFV01","SAMN06165144","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.020257,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OZFV01.8576.1_1/9-227","OZFV01","SAMN06165144","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige2"
"PPTR01.8.1_29/8-336","PPTR01","SAMN08365987","['Gordonibacter_pamelaeae__GrdPame5']",0.303835704393165,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"PPTR01.8.1_28/4-307","PPTR01","SAMN08365987","['Gordonibacter_pamelaeae__GrdPame5']",0.280645704393165,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"ULWY01.49008.1_2/19-216","ULWY01","SAMEA4835824","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OWAN01.1663.1_2/10-342","OWAN01","SAMEA3708641","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.019391,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"OWAN01.1663.1_3/63-344","OWAN01","SAMEA3708641","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"OPYE01.17877.1_2/2-287","OPYE01","SAMEA1967055","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.014198,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"UYEQ01.13532.1_2/12-336","UYEQ01","SAMEA2146600","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.850357556332035,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2"
"UYEQ01.13532.1_1/8-314","UYEQ01","SAMEA2146600","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"JAJCQY01.2.1_65/4-369","JAJCQY01","SAMN22167310","['Gordonibacter_pamelaeae_7-10-1-b__FP929047']",0.0139576951735704,TRUE,"Gordonibacter_pamelaeae_7-10-1-b__FP929047"
"JAJCQY01.2.1_64/8-336","JAJCQY01","SAMN22167310","['Gordonibacter_pamelaeae__GrdPame5']",0.00338522102966964,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"OYRL01.959.1_2/1-211","OYRL01","SAMN06165668","['Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",0.0261574179855414,TRUE,"Desulfovibrio_sp._6_1_46AFAA__DsvSp231"
"OYRL01.489.1_2/14-213","OYRL01","SAMN06165668","['Desulfovibrio_sp._3_1_syn3__DsvSp230']",NA,TRUE,"Desulfovibrio_sp._3_1_syn3__DsvSp230"
"UALZ01.7889.1_2/127-446","UALZ01","SAMN06164785","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0888263035934414,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"CAAEPX01.185.1_5/8-331","CAAEPX01","SAMEA5278197","['Gordonibacter_pamelaeae__GrdPame5']",0.636398704393165,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"CAAEPX01.185.1_6/9-396","CAAEPX01","SAMEA5278197","['Gordonibacter_pamelaeae__GrdPame5']",0.588805704393165,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"UEYJ01.10159.1_3/21-361","UEYJ01","SAMN06115523","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.076572,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"UEYJ01.10159.1_4/5-396","UEYJ01","SAMN06115523","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.091763,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"UEYJ01.6437.1_4/4-419","UEYJ01","SAMN06115523","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0484853035934414,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"UEYJ01.6437.1_5/20-240","UEYJ01","SAMN06115523","['QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"UEYJ01.70573.1_1/7-169","UEYJ01","SAMN06115523","['uncultured_bacterium__EF645667']",0.43185270944906,TRUE,"uncultured_bacterium__EF645667"
"OWGP01.2594.1_1/21-264","OWGP01","SAMEA3708542","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UEPZ01.27110.1_1/5-293","UEPZ01","SAMN06115414","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.550793,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"UEPZ01.55893.1_1/3-166","UEPZ01","SAMN06115414","['uncultured_bacterium__EF645667']",0.317933243909725,TRUE,"uncultured_bacterium__EF645667"
"OVIP01.8190.1_1/8-183","OVIP01","SAMN02676186","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"OVIP01.4464.1_1/1-241","OVIP01","SAMN02676186","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"JABLTR01.106603.1_13/21-362","JABLTR01","SAMN14651230","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"JABLTR01.106603.1_12/63-344","JABLTR01","SAMN14651230","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"JABLTR01.62344.1_1/7-196","JABLTR01","SAMN14651230","['Gordonibacter_pamelaeae__GrdPame5']",NA,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"OYTP01.5870.1_1/12-330","OYTP01","SAMN06165639","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.850357556332035,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2"
"OYTP01.993.1_1/21-362","OYTP01","SAMN06165639","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"OYTP01.993.1_2/63-344","OYTP01","SAMN06165639","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"ORRL01.4986.1_5/63-344","ORRL01","SAMEA2338660","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"ORRL01.6747.1_1/1-233","ORRL01","SAMEA2338660","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"ORRL01.4986.1_6/21-271","ORRL01","SAMEA2338660","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.167468,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"UPCG01.29051.1_1/13-242","UPCG01","SAMEA2737709","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"ORTF01.2734.1_20/20-361","ORTF01","SAMEA2338814","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.010214,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"ORTF01.2734.1_21/4-418","ORTF01","SAMEA2338814","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0741573035934414,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"ORRW01.73751.1_1/12-175","ORRW01","SAMEA2338639","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"CABQGX01.231.1_1/20-359","CABQGX01","SAMEA5850068","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.344964,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"CABQGX01.231.1_2/16-267","CABQGX01","SAMEA5850068","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.375911099243762,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"ORSK01.7982.1_4/20-361","ORSK01","SAMEA2338663","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.020092,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"ORSK01.7982.1_3/6-419","ORSK01","SAMEA2338663","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0524173035934414,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OVFZ01.2331.1_5/20-361","OVFZ01","SAMN06016368","['QUERY___Ley3_66761_scaffold_1025_dsrA']",2e-06,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OVFZ01.2331.1_4/4-420","OVFZ01","SAMN06016368","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0632033035934414,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OVFZ01.38239.1_1/8-193","OVFZ01","SAMN06016368","['QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"UEQW01.6394.1_3/21-362","UEQW01","SAMN06115421","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"UEQW01.6394.1_4/63-344","UEQW01","SAMN06115421","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UEQW01.80555.1_1/5-172","UEQW01","SAMN06115421","['Arctic_sediment_clone_AH5_5__AtcSed67']",1.347894064362,TRUE,"Arctic_sediment_clone_AH5_5__AtcSed67"
"UPPT01.53194.1_1/14-269","UPPT01","SAMEA2737758","['QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"UPPT01.40181.1_1/8-188","UPPT01","SAMEA2737758","['Gordonibacter_pamelaeae__GrdPame5']",0.0332802210296696,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"CAAEBA01.422.1_1/18-362","CAAEBA01","SAMEA5279609","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.563237,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"CAAEBA01.422.1_2/5-399","CAAEBA01","SAMEA5279609","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.405513,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"OZIY01.64400.1_1/6-124","OZIY01","SAMN06165325","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UZOD01.37753.1_1/28-222","UZOD01","SAMN00791960","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"OWAX01.22968.1_2/62-343","OWAX01","SAMEA3708588","['Bilophila_sp._4_1_30__BilSpec3']",0.0016698334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"OWAX01.18918.1_2/5-319","OWAX01","SAMEA3708588","['Bilophila_sp._4_1_30__BilSpec3']",0.0117888334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"OURG01.1101.1_4/12-336","OURG01","SAMN04329853","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.850357556332035,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2"
"OURG01.1101.1_5/4-370","OURG01","SAMN04329853","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.19332553982822,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"OURG01.1542.1_2/20-361","OURG01","SAMN04329853","['QUERY___Ley3_66761_scaffold_1025_dsrA']",2e-06,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OURG01.7203.1_1/4-318","OURG01","SAMN04329853","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.12269653982822,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"OURG01.1542.1_3/4-418","OURG01","SAMN04329853","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OURG01.5369.1_1/2-202","OURG01","SAMN04329853","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.758629556332035,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2"
"CABRFI01.75.1_4/8-331","CABRFI01","SAMEA5850710","['Gordonibacter_pamelaeae__GrdPame5']",0.636398704393165,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"CABRFI01.75.1_3/9-396","CABRFI01","SAMEA5850710","['Gordonibacter_pamelaeae__GrdPame5']",0.588805704393165,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"CABSWX01.3.1_33/18-361","CABSWX01","SAMEA5852501","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.563237,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"CABSWX01.3.1_32/5-399","CABSWX01","SAMEA5852501","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.405513,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"UPLK01.18465.1_1/63-353","UPLK01","SAMEA2737870","['Bilophila_sp._4_1_30__BilSpec3']",0.0190248334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"OVMM01.11079.1_2/10-327","OVMM01","SAMN06016328","['Bilophila_sp._4_1_30__BilSpec3']",0.0016698334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"CAJKWV01.100.1_1/20-361","CAJKWV01","SAMEA7847886","['Desulfovibrio_desulfuricans__DslDes17']",0.00675832737150207,TRUE,"Desulfovibrio_desulfuricans__DslDes17"
"CAJKWV01.100.1_2/4-426","CAJKWV01","SAMEA7847886","['Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358']",0.0243177921887412,TRUE,"Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358"
"OQLK01.6297.1_1/25-160","OQLK01","SAMD00036387","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UMGY01.40014.1_1/61-240","UMGY01","SAMEA4836084","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.058003,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"UEOJ01.830.1_10/21-364","UEOJ01","SAMN06115505","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.212785,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"UEOJ01.830.1_11/4-417","UEOJ01","SAMN06115505","['Desulfovibrio_vulgaris__DQ826729']",0.489097093887675,TRUE,"Desulfovibrio_vulgaris__DQ826729"
"OVYU01.43577.1_1/4-179","OVYU01","SAMEA3708472","['Desulfovibrio_desulfuricans__DslDes24']",1.05934229623876,TRUE,"Desulfovibrio_desulfuricans__DslDes24"
"ULXO01.5844.1_1/4-419","ULXO01","SAMEA4835841","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0563993035934414,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OZRZ01.12938.1_1/20-291","OZRZ01","SAMN06164727","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.102416,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
