coassembly	sample	geneID	contig	start	stop	strand	length	mapped	RPKM	geneLoc	geneNum	Score
Capsule_1	E19_1	353989_6	k141_353989	3710	4675	+	966	0	0	Capsule_1.k141_353989_6/2-315	Capsule_1.k141_353989_6	527.0
Capsule_1	E19_1	218212_4	k141_218212	1975	2940	-	966	0	0	Capsule_1.k141_218212_4/2-315	Capsule_1.k141_218212_4	525.1
Capsule_1	E19_1	98218_10	k141_98218	8370	9338	+	969	0	0	Capsule_1.k141_98218_10/4-317	Capsule_1.k141_98218_10	524.8
Capsule_1	E19_1	174669_10	k141_174669	6925	7890	+	966	0	0	Capsule_1.k141_174669_10/2-315	Capsule_1.k141_174669_10	523.3
Capsule_1	E19_1	99675_10	k141_99675	7283	8260	+	978	0	0	Capsule_1.k141_99675_10/4-319	Capsule_1.k141_99675_10	491.0
Capsule_1	E19_1	53199_128	k141_53199	131549	132598	+	1050	0	0	Capsule_1.k141_53199_128/2-315	Capsule_1.k141_53199_128	484.9
Capsule_1	E19_1	416203_114	k141_416203	127141	128232	+	1092	6	0.470387	Capsule_1.k141_416203_114/4-329	Capsule_1.k141_416203_114	371.5
Capsule_1	E23_1	270772_2	k141_270772	287	1303	+	1017	0	0	Capsule_1.k141_270772_2/1-334	Capsule_1.k141_270772_2	563.3
Capsule_1	E23_1	262899_51	k141_262899	48956	49963	+	1008	0	0	Capsule_1.k141_262899_51/1-334	Capsule_1.k141_262899_51	542.0
Capsule_1	E23_1	98218_8	k141_98218	6554	7564	+	1011	1	0.0614751	Capsule_1.k141_98218_8/1-329	Capsule_1.k141_98218_8	500.7
Capsule_1	E23_1	218212_6	k141_218212	3745	4743	-	999	1	0.0622135	Capsule_1.k141_218212_6/1-328	Capsule_1.k141_218212_6	490.5
Capsule_1	E23_1	353989_4	k141_353989	1908	2906	+	999	5	0.311068	Capsule_1.k141_353989_4/1-328	Capsule_1.k141_353989_4	487.4
Capsule_1	E23_1	174669_8	k141_174669	5123	6121	+	999	20	1.24427	Capsule_1.k141_174669_8/1-328	Capsule_1.k141_174669_8	480.0
Capsule_1	E23_1	99675_8	k141_99675	5487	6491	+	1005	0	0	Capsule_1.k141_99675_8/1-328	Capsule_1.k141_99675_8	477.1
Capsule_1	E23_1	53199_126	k141_53199	129714	130736	+	1023	0	0	Capsule_1.k141_53199_126/1-333	Capsule_1.k141_53199_126	460.4
Capsule_1	E23_1	416203_112	k141_416203	125275	126312	+	1038	4	0.239504	Capsule_1.k141_416203_112/1-337	Capsule_1.k141_416203_112	444.2
Capsule_1	E23_1	358292_7	k141_358292	8100	9767	-	1668	0	0	Capsule_1.k141_358292_7/215-548	Capsule_1.k141_358292_7	368.8
Capsule_1	E23_1	467379_6	k141_467379	5285	6331	+	1047	1	0.0593613	Capsule_1.k141_467379_6/1-342	Capsule_1.k141_467379_6	369.0
Capsule_1	E23_1	270772_3	k141_270772	1296	2090	+	795	0	0	Capsule_1.k141_270772_3/4-264	Capsule_1.k141_270772_3	468.0
Capsule_1	E23_1	262899_52	k141_262899	49963	50757	+	795	0	0	Capsule_1.k141_262899_52/4-264	Capsule_1.k141_262899_52	453.8
Capsule_1	E23_1	218212_5	k141_218212	2955	3743	-	789	5	0.393861	Capsule_1.k141_218212_5/3-262	Capsule_1.k141_218212_5	434.2
Capsule_1	E23_1	353989_5	k141_353989	2908	3696	+	789	5	0.393861	Capsule_1.k141_353989_5/3-262	Capsule_1.k141_353989_5	433.9
Capsule_1	E23_1	174669_9	k141_174669	6123	6911	+	789	10	0.787723	Capsule_1.k141_174669_9/3-262	Capsule_1.k141_174669_9	420.8
Capsule_1	E23_1	99675_9	k141_99675	6481	7272	+	792	0	0	Capsule_1.k141_99675_9/3-263	Capsule_1.k141_99675_9	419.8
Capsule_1	E23_1	98218_9	k141_98218	7565	8356	+	792	0	0	Capsule_1.k141_98218_9/2-263	Capsule_1.k141_98218_9	418.1
Capsule_1	E23_1	53199_127	k141_53199	130726	131535	+	810	0	0	Capsule_1.k141_53199_127/4-269	Capsule_1.k141_53199_127	383.1
Capsule_1	E23_1	416203_113	k141_416203	126332	127123	+	792	2	0.156948	Capsule_1.k141_416203_113/4-263	Capsule_1.k141_416203_113	348.7
Capsule_1	E23_1	358292_6	k141_358292	7309	8097	-	789	0	0	Capsule_1.k141_358292_6/3-262	Capsule_1.k141_358292_6	330.5
Capsule_1	E23_1	467379_7	k141_467379	6336	7124	+	789	0	0	Capsule_1.k141_467379_7/5-262	Capsule_1.k141_467379_7	320.7
Capsule_1	E23_1	262899_53	k141_262899	50771	51742	+	972	0	0	Capsule_1.k141_262899_53/2-315	Capsule_1.k141_262899_53	568.2
Capsule_1	E23_1	270772_4	k141_270772	2104	3075	+	972	0	0	Capsule_1.k141_270772_4/2-315	Capsule_1.k141_270772_4	559.5
Capsule_1	E23_1	353989_6	k141_353989	3710	4675	+	966	7	0.450372	Capsule_1.k141_353989_6/2-315	Capsule_1.k141_353989_6	527.0
Capsule_1	E23_1	218212_4	k141_218212	1975	2940	-	966	4	0.257355	Capsule_1.k141_218212_4/2-315	Capsule_1.k141_218212_4	525.1
Capsule_1	E23_1	98218_10	k141_98218	8370	9338	+	969	0	0	Capsule_1.k141_98218_10/4-317	Capsule_1.k141_98218_10	524.8
Capsule_1	E23_1	174669_10	k141_174669	6925	7890	+	966	23	1.47979	Capsule_1.k141_174669_10/2-315	Capsule_1.k141_174669_10	523.3
Capsule_1	E23_1	99675_10	k141_99675	7283	8260	+	978	0	0	Capsule_1.k141_99675_10/4-319	Capsule_1.k141_99675_10	491.0
Capsule_1	E23_1	53199_128	k141_53199	131549	132598	+	1050	0	0	Capsule_1.k141_53199_128/2-315	Capsule_1.k141_53199_128	484.9
Capsule_1	E23_1	416203_114	k141_416203	127141	128232	+	1092	6	0.341491	Capsule_1.k141_416203_114/4-329	Capsule_1.k141_416203_114	371.5
Capsule_1	E3_1	270772_2	k141_270772	287	1303	+	1017	0	0	Capsule_1.k141_270772_2/1-334	Capsule_1.k141_270772_2	563.3
Capsule_1	E3_1	262899_51	k141_262899	48956	49963	+	1008	0	0	Capsule_1.k141_262899_51/1-334	Capsule_1.k141_262899_51	542.0
Capsule_1	E3_1	98218_8	k141_98218	6554	7564	+	1011	37	7.55622	Capsule_1.k141_98218_8/1-329	Capsule_1.k141_98218_8	500.7
Capsule_1	E3_1	218212_6	k141_218212	3745	4743	-	999	0	0	Capsule_1.k141_218212_6/1-328	Capsule_1.k141_218212_6	490.5
Capsule_1	E3_1	353989_4	k141_353989	1908	2906	+	999	0	0	Capsule_1.k141_353989_4/1-328	Capsule_1.k141_353989_4	487.4
Capsule_1	E3_1	174669_8	k141_174669	5123	6121	+	999	14	2.89345	Capsule_1.k141_174669_8/1-328	Capsule_1.k141_174669_8	480.0
Capsule_1	E3_1	99675_8	k141_99675	5487	6491	+	1005	0	0	Capsule_1.k141_99675_8/1-328	Capsule_1.k141_99675_8	477.1
Capsule_1	E3_1	53199_126	k141_53199	129714	130736	+	1023	6	1.21096	Capsule_1.k141_53199_126/1-333	Capsule_1.k141_53199_126	460.4
Capsule_1	E3_1	416203_112	k141_416203	125275	126312	+	1038	17	3.38147	Capsule_1.k141_416203_112/1-337	Capsule_1.k141_416203_112	444.2
Capsule_1	E3_1	358292_7	k141_358292	8100	9767	-	1668	0	0	Capsule_1.k141_358292_7/215-548	Capsule_1.k141_358292_7	368.8
Capsule_1	E3_1	467379_6	k141_467379	5285	6331	+	1047	0	0	Capsule_1.k141_467379_6/1-342	Capsule_1.k141_467379_6	369.0
Capsule_1	E3_1	270772_3	k141_270772	1296	2090	+	795	3	0.779126	Capsule_1.k141_270772_3/4-264	Capsule_1.k141_270772_3	468.0
Capsule_1	E3_1	262899_52	k141_262899	49963	50757	+	795	0	0	Capsule_1.k141_262899_52/4-264	Capsule_1.k141_262899_52	453.8
Capsule_1	E3_1	218212_5	k141_218212	2955	3743	-	789	0	0	Capsule_1.k141_218212_5/3-262	Capsule_1.k141_218212_5	434.2
Capsule_1	E3_1	353989_5	k141_353989	2908	3696	+	789	0	0	Capsule_1.k141_353989_5/3-262	Capsule_1.k141_353989_5	433.9
Capsule_1	E3_1	174669_9	k141_174669	6123	6911	+	789	5	1.30842	Capsule_1.k141_174669_9/3-262	Capsule_1.k141_174669_9	420.8
Capsule_1	E3_1	99675_9	k141_99675	6481	7272	+	792	0	0	Capsule_1.k141_99675_9/3-263	Capsule_1.k141_99675_9	419.8
Capsule_1	E3_1	98218_9	k141_98218	7565	8356	+	792	23	5.99593	Capsule_1.k141_98218_9/2-263	Capsule_1.k141_98218_9	418.1
Capsule_1	E3_1	53199_127	k141_53199	130726	131535	+	810	0	0	Capsule_1.k141_53199_127/4-269	Capsule_1.k141_53199_127	383.1
Capsule_1	E3_1	416203_113	k141_416203	126332	127123	+	792	6	1.56416	Capsule_1.k141_416203_113/4-263	Capsule_1.k141_416203_113	348.7
Capsule_1	E3_1	358292_6	k141_358292	7309	8097	-	789	0	0	Capsule_1.k141_358292_6/3-262	Capsule_1.k141_358292_6	330.5
Capsule_1	E3_1	467379_7	k141_467379	6336	7124	+	789	0	0	Capsule_1.k141_467379_7/5-262	Capsule_1.k141_467379_7	320.7
Capsule_1	E3_1	262899_53	k141_262899	50771	51742	+	972	0	0	Capsule_1.k141_262899_53/2-315	Capsule_1.k141_262899_53	568.2
Capsule_1	E3_1	270772_4	k141_270772	2104	3075	+	972	0	0	Capsule_1.k141_270772_4/2-315	Capsule_1.k141_270772_4	559.5
Capsule_1	E3_1	353989_6	k141_353989	3710	4675	+	966	0	0	Capsule_1.k141_353989_6/2-315	Capsule_1.k141_353989_6	527.0
Capsule_1	E3_1	218212_4	k141_218212	1975	2940	-	966	0	0	Capsule_1.k141_218212_4/2-315	Capsule_1.k141_218212_4	525.1
Capsule_1	E3_1	98218_10	k141_98218	8370	9338	+	969	17	3.62225	Capsule_1.k141_98218_10/4-317	Capsule_1.k141_98218_10	524.8
Capsule_1	E3_1	174669_10	k141_174669	6925	7890	+	966	4	0.854942	Capsule_1.k141_174669_10/2-315	Capsule_1.k141_174669_10	523.3
Capsule_1	E3_1	99675_10	k141_99675	7283	8260	+	978	0	0	Capsule_1.k141_99675_10/4-319	Capsule_1.k141_99675_10	491.0
Capsule_1	E3_1	53199_128	k141_53199	131549	132598	+	1050	0	0	Capsule_1.k141_53199_128/2-315	Capsule_1.k141_53199_128	484.9
Capsule_1	E3_1	416203_114	k141_416203	127141	128232	+	1092	6	1.13444	Capsule_1.k141_416203_114/4-329	Capsule_1.k141_416203_114	371.5
Capsule_1	E9_1	270772_2	k141_270772	287	1303	+	1017	0	0	Capsule_1.k141_270772_2/1-334	Capsule_1.k141_270772_2	563.3
Capsule_1	E9_1	262899_51	k141_262899	48956	49963	+	1008	0	0	Capsule_1.k141_262899_51/1-334	Capsule_1.k141_262899_51	542.0
Capsule_1	E9_1	98218_8	k141_98218	6554	7564	+	1011	0	0	Capsule_1.k141_98218_8/1-329	Capsule_1.k141_98218_8	500.7
Capsule_1	E9_1	218212_6	k141_218212	3745	4743	-	999	11	0.58337	Capsule_1.k141_218212_6/1-328	Capsule_1.k141_218212_6	490.5
Capsule_1	E9_1	353989_4	k141_353989	1908	2906	+	999	4	0.212135	Capsule_1.k141_353989_4/1-328	Capsule_1.k141_353989_4	487.4
Capsule_1	E9_1	174669_8	k141_174669	5123	6121	+	999	17	0.901572	Capsule_1.k141_174669_8/1-328	Capsule_1.k141_174669_8	480.0
Capsule_1	E9_1	99675_8	k141_99675	5487	6491	+	1005	19	1.00162	Capsule_1.k141_99675_8/1-328	Capsule_1.k141_99675_8	477.1
Capsule_1	E9_1	53199_126	k141_53199	129714	130736	+	1023	0	0	Capsule_1.k141_53199_126/1-333	Capsule_1.k141_53199_126	460.4
Capsule_1	E9_1	416203_112	k141_416203	125275	126312	+	1038	0	0	Capsule_1.k141_416203_112/1-337	Capsule_1.k141_416203_112	444.2
Capsule_1	E9_1	358292_7	k141_358292	8100	9767	-	1668	55	1.74696	Capsule_1.k141_358292_7/215-548	Capsule_1.k141_358292_7	368.8
Capsule_1	E9_1	467379_6	k141_467379	5285	6331	+	1047	11	0.556625	Capsule_1.k141_467379_6/1-342	Capsule_1.k141_467379_6	369.0
Capsule_1	E9_1	270772_3	k141_270772	1296	2090	+	795	0	0	Capsule_1.k141_270772_3/4-264	Capsule_1.k141_270772_3	468.0
Capsule_1	E9_1	262899_52	k141_262899	49963	50757	+	795	0	0	Capsule_1.k141_262899_52/4-264	Capsule_1.k141_262899_52	453.8
Capsule_1	E9_1	218212_5	k141_218212	2955	3743	-	789	5	0.335745	Capsule_1.k141_218212_5/3-262	Capsule_1.k141_218212_5	434.2
Capsule_1	E9_1	353989_5	k141_353989	2908	3696	+	789	7	0.470043	Capsule_1.k141_353989_5/3-262	Capsule_1.k141_353989_5	433.9
Capsule_1	E9_1	174669_9	k141_174669	6123	6911	+	789	12	0.805789	Capsule_1.k141_174669_9/3-262	Capsule_1.k141_174669_9	420.8
Capsule_1	E9_1	99675_9	k141_99675	6481	7272	+	792	8	0.535158	Capsule_1.k141_99675_9/3-263	Capsule_1.k141_99675_9	419.8
Capsule_1	E9_1	98218_9	k141_98218	7565	8356	+	792	0	0	Capsule_1.k141_98218_9/2-263	Capsule_1.k141_98218_9	418.1
Capsule_1	E9_1	53199_127	k141_53199	130726	131535	+	810	0	0	Capsule_1.k141_53199_127/4-269	Capsule_1.k141_53199_127	383.1
Capsule_1	E9_1	416203_113	k141_416203	126332	127123	+	792	0	0	Capsule_1.k141_416203_113/4-263	Capsule_1.k141_416203_113	348.7
Capsule_1	E9_1	358292_6	k141_358292	7309	8097	-	789	34	2.28307	Capsule_1.k141_358292_6/3-262	Capsule_1.k141_358292_6	330.5
Capsule_1	E9_1	467379_7	k141_467379	6336	7124	+	789	17	1.14153	Capsule_1.k141_467379_7/5-262	Capsule_1.k141_467379_7	320.7
Capsule_1	E9_1	262899_53	k141_262899	50771	51742	+	972	0	0	Capsule_1.k141_262899_53/2-315	Capsule_1.k141_262899_53	568.2
Capsule_1	E9_1	270772_4	k141_270772	2104	3075	+	972	0	0	Capsule_1.k141_270772_4/2-315	Capsule_1.k141_270772_4	559.5
Capsule_1	E9_1	353989_6	k141_353989	3710	4675	+	966	3	0.164536	Capsule_1.k141_353989_6/2-315	Capsule_1.k141_353989_6	527.0
Capsule_1	E9_1	218212_4	k141_218212	1975	2940	-	966	8	0.438763	Capsule_1.k141_218212_4/2-315	Capsule_1.k141_218212_4	525.1
Capsule_1	E9_1	98218_10	k141_98218	8370	9338	+	969	0	0	Capsule_1.k141_98218_10/4-317	Capsule_1.k141_98218_10	524.8
Capsule_1	E9_1	174669_10	k141_174669	6925	7890	+	966	21	1.15175	Capsule_1.k141_174669_10/2-315	Capsule_1.k141_174669_10	523.3
Capsule_1	E9_1	99675_10	k141_99675	7283	8260	+	978	21	1.13762	Capsule_1.k141_99675_10/4-319	Capsule_1.k141_99675_10	491.0
Capsule_1	E9_1	53199_128	k141_53199	131549	132598	+	1050	0	0	Capsule_1.k141_53199_128/2-315	Capsule_1.k141_53199_128	484.9
Capsule_1	E9_1	416203_114	k141_416203	127141	128232	+	1092	3	0.145551	Capsule_1.k141_416203_114/4-329	Capsule_1.k141_416203_114	371.5
Capsule_1	G13_1	270772_2	k141_270772	287	1303	+	1017	1	0.0839521	Capsule_1.k141_270772_2/1-334	Capsule_1.k141_270772_2	563.3
Capsule_1	G13_1	262899_51	k141_262899	48956	49963	+	1008	0	0	Capsule_1.k141_262899_51/1-334	Capsule_1.k141_262899_51	542.0
Capsule_1	G13_1	98218_8	k141_98218	6554	7564	+	1011	0	0	Capsule_1.k141_98218_8/1-329	Capsule_1.k141_98218_8	500.7
Capsule_1	G13_1	218212_6	k141_218212	3745	4743	-	999	0	0	Capsule_1.k141_218212_6/1-328	Capsule_1.k141_218212_6	490.5
Capsule_1	G13_1	353989_4	k141_353989	1908	2906	+	999	0	0	Capsule_1.k141_353989_4/1-328	Capsule_1.k141_353989_4	487.4
Capsule_1	G13_1	174669_8	k141_174669	5123	6121	+	999	9	0.769183	Capsule_1.k141_174669_8/1-328	Capsule_1.k141_174669_8	480.0
Capsule_1	G13_1	99675_8	k141_99675	5487	6491	+	1005	0	0	Capsule_1.k141_99675_8/1-328	Capsule_1.k141_99675_8	477.1
Capsule_1	G13_1	53199_126	k141_53199	129714	130736	+	1023	0	0	Capsule_1.k141_53199_126/1-333	Capsule_1.k141_53199_126	460.4
Capsule_1	G13_1	416203_112	k141_416203	125275	126312	+	1038	0	0	Capsule_1.k141_416203_112/1-337	Capsule_1.k141_416203_112	444.2
Capsule_1	G13_1	358292_7	k141_358292	8100	9767	-	1668	0	0	Capsule_1.k141_358292_7/215-548	Capsule_1.k141_358292_7	368.8
Capsule_1	G13_1	467379_6	k141_467379	5285	6331	+	1047	0	0	Capsule_1.k141_467379_6/1-342	Capsule_1.k141_467379_6	369.0
Capsule_1	G13_1	270772_3	k141_270772	1296	2090	+	795	0	0	Capsule_1.k141_270772_3/4-264	Capsule_1.k141_270772_3	468.0
Capsule_1	G13_1	262899_52	k141_262899	49963	50757	+	795	0	0	Capsule_1.k141_262899_52/4-264	Capsule_1.k141_262899_52	453.8
Capsule_1	G13_1	218212_5	k141_218212	2955	3743	-	789	0	0	Capsule_1.k141_218212_5/3-262	Capsule_1.k141_218212_5	434.2
Capsule_1	G13_1	353989_5	k141_353989	2908	3696	+	789	0	0	Capsule_1.k141_353989_5/3-262	Capsule_1.k141_353989_5	433.9
Capsule_1	G13_1	174669_9	k141_174669	6123	6911	+	789	2	0.216424	Capsule_1.k141_174669_9/3-262	Capsule_1.k141_174669_9	420.8
Capsule_1	G13_1	99675_9	k141_99675	6481	7272	+	792	0	0	Capsule_1.k141_99675_9/3-263	Capsule_1.k141_99675_9	419.8
Capsule_1	G13_1	98218_9	k141_98218	7565	8356	+	792	0	0	Capsule_1.k141_98218_9/2-263	Capsule_1.k141_98218_9	418.1
Capsule_1	G13_1	53199_127	k141_53199	130726	131535	+	810	0	0	Capsule_1.k141_53199_127/4-269	Capsule_1.k141_53199_127	383.1
Capsule_1	G13_1	416203_113	k141_416203	126332	127123	+	792	0	0	Capsule_1.k141_416203_113/4-263	Capsule_1.k141_416203_113	348.7
Capsule_1	G13_1	358292_6	k141_358292	7309	8097	-	789	0	0	Capsule_1.k141_358292_6/3-262	Capsule_1.k141_358292_6	330.5
Capsule_1	G13_1	467379_7	k141_467379	6336	7124	+	789	0	0	Capsule_1.k141_467379_7/5-262	Capsule_1.k141_467379_7	320.7
Capsule_1	G13_1	262899_53	k141_262899	50771	51742	+	972	0	0	Capsule_1.k141_262899_53/2-315	Capsule_1.k141_262899_53	568.2
Capsule_1	G13_1	270772_4	k141_270772	2104	3075	+	972	0	0	Capsule_1.k141_270772_4/2-315	Capsule_1.k141_270772_4	559.5
Capsule_1	G13_1	353989_6	k141_353989	3710	4675	+	966	0	0	Capsule_1.k141_353989_6/2-315	Capsule_1.k141_353989_6	527.0
Capsule_1	G13_1	218212_4	k141_218212	1975	2940	-	966	0	0	Capsule_1.k141_218212_4/2-315	Capsule_1.k141_218212_4	525.1
Capsule_1	G13_1	98218_10	k141_98218	8370	9338	+	969	1	0.0881107	Capsule_1.k141_98218_10/4-317	Capsule_1.k141_98218_10	524.8
Capsule_1	G13_1	174669_10	k141_174669	6925	7890	+	966	1	0.0883844	Capsule_1.k141_174669_10/2-315	Capsule_1.k141_174669_10	523.3
Capsule_1	G13_1	99675_10	k141_99675	7283	8260	+	978	0	0	Capsule_1.k141_99675_10/4-319	Capsule_1.k141_99675_10	491.0
Capsule_1	G13_1	53199_128	k141_53199	131549	132598	+	1050	0	0	Capsule_1.k141_53199_128/2-315	Capsule_1.k141_53199_128	484.9
Capsule_1	G13_1	416203_114	k141_416203	127141	128232	+	1092	4	0.312745	Capsule_1.k141_416203_114/4-329	Capsule_1.k141_416203_114	371.5
Capsule_1	G15_1	270772_2	k141_270772	287	1303	+	1017	0	0	Capsule_1.k141_270772_2/1-334	Capsule_1.k141_270772_2	563.3
Capsule_1	G15_1	262899_51	k141_262899	48956	49963	+	1008	0	0	Capsule_1.k141_262899_51/1-334	Capsule_1.k141_262899_51	542.0
Capsule_1	G15_1	98218_8	k141_98218	6554	7564	+	1011	0	0	Capsule_1.k141_98218_8/1-329	Capsule_1.k141_98218_8	500.7
Capsule_1	G15_1	218212_6	k141_218212	3745	4743	-	999	0	0	Capsule_1.k141_218212_6/1-328	Capsule_1.k141_218212_6	490.5
Capsule_1	G15_1	353989_4	k141_353989	1908	2906	+	999	0	0	Capsule_1.k141_353989_4/1-328	Capsule_1.k141_353989_4	487.4
Capsule_1	G15_1	174669_8	k141_174669	5123	6121	+	999	8	0.663947	Capsule_1.k141_174669_8/1-328	Capsule_1.k141_174669_8	480.0
Capsule_1	G15_1	99675_8	k141_99675	5487	6491	+	1005	0	0	Capsule_1.k141_99675_8/1-328	Capsule_1.k141_99675_8	477.1
Capsule_1	G15_1	53199_126	k141_53199	129714	130736	+	1023	0	0	Capsule_1.k141_53199_126/1-333	Capsule_1.k141_53199_126	460.4
Capsule_1	G15_1	416203_112	k141_416203	125275	126312	+	1038	0	0	Capsule_1.k141_416203_112/1-337	Capsule_1.k141_416203_112	444.2
Capsule_1	G15_1	358292_7	k141_358292	8100	9767	-	1668	0	0	Capsule_1.k141_358292_7/215-548	Capsule_1.k141_358292_7	368.8
Capsule_1	G15_1	467379_6	k141_467379	5285	6331	+	1047	0	0	Capsule_1.k141_467379_6/1-342	Capsule_1.k141_467379_6	369.0
Capsule_1	G15_1	270772_3	k141_270772	1296	2090	+	795	0	0	Capsule_1.k141_270772_3/4-264	Capsule_1.k141_270772_3	468.0
Capsule_1	G15_1	262899_52	k141_262899	49963	50757	+	795	0	0	Capsule_1.k141_262899_52/4-264	Capsule_1.k141_262899_52	453.8
Capsule_1	G15_1	218212_5	k141_218212	2955	3743	-	789	0	0	Capsule_1.k141_218212_5/3-262	Capsule_1.k141_218212_5	434.2
Capsule_1	G15_1	353989_5	k141_353989	2908	3696	+	789	0	0	Capsule_1.k141_353989_5/3-262	Capsule_1.k141_353989_5	433.9
Capsule_1	G15_1	174669_9	k141_174669	6123	6911	+	789	0	0	Capsule_1.k141_174669_9/3-262	Capsule_1.k141_174669_9	420.8
Capsule_1	G15_1	99675_9	k141_99675	6481	7272	+	792	0	0	Capsule_1.k141_99675_9/3-263	Capsule_1.k141_99675_9	419.8
Capsule_1	G15_1	98218_9	k141_98218	7565	8356	+	792	0	0	Capsule_1.k141_98218_9/2-263	Capsule_1.k141_98218_9	418.1
Capsule_1	G15_1	53199_127	k141_53199	130726	131535	+	810	0	0	Capsule_1.k141_53199_127/4-269	Capsule_1.k141_53199_127	383.1
Capsule_1	G15_1	416203_113	k141_416203	126332	127123	+	792	0	0	Capsule_1.k141_416203_113/4-263	Capsule_1.k141_416203_113	348.7
Capsule_1	G15_1	358292_6	k141_358292	7309	8097	-	789	0	0	Capsule_1.k141_358292_6/3-262	Capsule_1.k141_358292_6	330.5
Capsule_1	G15_1	467379_7	k141_467379	6336	7124	+	789	0	0	Capsule_1.k141_467379_7/5-262	Capsule_1.k141_467379_7	320.7
Capsule_1	G15_1	262899_53	k141_262899	50771	51742	+	972	0	0	Capsule_1.k141_262899_53/2-315	Capsule_1.k141_262899_53	568.2
Capsule_1	G15_1	270772_4	k141_270772	2104	3075	+	972	0	0	Capsule_1.k141_270772_4/2-315	Capsule_1.k141_270772_4	559.5
Capsule_1	G15_1	353989_6	k141_353989	3710	4675	+	966	0	0	Capsule_1.k141_353989_6/2-315	Capsule_1.k141_353989_6	527.0
Capsule_1	G15_1	218212_4	k141_218212	1975	2940	-	966	0	0	Capsule_1.k141_218212_4/2-315	Capsule_1.k141_218212_4	525.1
Capsule_1	G15_1	98218_10	k141_98218	8370	9338	+	969	0	0	Capsule_1.k141_98218_10/4-317	Capsule_1.k141_98218_10	524.8
Capsule_1	G15_1	174669_10	k141_174669	6925	7890	+	966	6	0.514971	Capsule_1.k141_174669_10/2-315	Capsule_1.k141_174669_10	523.3
Capsule_1	G15_1	99675_10	k141_99675	7283	8260	+	978	0	0	Capsule_1.k141_99675_10/4-319	Capsule_1.k141_99675_10	491.0
Capsule_1	G15_1	53199_128	k141_53199	131549	132598	+	1050	0	0	Capsule_1.k141_53199_128/2-315	Capsule_1.k141_53199_128	484.9
Capsule_1	G15_1	416203_114	k141_416203	127141	128232	+	1092	0	0	Capsule_1.k141_416203_114/4-329	Capsule_1.k141_416203_114	371.5
Capsule_1	G17_1	270772_2	k141_270772	287	1303	+	1017	0	0	Capsule_1.k141_270772_2/1-334	Capsule_1.k141_270772_2	563.3
Capsule_1	G17_1	262899_51	k141_262899	48956	49963	+	1008	0	0	Capsule_1.k141_262899_51/1-334	Capsule_1.k141_262899_51	542.0
Capsule_1	G17_1	98218_8	k141_98218	6554	7564	+	1011	0	0	Capsule_1.k141_98218_8/1-329	Capsule_1.k141_98218_8	500.7
Capsule_1	G17_1	218212_6	k141_218212	3745	4743	-	999	0	0	Capsule_1.k141_218212_6/1-328	Capsule_1.k141_218212_6	490.5
Capsule_1	G17_1	353989_4	k141_353989	1908	2906	+	999	0	0	Capsule_1.k141_353989_4/1-328	Capsule_1.k141_353989_4	487.4
Capsule_1	G17_1	174669_8	k141_174669	5123	6121	+	999	0	0	Capsule_1.k141_174669_8/1-328	Capsule_1.k141_174669_8	480.0
Capsule_1	G17_1	99675_8	k141_99675	5487	6491	+	1005	0	0	Capsule_1.k141_99675_8/1-328	Capsule_1.k141_99675_8	477.1
Capsule_1	G17_1	53199_126	k141_53199	129714	130736	+	1023	3	0.226353	Capsule_1.k141_53199_126/1-333	Capsule_1.k141_53199_126	460.4
Capsule_1	G17_1	416203_112	k141_416203	125275	126312	+	1038	2	0.148721	Capsule_1.k141_416203_112/1-337	Capsule_1.k141_416203_112	444.2
Capsule_1	G17_1	358292_7	k141_358292	8100	9767	-	1668	0	0	Capsule_1.k141_358292_7/215-548	Capsule_1.k141_358292_7	368.8
Capsule_1	G17_1	467379_6	k141_467379	5285	6331	+	1047	0	0	Capsule_1.k141_467379_6/1-342	Capsule_1.k141_467379_6	369.0
Capsule_1	G17_1	270772_3	k141_270772	1296	2090	+	795	0	0	Capsule_1.k141_270772_3/4-264	Capsule_1.k141_270772_3	468.0
Capsule_1	G17_1	262899_52	k141_262899	49963	50757	+	795	0	0	Capsule_1.k141_262899_52/4-264	Capsule_1.k141_262899_52	453.8
Capsule_1	G17_1	218212_5	k141_218212	2955	3743	-	789	0	0	Capsule_1.k141_218212_5/3-262	Capsule_1.k141_218212_5	434.2
Capsule_1	G17_1	353989_5	k141_353989	2908	3696	+	789	0	0	Capsule_1.k141_353989_5/3-262	Capsule_1.k141_353989_5	433.9
Capsule_1	G17_1	174669_9	k141_174669	6123	6911	+	789	0	0	Capsule_1.k141_174669_9/3-262	Capsule_1.k141_174669_9	420.8
Capsule_1	G17_1	99675_9	k141_99675	6481	7272	+	792	0	0	Capsule_1.k141_99675_9/3-263	Capsule_1.k141_99675_9	419.8
Capsule_1	G17_1	98218_9	k141_98218	7565	8356	+	792	1	0.0974576	Capsule_1.k141_98218_9/2-263	Capsule_1.k141_98218_9	418.1
Capsule_1	G17_1	53199_127	k141_53199	130726	131535	+	810	0	0	Capsule_1.k141_53199_127/4-269	Capsule_1.k141_53199_127	383.1
Capsule_1	G17_1	416203_113	k141_416203	126332	127123	+	792	0	0	Capsule_1.k141_416203_113/4-263	Capsule_1.k141_416203_113	348.7
Capsule_1	G17_1	358292_6	k141_358292	7309	8097	-	789	0	0	Capsule_1.k141_358292_6/3-262	Capsule_1.k141_358292_6	330.5
