hit_id,query_id,biosample_id,closest_ref,distance,SRM_present
OVGO01.75048.1_1/1-129,OVGO01,SAMN06016402,['Bilophila_wadsworthia__BilWads6'],0.2822223705024268,True
OVGO01.22706.1_2/11-135,OVGO01,SAMN06016402,['uncultured_bacterium__EF645667'],0.5974082761902464,True
ULZA01.9065.1_1/2-375,ULZA01,SAMEA4835877,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.06060809127422978,True
OQMO01.10615.1_2/11-242,OQMO01,SAMD00036431,['Bilophila_wadsworthia__BilWads6'],NA,True
OQMO01.10615.1_1/1-148,OQMO01,SAMD00036431,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
UEPY01.10103.1_2/64-437,UEPY01,SAMN06115472,['Bilophila_wadsworthia__BilWads6'],0.11284437050242682,True
UEPY01.10103.1_1/11-266,UEPY01,SAMN06115472,['Bilophila_wadsworthia__BilWads6'],0.009188500000250014,True
UPQG01.5907.1_4/63-436,UPQG01,SAMEA2737783,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
USZB01.309.1_15/64-437,USZB01,SAMN06112012,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
USZB01.309.1_14/11-266,USZB01,SAMN06112012,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
USZB01.91983.1_1/2-140,USZB01,SAMN06112012,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_vulgaris__DQ826729']",NA,True
OVFO01.20574.1_1/11-266,OVFO01,SAMN06016330,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OVFO01.45487.1_1/1-167,OVFO01,SAMN06016330,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
UYBY01.9350.1_2/62-435,UYBY01,SAMEA2153005,['uncultured_bacterium__EF645667'],0.4745862761902463,True
UYBY01.9350.1_1/11-266,UYBY01,SAMEA2153005,['uncultured_bacterium__EF645667'],0.6088632761902464,True
UYBY01.43996.1_1/11-174,UYBY01,SAMEA2153005,['Desulfovibrio_vulgaris__DQ826729'],NA,True
UZIO01.6419.1_2/65-438,UZIO01,SAMN00791930,['Desulfovibrio_piger__DslPige3'],0.07213709127422978,True
UZIO01.6419.1_1/11-266,UZIO01,SAMN00791930,['Desulfovibrio_piger__DslPige4'],0.011085787680788403,True
OWGA01.19301.1_2/64-437,OWGA01,SAMEA3708463,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWGA01.6320.1_7/1-215,OWGA01,SAMEA3708463,['Bilophila_wadsworthia__BilWads6'],NA,True
UXSC01.97719.1_1/1-221,UXSC01,SAMEA2145365,['uncultured_bacterium__EF645667'],NA,True
UXSC01.111868.1_1/63-185,UXSC01,SAMEA2145365,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
ULTV01.21117.1_1/1-193,ULTV01,SAMEA4835743,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
ULTV01.70142.1_1/1-108,ULTV01,SAMEA4835743,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UPFT01.4705.1_2/63-436,UPFT01,SAMEA2737676,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],0.0016338485328509585,True
UPFT01.4705.1_1/11-266,UPFT01,SAMEA2737676,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.026157417985541376,True
UPFT01.27794.1_1/51-220,UPFT01,SAMEA2737676,['Gordonibacter_pamelaeae_7-10-1-b__FP929047'],0.01991769517357039,True
UPFT01.9526.1_6/1-121,UPFT01,SAMEA2737676,['Gordonibacter_pamelaeae__GrdPame5'],NA,True
UPFT01.6318.1_8/3-88,UPFT01,SAMEA2737676,['Gordonibacter_pamelaeae__GrdPame5'],NA,True
UPFT01.38228.1_2/4-248,UPFT01,SAMEA2737676,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.6491426194566845,True
OWED01.1010.1_10/64-437,OWED01,SAMEA3708557,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWED01.1010.1_11/1-253,OWED01,SAMEA3708557,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UEOG01.30096.1_1/2-155,UEOG01,SAMN06115488,['uncultured_bacterium__EF645667'],0.17139327619024636,True
ORQD01.6682.1_3/63-436,ORQD01,SAMEA2338632,['Desulfovibrio_piger__DslPige3'],0.06626709127422978,True
ORQD01.6682.1_2/11-266,ORQD01,SAMEA2338632,['Desulfovibrio_piger__DslPige4'],0.11273409127422976,True
OUPX01.25350.1_2/1-158,OUPX01,SAMN05194720,['Bilophila_wadsworthia__BilWads6'],0.10789337050242682,True
USUG01.546.1_43/64-437,USUG01,SAMN06111957,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
USUG01.546.1_42/11-266,USUG01,SAMN06111957,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
USUG01.127008.1_1/2-162,USUG01,SAMN06111957,['Bilophila_wadsworthia__BilWads6'],0.38677237050242685,True
ULVM01.3647.1_2/11-266,ULVM01,SAMEA4835786,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
ULVM01.3647.1_1/1-234,ULVM01,SAMEA4835786,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
ULVM01.24178.1_2/64-176,ULVM01,SAMEA4835786,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
ORSV01.1613.1_6/62-435,ORSV01,SAMEA2338830,['uncultured_bacterium__EF645667'],0.4745862761902463,True
ORSV01.1613.1_5/11-266,ORSV01,SAMEA2338830,['uncultured_bacterium__EF645667'],0.6088632761902464,True
ORSV01.67170.1_1/1-248,ORSV01,SAMEA2338830,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.3566545398282184,True
UAAG01.26079.1_1/4-179,UAAG01,SAMN06165144,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.04267578768078841,True
OVZI01.8185.1_4/63-436,OVZI01,SAMEA3708698,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.07643709127422979,True
OVZI01.8185.1_3/11-266,OVZI01,SAMEA3708698,['Desulfovibrio_piger__DslPige3'],0.029712787680788406,True
OVZI01.64092.1_1/11-153,OVZI01,SAMEA3708698,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OVZI01.64092.1_2/1-113,OVZI01,SAMEA3708698,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA,True
ULTW01.42440.1_1/54-365,ULTW01,SAMEA4835744,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
ULTW01.18645.1_1/9-264,ULTW01,SAMEA4835744,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
ULTW01.28614.1_1/1-122,ULTW01,SAMEA4835744,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,True
UZTV01.20987.1_1/6-145,UZTV01,SAMN00792061,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
UZTV01.21870.1_1/64-182,UZTV01,SAMN00792061,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UZRJ01.3768.1_3/64-437,UZRJ01,SAMN00791948,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UZRJ01.3768.1_2/1-253,UZRJ01,SAMN00791948,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UMJQ01.3977.1_20/40-291,UMJQ01,SAMEA4836154,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.616285619456683,True
OYDR01.12902.1_1/1-191,OYDR01,SAMN06164623,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
ORNP01.7462.1_4/63-436,ORNP01,SAMEA2338708,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.04703709127422978,True
OQCK01.23897.1_1/1-133,OQCK01,SAMD00036229,['Bilophila_wadsworthia__BilWads6'],0.37662537050242684,True
UZOI01.8813.1_2/63-433,UZOI01,SAMN00791951,['Bilophila_wadsworthia__BilWads6'],0.15369137050242682,True
UXMO01.57634.1_1/11-92,UXMO01,SAMEA2145582,"['uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_vulgaris__DQ826729']",NA,True
UXMO01.57634.1_2/1-90,UXMO01,SAMEA2145582,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3']",NA,True
ULSO01.92335.1_1/1-301,ULSO01,SAMEA4835708,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.3431085398282183,True
UXIV01.18973.1_1/34-317,UXIV01,SAMEA1964687,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UXIV01.20473.1_1/11-165,UXIV01,SAMEA1964687,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",NA,True
UXIV01.34867.1_1/1-126,UXIV01,SAMEA1964687,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UXIV01.20473.1_2/1-126,UXIV01,SAMEA1964687,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige2']",NA,True
USVO01.5543.1_4/63-436,USVO01,SAMN06112044,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.05820709127422978,True
USVO01.5543.1_5/11-266,USVO01,SAMN06112044,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
UPWK01.878.1_11/64-437,UPWK01,SAMN06112059,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UPWK01.878.1_12/11-266,UPWK01,SAMN06112059,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OQEB01.40913.1_1/4-111,OQEB01,SAMD00036317,['Bilophila_wadsworthia__BilWads6'],0.11779637050242683,True
ULWF01.57152.1_1/11-266,ULWF01,SAMEA4835805,['uncultured_bacterium__EF645667'],0.5974082761902464,True
ULWF01.4825.1_1/62-257,ULWF01,SAMEA4835805,['uncultured_bacterium__EF645667'],NA,True
ULWF01.57152.1_2/1-153,ULWF01,SAMEA4835805,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3']",NA,True
ORBZ01.118.1_57/64-437,ORBZ01,SAMN05024037,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
ORBZ01.118.1_56/11-266,ORBZ01,SAMN05024037,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
ORBZ01.23255.1_1/1-73,ORBZ01,SAMN05024037,['Gordonibacter_pamelaeae__GrdPame5'],NA,True
OWPL01.10114.1_1/63-436,OWPL01,SAMEA4378256,['Desulfovibrio_piger__DslPige3'],0.020524787680788404,True
OWPL01.10114.1_2/11-266,OWPL01,SAMEA4378256,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
UZQK01.23395.1_1/7-256,UZQK01,SAMN00791963,['Bilophila_sp._4_1_30__BilSpec3'],0.0016698334302823019,True
UZQK01.35847.1_1/64-214,UZQK01,SAMN00791963,['Bilophila_sp._4_1_30__BilSpec3'],0.021662833430282302,True
UZON01.4352.1_2/64-437,UZON01,SAMN00792026,['uncultured_bacterium__EF645667'],0.48322827619024633,True
UZON01.4352.1_3/11-266,UZON01,SAMN00792026,['uncultured_bacterium__EF645667'],0.5974082761902464,True
PPYF01.173759.1_4/40-291,PPYF01,SAMN08240021,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.923861619456684,True
UEPQ01.62.1_14/21-362,UEPQ01,SAMN06115483,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
UEPQ01.62.1_13/63-344,UEPQ01,SAMN06115483,['Bilophila_sp._4_1_30__BilSpec3'],NA,True
OWXA01.5389.1_2/20-361,OWXA01,SAMN05827029,['uncultured_bacterium__EF645667'],0.18600927619024632,True
UPFD01.8591.1_3/20-361,UPFD01,SAMEA2737666,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.05807678768078841,True
UPFD01.8591.1_2/4-418,UPFD01,SAMEA2737666,['Desulfovibrio_piger__DslPige4'],0.06127209127422978,True
UPMZ01.5950.1_6/8-336,UPMZ01,SAMEA2737808,['Gordonibacter_pamelaeae__GrdPame5'],0.003385221029669648,True
UPMZ01.5950.1_5/4-307,UPMZ01,SAMEA2737808,['Gordonibacter_pamelaeae_7-10-1-b__FP929047'],0.007599695173570389,True
UEYD01.35306.1_1/33-280,UEYD01,SAMN06115506,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OPSF01.12557.1_1/62-398,OPSF01,SAMEA2042111,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.06503609127422978,True
QWCE01.34300.1_2/1-365,QWCE01,SAMN09866716,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.3286835398282184,True
QWCE01.3417.1_6/21-362,QWCE01,SAMN09866716,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
QWCE01.3417.1_7/63-344,QWCE01,SAMN09866716,['Bilophila_sp._4_1_30__BilSpec3'],NA,True
QWCE01.143185.1_1/6-181,QWCE01,SAMN09866716,[],,False
QWCE01.148739.1_1/8-192,QWCE01,SAMN09866716,['Gordonibacter_pamelaeae__GrdPame5'],0.2875047043931652,True
QWCE01.141726.1_2/4-113,QWCE01,SAMN09866716,['Thermodesulfobium_narugense__CP002690'],1.2705390345810257,True
OWCY01.6912.1_2/20-361,OWCY01,SAMEA3708620,['Desulfovibrio_piger__DslPige3'],0.031174787680788404,True
OWCY01.6912.1_3/6-418,OWCY01,SAMEA3708620,['Desulfovibrio_piger__DslPige2'],0.025593521469858795,True
OWCY01.44532.1_1/21-270,OWCY01,SAMEA3708620,['Bilophila_wadsworthia__BilWads6'],NA,True
ORRJ01.22585.1_1/2-338,ORRJ01,SAMEA2338649,['Bilophila_wadsworthia__BilWads6'],0.15136737050242682,True
ORRJ01.13417.1_2/6-418,ORRJ01,SAMEA2338649,['Desulfovibrio_piger__DslPige3'],0.0313437876807884,True
UERO01.20183.1_1/63-344,UERO01,SAMN06115397,['Bilophila_sp._4_1_30__BilSpec3'],NA,True
UERO01.11922.1_1/2-214,UERO01,SAMN06115397,['Bilophila_wadsworthia__BilWads6'],0.11847037050242683,True
OPAP01.30399.1_1/2-185,OPAP01,SAMEA1967055,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
OURY01.49778.1_1/1-225,OURY01,SAMEA2338638,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA,True
OYXC01.9658.1_1/19-265,OYXC01,SAMN06165016,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.039040787680788405,True
OYXC01.9658.1_2/2-211,OYXC01,SAMN06165016,"['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,True
USZA01.13236.1_3/52-401,USZA01,SAMN06112073,['Bilophila_wadsworthia__BilWads6'],0.13970037050242684,True
USZA01.41154.1_2/12-171,USZA01,SAMN06112073,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1260298848764339,True
UZLQ01.611.1_9/10-349,UZLQ01,SAMN00715227,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
UZLQ01.611.1_10/63-344,UZLQ01,SAMN00715227,['Bilophila_sp._4_1_30__BilSpec3'],NA,True
UPRH01.19723.1_1/21-362,UPRH01,SAMEA2737760,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
UPMW01.3186.1_7/21-361,UPMW01,SAMEA2737879,['uncultured_bacterium__EF645667'],0.14206217060727439,True
UPMW01.3186.1_8/4-420,UPMW01,SAMEA2737879,['uncultured_bacterium__EF645667'],0.08485267739288706,True
UPMM01.15656.1_2/4-419,UPMM01,SAMEA2737839,['Desulfovibrio_piger__DslPige4'],0.015203787680788403,True
ORIF01.7405.1_1/14-339,ORIF01,SAMN04329858,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.8215685563320347,True
ORIF01.8035.1_2/4-370,ORIF01,SAMN04329858,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1470595398282182,True
ORIF01.8853.1_1/4-394,ORIF01,SAMN04329858,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0854610912742298,True
OXJK01.30384.1_1/4-183,OXJK01,SAMN05826969,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
UPQN01.3.1_187/18-361,UPQN01,SAMEA2737804,['uncultured_bacterium__EF645667'],0.6551042761902464,True
UPQN01.3.1_186/5-398,UPQN01,SAMEA2737804,['uncultured_bacterium__EF645667'],0.5081872761902463,True
USWG01.18375.1_1/12-232,USWG01,SAMN06111996,['Bilophila_sp._4_1_30__BilSpec3'],NA,True
UZHZ01.1361.1_6/21-362,UZHZ01,SAMN00791913,['Bilophila_sp._4_1_30__BilSpec3'],0.0016698334302823019,True
UZHZ01.1361.1_5/63-344,UZHZ01,SAMN00791913,['Bilophila_sp._4_1_30__BilSpec3'],NA,True
OZKV01.8779.1_1/6-418,OZKV01,SAMN06165244,['Desulfovibrio_piger__DslPige3'],0.029044787680788404,True
OQPZ01.68446.1_1/4-194,OQPZ01,SAMN02712189,['Bilophila_sp._4_1_30__BilSpec3'],0.0467368334302823,True
OWBQ01.8.1_52/18-361,OWBQ01,SAMEA3708561,['uncultured_bacterium__EF645667'],0.6551042761902464,True
OWBQ01.8.1_53/5-398,OWBQ01,SAMEA3708561,['uncultured_bacterium__EF645667'],0.5058032761902463,True
OPRK01.12948.1_1/8-143,OPRK01,SAMEA1966253,['Bilophila_wadsworthia__BilWads6'],0.15559937050242684,True
OWQQ01.8304.1_3/20-361,OWQQ01,SAMEA4378285,['Desulfovibrio_piger__DslPige3'],0.021772787680788403,True
OWQQ01.8304.1_2/4-418,OWQQ01,SAMEA4378285,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.05849909127422978,True
ORRD01.1201.1_14/8-368,ORRD01,SAMEA2338677,['Gordonibacter_pamelaeae__GrdPame5'],0.9011067043931651,True
UZNL01.14334.1_1/5-250,UZNL01,SAMN00715143,['Candidatus_Desulfovibrio_trichonymphae'],0.3387693074060427,True
ULSH01.35401.1_1/4-202,ULSH01,SAMEA4835702,['uncultured_bacterium__EF645667'],NA,True
UYDM01.8511.1_3/20-361,UYDM01,SAMEA2151439,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.09036209127422978,True
UYDM01.8511.1_2/6-419,UYDM01,SAMEA2151439,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.08014609127422978,True
OQQY01.71910.1_1/4-199,OQQY01,SAMN02711295,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
OQQY01.70848.1_1/1-200,OQQY01,SAMN02711295,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OVYG01.1315.1_13/21-362,OVYG01,SAMEA3708462,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
OVYG01.1315.1_12/63-344,OVYG01,SAMEA3708462,['Bilophila_sp._4_1_30__BilSpec3'],NA,True
UXRB01.19263.1_2/20-361,UXRB01,SAMEA2155512,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.07709009127422978,True
UXRB01.19263.1_3/8-269,UXRB01,SAMEA2155512,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UPMR01.3615.1_3/20-361,UPMR01,SAMEA2737866,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
UPMR01.3615.1_9/20-361,UPMR01,SAMEA2737866,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
UPMR01.3615.1_10/4-418,UPMR01,SAMEA2737866,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.08268909127422978,True
UPMR01.3615.1_4/6-418,UPMR01,SAMEA2737866,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.08268909127422978,True
OWSK01.6388.1_2/6-418,OWSK01,SAMEA4378329,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.053895091274229784,True
OWSK01.6388.1_1/19-264,OWSK01,SAMEA4378329,['Desulfovibrio_piger__DslPige4'],0.011085787680788403,True
OWSK01.6388.1_6/3-177,OWSK01,SAMEA4378329,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",NA,True
OWEA01.6517.1_2/20-361,OWEA01,SAMEA3708617,['uncultured_bacterium__EF645667'],0.20593927619024632,True
OWEA01.6517.1_3/6-418,OWEA01,SAMEA3708617,['Desulfovibrio_piger__DslPige3'],0.024487787680788405,True
UZIE01.3608.1_6/21-362,UZIE01,SAMN00791944,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
UZIE01.3608.1_5/63-344,UZIE01,SAMN00791944,['Bilophila_sp._4_1_30__BilSpec3'],NA,True
ORVI01.27023.1_1/63-395,ORVI01,SAMEA2338833,['Bilophila_sp._4_1_30__BilSpec3'],0.10242983343028231,True
ORVI01.95990.1_1/7-122,ORVI01,SAMEA2338833,['Desulfovibrio_vulgaris__DQ826729'],0.49657409388767537,True
ULXL01.46695.1_1/3-329,ULXL01,SAMEA4835837,['Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358'],NA,True
ULXL01.61062.1_1/5-210,ULXL01,SAMEA4835837,['Desulfovibrio_desulfuricans__DslDes17'],0.00675832737150207,True
ULRD01.28831.1_1/3-210,ULRD01,SAMEA4835675,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
ULRD01.46055.1_1/9-144,ULRD01,SAMEA4835675,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
OWBH01.12160.1_1/10-145,OWBH01,SAMEA3708628,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA,True
UEYE01.14975.1_1/1-326,UEYE01,SAMN06115512,['Bilophila_wadsworthia__BilWads6'],0.19752137050242682,True
UEYE01.11137.1_2/63-400,UEYE01,SAMN06115512,['uncultured_bacterium__EF645667'],0.44811027619024635,True
UEYE01.31469.1_1/1-233,UEYE01,SAMN06115512,['Bilophila_sp._4_1_30__BilSpec3'],0.009192833430282302,True
UEYE01.11137.1_1/18-211,UEYE01,SAMN06115512,['uncultured_bacterium__EF645667'],0.7117502761902463,True
UMHE01.11170.1_3/18-361,UMHE01,SAMEA4836090,['uncultured_bacterium__EF645667'],0.6551042761902464,True
UMHE01.11170.1_4/3-391,UMHE01,SAMEA4836090,['uncultured_bacterium__EF645667'],0.5058032761902463,True
OQXB01.18.1_116/12-350,OQXB01,SAMN04161035,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.1505545563320347,True
OQXB01.18.1_117/5-374,OQXB01,SAMN04161035,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.3475745398282184,True
ORCJ01.30263.1_1/1-203,ORCJ01,SAMN06115435,['Desulfovibrio_vulgaris__DQ826729'],0.3754189118627884,True
ORWY01.341.1_49/20-361,ORWY01,SAMEA2338866,['uncultured_bacterium__EF645667'],0.21396027619024632,True
ORWY01.1258.1_15/21-362,ORWY01,SAMEA2338866,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
ORWY01.1258.1_16/63-344,ORWY01,SAMEA2338866,['Bilophila_sp._4_1_30__BilSpec3'],NA,True
ORWY01.95422.1_1/3-221,ORWY01,SAMEA2338866,"['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,True
ORWY01.114984.1_1/4-189,ORWY01,SAMEA2338866,['Desulfovibrio_piger__DslPige4'],0.11400809127422976,True
UZMI01.6922.1_2/3-108,UZMI01,SAMN00715204,[],,False
OWSN01.3025.1_6/21-362,OWSN01,SAMEA4378267,['Bilophila_wadsworthia__BilWads6'],0.10844837050242682,True
OZPB01.8102.1_1/20-314,OZPB01,SAMN06164804,['uncultured_bacterium__EF645667'],0.19678727619024633,True
OZPB01.8102.1_2/6-265,OZPB01,SAMN06164804,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UZPQ01.2536.1_4/21-362,UZPQ01,SAMN00791950,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
UZPQ01.2536.1_3/63-344,UZPQ01,SAMN00791950,['Bilophila_sp._4_1_30__BilSpec3'],NA,True
UMHG01.13160.1_5/63-344,UMHG01,SAMEA4836092,['Bilophila_sp._4_1_30__BilSpec3'],NA,True
UMHG01.7059.1_1/31-169,UMHG01,SAMEA4836092,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA,True
UPPQ01.16932.1_2/3-342,UPPQ01,SAMEA2737763,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.07588809127422978,True
UZHX01.6273.1_1/63-251,UZHX01,SAMN00791942,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
UYDJ01.9802.1_4/20-361,UYDJ01,SAMEA2144396,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
UYDJ01.9802.1_3/6-418,UYDJ01,SAMEA2144396,['Desulfovibrio_piger__DslPige3'],0.023437787680788406,True
UZTU01.1044.1_15/21-362,UZTU01,SAMN00792072,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
UZTU01.1044.1_16/63-344,UZTU01,SAMN00792072,['Bilophila_sp._4_1_30__BilSpec3'],NA,True
ORHZ01.1504.1_4/12-350,ORHZ01,SAMN04329852,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.0208425563320347,True
ORHZ01.1504.1_5/5-373,ORHZ01,SAMN04329852,['MSW_digester_clone__Unc01cxc'],1.6775028067095221,True
ORHZ01.9796.1_5/7-200,ORHZ01,SAMN04329852,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],0.6187071405518012,True
