# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_2_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_2/E11_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_2/E11_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_2/E11_1.bam	RPKG
22039_13	k141_55647	13145	14017	+	873	19	0.0196742
22039_14	k141_55647	13960	14235	-	276	0	0
22040_1	k141_68135	3	599	+	597	8	0.0121136
22040_2	k141_68135	651	1406	+	756	15	0.0179361
22041_1	k141_89809	2	973	-	972	2	0.00186004
22041_2	k141_89809	1001	1462	-	462	3	0.00586998
22042_1	k141_117729	135	374	-	240	35	0.13183
22042_2	k141_117729	558	1220	-	663	87	0.118621
22042_3	k141_117729	1497	1925	-	429	38	0.0800726
22042_4	k141_117729	1915	3132	-	1218	94	0.0697651
22042_5	k141_117729	3134	4219	-	1086	68	0.0566026
22042_6	k141_117729	4256	5662	-	1407	139	0.0893055
22042_7	k141_117729	5752	6495	-	744	74	0.0899117
22042_8	k141_117729	6760	7173	+	414	20	0.0436704
22042_9	k141_117729	7167	7766	-	600	30	0.0451989
22042_10	k141_117729	7940	8752	-	813	66	0.0733856
22042_11	k141_117729	8792	9346	-	555	47	0.076553
22042_12	k141_117729	9520	11304	-	1785	106	0.0536816
22042_13	k141_117729	11323	11721	-	399	14	0.0317185
22042_14	k141_117729	11718	12710	-	993	74	0.0673659
22042_15	k141_117729	12707	14023	-	1317	132	0.0906037
22042_16	k141_117729	14040	14726	-	687	69	0.0907925
22042_17	k141_117729	14815	15753	-	939	100	0.0962702
22042_18	k141_117729	15804	16832	-	1029	81	0.0711586
22042_19	k141_117729	17078	18580	+	1503	147	0.088413
22042_20	k141_117729	18718	19194	-	477	61	0.115603
22042_21	k141_117729	20488	20958	-	471	74	0.142026
22042_22	k141_117729	21043	21426	-	384	38	0.0894561
22042_23	k141_117729	21455	22588	-	1134	71	0.0565982
22042_24	k141_117729	22575	22853	-	279	19	0.0615612
22042_25	k141_117729	23068	23922	-	855	69	0.0729526
22042_26	k141_117729	23924	24823	-	900	63	0.0632784
22042_27	k141_117729	24852	25745	-	894	57	0.0576361
22042_28	k141_117729	25790	26935	-	1146	85	0.0670489
22042_29	k141_117729	26975	28351	-	1377	108	0.0709002
22042_30	k141_117729	28373	29296	-	924	82	0.0802231
22042_31	k141_117729	29293	30141	-	849	109	0.116058
22042_32	k141_117729	30147	31037	-	891	82	0.0831943
22042_33	k141_117729	31359	33263	+	1905	148	0.0702303
22042_34	k141_117729	33212	33550	-	339	30	0.079998
22042_35	k141_117729	34058	34162	-	105	16	0.137749
22042_36	k141_117729	34237	34548	+	312	26	0.0753315
22042_37	k141_117729	34711	35601	-	891	91	0.0923254
22042_38	k141_117729	35667	37130	-	1464	112	0.0691567
22042_39	k141_117729	37294	38049	-	756	71	0.0848974
22042_40	k141_117729	38067	39098	-	1032	84	0.0735796
22042_41	k141_117729	39043	40773	-	1731	146	0.0762454
22042_42	k141_117729	40809	41900	-	1092	82	0.0678811
22042_43	k141_117729	41903	42775	-	873	55	0.0569516
22042_44	k141_117729	42886	43722	+	837	64	0.0691213
22042_45	k141_117729	43824	44504	+	681	57	0.0756633
22042_46	k141_117729	44743	45666	-	924	107	0.104681
22042_47	k141_117729	45897	46853	+	957	63	0.0595095
22042_48	k141_117729	46867	48687	+	1821	173	0.0858803
22042_49	k141_117729	48840	50069	-	1230	123	0.0903977
22042_50	k141_117729	50062	51927	-	1866	161	0.0779959
22042_51	k141_117729	51924	53540	-	1617	151	0.084416
22042_52	k141_117729	53630	54868	-	1239	147	0.107252
22042_53	k141_117729	55349	56455	-	1107	116	0.0947257
22042_54	k141_117729	56556	57380	-	825	46	0.0504036
22042_55	k141_117729	57370	58182	-	813	64	0.0711618
22042_56	k141_117729	58233	58826	-	594	57	0.0867453
22042_57	k141_117729	59042	60709	-	1668	184	0.0997193
22042_58	k141_117729	61131	62483	-	1353	136	0.0908654
22042_59	k141_117729	62435	62620	-	186	0	0
22042_60	k141_117729	62563	63423	-	861	97	0.101842
22042_61	k141_117729	63532	64554	-	1023	139	0.122828
22042_62	k141_117729	64729	65628	-	900	116	0.116513
22042_63	k141_117729	65875	67614	+	1740	158	0.0820853
22042_64	k141_117729	67611	69275	+	1665	151	0.0819823
22042_65	k141_117729	69420	69782	-	363	40	0.0996118
22042_66	k141_117729	69822	69968	-	147	14	0.0860931
22042_67	k141_117729	70043	70261	-	219	19	0.0784273
22042_68	k141_117729	70421	72604	-	2184	254	0.105133
22042_69	k141_117729	72673	72960	-	288	35	0.109858
22042_70	k141_117729	72961	73170	-	210	13	0.0559605
22042_71	k141_117729	73402	74316	+	915	91	0.0899038
22042_72	k141_117729	74448	75263	+	816	70	0.0775471
22042_73	k141_117729	75263	75724	+	462	17	0.0332632
22042_74	k141_117729	75745	77082	+	1338	147	0.0993159
22042_75	k141_117729	77188	78144	-	957	58	0.0547865
22042_76	k141_117729	78351	78608	-	258	30	0.105114
22042_77	k141_117729	78914	80332	-	1419	137	0.0872762
22042_78	k141_117729	80375	81553	-	1179	115	0.0881742
22042_79	k141_117729	81604	82791	-	1188	102	0.0776142
22042_80	k141_117729	82947	83615	+	669	40	0.0540495
22042_81	k141_117729	83742	85073	-	1332	89	0.0604009
22042_82	k141_117729	85293	86546	-	1254	124	0.0893885
22042_83	k141_117729	86562	88247	-	1686	123	0.0659485
22042_84	k141_117729	88254	88634	-	381	19	0.0450802
22042_85	k141_117729	88717	90084	-	1368	150	0.0991203
22042_86	k141_117729	90231	91319	-	1089	88	0.0730487
22042_87	k141_117729	91566	92897	-	1332	120	0.0814394
22042_88	k141_117729	92955	94022	-	1068	96	0.0812564
22042_89	k141_117729	94035	94946	-	912	99	0.0981291
22042_90	k141_117729	94984	96237	-	1254	102	0.0735293
22042_91	k141_117729	96253	97887	-	1635	141	0.0779577
22042_92	k141_117729	97893	101429	-	3537	308	0.0787179
22042_93	k141_117729	101561	101944	-	384	38	0.0894561
22042_94	k141_117729	102013	103380	-	1368	106	0.070045
22042_95	k141_117729	103717	104751	+	1035	69	0.0602652
22042_96	k141_117729	104864	105937	-	1074	102	0.0858526
22042_97	k141_117729	105943	106839	-	897	54	0.05442
22042_98	k141_117729	106836	107762	-	927	58	0.0565595
22042_99	k141_117729	107868	108074	-	207	37	0.161581
22042_100	k141_117729	108505	108594	-	90	19	0.19084
22043_1	k141_133132	87	686	-	600	5	0.00753315
22043_2	k141_133132	706	1044	-	339	1	0.0026666
22043_3	k141_133132	1435	1818	-	384	7	0.0164788
22044_1	k141_123527	1	225	+	225	10	0.0401768
22044_2	k141_123527	290	388	-	99	2	0.0182622
22044_3	k141_123527	346	975	-	630	6	0.00860931
22044_4	k141_123527	1354	3240	+	1887	34	0.0162879
22044_5	k141_123527	3244	5565	+	2322	55	0.021412
22044_6	k141_123527	5789	8509	-	2721	34	0.0112956
22044_7	k141_123527	8757	9581	-	825	13	0.0142445
22044_8	k141_123527	9892	10293	-	402	8	0.0179896
22044_9	k141_123527	10840	11208	+	369	12	0.0293976
22044_10	k141_123527	11312	12148	+	837	32	0.0345607
22045_1	k141_5052	3	827	+	825	0	0
22045_2	k141_5052	850	1488	+	639	0	0
22046_1	k141_117732	11	1399	-	1389	0	0
22047_1	k141_68140	3	1757	+	1755	2	0.00103017
22048_1	k141_61910	2	625	+	624	3	0.00434605
22048_2	k141_61910	645	1025	+	381	0	0
22048_3	k141_61910	1000	1452	+	453	9	0.0179598
22048_4	k141_61910	1449	1754	+	306	0	0
22048_5	k141_61910	1747	2229	+	483	2	0.00374318
22048_6	k141_61910	2168	3145	+	978	3	0.00277294
22048_7	k141_61910	3212	3907	-	696	0	0
22048_8	k141_61910	4072	4569	+	498	2	0.00363043
22049_1	k141_133135	1	435	-	435	0	0
22049_2	k141_133135	456	1616	-	1161	0	0
22050_1	k141_5054	214	1431	+	1218	1	0.000742182
22051_1	k141_89817	1	873	+	873	7	0.00724839
22052_1	k141_39599	440	1171	-	732	1	0.00123494
22052_2	k141_39599	1199	2062	-	864	4	0.00418508
22052_3	k141_39599	2066	2734	-	669	1	0.00135124
22052_4	k141_39599	2902	4152	-	1251	7	0.00505823
22052_5	k141_39599	4189	4875	-	687	0	0
22052_6	k141_39599	4973	5698	-	726	12	0.0149418
22052_7	k141_39599	5728	6180	-	453	4	0.00798214
22053_1	k141_33060	263	2404	-	2142	19	0.00801847
22053_2	k141_33060	2414	2893	-	480	14	0.026366
22054_1	k141_68146	95	1591	+	1497	1	0.000603859
22055_1	k141_133140	1	1539	+	1539	0	0
22056_1	k141_82482	1	381	-	381	4	0.00949058
22056_2	k141_82482	1195	1536	-	342	7	0.0185025
22056_3	k141_82482	1803	1961	+	159	2	0.0113708
22057_1	k141_61911	68	274	+	207	0	0
22057_2	k141_61911	295	471	+	177	0	0
22057_3	k141_61911	457	1149	-	693	9	0.01174
22057_4	k141_61911	1383	1637	+	255	0	0
22057_5	k141_61911	1634	1807	+	174	0	0
22057_6	k141_61911	1823	2023	+	201	2	0.0089948
22057_7	k141_61911	2041	2607	+	567	4	0.00637727
22057_8	k141_61911	2694	3044	+	351	3	0.0077263
22057_9	k141_61911	3041	3385	+	345	1	0.00262022
22058_1	k141_5057	151	1209	-	1059	4	0.00341446
22058_2	k141_5057	1242	2141	-	900	8	0.00803536
22059_1	k141_96815	2	664	+	663	12	0.0163616
22059_2	k141_96815	655	1086	+	432	7	0.0146478
22060_1	k141_123541	2	508	+	507	9	0.0160469
22060_2	k141_123541	509	1162	+	654	12	0.0165867
22061_1	k141_117741	211	1032	-	822	12	0.0131968
22061_2	k141_117741	1410	2039	-	630	4	0.00573954
22062_1	k141_5059	1	1125	+	1125	3	0.00241061
22062_2	k141_5059	1160	1297	+	138	0	0
22063_1	k141_89827	3	803	-	801	0	0
22063_2	k141_89827	1085	1162	+	78	1	0.0115895
22064_1	k141_55662	3	1385	-	1383	26	0.0169945
22064_2	k141_55662	1399	2571	-	1173	19	0.0146424
22065_1	k141_96820	181	1335	+	1155	0	0
22065_2	k141_96820	1631	1888	-	258	1	0.00350379
22066_1	k141_123545	2	772	+	771	8	0.00937979
22066_2	k141_123545	809	1201	+	393	1	0.0023002
22067_1	k141_5060	1	1218	+	1218	4	0.00296873
22067_2	k141_5060	1317	1517	-	201	2	0.0089948
22067_3	k141_5060	1640	1873	+	234	2	0.0077263
22068_1	k141_61921	3	1283	+	1281	13	0.00917385
22069_1	k141_89831	3	1286	-	1284	9	0.00633629
22070_1	k141_96821	1	72	-	72	2	0.0251105
22070_2	k141_96821	267	1508	-	1242	26	0.0189238
22070_3	k141_96821	1699	1767	+	69	2	0.0262022
22071_1	k141_89832	3	761	+	759	0	0
22071_2	k141_89832	758	1441	+	684	1	0.0013216
22071_3	k141_89832	1438	1920	+	483	2	0.00374318
22072_1	k141_61927	3	314	-	312	0	0
22072_2	k141_61927	462	1163	-	702	3	0.00386315
22073_1	k141_117752	2	1123	+	1122	1	0.000805684
22073_2	k141_117752	1340	2245	+	906	13	0.012971
22074_1	k141_133141	3	143	+	141	0	0
22074_2	k141_133141	161	559	+	399	5	0.011328
22074_3	k141_133141	783	998	-	216	1	0.00418508
22074_4	k141_133141	1171	5391	-	4221	29	0.0062107
22074_5	k141_133141	5886	6137	-	252	3	0.0107616
22074_6	k141_133141	6139	6366	-	228	1	0.00396481
22074_7	k141_133141	6380	6790	-	411	1	0.00219946
22074_8	k141_133141	6783	6896	-	114	0	0
22074_9	k141_133141	6896	7288	-	393	1	0.0023002
22074_10	k141_133141	7305	7598	-	294	0	0
22075_1	k141_82489	408	3089	-	2682	3	0.00101116
22075_2	k141_82489	3546	5453	+	1908	0	0
22076_1	k141_39603	2	331	-	330	1	0.00273933
22076_2	k141_39603	334	921	-	588	8	0.012299
22076_3	k141_39603	896	1120	-	225	1	0.00401768
22076_4	k141_39603	1120	1476	-	357	1	0.00253215
22077_1	k141_33065	138	1937	+	1800	0	0
22077_2	k141_33065	2208	2495	+	288	0	0
22077_3	k141_33065	2488	2691	-	204	0	0
22077_4	k141_33065	2710	3381	+	672	0	0
22077_5	k141_33065	3551	5137	-	1587	0	0
22077_6	k141_33065	5602	6333	+	732	0	0
22077_7	k141_33065	6403	7200	+	798	0	0
22078_1	k141_61930	114	1253	-	1140	10	0.00792963
22079_1	k141_55668	1	99	+	99	5	0.0456554
22079_2	k141_55668	493	1647	+	1155	8	0.00626132
22079_3	k141_55668	1960	3099	+	1140	12	0.00951555
22079_4	k141_55668	3333	3680	-	348	0	0
22079_5	k141_55668	3684	4574	-	891	3	0.0030437
22080_1	k141_133144	3	728	+	726	0	0
22080_2	k141_133144	755	1219	+	465	2	0.00388808
22081_1	k141_117758	1	735	+	735	0	0
22081_2	k141_117758	732	1091	+	360	0	0
22082_1	k141_12949	3	110	+	108	0	0
22082_2	k141_12949	152	409	-	258	0	0
22082_3	k141_12949	480	1832	-	1353	12	0.00801754
22082_4	k141_12949	1832	3121	-	1290	5	0.00350379
22082_5	k141_12949	3140	4096	-	957	9	0.00850136
22082_6	k141_12949	4348	4710	-	363	4	0.00996118
22082_7	k141_12949	4779	5195	-	417	1	0.00216781
22082_8	k141_12949	5238	6635	-	1398	4	0.00258649
22082_9	k141_12949	6793	7881	+	1089	0	0
22082_10	k141_12949	7945	8448	-	504	3	0.00538082
22082_11	k141_12949	8638	10458	-	1821	8	0.00397135
22082_12	k141_12949	10486	11448	-	963	1	0.00093871
22082_13	k141_12949	11488	12201	-	714	5	0.00633037
22082_14	k141_12949	12218	14059	-	1842	14	0.00687062
22082_15	k141_12949	14158	15540	-	1383	8	0.00522908
22082_16	k141_12949	15590	17215	-	1626	15	0.00833928
22082_17	k141_12949	17433	17630	+	198	0	0
22082_18	k141_12949	17785	18531	-	747	6	0.00726086
22082_19	k141_12949	18550	18993	-	444	4	0.00814394
22082_20	k141_12949	19009	20340	-	1332	9	0.00610796
22082_21	k141_12949	20359	20928	-	570	4	0.0063437
22082_22	k141_12949	20928	22676	-	1749	8	0.00413483
22082_23	k141_12949	22814	23386	-	573	0	0
22082_24	k141_12949	23401	27912	-	4512	15	0.00300524
22082_25	k141_12949	27905	28966	-	1062	9	0.00766083
22082_26	k141_12949	29084	29542	-	459	6	0.0118167
22082_27	k141_12949	29651	29884	-	234	0	0
22082_28	k141_12949	29982	30719	-	738	2	0.0024498
22082_29	k141_12949	30719	32059	-	1341	1	0.000674107
22082_30	k141_12949	32067	33026	-	960	0	0
22082_31	k141_12949	33367	33879	-	513	0	0
22082_32	k141_12949	33892	34947	-	1056	6	0.00513624
22082_33	k141_12949	34957	36144	-	1188	4	0.0030437
22082_34	k141_12949	36183	37091	-	909	9	0.00895027
22082_35	k141_12949	37150	38226	-	1077	9	0.00755413
22082_36	k141_12949	38245	39108	-	864	4	0.00418508
22082_37	k141_12949	39080	40006	-	927	4	0.00390066
22082_38	k141_12949	40107	40310	-	204	2	0.00886252
22082_39	k141_12949	40414	41754	-	1341	7	0.00471875
22082_40	k141_12949	42104	43252	+	1149	17	0.0133748
22082_41	k141_12949	43254	44177	+	924	0	0
22082_42	k141_12949	44180	44692	+	513	2	0.00352428
22082_43	k141_12949	44733	44891	-	159	0	0
22083_1	k141_61935	1	303	-	303	0	0
22083_2	k141_61935	249	1202	-	954	2	0.00189513
22084_1	k141_82490	3	1109	-	1107	8	0.00653281
22084_2	k141_82490	1113	2156	-	1044	1	0.000865879
22084_3	k141_82490	2153	3223	-	1071	2	0.0016881
22085_1	k141_5064	3	1409	-	1407	1	0.000642486
22085_2	k141_5064	1555	2199	-	645	3	0.00420455
22085_3	k141_5064	2342	3277	-	936	5	0.00482894
22085_4	k141_5064	3253	3774	-	522	0	0
22085_5	k141_5064	3755	4873	-	1119	3	0.00242353
22085_6	k141_5064	5013	5516	-	504	0	0
22085_7	k141_5064	5538	5951	-	414	2	0.00436704
22086_1	k141_133149	2	784	+	783	0	0
22086_2	k141_133149	781	1554	+	774	0	0
22087_1	k141_12950	2	685	-	684	7	0.00925123
22087_2	k141_12950	678	1085	-	408	4	0.00886252
22088_1	k141_33071	2	94	-	93	0	0
22088_2	k141_33071	120	392	-	273	18	0.0596029
22088_3	k141_33071	466	1764	-	1299	83	0.0577599
22089_1	k141_133151	2	1054	+	1053	7	0.00600935
22090_1	k141_5066	199	654	-	456	0	0
22090_2	k141_5066	706	1344	-	639	1	0.00141468
22090_3	k141_5066	1351	1503	-	153	0	0
22091_1	k141_89836	76	3024	-	2949	310	0.0950265
22091_2	k141_89836	3236	6076	-	2841	370	0.11773
22091_3	k141_89836	6264	6692	-	429	396	0.834441
22092_1	k141_110713	2	550	+	549	3	0.00493977
22092_2	k141_110713	612	1547	+	936	9	0.00869209
22092_3	k141_110713	1553	2488	+	936	5	0.00482894
22092_4	k141_110713	2558	3466	+	909	8	0.0079558
22092_5	k141_110713	3482	4336	+	855	12	0.0126874
22092_6	k141_110713	4340	5266	+	927	6	0.00585099
22092_7	k141_110713	5263	5526	+	264	1	0.00342416
22092_8	k141_110713	5674	7194	-	1521	11	0.00653764
22092_9	k141_110713	7336	8919	-	1584	4	0.00228277
22092_10	k141_110713	9616	10983	+	1368	11	0.00726882
22092_11	k141_110713	11542	13245	-	1704	14	0.00742704
22092_12	k141_110713	13671	15029	-	1359	9	0.00598661
22092_13	k141_110713	15191	18646	+	3456	19	0.00496978
22092_14	k141_110713	18734	19723	+	990	12	0.0109573
22092_15	k141_110713	19795	21147	+	1353	6	0.00400877
22092_16	k141_110713	21201	21848	+	648	3	0.00418508
22092_17	k141_110713	21871	22644	+	774	1	0.00116793
22092_18	k141_110713	22645	23076	+	432	0	0
22092_19	k141_110713	23078	24064	+	987	16	0.0146541
22092_20	k141_110713	24169	24690	+	522	4	0.00692703
22093_1	k141_68155	32	1051	+	1020	0	0
22093_2	k141_68155	1271	2623	+	1353	0	0
22093_3	k141_68155	2661	4346	+	1686	0	0
22093_4	k141_68155	4495	7056	-	2562	2	0.000705681
22093_5	k141_68155	7066	8850	-	1785	3	0.00151929
22093_6	k141_68155	8988	9113	-	126	0	0
22093_7	k141_68155	9154	10308	+	1155	0	0
22094_1	k141_55676	3	1271	+	1269	14	0.00997296
22094_2	k141_55676	1443	2165	+	723	3	0.00375094
22094_3	k141_55676	2232	3233	-	1002	16	0.0144348
22094_4	k141_55676	3390	4319	-	930	17	0.0165243
22095_1	k141_12958	2	349	+	348	0	0
22095_2	k141_12958	439	921	+	483	3	0.00561477
22095_3	k141_12958	921	1283	+	363	0	0
22096_1	k141_138492	1	288	-	288	2	0.00627762
22096_2	k141_138492	579	2240	+	1662	6	0.00326346
22096_3	k141_138492	2305	3219	-	915	10	0.00987954
22097_1	k141_55677	3	1046	+	1044	81	0.0701362
22098_1	k141_96829	2	955	+	954	10	0.00947565
22098_2	k141_96829	1032	1481	+	450	2	0.00401768
22099_1	k141_12959	65	1204	+	1140	0	0
22099_2	k141_12959	1201	1359	+	159	0	0
22100_1	k141_117760	728	1630	+	903	3	0.00300325
22100_2	k141_117760	1697	2563	+	867	7	0.00729855
22100_3	k141_117760	2560	3441	+	882	5	0.00512459
22100_4	k141_117760	3455	4207	+	753	2	0.002401
22100_5	k141_117760	4207	4875	+	669	10	0.0135124
22100_6	k141_117760	4896	5579	+	684	7	0.00925123
22100_7	k141_117760	5576	6397	+	822	6	0.00659838
22101_1	k141_110714	2	2959	+	2958	9	0.00275044
22102_1	k141_33078	1648	2169	-	522	0	0
22103_1	k141_55679	1	1419	-	1419	2	0.0012741
22103_2	k141_55679	1419	2075	-	657	0	0
22104_1	k141_68165	201	1658	-	1458	3	0.00186004
22105_1	k141_47222	3	149	+	147	1	0.00614951
22105_2	k141_47222	191	2155	-	1965	7	0.00322028
22105_3	k141_47222	2139	2645	-	507	7	0.012481
22105_4	k141_47222	2798	2911	-	114	0	0
22105_5	k141_47222	2913	5192	-	2280	20	0.00792963
22105_6	k141_47222	5261	6346	-	1086	13	0.0108211
22105_7	k141_47222	6592	7704	-	1113	9	0.00730979
22105_8	k141_47222	7864	8709	-	846	0	0
22105_9	k141_47222	8713	9477	-	765	1	0.00118167
22105_10	k141_47222	9467	10378	-	912	6	0.00594722
22105_11	k141_47222	10383	11372	-	990	15	0.0136966
22105_12	k141_47222	11359	11946	-	588	6	0.00922426
22105_13	k141_47222	11939	13480	-	1542	2	0.00117247
22105_14	k141_47222	13512	14399	-	888	2	0.00203599
22105_15	k141_47222	14553	15245	-	693	4	0.00521776
22105_16	k141_47222	15445	15687	+	243	0	0
22105_17	k141_47222	16215	16688	-	474	1	0.00190713
22105_18	k141_47222	16760	17665	-	906	1	0.000997768
22105_19	k141_47222	17814	18881	+	1068	2	0.00169284
22105_20	k141_47222	18938	19501	-	564	0	0
22105_21	k141_47222	19522	19929	-	408	2	0.00443126
22105_22	k141_47222	20019	20765	+	747	2	0.00242029
22105_23	k141_47222	20721	21329	-	609	4	0.00593745
22105_24	k141_47222	21401	22165	-	765	5	0.00590835
22105_25	k141_47222	22166	22585	-	420	0	0
22105_26	k141_47222	22587	23015	-	429	2	0.00421435
22105_27	k141_47222	23003	23842	-	840	20	0.0215233
22105_28	k141_47222	23947	25521	-	1575	9	0.00516559
22105_29	k141_47222	25562	26767	-	1206	8	0.00599653
22105_30	k141_47222	26767	27525	-	759	3	0.00357303
22105_31	k141_47222	27473	28726	-	1254	9	0.00648788
22105_32	k141_47222	28732	29649	-	918	4	0.0039389
22105_33	k141_47222	29852	30145	-	294	0	0
22105_34	k141_47222	30216	30752	-	537	4	0.00673354
22105_35	k141_47222	30721	31350	-	630	5	0.00717442
22105_36	k141_47222	31378	32466	-	1089	4	0.00332039
22105_37	k141_47222	32451	33131	-	681	0	0
22105_38	k141_47222	33206	35086	-	1881	10	0.00480583
22105_39	k141_47222	35202	35414	-	213	0	0
22105_40	k141_47222	35891	36643	+	753	1	0.0012005
22105_41	k141_47222	36757	36978	-	222	0	0
22105_42	k141_47222	37426	38307	-	882	3	0.00307475
22105_43	k141_47222	38581	38988	+	408	2	0.00443126
22105_44	k141_47222	39110	39652	+	543	4	0.00665913
22105_45	k141_47222	39749	40336	-	588	0	0
22105_46	k141_47222	40450	40908	-	459	2	0.0039389
22105_47	k141_47222	40999	43185	-	2187	15	0.00620012
22105_48	k141_47222	43229	44071	-	843	4	0.00428934
22105_49	k141_47222	44071	44949	-	879	2	0.00205683
22105_50	k141_47222	44995	46278	-	1284	5	0.00352016
22105_51	k141_47222	46514	47380	+	867	2	0.0020853
22105_52	k141_47222	47530	48192	+	663	0	0
22105_53	k141_47222	48308	48577	-	270	0	0
22105_54	k141_47222	48737	49543	-	807	8	0.00896136
22105_55	k141_47222	49588	50592	-	1005	0	0
22105_56	k141_47222	50634	53111	-	2478	13	0.00474242
22105_57	k141_47222	53145	56300	-	3156	36	0.0103115
22105_58	k141_47222	56652	58199	-	1548	18	0.0105114
22106_1	k141_110718	1	936	-	936	2	0.00193158
22106_2	k141_110718	949	1089	-	141	0	0
22107_1	k141_117762	1	207	+	207	0	0
22107_2	k141_117762	263	1210	-	948	8	0.0076285
22107_3	k141_117762	1207	2232	-	1026	22	0.0193835
22107_4	k141_117762	2237	2917	-	681	8	0.0106194
22108_1	k141_12962	162	1439	-	1278	12	0.00848805
22108_2	k141_12962	1446	2627	-	1182	21	0.0160605
22108_3	k141_12962	2629	3435	-	807	2	0.00224034
22109_1	k141_89841	134	886	+	753	13	0.0156065
22109_2	k141_89841	883	1449	+	567	7	0.0111602
22109_3	k141_89841	1456	2292	+	837	19	0.0205204
22109_4	k141_89841	2369	3706	+	1338	48	0.0324297
22109_5	k141_89841	3784	4641	+	858	26	0.0273933
22110_1	k141_138501	2	646	-	645	2	0.00280303
22110_2	k141_138501	646	1638	-	993	5	0.00455175
22110_3	k141_138501	1650	1964	-	315	0	0
22111_1	k141_33080	2	1102	+	1101	2	0.0016421
22111_2	k141_33080	1116	2687	+	1572	17	0.00977584
22111_3	k141_33080	2747	2950	+	204	0	0
22112_1	k141_138503	439	987	+	549	6	0.00987954
22112_2	k141_138503	980	1222	+	243	0	0
22113_1	k141_55683	231	911	+	681	6	0.00796456
22113_2	k141_55683	930	2609	+	1680	18	0.00968547
22113_3	k141_55683	2599	3180	-	582	2	0.00310645
22114_1	k141_82493	97	2514	-	2418	38	0.0142064
22114_2	k141_82493	2666	3535	+	870	6	0.00623433
22114_3	k141_82493	3889	5496	-	1608	24	0.0134922
22114_4	k141_82493	5516	6223	-	708	8	0.0102144
22114_5	k141_82493	6233	7507	-	1275	11	0.00779902
22114_6	k141_82493	7549	9312	-	1764	31	0.0158862
22114_7	k141_82493	9317	10324	-	1008	20	0.0179361
22114_8	k141_82493	10458	10814	-	357	1	0.00253215
22114_9	k141_82493	10926	11675	+	750	6	0.00723182
22115_1	k141_33083	1	969	+	969	1	0.000932897
22115_2	k141_33083	991	1182	+	192	1	0.00470822
22115_3	k141_33083	1194	1934	+	741	5	0.00609971
22116_1	k141_110725	1	90	+	90	0	0
22116_2	k141_110725	87	713	+	627	5	0.00720875
22116_3	k141_110725	706	1536	+	831	6	0.00652691
22116_4	k141_110725	1704	1907	+	204	0	0
22117_1	k141_68175	3	2018	-	2016	7	0.00313881
22118_1	k141_39606	3	245	-	243	0	0
22118_2	k141_39606	396	1298	-	903	5	0.00500541
22118_3	k141_39606	1489	1803	+	315	0	0
22118_4	k141_39606	1847	2071	-	225	0	0
22119_1	k141_89849	3	449	-	447	0	0
22119_2	k141_89849	587	1099	-	513	0	0
22120_1	k141_12968	3	350	+	348	0	0
22120_2	k141_12968	365	1360	+	996	3	0.00272282
22121_1	k141_61936	1	111	-	111	3	0.0244318
22121_2	k141_61936	342	596	+	255	29	0.102805
22121_3	k141_61936	685	1326	-	642	83	0.116869
22121_4	k141_61936	1440	2738	+	1299	124	0.0862919
22121_5	k141_61936	2750	3178	+	429	43	0.0906085
22121_6	k141_61936	3232	5958	-	2727	285	0.0944751
22121_7	k141_61936	6174	7076	-	903	86	0.0860931
22121_8	k141_61936	7073	8233	-	1161	114	0.0887626
22121_9	k141_61936	8284	10167	-	1884	226	0.108439
22121_10	k141_61936	10202	12520	-	2319	265	0.103301
22121_11	k141_61936	12769	12858	-	90	19	0.19084
22122_1	k141_117772	1	93	+	93	0	0
22122_2	k141_117772	295	846	+	552	0	0
22122_3	k141_117772	838	1002	-	165	0	0
22123_1	k141_138507	22	1797	-	1776	3	0.00152699
22124_1	k141_47224	2	2215	-	2214	5	0.0020415
22124_2	k141_47224	2234	3067	-	834	2	0.00216781
22124_3	k141_47224	3082	3993	-	912	2	0.00198241
22124_4	k141_47224	4098	5471	-	1374	7	0.00460542
22125_1	k141_55689	2	529	+	528	17	0.0291053
22125_2	k141_55689	871	1143	-	273	7	0.0231789
22126_1	k141_68177	1	1200	-	1200	4	0.00301326
22126_2	k141_68177	1347	1457	+	111	0	0
22127_1	k141_39608	3	458	-	456	4	0.00792963
22127_2	k141_39608	982	1563	-	582	2	0.00310645
22128_1	k141_5086	189	1292	-	1104	0	0
22128_2	k141_5086	1431	2957	+	1527	2	0.00118399
22128_3	k141_5086	3037	3798	-	762	0	0
22128_4	k141_5086	3806	4420	-	615	0	0
22128_5	k141_5086	4675	5508	+	834	2	0.00216781
22129_1	k141_89851	1	387	-	387	0	0
22129_2	k141_89851	1010	1963	-	954	0	0
22130_1	k141_117774	1	1176	+	1176	11	0.00845557
22130_2	k141_117774	1342	1401	+	60	0	0
22131_1	k141_55690	1	390	-	390	1	0.00231789
