# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_8_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_8/A16_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_8/A16_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_8/A16_2.bam	RPKG
39251_126	k141_34817	129574	130131	+	558	0	0
39251_127	k141_34817	130138	130863	+	726	0	0
39251_128	k141_34817	130911	132344	+	1434	1	0.000374118
39251_129	k141_34817	132367	132654	+	288	0	0
39251_130	k141_34817	132772	133263	+	492	0	0
39251_131	k141_34817	133309	134163	+	855	4	0.00250987
39251_132	k141_34817	134160	134432	+	273	0	0
39251_133	k141_34817	134645	135277	+	633	0	0
39251_134	k141_34817	135274	136002	-	729	0	0
39251_135	k141_34817	135999	136652	-	654	0	0
39251_136	k141_34817	136882	139218	-	2337	0	0
39251_137	k141_34817	139314	140243	-	930	0	0
39251_138	k141_34817	140825	145378	+	4554	6	0.000706831
39251_139	k141_34817	145391	146809	+	1419	7	0.00264651
39251_140	k141_34817	146993	148105	+	1113	1	0.000482017
39251_141	k141_34817	148165	148629	-	465	0	0
39251_142	k141_34817	148626	149501	-	876	0	0
39251_143	k141_34817	149498	150187	-	690	0	0
39251_144	k141_34817	150235	151725	-	1491	0	0
39251_145	k141_34817	151834	152727	-	894	0	0
39251_146	k141_34817	152849	153640	-	792	0	0
39251_147	k141_34817	154020	155387	+	1368	0	0
39251_148	k141_34817	155431	155928	-	498	0	0
39251_149	k141_34817	155934	156572	-	639	0	0
39251_150	k141_34817	156842	157636	-	795	0	0
39251_151	k141_34817	157791	158183	-	393	0	0
39251_152	k141_34817	158199	158627	-	429	0	0
39251_153	k141_34817	158846	159973	-	1128	0	0
39251_154	k141_34817	160167	160565	+	399	0	0
39251_155	k141_34817	160719	162086	+	1368	0	0
39251_156	k141_34817	162176	163243	+	1068	0	0
39252_1	k141_17002	3	4127	+	4125	0	0
39253_1	k141_78397	3	665	+	663	4	0.00323671
39253_2	k141_78397	914	1150	+	237	2	0.0045273
39254_1	k141_139589	64	285	+	222	1	0.0024166
39254_2	k141_139589	313	1113	+	801	8	0.00535815
39254_3	k141_139589	1147	2013	+	867	13	0.00804418
39254_4	k141_139589	2003	2434	+	432	5	0.00620931
39255_1	k141_70384	1	396	+	396	0	0
39255_2	k141_70384	399	1118	+	720	0	0
39255_3	k141_70384	1308	1640	-	333	0	0
39255_4	k141_70384	1637	1945	-	309	0	0
39255_5	k141_70384	1957	2331	-	375	0	0
39255_6	k141_70384	2448	2777	-	330	0	0
39255_7	k141_70384	2897	3268	+	372	1	0.00144216
39256_1	k141_123215	1	213	+	213	0	0
39256_2	k141_123215	229	1071	+	843	2	0.0012728
39256_3	k141_123215	1344	2297	+	954	6	0.00337412
39256_4	k141_123215	2310	3281	+	972	4	0.00220776
39256_5	k141_123215	3288	3689	+	402	1	0.00133454
39257_1	k141_25024	29	979	-	951	4	0.00225651
39257_2	k141_25024	992	2356	-	1365	12	0.00471635
39257_3	k141_25024	2485	3813	-	1329	23	0.00928453
39258_1	k141_139591	2	334	-	333	10	0.0161106
39258_2	k141_139591	424	540	-	117	2	0.00917068
39258_3	k141_139591	494	670	-	177	9	0.0272789
39258_4	k141_139591	655	831	-	177	8	0.0242479
39258_5	k141_139591	980	1231	-	252	7	0.0149024
39259_1	k141_52688	1	534	+	534	18	0.0180838
39259_2	k141_52688	862	1524	+	663	10	0.00809177
39260_1	k141_70386	185	577	-	393	0	0
39260_2	k141_70386	746	1696	-	951	0	0
39260_3	k141_70386	1698	2330	-	633	4	0.00339011
39260_4	k141_70386	2346	2570	-	225	0	0
39261_1	k141_34828	1	402	+	402	2	0.00266908
39261_2	k141_34828	405	1160	+	756	0	0
39261_3	k141_34828	1174	1449	+	276	0	0
39261_4	k141_34828	1453	1521	+	69	0	0
39262_1	k141_139593	69	1337	+	1269	26	0.0109918
39263_1	k141_25030	6	938	-	933	23	0.0132252
39264_1	k141_87358	185	1015	-	831	3	0.00193677
39264_2	k141_87358	1021	2115	-	1095	0	0
39264_3	k141_87358	2394	2897	+	504	3	0.00319336
39264_4	k141_87358	3130	3414	+	285	0	0
39264_5	k141_87358	3562	3858	-	297	9	0.0162571
39264_6	k141_87358	3855	4649	-	795	3	0.00202447
39264_7	k141_87358	4697	5317	-	621	0	0
39264_8	k141_87358	5354	6910	-	1557	3	0.00103369
39264_9	k141_87358	7091	7633	+	543	0	0
39264_10	k141_87358	7717	8838	+	1122	0	0
39264_11	k141_87358	8906	9790	+	885	6	0.00363718
39265_1	k141_70389	1	516	-	516	9	0.00935729
39265_2	k141_70389	610	1101	-	492	8	0.00872333
39266_1	k141_157435	1	660	-	660	0	0
39266_2	k141_157435	757	3420	-	2664	9	0.00181245
39266_3	k141_157435	3443	4528	-	1086	3	0.001482
39266_4	k141_157435	4628	5233	-	606	5	0.00442644
39266_5	k141_157435	5459	5965	-	507	2	0.00211631
39266_6	k141_157435	6077	8320	-	2244	11	0.00262983
39266_7	k141_157435	8602	9996	-	1395	1	0.000384577
39266_8	k141_157435	10007	11317	-	1311	3	0.00122765
39267_1	k141_87362	3	113	-	111	0	0
39267_2	k141_87362	106	564	-	459	1	0.00116881
39267_3	k141_87362	583	1074	-	492	3	0.00327125
39267_4	k141_87362	1079	1177	-	99	0	0
39268_1	k141_123218	256	1020	-	765	24	0.0168309
39268_2	k141_123218	1024	2046	-	1023	41	0.0215013
39268_3	k141_123218	2425	2652	+	228	2	0.00470601
39268_4	k141_123218	2624	2842	-	219	6	0.0146982
39268_5	k141_123218	2922	3191	+	270	2	0.00397396
39268_6	k141_123218	3391	3810	+	420	3	0.00383203
39268_7	k141_123218	3829	4188	+	360	10	0.0149024
39268_8	k141_123218	4384	5523	+	1140	44	0.0207064
39269_1	k141_25037	1	594	+	594	0	0
39269_2	k141_25037	604	957	+	354	5	0.00757747
39269_3	k141_25037	954	1514	+	561	0	0
39270_1	k141_87365	42	1001	+	960	0	0
39271_1	k141_70391	519	923	+	405	3	0.00397396
39271_2	k141_70391	920	1786	+	867	16	0.00990052
39271_3	k141_70391	1761	2864	-	1104	17	0.00826109
39272_1	k141_25038	102	569	+	468	2	0.00229267
39272_2	k141_25038	538	1554	+	1017	6	0.0031651
39272_3	k141_25038	1695	1904	+	210	0	0
39273_1	k141_78412	3	293	+	291	0	0
39273_2	k141_78412	324	935	+	612	0	0
39273_3	k141_78412	956	1618	+	663	0	0
39273_4	k141_78412	1646	2521	+	876	0	0
39273_5	k141_78412	2518	3132	+	615	0	0
39273_6	k141_78412	3125	3502	+	378	0	0
39273_7	k141_78412	3499	4425	+	927	0	0
39273_8	k141_78412	4501	5133	+	633	1	0.000847527
39274_1	k141_113501	2	217	-	216	0	0
39274_2	k141_113501	219	1061	-	843	0	0
39275_1	k141_139597	1	2919	-	2919	32	0.0058813
39275_2	k141_139597	3168	3689	+	522	9	0.00924974
39275_3	k141_139597	3821	4657	-	837	16	0.0102554
39275_4	k141_139597	4659	5369	-	711	14	0.0105637
39275_5	k141_139597	5440	6447	-	1008	20	0.0106445
39276_1	k141_167153	340	1599	-	1260	49	0.0208633
39276_2	k141_167153	1796	2365	-	570	13	0.0122356
39276_3	k141_167153	2468	3148	-	681	21	0.0165436
39276_4	k141_167153	3176	3913	-	738	21	0.0152658
39276_5	k141_167153	3950	4978	-	1029	27	0.0140769
39276_6	k141_167153	4975	5682	-	708	16	0.0121239
39276_7	k141_167153	5741	7000	-	1260	41	0.017457
39276_8	k141_167153	6958	7677	-	720	19	0.0141572
39276_9	k141_167153	7681	7947	-	267	12	0.0241117
39276_10	k141_167153	8101	8577	-	477	24	0.0269929
39276_11	k141_167153	8684	9019	-	336	6	0.00958008
39276_12	k141_167153	9094	9219	-	126	5	0.0212891
39276_13	k141_167153	9237	11246	-	2010	84	0.0224203
39276_14	k141_167153	11256	12917	-	1662	40	0.0129118
39276_15	k141_167153	13070	13699	-	630	22	0.0187344
39276_16	k141_167153	13950	14864	-	915	26	0.0152444
39276_17	k141_167153	15001	15303	+	303	4	0.00708231
39276_18	k141_167153	15449	15865	-	417	8	0.0102923
39276_19	k141_167153	16353	19559	-	3207	110	0.0184014
39276_20	k141_167153	19559	20632	-	1074	54	0.0269741
39276_21	k141_167153	20793	22184	+	1392	62	0.0238951
39276_22	k141_167153	22255	23052	-	798	24	0.0161349
39276_23	k141_167153	23042	24703	-	1662	49	0.0158169
39276_24	k141_167153	24834	26036	-	1203	38	0.0169463
39276_25	k141_167153	26071	27468	-	1398	55	0.0211063
39276_26	k141_167153	28042	28554	+	513	17	0.0177782
39276_27	k141_167153	28598	29008	-	411	11	0.0143585
39276_28	k141_167153	29024	29845	-	822	29	0.0189271
39276_29	k141_167153	29921	30568	-	648	33	0.027321
39276_30	k141_167153	31065	33851	+	2787	105	0.020212
39276_31	k141_167153	34031	34963	-	933	38	0.0218504
39276_32	k141_167153	34960	35865	-	906	48	0.028423
39276_33	k141_167153	36137	37993	-	1857	78	0.0225341
39276_34	k141_167153	38012	40030	-	2019	82	0.0217889
39276_35	k141_167153	40250	41728	+	1479	70	0.0253914
39276_36	k141_167153	41853	43484	+	1632	70	0.023011
39276_37	k141_167153	43659	44999	-	1341	67	0.0268042
39276_38	k141_167153	45006	45233	-	228	12	0.028236
39276_39	k141_167153	45380	45856	-	477	36	0.0404894
39276_40	k141_167153	46055	48484	-	2430	103	0.0227399
39276_41	k141_167153	48494	49558	-	1065	30	0.0151122
39276_42	k141_167153	49601	50548	-	948	34	0.019241
39276_43	k141_167153	50677	52032	-	1356	65	0.0257164
39276_44	k141_167153	52026	54185	-	2160	63	0.0156475
39276_45	k141_167153	54268	58341	-	4074	109	0.0143537
39276_46	k141_167153	58404	65642	-	7239	278	0.0206027
39276_47	k141_167153	66235	66756	-	522	24	0.024666
39277_1	k141_139598	3	1184	+	1182	15	0.00680818
39277_2	k141_139598	1188	1274	+	87	0	0
39278_1	k141_78416	2	910	+	909	13	0.0076725
39278_2	k141_78416	1114	1752	+	639	1	0.000839569
39279_1	k141_167156	2	511	-	510	0	0
39279_2	k141_167156	521	1300	-	780	0	0
39280_1	k141_139599	2	1918	+	1917	9	0.00251871
39281_1	k141_78417	2	1366	+	1365	0	0
39282_1	k141_34834	363	743	+	381	13	0.0183052
39282_2	k141_34834	691	1560	-	870	16	0.00986638
39282_3	k141_34834	1743	1856	+	114	5	0.02353
39282_4	k141_34834	1900	2427	+	528	9	0.00914462
39282_5	k141_34834	2593	2970	+	378	6	0.00851563
39282_6	k141_34834	2970	3788	+	819	9	0.00589544
39282_7	k141_34834	3805	4608	+	804	9	0.00600542
39282_8	k141_34834	4695	5516	-	822	7	0.0045686
39282_9	k141_34834	5603	6184	+	582	2	0.00184359
39282_10	k141_34834	6185	6310	+	126	0	0
39282_11	k141_34834	6325	8106	+	1782	16	0.00481692
39283_1	k141_167157	202	1254	+	1053	0	0
39284_1	k141_113508	2	349	+	348	0	0
39284_2	k141_113508	377	619	+	243	0	0
39284_3	k141_113508	671	1834	+	1164	5	0.00230449
39284_4	k141_113508	1874	2302	+	429	4	0.00500219
39284_5	k141_113508	2416	3147	+	732	18	0.0131922
39284_6	k141_113508	3288	3608	+	321	1	0.00167129
39285_1	k141_34835	3	461	-	459	5	0.00584406
39285_2	k141_34835	418	1068	-	651	16	0.0131855
39286_1	k141_78419	151	1521	-	1371	11	0.0043044
39286_2	k141_78419	1469	1873	-	405	1	0.00132465
39287_1	k141_167159	97	654	+	558	9	0.00865298
39287_2	k141_167159	612	1208	+	597	11	0.00988498
39288_1	k141_78421	1	306	-	306	0	0
39288_2	k141_78421	391	1002	+	612	0	0
39288_3	k141_78421	1057	1413	-	357	0	0
39289_1	k141_167160	1	1950	-	1950	20	0.00550241
39290_1	k141_52696	201	641	-	441	3	0.00364956
39290_2	k141_52696	854	1477	-	624	3	0.00257925
39290_3	k141_52696	1498	2733	+	1236	35	0.0151917
39290_4	k141_52696	2881	3771	+	891	33	0.0198698
39290_5	k141_52696	3788	4792	+	1005	27	0.014413
39290_6	k141_52696	4796	5590	+	795	9	0.00607341
39290_7	k141_52696	5583	6281	+	699	5	0.00383752
39290_8	k141_52696	6295	6942	+	648	6	0.00496745
39290_9	k141_52696	6986	7843	+	858	10	0.00625273
39290_10	k141_52696	7860	8930	+	1071	16	0.00801471
39290_11	k141_52696	9098	9793	+	696	3	0.00231243
39290_12	k141_52696	9790	10788	+	999	6	0.00322213
39290_13	k141_52696	10788	11579	+	792	7	0.00474166
39290_14	k141_52696	11669	12424	+	756	12	0.00851563
39291_1	k141_139613	3	152	+	150	0	0
39291_2	k141_139613	181	1056	+	876	0	0
39292_1	k141_25039	3	869	+	867	20	0.0123757
39292_2	k141_25039	1263	1700	+	438	24	0.0293964
39292_3	k141_25039	1997	8485	+	6489	246	0.0203383
39292_4	k141_25039	8561	8869	+	309	12	0.0208344
39292_5	k141_25039	8866	9177	+	312	4	0.00687801
39292_6	k141_25039	9190	9960	+	771	19	0.0132208
39293_1	k141_113520	3	467	+	465	10	0.0115373
39293_2	k141_113520	283	1152	-	870	10	0.00616649
39294_1	k141_139614	37	687	-	651	0	0
39295_1	k141_7138	117	1256	+	1140	37	0.0174122
39295_2	k141_7138	1258	2370	+	1113	55	0.0265109
39295_3	k141_7138	2477	3133	+	657	36	0.0293964
39295_4	k141_7138	3191	3391	-	201	2	0.00533816
39295_5	k141_7138	3402	4280	-	879	37	0.0225824
39295_6	k141_7138	4466	5608	-	1143	48	0.0225295
39295_7	k141_7138	5667	7535	-	1869	63	0.0180838
39295_8	k141_7138	7759	9822	+	2064	92	0.0239131
39295_9	k141_7138	9920	10936	-	1017	49	0.0258483
39295_10	k141_7138	10956	11876	-	921	49	0.0285426
39295_11	k141_7138	11918	13096	-	1179	36	0.0163812
39295_12	k141_7138	13423	13689	-	267	19	0.0381768
39295_13	k141_7138	13734	14183	-	450	20	0.0238438
39295_14	k141_7138	14202	14489	-	288	19	0.0353931
39295_15	k141_7138	14643	14831	-	189	15	0.0425781
39295_16	k141_7138	14861	15652	-	792	22	0.0149024
39295_17	k141_7138	15690	16970	-	1281	31	0.0129828
39295_18	k141_7138	17146	17541	+	396	16	0.0216761
39295_19	k141_7138	17553	18401	+	849	46	0.0290675
39295_20	k141_7138	18398	19174	+	777	40	0.0276183
39295_21	k141_7138	19320	19925	-	606	22	0.0194763
39295_22	k141_7138	20092	21156	-	1065	29	0.0146085
39295_23	k141_7138	21125	22147	-	1023	21	0.0110129
39295_24	k141_7138	22153	23229	-	1077	27	0.0134495
39295_25	k141_7138	23239	24114	-	876	8	0.0048994
39295_26	k141_7138	24111	24236	-	126	0	0
39296_1	k141_25040	2	964	-	963	5	0.00278549
39296_2	k141_25040	964	1626	-	663	3	0.00242753
39296_3	k141_25040	1626	2297	-	672	0	0
39297_1	k141_167168	1	894	-	894	0	0
39297_2	k141_167168	1089	1388	-	300	0	0
39298_1	k141_52701	3	707	-	705	0	0
39298_2	k141_52701	800	1309	+	510	2	0.00210386
39299_1	k141_139617	565	1305	-	741	0	0
39300_1	k141_87380	2	76	-	75	2	0.0143063
39300_2	k141_87380	106	417	+	312	13	0.0223535
39300_3	k141_87380	570	2075	+	1506	32	0.0113994
39300_4	k141_87380	2132	3943	-	1812	35	0.0103626
39300_5	k141_87380	4037	4603	+	567	12	0.0113542
39300_6	k141_87380	4627	7410	+	2784	41	0.00790082
39300_7	k141_87380	7407	8378	+	972	5	0.00275969
39300_8	k141_87380	8375	9736	+	1362	22	0.00866568
39300_9	k141_87380	9723	10631	+	909	19	0.0112137
39301_1	k141_25042	3	971	-	969	3	0.00166094
39301_2	k141_25042	968	1141	-	174	0	0
39302_1	k141_78423	1	120	+	120	0	0
39302_2	k141_78423	125	1402	+	1278	6	0.00251871
39302_3	k141_78423	1411	1986	+	576	0	0
39302_4	k141_78423	1992	3608	+	1617	5	0.00165889
39302_5	k141_78423	3809	4093	+	285	1	0.0018824
39303_1	k141_17007	174	773	-	600	65	0.0581192
39303_2	k141_17007	982	2415	-	1434	205	0.0766941
39303_3	k141_17007	2417	3892	-	1476	236	0.0857794
39303_4	k141_17007	3903	4196	-	294	43	0.0784654
39303_5	k141_17007	4770	9239	-	4470	411	0.0493278
39303_6	k141_17007	9226	9957	-	732	77	0.0564335
39303_7	k141_17007	10100	11716	-	1617	102	0.0338413
39303_8	k141_17007	11744	12724	-	981	83	0.0453906
39303_9	k141_17007	12922	13143	+	222	13	0.0314158
39303_10	k141_17007	13038	13772	-	735	120	0.0875893
39303_11	k141_17007	13800	13949	-	150	18	0.0643782
39303_12	k141_17007	14220	15404	+	1185	176	0.0796804
39303_13	k141_17007	15674	16270	+	597	93	0.083573
39303_14	k141_17007	16451	18238	+	1788	247	0.0741117
39303_15	k141_17007	18357	19079	+	723	108	0.0801388
39303_16	k141_17007	19302	20786	+	1485	227	0.0820081
39303_17	k141_17007	20838	21686	+	849	99	0.0625583
39303_18	k141_17007	21997	22728	+	732	97	0.0710915
39304_1	k141_25043	2	349	+	348	0	0
39304_2	k141_25043	346	975	+	630	0	0
39304_3	k141_25043	984	1154	+	171	0	0
39305_1	k141_167173	1	312	+	312	12	0.020634
39305_2	k141_167173	352	1548	-	1197	17	0.00761925
39306_1	k141_52704	1	753	+	753	0	0
39306_2	k141_52704	764	1237	+	474	0	0
39306_3	k141_52704	1349	1912	-	564	0	0
39307_1	k141_78425	65	1381	-	1317	12	0.00488824
39308_1	k141_149523	2	379	+	378	13	0.0184505
39308_2	k141_149523	381	611	+	231	13	0.0301918
39308_3	k141_149523	1131	1694	+	564	24	0.0228291
39308_4	k141_149523	2070	3284	+	1215	401	0.177062
39308_5	k141_149523	3330	3926	+	597	171	0.153666
39308_6	k141_149523	4038	6683	+	2646	1067	0.216338
39308_7	k141_149523	6841	7551	+	711	221	0.166755
39308_8	k141_149523	7620	8378	+	759	214	0.151262
39308_9	k141_149523	8428	10518	+	2091	674	0.172927
39308_10	k141_149523	10689	11477	+	789	297	0.201947
39308_11	k141_149523	11488	12681	+	1194	506	0.227354
39308_12	k141_149523	12683	14104	+	1422	495	0.186751
39308_13	k141_149523	14144	15322	+	1179	456	0.207495
39308_14	k141_149523	15750	16553	+	804	297	0.198179
39308_15	k141_149523	16557	17729	+	1173	390	0.178371
39308_16	k141_149523	17944	18600	+	657	206	0.168213
39308_17	k141_149523	18673	20217	+	1545	541	0.187856
39308_18	k141_149523	20230	20847	+	618	183	0.158862
39308_19	k141_149523	20866	21837	+	972	405	0.223535
39308_20	k141_149523	21839	23122	+	1284	455	0.190109
39308_21	k141_149523	23104	24348	+	1245	392	0.168917
39308_22	k141_149523	24352	26694	+	2343	790	0.180889
39308_23	k141_149523	26724	27260	+	537	198	0.19781
39308_24	k141_149523	27422	27643	+	222	83	0.200578
39308_25	k141_149523	27865	29229	+	1365	490	0.192584
39308_26	k141_149523	29265	30302	+	1038	384	0.198468
39308_27	k141_149523	30400	31362	+	963	302	0.168243
39308_28	k141_149523	31368	31850	+	483	160	0.177717
39308_29	k141_149523	31835	32773	+	939	353	0.201682
39308_30	k141_149523	32789	33463	+	675	215	0.17088
39308_31	k141_149523	33474	34133	+	660	185	0.150378
39308_32	k141_149523	34174	34986	+	813	241	0.159032
39308_33	k141_149523	35007	36041	+	1035	343	0.177792
39308_34	k141_149523	36092	36403	+	312	83	0.142719
39308_35	k141_149523	36410	36646	+	237	56	0.126764
39308_36	k141_149523	36661	37266	+	606	118	0.104464
39308_37	k141_149523	37276	39267	+	1992	587	0.158091
39308_38	k141_149523	39239	40693	+	1455	508	0.187309
39308_39	k141_149523	40725	41915	+	1191	368	0.165765
39308_40	k141_149523	41959	42384	+	426	135	0.170013
39308_41	k141_149523	42336	42569	+	234	25	0.0573167
39308_42	k141_149523	42729	42896	+	168	41	0.130928
39308_43	k141_149523	42913	43689	+	777	190	0.131187
39308_44	k141_149523	43682	44569	+	888	215	0.129892
39308_45	k141_149523	44566	45876	+	1311	197	0.0806159
39308_46	k141_149523	45971	46471	+	501	77	0.0824537
39308_47	k141_149523	46474	47430	+	957	174	0.0975427
39308_48	k141_149523	47573	48259	+	687	138	0.107765
39308_49	k141_149523	48256	48810	+	555	73	0.0705646
39308_50	k141_149523	48930	49406	-	477	24	0.0269929
39308_51	k141_149523	49416	50015	-	600	130	0.116238
39308_52	k141_149523	50628	51860	+	1233	141	0.0613498
39308_53	k141_149523	51879	52610	+	732	39	0.0285832
39308_54	k141_149523	52813	52881	+	69	28	0.217704
39309_1	k141_167176	3	1328	-	1326	35	0.0141606
39309_2	k141_167176	1321	1545	-	225	0	0
39310_1	k141_139626	2	1300	-	1299	0	0
39310_2	k141_139626	1385	1507	-	123	0	0
39311_1	k141_17011	85	609	+	525	0	0
39311_2	k141_17011	643	1077	+	435	0	0
39311_3	k141_17011	1171	2037	-	867	0	0
39312_1	k141_149524	738	1466	-	729	7	0.00515143
39312_2	k141_149524	1503	1580	+	78	0	0
39313_1	k141_87389	1	543	+	543	4	0.003952
39313_2	k141_87389	585	1331	+	747	5	0.00359093
39313_3	k141_87389	1342	2034	+	693	1	0.000774148
39313_4	k141_87389	2052	2804	+	753	7	0.00498724
39314_1	k141_52710	366	2600	+	2235	46	0.0110417
39315_1	k141_123219	3	68	-	66	0	0
39315_2	k141_123219	319	1311	-	993	21	0.0113456
39315_3	k141_123219	1414	2097	-	684	13	0.0101963
39315_4	k141_123219	2142	2963	-	822	23	0.0150111
39315_5	k141_123219	3145	4236	+	1092	26	0.0127734
39315_6	k141_123219	4270	6633	-	2364	55	0.0124817
39315_7	k141_123219	6991	8658	+	1668	22	0.00707594
39315_8	k141_123219	8787	9974	-	1188	26	0.0117412
39315_9	k141_123219	10178	10660	+	483	4	0.00444294
39315_10	k141_123219	10657	11835	+	1179	7	0.00318524
39315_11	k141_123219	11858	12730	-	873	23	0.0141342
39315_12	k141_123219	12972	13577	+	606	25	0.0221322
39315_13	k141_123219	13720	14100	-	381	10	0.014081
39315_14	k141_123219	14424	15356	-	933	17	0.00977518
39315_15	k141_123219	15378	16229	-	852	22	0.0138529
39315_16	k141_123219	16274	17248	-	975	33	0.0181579
39315_17	k141_123219	17272	18210	-	939	11	0.0062847
39315_18	k141_123219	18220	19722	-	1503	24	0.00856662
39315_19	k141_123219	19736	20689	-	954	20	0.0112471
39315_20	k141_123219	20701	21639	-	939	13	0.00742737
39316_1	k141_139630	2	655	+	654	0	0
39316_2	k141_139630	710	1558	-	849	0	0
39317_1	k141_78426	2	388	+	387	13	0.0180214
39317_2	k141_78426	504	947	+	444	15	0.0181245
39317_3	k141_78426	925	1929	+	1005	48	0.0256231
39317_4	k141_78426	1926	2276	+	351	10	0.0152845
39317_5	k141_78426	2273	3544	+	1272	31	0.0130747
39317_6	k141_78426	3613	4434	-	822	28	0.0182744
39318_1	k141_25053	2	364	+	363	0	0
39318_2	k141_25053	416	595	+	180	0	0
39318_3	k141_25053	801	2039	-	1239	0	0
39319_1	k141_78427	2	592	+	591	1	0.000907757
39319_2	k141_78427	1063	1893	+	831	6	0.00387354
39320_1	k141_17017	2	502	-	501	0	0
39320_2	k141_17017	511	819	-	309	0	0
39320_3	k141_17017	909	2264	-	1356	1	0.000395638
39321_1	k141_43905	962	4375	+	3414	0	0
39321_2	k141_43905	4510	5385	+	876	1	0.000612425
39321_3	k141_43905	5522	6214	+	693	0	0
39321_4	k141_43905	6244	7413	+	1170	2	0.000917068
39321_5	k141_43905	7419	8210	+	792	0	0
39321_6	k141_43905	8223	9776	+	1554	5	0.00172614
39321_7	k141_43905	9808	12807	+	3000	1	0.000178828
39321_8	k141_43905	12983	14152	-	1170	0	0
39321_9	k141_43905	14197	15807	-	1611	0	0
39321_10	k141_43905	15935	17509	+	1575	1	0.000340625
39321_11	k141_43905	17540	17827	-	288	0	0
39321_12	k141_43905	18081	18419	+	339	0	0
39321_13	k141_43905	18464	20230	-	1767	0	0
39321_14	k141_43905	20356	21420	-	1065	4	0.00201497
39321_15	k141_43905	21499	22428	-	930	0	0
39321_16	k141_43905	22434	23051	-	618	0	0
39321_17	k141_43905	23080	24402	+	1323	0	0
39321_18	k141_43905	24410	25810	-	1401	3	0.00114879
39321_19	k141_43905	25956	26462	+	507	0	0
39321_20	k141_43905	26882	28243	+	1362	0	0
39321_21	k141_43905	28255	29517	+	1263	0	0
39321_22	k141_43905	29517	31922	+	2406	1	0.000222978
39321_23	k141_43905	31939	32601	+	663	0	0
39321_24	k141_43905	32630	35053	+	2424	0	0
39321_25	k141_43905	35197	35604	-	408	0	0
39321_26	k141_43905	35696	37174	-	1479	0	0
39321_27	k141_43905	37278	39086	+	1809	0	0
39321_28	k141_43905	39188	41029	-	1842	0	0
39321_29	k141_43905	41148	41654	-	507	0	0
39321_30	k141_43905	41651	42031	-	381	0	0
39321_31	k141_43905	42048	42668	-	621	0	0
39321_32	k141_43905	42681	44207	-	1527	0	0
39321_33	k141_43905	44348	46510	+	2163	1	0.000248028
39321_34	k141_43905	46782	48449	-	1668	0	0
39321_35	k141_43905	48532	50220	+	1689	0	0
39321_36	k141_43905	50367	51854	-	1488	0	0
39321_37	k141_43905	51854	53293	-	1440	4	0.00149024
39321_38	k141_43905	53340	53447	-	108	0	0
39321_39	k141_43905	53517	54392	+	876	0	0
39321_40	k141_43905	54475	56655	+	2181	2	0.000491962
39321_41	k141_43905	56735	56950	-	216	0	0
39321_42	k141_43905	56952	57371	-	420	0	0
39321_43	k141_43905	57511	59061	-	1551	3	0.00103769
39321_44	k141_43905	59220	61721	+	2502	0	0
39321_45	k141_43905	62204	62635	+	432	0	0
39321_46	k141_43905	62675	64441	+	1767	0	0
39321_47	k141_43905	64434	65273	+	840	8	0.00510938
39321_48	k141_43905	65275	66606	+	1332	2	0.000805532
39321_49	k141_43905	66663	67952	-	1290	3	0.00124764
39321_50	k141_43905	68014	69069	-	1056	1	0.000508035
39321_51	k141_43905	69079	70005	-	927	0	0
39321_52	k141_43905	70133	73282	+	3150	0	0
39321_53	k141_43905	73309	73851	+	543	0	0
39321_54	k141_43905	74499	75479	+	981	3	0.00164063
39321_55	k141_43905	75638	79117	+	3480	6	0.000924974
39321_56	k141_43905	79150	80622	+	1473	3	0.00109264
39321_57	k141_43905	80707	81894	+	1188	2	0.000903173
39321_58	k141_43905	81896	83467	+	1572	2	0.00068255
39321_59	k141_43905	83464	85620	+	2157	3	0.000746154
39321_60	k141_43905	85642	87237	+	1596	3	0.00100843
39321_61	k141_43905	87372	87926	+	555	0	0
39321_62	k141_43905	88028	90016	+	1989	11	0.00296698
39321_63	k141_43905	90049	90999	+	951	1	0.000564127
39321_64	k141_43905	91149	94496	+	3348	0	0
39321_65	k141_43905	94520	96187	+	1668	0	0
39321_66	k141_43905	96282	97766	+	1485	3	0.00108381
39321_67	k141_43905	97750	100632	+	2883	0	0
39321_68	k141_43905	100759	101544	-	786	0	0
39321_69	k141_43905	101639	102538	+	900	0	0
39321_70	k141_43905	102544	103158	+	615	5	0.00436166
39321_71	k141_43905	103255	103530	+	276	0	0
39321_72	k141_43905	103558	104253	+	696	0	0
39321_73	k141_43905	104302	107523	+	3222	1	0.000166507
39321_74	k141_43905	107549	109279	+	1731	1	0.000309928
39321_75	k141_43905	109299	110273	+	975	0	0
39321_76	k141_43905	110422	111417	+	996	1	0.000538639
39321_77	k141_43905	111599	113539	-	1941	5	0.00138198
39321_78	k141_43905	113605	114033	-	429	0	0
39321_79	k141_43905	114318	114596	-	279	0	0
39321_80	k141_43905	115173	115892	+	720	0	0
