# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_3_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_3/M17_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_3/M17_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_3/M17_1.bam	RPKM
9270_3	k141_13272	581	1441	+	861	1	0.074651
9271_1	k141_43900	1	1920	-	1920	0	0
9272_1	k141_32403	3	1343	-	1341	0	0
9272_2	k141_32403	1367	1822	-	456	0	0
9272_3	k141_32403	1895	2935	-	1041	0	0
9272_4	k141_32403	3134	3409	+	276	0	0
9272_5	k141_32403	3645	4733	+	1089	0	0
9273_1	k141_13279	80	307	-	228	1	0.281906
9273_2	k141_13279	322	1353	-	1032	3	0.186844
9274_1	k141_6940	2	160	+	159	0	0
9274_2	k141_6940	241	360	-	120	1	0.535621
9274_3	k141_6940	466	693	-	228	1	0.281906
9274_4	k141_6940	797	1183	+	387	2	0.332168
9274_5	k141_6940	1141	1395	+	255	1	0.252057
9274_6	k141_6940	1337	1789	+	453	4	0.567545
9274_7	k141_6940	1954	2904	+	951	9	0.608276
9274_8	k141_6940	2907	3227	+	321	5	1.00116
9275_1	k141_22823	24	137	-	114	0	0
9275_2	k141_22823	198	692	-	495	0	0
9275_3	k141_22823	1348	3762	-	2415	0	0
9275_4	k141_22823	3790	4971	-	1182	0	0
9275_5	k141_22823	5075	6001	-	927	0	0
9275_6	k141_22823	6024	7043	-	1020	0	0
9275_7	k141_22823	7080	8072	-	993	0	0
9275_8	k141_22823	8104	9030	-	927	0	0
9275_9	k141_22823	9053	10498	-	1446	0	0
9275_10	k141_22823	10759	11718	-	960	0	0
9276_1	k141_13283	1	492	-	492	0	0
9276_2	k141_13283	761	1252	+	492	0	0
9277_1	k141_43903	85	324	-	240	0	0
9277_2	k141_43903	327	881	-	555	0	0
9277_3	k141_43903	900	1445	-	546	0	0
9277_4	k141_43903	1448	1810	-	363	0	0
9277_5	k141_43903	1807	2223	-	417	0	0
9277_6	k141_43903	2226	2669	-	444	0	0
9277_7	k141_43903	2691	2900	-	210	0	0
9277_8	k141_43903	2903	3316	-	414	0	0
9277_9	k141_43903	3336	3461	-	126	0	0
9278_1	k141_34712	3	134	-	132	0	0
9278_2	k141_34712	139	1584	-	1446	4	0.177799
9278_3	k141_34712	1590	2264	-	675	0	0
9278_4	k141_34712	2426	2500	+	75	0	0
9279_1	k141_32407	1	240	+	240	0	0
9279_2	k141_32407	335	982	+	648	0	0
9279_3	k141_32407	1088	2887	-	1800	0	0
9279_4	k141_32407	3044	3313	+	270	0	0
9279_5	k141_32407	3416	3943	-	528	0	0
9279_6	k141_32407	4040	4528	+	489	0	0
9279_7	k141_32407	4755	5330	+	576	0	0
9279_8	k141_32407	5541	6467	+	927	0	0
9280_1	k141_34714	3	1352	+	1350	0	0
9281_1	k141_6946	43	2574	+	2532	0	0
9281_2	k141_6946	3881	4315	-	435	0	0
9281_3	k141_6946	4547	4816	-	270	2	0.476107
9282_1	k141_9023	1	264	+	264	0	0
9282_2	k141_9023	281	2122	-	1842	0	0
9282_3	k141_9023	2119	3705	-	1587	0	0
9282_4	k141_9023	3709	4365	-	657	0	0
9282_5	k141_9023	4535	6208	+	1674	0	0
9282_6	k141_9023	6235	7467	+	1233	0	0
9282_7	k141_9023	7482	8903	+	1422	0	0
9282_8	k141_9023	9038	10000	-	963	0	0
9283_1	k141_4619	3	140	+	138	0	0
9283_2	k141_4619	383	817	+	435	0	0
9283_3	k141_4619	946	1998	-	1053	0	0
9283_4	k141_4619	2072	2653	-	582	0	0
9283_5	k141_4619	2650	3255	-	606	0	0
9283_6	k141_4619	3284	4705	-	1422	0	0
9283_7	k141_4619	4979	5791	+	813	0	0
9283_8	k141_4619	5801	6067	+	267	0	0
9283_9	k141_4619	6064	6759	+	696	0	0
9283_10	k141_4619	6849	7397	+	549	0	0
9283_11	k141_4619	7407	8366	-	960	0	0
9283_12	k141_4619	8459	9301	-	843	0	0
9283_13	k141_4619	9344	10240	-	897	0	0
9283_14	k141_4619	10339	11700	-	1362	0	0
9283_15	k141_4619	11720	12193	-	474	0	0
9283_16	k141_4619	12547	13149	-	603	0	0
9283_17	k141_4619	13294	14676	+	1383	0	0
9283_18	k141_4619	14679	15308	+	630	0	0
9283_19	k141_4619	15308	17416	+	2109	0	0
9283_20	k141_4619	17663	19207	+	1545	0	0
9283_21	k141_4619	19278	19565	-	288	0	0
9283_22	k141_4619	20120	21019	+	900	0	0
9283_23	k141_4619	21096	21845	-	750	0	0
9283_24	k141_4619	22057	24066	+	2010	0	0
9283_25	k141_4619	24119	25129	+	1011	0	0
9283_26	k141_4619	25297	26499	+	1203	0	0
9283_27	k141_4619	26646	27899	+	1254	0	0
9284_1	k141_34716	39	1322	-	1284	0	0
9284_2	k141_34716	1280	1510	-	231	0	0
9285_1	k141_32411	3	1082	+	1080	0	0
9285_2	k141_32411	1075	1683	+	609	0	0
9286_1	k141_4620	2	1420	+	1419	0	0
9287_1	k141_22824	2	736	+	735	0	0
9287_2	k141_22824	869	2137	+	1269	0	0
9287_3	k141_22824	2417	3379	+	963	0	0
9287_4	k141_22824	3491	4348	+	858	0	0
9287_5	k141_22824	4689	6113	+	1425	0	0
9287_6	k141_22824	6268	7224	-	957	0	0
9287_7	k141_22824	7350	8240	-	891	0	0
9287_8	k141_22824	8850	9161	+	312	0	0
9288_1	k141_34717	1	1767	+	1767	0	0
9289_1	k141_32418	68	526	+	459	0	0
9289_2	k141_32418	633	1100	+	468	0	0
9290_1	k141_9029	3	110	+	108	0	0
9290_2	k141_9029	210	1091	+	882	0	0
9290_3	k141_9029	1237	2748	-	1512	0	0
9291_1	k141_13287	2	82	-	81	0	0
9291_2	k141_13287	550	2685	-	2136	0	0
9291_3	k141_13287	2770	4161	+	1392	0	0
9291_4	k141_13287	4127	5194	+	1068	0	0
9291_5	k141_13287	5191	5838	+	648	0	0
9291_6	k141_13287	5865	7772	-	1908	0	0
9291_7	k141_13287	8030	9460	+	1431	0	0
9291_8	k141_13287	9546	9758	-	213	0	0
9292_1	k141_32422	2	421	-	420	0	0
9292_2	k141_32422	523	1074	+	552	0	0
9292_3	k141_32422	1061	1315	+	255	0	0
9293_1	k141_9039	3	995	+	993	0	0
9294_1	k141_22826	1	1215	-	1215	0	0
9294_2	k141_22826	1272	2168	-	897	0	0
9294_3	k141_22826	2457	4436	-	1980	0	0
9294_4	k141_22826	4652	5173	-	522	0	0
9294_5	k141_22826	5205	6812	-	1608	0	0
9294_6	k141_22826	7320	9209	+	1890	0	0
9295_1	k141_43918	267	467	-	201	0	0
9295_2	k141_43918	415	1704	-	1290	4	0.199301
9295_3	k141_43918	1918	2529	-	612	3	0.315071
9295_4	k141_43918	2534	3832	-	1299	10	0.4948
9295_5	k141_43918	4360	5271	-	912	1	0.0704764
9295_6	k141_43918	5268	6134	-	867	1	0.0741344
9295_7	k141_43918	6165	6374	-	210	0	0
9295_8	k141_43918	6383	6850	-	468	4	0.549355
9295_9	k141_43918	6847	7275	-	429	5	0.74912
9295_10	k141_43918	7974	8378	+	405	6	0.952215
9295_11	k141_43918	8958	10094	-	1137	21	1.18713
9295_12	k141_43918	10237	10896	-	660	9	0.876471
9295_13	k141_43918	10932	11780	-	849	1	0.0757061
9295_14	k141_43918	12180	13127	-	948	13	0.881401
9296_1	k141_13289	1	1248	-	1248	0	0
9296_2	k141_13289	1593	1850	-	258	0	0
9296_3	k141_13289	1915	3006	-	1092	0	0
9296_4	k141_13289	3099	3575	-	477	0	0
9296_5	k141_13289	3614	4213	-	600	0	0
9296_6	k141_13289	4531	5199	-	669	0	0
9296_7	k141_13289	5446	6621	+	1176	0	0
9296_8	k141_13289	6666	7499	+	834	0	0
9296_9	k141_13289	7503	8747	-	1245	0	0
9297_1	k141_13291	3	380	+	378	1	0.170038
9297_2	k141_13291	370	888	+	519	0	0
9297_3	k141_13291	896	1021	+	126	0	0
9298_1	k141_43924	3	122	+	120	0	0
9298_2	k141_43924	148	1533	+	1386	0	0
9299_1	k141_22830	1	1551	-	1551	0	0
9299_2	k141_22830	1571	3121	-	1551	0	0
9300_1	k141_9043	2	184	-	183	0	0
9300_2	k141_9043	676	813	+	138	0	0
9300_3	k141_9043	1024	1242	-	219	0	0
9300_4	k141_9043	1656	2078	+	423	0	0
9300_5	k141_9043	2094	3029	+	936	0	0
9300_6	k141_9043	3094	3549	+	456	0	0
9300_7	k141_9043	3655	5145	+	1491	0	0
9300_8	k141_9043	5142	6521	+	1380	0	0
9300_9	k141_9043	6518	7483	+	966	0	0
9301_1	k141_22837	2	1054	+	1053	0	0
9302_1	k141_13297	1	1611	+	1611	0	0
9302_2	k141_13297	1779	2429	-	651	0	0
9303_1	k141_4621	2	118	+	117	0	0
9303_2	k141_4621	243	1112	+	870	0	0
9303_3	k141_4621	1239	1397	+	159	0	0
9303_4	k141_4621	1417	4095	+	2679	0	0
9303_5	k141_4621	4222	6627	+	2406	0	0
9303_6	k141_4621	7166	7999	-	834	0	0
9303_7	k141_4621	8129	8896	-	768	0	0
9303_8	k141_4621	8899	9576	-	678	0	0
9303_9	k141_4621	9557	10219	-	663	0	0
9303_10	k141_4621	10984	11247	-	264	0	0
9303_11	k141_4621	11389	11526	+	138	0	0
9303_12	k141_4621	11683	12609	-	927	0	0
9303_13	k141_4621	12888	14732	+	1845	0	0
9303_14	k141_4621	14904	15692	+	789	0	0
9303_15	k141_4621	16224	17759	+	1536	0	0
9303_16	k141_4621	17899	18660	+	762	0	0
9303_17	k141_4621	18778	20220	-	1443	0	0
9303_18	k141_4621	20271	20813	-	543	0	0
9304_1	k141_4622	1	786	+	786	0	0
9304_2	k141_4622	806	1336	+	531	0	0
9304_3	k141_4622	1340	1723	-	384	0	0
9305_1	k141_22846	1	645	-	645	0	0
9305_2	k141_22846	751	1128	-	378	0	0
9305_3	k141_22846	1189	1512	-	324	0	0
9306_1	k141_34718	2	2458	-	2457	25	0.653994
9306_2	k141_34718	2486	3424	-	939	10	0.6845
9306_3	k141_34718	3570	4520	+	951	15	1.01379
9306_4	k141_34718	4527	5591	+	1065	6	0.36211
9306_5	k141_34718	5588	6232	-	645	12	1.1958
9306_6	k141_34718	6600	7694	-	1095	18	1.05657
9306_7	k141_34718	7798	8589	+	792	8	0.649237
9306_8	k141_34718	8844	12065	+	3222	38	0.758048
9306_9	k141_34718	12131	14935	-	2805	27	0.618685
9306_10	k141_34718	14956	15456	-	501	0	0
9306_11	k141_34718	15544	16311	+	768	7	0.585835
9306_12	k141_34718	16418	17617	+	1200	16	0.856993
9306_13	k141_34718	17695	18801	-	1107	11	0.638681
9306_14	k141_34718	18829	20286	-	1458	12	0.529008
9306_15	k141_34718	20323	21234	-	912	13	0.916194
9306_16	k141_34718	21246	21785	-	540	7	0.833188
9307_1	k141_22848	3	278	+	276	0	0
9307_2	k141_22848	498	1178	+	681	0	0
9307_3	k141_22848	1186	1425	-	240	0	0
9308_1	k141_13313	63	1286	-	1224	0	0
9308_2	k141_13313	1311	2081	-	771	0	0
9309_1	k141_22856	3	1331	+	1329	0	0
9310_1	k141_34728	3	962	+	960	0	0
9310_2	k141_34728	974	1279	+	306	0	0
9310_3	k141_34728	1284	1679	+	396	0	0
9310_4	k141_34728	1681	2733	+	1053	0	0
9310_5	k141_34728	2726	3274	+	549	0	0
9311_1	k141_4624	64	303	-	240	0	0
9311_2	k141_4624	689	1705	+	1017	2	0.1264
9311_3	k141_4624	1736	4045	+	2310	11	0.306069
9311_4	k141_4624	4057	4272	+	216	0	0
9311_5	k141_4624	4272	5462	+	1191	6	0.323801
9311_6	k141_4624	5496	5747	+	252	0	0
9311_7	k141_4624	5719	6468	+	750	7	0.599895
9312_1	k141_34729	3	1538	+	1536	0	0
9312_2	k141_34729	1550	2065	-	516	0	0
9313_1	k141_4631	132	1166	-	1035	0	0
9314_1	k141_13315	3	374	-	372	0	0
9314_2	k141_13315	412	798	-	387	0	0
9314_3	k141_13315	810	914	-	105	0	0
9314_4	k141_13315	977	1828	-	852	0	0
9314_5	k141_13315	1927	2853	+	927	0	0
9314_6	k141_13315	2850	3398	+	549	0	0
9314_7	k141_13315	3405	4271	+	867	0	0
9314_8	k141_13315	4283	4855	+	573	0	0
9315_1	k141_34731	3	365	-	363	0	0
9315_2	k141_34731	1436	1678	-	243	0	0
9316_1	k141_9052	9	899	-	891	0	0
9316_2	k141_9052	1062	1598	+	537	0	0
9316_3	k141_9052	1595	2062	+	468	0	0
9316_4	k141_9052	2059	2496	+	438	0	0
9316_5	k141_9052	2849	3619	+	771	0	0
9316_6	k141_9052	3655	4686	+	1032	0	0
9316_7	k141_9052	4704	5936	+	1233	0	0
9316_8	k141_9052	5941	6834	+	894	0	0
9316_9	k141_9052	6959	7807	+	849	0	0
9316_10	k141_9052	7804	8670	+	867	0	0
9316_11	k141_9052	8723	9685	+	963	0	0
9316_12	k141_9052	9782	10783	+	1002	0	0
9316_13	k141_9052	10783	11706	+	924	0	0
9316_14	k141_9052	11719	12702	+	984	0	0
9316_15	k141_9052	13004	14671	+	1668	0	0
9316_16	k141_9052	14700	16109	+	1410	0	0
9317_1	k141_9056	2	397	+	396	0	0
9317_2	k141_9056	815	1054	+	240	0	0
9317_3	k141_9056	1044	1241	+	198	0	0
9318_1	k141_34733	56	1687	-	1632	0	0
9318_2	k141_34733	1904	2092	+	189	0	0
9318_3	k141_34733	2254	2907	+	654	0	0
9318_4	k141_34733	3091	3375	+	285	0	0
9319_1	k141_13325	3	419	+	417	0	0
9319_2	k141_13325	558	770	+	213	0	0
9319_3	k141_13325	813	1007	+	195	0	0
9320_1	k141_22871	287	1228	+	942	0	0
9320_2	k141_22871	1338	1709	-	372	0	0
9320_3	k141_22871	1894	2217	+	324	0	0
9321_1	k141_34736	1	147	-	147	0	0
9321_2	k141_34736	190	1323	-	1134	0	0
9322_1	k141_9061	2	1174	+	1173	0	0
9322_2	k141_9061	1485	1643	+	159	0	0
9323_1	k141_22879	114	803	+	690	0	0
9323_2	k141_22879	812	1198	+	387	0	0
9324_1	k141_22881	3	1034	-	1032	0	0
9325_1	k141_20279	333	1760	-	1428	0	0
9325_2	k141_20279	1802	1984	-	183	0	0
9325_3	k141_20279	2194	3537	+	1344	0	0
9325_4	k141_20279	3688	3960	+	273	0	0
9325_5	k141_20279	4061	5689	+	1629	1	0.0394564
9325_6	k141_20279	6055	6270	+	216	0	0
9325_7	k141_20279	6254	7798	+	1545	0	0
9325_8	k141_20279	7875	8624	+	750	0	0
9325_9	k141_20279	8698	10308	+	1611	0	0
9325_10	k141_20279	10355	10783	-	429	0	0
9325_11	k141_20279	10862	11101	+	240	0	0
9325_12	k141_20279	11136	12167	+	1032	0	0
9325_13	k141_20279	12301	13269	+	969	0	0
9325_14	k141_20279	13379	14308	+	930	1	0.0691124
9325_15	k141_20279	14386	15090	-	705	0	0
9325_16	k141_20279	15333	17246	+	1914	2	0.0671625
9325_17	k141_20279	17265	18533	+	1269	0	0
9325_18	k141_20279	18619	20052	+	1434	0	0
9325_19	k141_20279	20165	21955	-	1791	1	0.0358875
9325_20	k141_20279	21977	24016	-	2040	0	0
9325_21	k141_20279	24259	25968	-	1710	0	0
9325_22	k141_20279	25993	29268	-	3276	3	0.0588594
9325_23	k141_20279	30176	31018	-	843	0	0
9325_24	k141_20279	31031	31144	-	114	0	0
9325_25	k141_20279	31188	32876	-	1689	0	0
9325_26	k141_20279	32906	34849	-	1944	3	0.0991891
9325_27	k141_20279	34870	38121	-	3252	7	0.138352
9325_28	k141_20279	38555	41977	-	3423	1	0.0187772
9325_29	k141_20279	42328	43893	+	1566	0	0
9325_30	k141_20279	44174	44365	+	192	0	0
9325_31	k141_20279	44495	44875	+	381	0	0
9325_32	k141_20279	44954	46747	-	1794	4	0.14331
9325_33	k141_20279	46806	49430	-	2625	2	0.0489711
9325_34	k141_20279	49714	50310	+	597	0	0
9325_35	k141_20279	50307	50960	-	654	0	0
9325_36	k141_20279	50974	51102	-	129	0	0
9325_37	k141_20279	51679	52683	+	1005	1	0.0639547
9325_38	k141_20279	52708	53520	+	813	0	0
9325_39	k141_20279	53547	54146	+	600	0	0
9325_40	k141_20279	54166	54942	+	777	1	0.0827214
9325_41	k141_20279	55013	56230	+	1218	2	0.105541
9325_42	k141_20279	56316	57752	+	1437	1	0.0447283
9325_43	k141_20279	57834	58400	+	567	0	0
9325_44	k141_20279	58400	58525	+	126	0	0
9325_45	k141_20279	58633	59613	-	981	0	0
9325_46	k141_20279	59998	60585	-	588	0	0
9325_47	k141_20279	60683	61237	+	555	0	0
9325_48	k141_20279	61296	62882	+	1587	2	0.0810013
9325_49	k141_20279	62897	64711	+	1815	1	0.035413
9325_50	k141_20279	64792	65886	+	1095	3	0.176095
9325_51	k141_20279	65924	66496	+	573	0	0
9325_52	k141_20279	66958	67353	-	396	0	0
9325_53	k141_20279	67390	68169	-	780	0	0
9325_54	k141_20279	68277	68798	-	522	0	0
9325_55	k141_20279	68795	70123	-	1329	0	0
9325_56	k141_20279	70285	71382	-	1098	2	0.117076
9325_57	k141_20279	71391	72323	-	933	1	0.0688901
9325_58	k141_20279	72340	73407	-	1068	0	0
9325_59	k141_20279	73544	77326	+	3783	4	0.0679614
9325_60	k141_20279	77336	78661	+	1326	0	0
9325_61	k141_20279	78714	79127	-	414	0	0
9325_62	k141_20279	79487	79768	+	282	0	0
9326_1	k141_9070	439	1596	-	1158	0	0
9326_2	k141_9070	1759	1971	-	213	0	0
9326_3	k141_9070	1961	2200	-	240	0	0
9327_1	k141_20286	1	1017	+	1017	0	0
9327_2	k141_20286	1093	1224	+	132	0	0
9328_1	k141_22889	2	1426	+	1425	0	0
9329_1	k141_9075	3	1394	-	1392	0	0
9330_1	k141_9081	1	783	+	783	0	0
9330_2	k141_9081	852	1265	+	414	0	0
9331_1	k141_22901	2	64	-	63	0	0
9331_2	k141_22901	58	1080	-	1023	0	0
9332_1	k141_9082	3	311	+	309	0	0
9332_2	k141_9082	317	2041	+	1725	0	0
9333_1	k141_20293	3	125	-	123	0	0
9333_2	k141_20293	176	1207	-	1032	0	0
9333_3	k141_20293	1530	2534	+	1005	0	0
9333_4	k141_20293	2560	3792	+	1233	0	0
9333_5	k141_20293	3809	4222	+	414	0	0
9333_6	k141_20293	4304	5428	-	1125	0	0
9333_7	k141_20293	5470	6372	-	903	0	0
9334_1	k141_9085	3	1772	-	1770	0	0
9334_2	k141_9085	1814	1945	-	132	0	0
9335_1	k141_22906	170	700	+	531	0	0
9335_2	k141_22906	706	2496	+	1791	0	0
9335_3	k141_22906	2508	3089	+	582	0	0
9336_1	k141_9086	603	1052	+	450	2	0.285664
9336_2	k141_9086	1049	1186	+	138	0	0
9336_3	k141_9086	1183	1473	+	291	0	0
9336_4	k141_9086	1477	1665	+	189	0	0
9336_5	k141_9086	1643	2215	+	573	1	0.112172
9337_1	k141_13328	2	898	+	897	0	0
9337_2	k141_13328	936	1379	+	444	0	0
9337_3	k141_13328	1431	2105	+	675	0	0
9337_4	k141_13328	2280	2678	+	399	0	0
9337_5	k141_13328	2694	3905	+	1212	0	0
9337_6	k141_13328	3929	4471	+	543	0	0
9337_7	k141_13328	4697	5395	+	699	0	0
9337_8	k141_13328	5399	6169	+	771	0	0
9337_9	k141_13328	6149	6736	-	588	0	0
9337_10	k141_13328	6733	7032	-	300	0	0
9337_11	k141_13328	7029	8168	-	1140	0	0
9337_12	k141_13328	8161	9822	-	1662	0	0
9337_13	k141_13328	9835	13065	-	3231	0	0
9337_14	k141_13328	13062	13310	-	249	0	0
9337_15	k141_13328	13396	14349	+	954	0	0
9337_16	k141_13328	14694	15218	-	525	0	0
9337_17	k141_13328	15181	15915	-	735	0	0
9337_18	k141_13328	15902	16255	-	354	0	0
9337_19	k141_13328	16529	17752	+	1224	0	0
9337_20	k141_13328	17928	18467	+	540	0	0
9337_21	k141_13328	18820	19203	+	384	0	0
9337_22	k141_13328	19205	19810	+	606	0	0
9338_1	k141_9087	2	1549	+	1548	8	0.332168
9339_1	k141_22913	3	1613	+	1611	0	0
9339_2	k141_22913	1707	2705	-	999	0	0
9339_3	k141_22913	2764	2931	+	168	0	0
9340_1	k141_9091	1	102	+	102	0	0
9340_2	k141_9091	133	1461	+	1329	0	0
9340_3	k141_9091	1553	2197	-	645	0	0
9341_1	k141_22914	1	105	+	105	0	0
9341_2	k141_22914	351	728	-	378	8	1.36031
9342_1	k141_13338	3	110	+	108	0	0
9342_2	k141_13338	290	1543	+	1254	0	0
9342_3	k141_13338	1506	2252	+	747	0	0
9343_1	k141_22918	114	1109	+	996	0	0
9344_1	k141_9095	2	1726	+	1725	0	0
9344_2	k141_9095	1733	2128	-	396	0	0
9345_1	k141_22925	79	1173	+	1095	0	0
9346_1	k141_9101	2	1087	-	1086	0	0
9347_1	k141_13341	3	164	+	162	0	0
9347_2	k141_13341	201	1010	+	810	0	0
9347_3	k141_13341	1121	1990	+	870	0	0
9347_4	k141_13341	2107	2964	-	858	0	0
9347_5	k141_13341	3112	3762	+	651	0	0
9347_6	k141_13341	3759	4019	-	261	0	0
9347_7	k141_13341	4023	4322	-	300	0	0
9348_1	k141_9103	2	595	-	594	0	0
9348_2	k141_9103	784	1206	+	423	0	0
9349_1	k141_13343	2	352	+	351	0	0
9349_2	k141_13343	479	706	+	228	0	0
9349_3	k141_13343	843	1292	+	450	0	0
9349_4	k141_13343	1353	1901	+	549	0	0
9349_5	k141_13343	1951	2103	+	153	0	0
9350_1	k141_13344	1	672	+	672	0	0
9350_2	k141_13344	675	1091	+	417	0	0
9351_1	k141_22929	129	650	+	522	0	0
9351_2	k141_22929	833	1756	-	924	0	0
9351_3	k141_22929	2089	3705	-	1617	0	0
9351_4	k141_22929	3871	5043	-	1173	0	0
9352_1	k141_9105	2	535	+	534	0	0
9352_2	k141_9105	622	4626	-	4005	0	0
9353_1	k141_13345	3	134	+	132	0	0
9353_2	k141_13345	556	876	+	321	0	0
9353_3	k141_13345	970	1266	+	297	0	0
9353_4	k141_13345	1396	1821	-	426	0	0
9354_1	k141_13349	1	1011	+	1011	0	0
9355_1	k141_9107	1	363	+	363	5	0.885324
9355_2	k141_9107	413	679	+	267	5	1.20364
9355_3	k141_9107	827	2179	+	1353	12	0.570062
9355_4	k141_9107	2281	2817	-	537	3	0.359075
9356_1	k141_13353	2	364	+	363	2	0.35413
9356_2	k141_13353	813	1379	+	567	8	0.906871
9357_1	k141_22933	2	67	+	66	0	0
9357_2	k141_22933	459	1268	+	810	0	0
9357_3	k141_22933	1275	3050	+	1776	0	0
9357_4	k141_22933	3047	4024	+	978	0	0
9358_1	k141_13358	2	190	-	189	0	0
9358_2	k141_13358	320	1936	-	1617	0	0
9359_1	k141_22942	1	105	+	105	0	0
9359_2	k141_22942	81	1826	-	1746	18	0.662624
9359_3	k141_22942	1836	2234	-	399	6	0.966534
9360_1	k141_13360	1	897	+	897	0	0
9360_2	k141_13360	985	1716	-	732	0	0
9360_3	k141_13360	1914	2276	+	363	0	0
9361_1	k141_13364	3	263	+	261	0	0
9361_2	k141_13364	358	1245	-	888	0	0
9362_1	k141_9131	846	2666	-	1821	0	0
9362_2	k141_9131	2686	5922	-	3237	0	0
9363_1	k141_22944	1	939	+	939	0	0
9363_2	k141_22944	1033	1851	+	819	0	0
9363_3	k141_22944	1964	2719	+	756	0	0
9363_4	k141_22944	2906	4324	+	1419	0	0
9363_5	k141_22944	4427	5554	+	1128	0	0
9363_6	k141_22944	5598	7793	-	2196	0	0
9364_1	k141_9137	257	865	-	609	0	0
9364_2	k141_9137	853	1365	-	513	0	0
9365_1	k141_9144	2	442	+	441	0	0
9365_2	k141_9144	790	1725	+	936	0	0
9366_1	k141_22961	2	454	+	453	0	0
9366_2	k141_22961	451	1740	+	1290	0	0
9366_3	k141_22961	1833	2273	+	441	0	0
9366_4	k141_22961	2310	2387	+	78	0	0
9367_1	k141_9148	259	1110	+	852	1	0.0754396
9368_1	k141_13365	210	872	-	663	7	0.678615
9368_2	k141_13365	877	1551	-	675	4	0.380886
9368_3	k141_13365	1642	2436	-	795	4	0.323394
9368_4	k141_13365	2922	3125	-	204	6	1.89043
9368_5	k141_13365	3258	4454	-	1197	4	0.214785
9368_6	k141_13365	4573	5784	+	1212	7	0.371222
9368_7	k141_13365	5798	6502	+	705	3	0.273509
9368_8	k141_13365	6492	7709	+	1218	10	0.527705
9368_9	k141_13365	8230	8751	-	522	8	0.98505
9368_10	k141_13365	8971	10212	+	1242	9	0.465757
9368_11	k141_13365	10227	11333	+	1107	7	0.406433
9368_12	k141_13365	11496	13115	-	1620	123	4.8801
9368_13	k141_13365	13301	13723	+	423	6	0.911695
9369_1	k141_9149	239	1189	+	951	0	0
9370_1	k141_22964	3	491	-	489	0	0
9370_2	k141_22964	539	697	-	159	0	0
9370_3	k141_22964	697	1068	-	372	0	0
9370_4	k141_22964	1097	1354	+	258	0	0
9370_5	k141_22964	1397	2158	-	762	0	0
9370_6	k141_22964	2210	2878	-	669	0	0
9370_7	k141_22964	2875	3264	-	390	0	0
9371_1	k141_13370	63	1124	-	1062	1	0.0605221
9371_2	k141_13370	1117	1512	-	396	1	0.162309
9372_1	k141_9153	2	1600	-	1599	0	0
9373_1	k141_22966	1	846	-	846	0	0
9373_2	k141_22966	887	1207	-	321	0	0
9374_1	k141_22968	2	268	-	267	0	0
9374_2	k141_22968	280	1005	-	726	0	0
9375_1	k141_13377	638	1030	+	393	0	0
9376_1	k141_22969	1	969	+	969	0	0
9377_1	k141_13380	2	160	-	159	0	0
9377_2	k141_13380	157	897	-	741	0	0
9378_1	k141_9164	147	1190	-	1044	0	0
9379_1	k141_9165	3	827	-	825	0	0
9379_2	k141_9165	829	1635	-	807	0	0
9380_1	k141_13394	3	902	+	900	0	0
9380_2	k141_13394	927	1286	+	360	1	0.17854
9381_1	k141_22983	225	1502	+	1278	0	0
9382_1	k141_9173	3	959	+	957	0	0
9382_2	k141_9173	1165	1602	+	438	0	0
9382_3	k141_9173	1605	1874	+	270	0	0
9382_4	k141_9173	1896	2342	+	447	0	0
9382_5	k141_9173	2478	2696	+	219	0	0
9383_1	k141_13395	2	541	-	540	0	0
9383_2	k141_13395	640	984	-	345	0	0
9383_3	k141_13395	1023	1424	+	402	0	0
9383_4	k141_13395	1463	1732	+	270	0	0
9383_5	k141_13395	1956	2519	-	564	0	0
9384_1	k141_9177	1	168	-	168	0	0
9384_2	k141_9177	165	794	-	630	0	0
9384_3	k141_9177	797	1177	-	381	0	0
9384_4	k141_9177	1211	2113	-	903	0	0
9385_1	k141_9178	3	62	-	60	0	0
9385_2	k141_9178	85	450	+	366	0	0
9385_3	k141_9178	416	1408	+	993	0	0
9386_1	k141_13403	1	447	-	447	0	0
9386_2	k141_13403	602	1819	+	1218	0	0
9387_1	k141_22991	1	1170	-	1170	0	0
9387_2	k141_22991	1317	1493	+	177	0	0
9387_3	k141_22991	1432	1758	+	327	0	0
9387_4	k141_22991	1755	2570	-	816	0	0
9387_5	k141_22991	2734	3585	+	852	0	0
9387_6	k141_22991	3664	4476	-	813	0	0
9387_7	k141_22991	4498	4692	-	195	0	0
9388_1	k141_22999	2	1615	+	1614	0	0
9389_1	k141_13406	405	1616	+	1212	0	0
9389_2	k141_13406	1633	2016	+	384	0	0
9389_3	k141_13406	2358	3563	+	1206	0	0
9389_4	k141_13406	3558	3773	-	216	0	0
9389_5	k141_13406	3823	4761	+	939	0	0
9389_6	k141_13406	4937	5302	+	366	0	0
9389_7	k141_13406	5299	6240	+	942	0	0
