# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_4_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_4/F23_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_4/F23_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_4/F23_1.bam	RPKG
34157_79	k141_84544	76158	78125	-	1968	32	0.012163
34157_80	k141_84544	78118	78336	-	219	0	0
34157_81	k141_84544	78348	78731	-	384	3	0.00584395
34157_82	k141_84544	78762	79373	-	612	0	0
34157_83	k141_84544	79425	79700	-	276	1	0.00271024
34157_84	k141_84544	79743	79904	-	162	3	0.0138523
34157_85	k141_84544	79894	80430	-	537	14	0.0195016
34157_86	k141_84544	80462	80785	-	324	2	0.00461744
34157_87	k141_84544	80820	81164	-	345	5	0.010841
34157_88	k141_84544	81463	81987	-	525	10	0.0142481
34157_89	k141_84544	81992	84343	-	2352	29	0.00922311
34157_90	k141_84544	84337	86868	-	2532	31	0.0091583
34157_91	k141_84544	86921	88660	-	1740	14	0.0060186
34157_92	k141_84544	88676	89755	-	1080	14	0.00969663
34157_93	k141_84544	89767	91392	-	1626	17	0.00782069
34157_94	k141_84544	91379	91876	-	498	0	0
34157_95	k141_84544	91924	92907	-	984	18	0.0136834
34157_96	k141_84544	92980	93939	-	960	19	0.0148047
34157_97	k141_84544	94171	94614	-	444	9	0.0151627
34157_98	k141_84544	94926	95813	-	888	23	0.0193745
34157_99	k141_84544	95847	96704	-	858	7	0.00610278
34157_100	k141_84544	96753	97316	-	564	11	0.0145892
34157_101	k141_84544	97449	97856	-	408	12	0.0220008
34157_102	k141_84544	97853	98992	-	1140	7	0.00459314
34157_103	k141_84544	99066	99587	-	522	7	0.010031
34157_104	k141_84544	99606	99905	-	300	5	0.0124671
34157_105	k141_84544	99960	101051	-	1092	7	0.00479504
34157_106	k141_84544	101069	101947	-	879	14	0.011914
34157_107	k141_84544	101949	102566	-	618	11	0.0133144
34157_108	k141_84544	102610	102924	-	315	3	0.00712406
34157_109	k141_84544	102905	103648	-	744	10	0.0100541
34157_110	k141_84544	103670	104023	-	354	1	0.00211307
34157_111	k141_84544	104067	104573	-	507	2	0.00295079
34158_1	k141_51749	53	472	-	420	0	0
34158_2	k141_51749	511	987	-	477	0	0
34158_3	k141_51749	1154	2014	-	861	0	0
34158_4	k141_51749	2027	3181	-	1155	0	0
34158_5	k141_51749	3532	4665	-	1134	0	0
34158_6	k141_51749	4662	5096	-	435	0	0
34158_7	k141_51749	5114	5992	-	879	0	0
34158_8	k141_51749	5982	6761	-	780	0	0
34158_9	k141_51749	6772	7245	-	474	0	0
34158_10	k141_51749	7268	8548	-	1281	0	0
34158_11	k141_51749	8797	9606	+	810	0	0
34158_12	k141_51749	9661	10125	-	465	0	0
34158_13	k141_51749	10125	10460	-	336	0	0
34158_14	k141_51749	10609	12180	-	1572	0	0
34158_15	k141_51749	12555	13889	+	1335	0	0
34158_16	k141_51749	13905	14675	+	771	0	0
34158_17	k141_51749	14705	15595	+	891	0	0
34158_18	k141_51749	15692	16837	+	1146	0	0
34159_1	k141_205929	3	479	-	477	0	0
34159_2	k141_205929	479	1651	-	1173	6	0.00382622
34159_3	k141_205929	1974	2099	-	126	0	0
34160_1	k141_30791	68	1366	+	1299	0	0
34161_1	k141_73873	1	618	+	618	0	0
34161_2	k141_73873	761	1192	+	432	0	0
34162_1	k141_63860	1	1527	-	1527	8	0.00391893
34162_2	k141_63860	1533	2687	-	1155	2	0.00129528
34163_1	k141_84546	57	860	+	804	0	0
34163_2	k141_84546	894	1100	+	207	0	0
34163_3	k141_84546	1121	1327	+	207	0	0
34163_4	k141_84546	1324	1500	+	177	0	0
34163_5	k141_84546	1484	1627	+	144	0	0
34163_6	k141_84546	1644	1829	+	186	0	0
34163_7	k141_84546	2021	2131	+	111	0	0
34164_1	k141_195278	3	299	-	297	6	0.0151116
34164_2	k141_195278	318	596	-	279	0	0
34164_3	k141_195278	658	1032	-	375	2	0.00398947
34165_1	k141_128533	3	1010	-	1008	0	0
34166_1	k141_173880	192	1256	+	1065	68	0.0477613
34166_2	k141_173880	1275	2816	+	1542	64	0.0310465
34166_3	k141_173880	2835	3989	+	1155	52	0.0336774
34166_4	k141_173880	3992	5017	+	1026	43	0.03135
34166_5	k141_173880	5014	5298	+	285	13	0.0341205
34166_6	k141_173880	5790	7022	-	1233	51	0.0309402
34166_7	k141_173880	7128	8807	-	1680	60	0.0267152
34166_8	k141_173880	8804	10084	-	1281	52	0.0303648
34166_9	k141_173880	10091	10918	-	828	6	0.00542048
34166_10	k141_173880	11065	11853	+	789	38	0.0360266
34166_11	k141_173880	12234	12410	+	177	9	0.0380352
34166_12	k141_173880	12590	13096	+	507	17	0.0250817
34166_13	k141_173880	13089	13952	+	864	34	0.0294362
34166_14	k141_173880	14145	14702	+	558	29	0.0388759
34166_15	k141_173880	14808	15269	+	462	19	0.030763
34166_16	k141_173880	15880	16176	-	297	27	0.0680024
34166_17	k141_173880	16355	16714	-	360	10	0.0207785
34166_18	k141_173880	16718	17437	-	720	41	0.0425959
34166_19	k141_173880	17483	18616	-	1134	35	0.0230872
34166_20	k141_173880	18613	21252	-	2640	107	0.0303177
34166_21	k141_173880	21338	21844	-	507	14	0.0206555
34166_22	k141_173880	21857	23428	-	1572	74	0.0352124
34166_23	k141_173880	23429	24157	-	729	23	0.0236003
34167_1	k141_73876	1	204	-	204	0	0
34167_2	k141_73876	500	796	+	297	1	0.00251861
34167_3	k141_73876	783	1085	+	303	5	0.0123437
34167_4	k141_73876	1209	1523	-	315	3	0.00712406
34168_1	k141_205935	197	583	+	387	0	0
34168_2	k141_205935	801	1424	+	624	1	0.00119876
34169_1	k141_84547	3	392	-	390	3	0.00575405
34169_2	k141_84547	587	1657	+	1071	0	0
34170_1	k141_30795	1	726	+	726	4	0.00412135
34170_2	k141_30795	751	1542	+	792	0	0
34171_1	k141_63867	3	950	+	948	0	0
34171_2	k141_63867	940	1056	+	117	0	0
34172_1	k141_9104	27	1286	+	1260	4	0.00237469
34172_2	k141_9104	1289	1726	+	438	3	0.00512347
34172_3	k141_9104	1729	2454	+	726	0	0
34172_4	k141_9104	2451	3680	+	1230	2	0.0012163
34172_5	k141_9104	3673	4392	+	720	0	0
34172_6	k141_9104	4957	5238	-	282	2	0.00530515
34172_7	k141_9104	5581	5988	-	408	1	0.0018334
34172_8	k141_9104	6027	6779	-	753	0	0
34172_9	k141_9104	6867	7397	-	531	0	0
34172_10	k141_9104	7717	7908	+	192	1	0.00389597
34173_1	k141_19893	3	122	+	120	0	0
34173_2	k141_19893	113	1204	+	1092	8	0.00548004
34173_3	k141_19893	1230	1883	+	654	10	0.0114377
34173_4	k141_19893	2084	2524	-	441	5	0.00848102
34173_5	k141_19893	2536	3255	-	720	5	0.00519462
34173_6	k141_19893	3268	5217	-	1950	17	0.00652125
34173_7	k141_19893	5232	6608	-	1377	16	0.00869166
34173_8	k141_19893	6811	7605	-	795	14	0.0131728
34173_9	k141_19893	7623	8912	-	1290	10	0.00579865
34173_10	k141_19893	8931	9188	-	258	0	0
34173_11	k141_19893	9133	9492	-	360	1	0.00207785
34173_12	k141_19893	9619	9753	-	135	0	0
34173_13	k141_19893	10292	11659	+	1368	16	0.00874884
34173_14	k141_19893	12063	13166	+	1104	12	0.00813072
34173_15	k141_19893	13269	13475	+	207	1	0.00361365
34173_16	k141_19893	13479	14576	+	1098	6	0.00408757
34173_17	k141_19893	14594	16504	+	1911	14	0.00548004
34173_18	k141_19893	16540	19089	+	2550	27	0.00792027
34173_19	k141_19893	19248	20522	-	1275	0	0
34173_20	k141_19893	20677	21519	+	843	2	0.00177468
34173_21	k141_19893	21529	22083	+	555	6	0.00808677
34174_1	k141_195281	2	982	+	981	0	0
34174_2	k141_195281	986	2155	+	1170	0	0
34175_1	k141_30797	3	1769	-	1767	0	0
34176_1	k141_19896	2	1363	+	1362	0	0
34176_2	k141_19896	1323	1835	+	513	0	0
34177_1	k141_73884	1	831	+	831	0	0
34177_2	k141_73884	751	921	-	171	0	0
34177_3	k141_73884	1017	1295	+	279	0	0
34177_4	k141_73884	1295	1459	+	165	0	0
34178_1	k141_205945	212	640	-	429	8	0.0139492
34178_2	k141_205945	729	944	-	216	3	0.0103892
34178_3	k141_205945	972	1190	-	219	2	0.00683129
34178_4	k141_205945	1470	1601	+	132	1	0.00566686
34179_1	k141_195290	1	1053	+	1053	0	0
34179_2	k141_195290	1057	1368	+	312	0	0
34180_1	k141_173895	2	685	+	684	0	0
34180_2	k141_173895	713	2185	+	1473	3	0.00152347
34181_1	k141_150590	1	546	+	546	3	0.00411003
34181_2	k141_150590	709	1416	+	708	7	0.00739574
34181_3	k141_150590	1645	2574	+	930	8	0.00643463
34181_4	k141_150590	2595	3488	+	894	13	0.0108773
34181_5	k141_150590	3481	4368	+	888	2	0.00168474
34181_6	k141_150590	4382	5131	+	750	27	0.0269289
34181_7	k141_150590	5132	5788	+	657	6	0.00683129
34181_8	k141_150590	5811	6491	+	681	7	0.00768896
34181_9	k141_150590	6481	7797	+	1317	5	0.00283989
34181_10	k141_150590	8002	8706	+	705	10	0.0106103
34181_11	k141_150590	8837	9835	+	999	11	0.00823652
34181_12	k141_150590	10099	11436	+	1338	22	0.0122994
34181_13	k141_150590	11474	12019	+	546	4	0.00548004
34181_14	k141_150590	12043	12870	+	828	7	0.00632389
34181_15	k141_150590	12897	14111	+	1215	19	0.0116975
34181_16	k141_150590	14843	16090	-	1248	8	0.00479504
34181_17	k141_150590	16500	17330	+	831	6	0.00540091
34181_18	k141_150590	17377	18021	+	645	6	0.00695838
34181_19	k141_150590	18027	18761	+	735	16	0.0162836
34181_20	k141_150590	19116	20501	+	1386	23	0.0124131
34181_21	k141_150590	20739	22928	+	2190	10	0.00341564
34181_22	k141_150590	23028	23228	+	201	0	0
34182_1	k141_183727	238	795	-	558	37	0.0496003
34182_2	k141_183727	789	2735	-	1947	50	0.0192097
34182_3	k141_183727	2736	3488	-	753	31	0.0307952
34182_4	k141_183727	3565	4584	-	1020	23	0.0168673
34182_5	k141_183727	4597	5391	-	795	13	0.0122319
34182_6	k141_183727	5458	7170	-	1713	54	0.0235805
34182_7	k141_183727	7170	8018	-	849	24	0.0211456
34182_8	k141_183727	8015	9547	-	1533	78	0.03806
34182_9	k141_183727	9617	10606	-	990	46	0.0347568
34182_10	k141_183727	10619	11539	-	921	23	0.0186803
34182_11	k141_183727	11536	12642	-	1107	25	0.0168931
34182_12	k141_183727	12681	13586	-	906	25	0.0206409
34182_13	k141_183727	13579	14691	-	1113	29	0.0194903
34182_14	k141_183727	14688	15701	-	1014	18	0.0132786
34182_15	k141_183727	15698	16864	-	1167	28	0.0179475
34182_16	k141_183727	17108	17902	-	795	13	0.0122319
34182_17	k141_183727	18107	19312	-	1206	55	0.034114
34182_18	k141_183727	19621	20355	-	735	26	0.0264608
34182_19	k141_183727	20352	20768	-	417	7	0.0125568
34182_20	k141_183727	20781	21599	-	819	24	0.0219202
34182_21	k141_183727	21620	32500	-	10881	292	0.0200739
34182_22	k141_183727	32788	33255	+	468	8	0.0127868
34182_23	k141_183727	33255	34046	+	792	34	0.0321122
34182_24	k141_183727	34075	35286	+	1212	17	0.0104921
34182_25	k141_183727	35437	36330	+	894	46	0.038489
34182_26	k141_183727	36809	37399	+	591	5	0.00632848
34182_27	k141_183727	37418	38143	+	726	17	0.0175158
34182_28	k141_183727	38140	39828	+	1689	48	0.0212583
34182_29	k141_183727	39835	40884	+	1050	34	0.0242218
34182_30	k141_183727	41370	41837	-	468	9	0.0143851
34182_31	k141_183727	41840	42496	-	657	23	0.0261866
34182_32	k141_183727	42498	43964	-	1467	46	0.0234555
34182_33	k141_183727	43987	45744	-	1758	42	0.0178709
34182_34	k141_183727	46358	46705	-	348	11	0.0236445
34182_35	k141_183727	46711	48390	-	1680	45	0.0200364
34182_36	k141_183727	48392	48988	-	597	11	0.0137827
34182_37	k141_183727	48985	49443	-	459	7	0.0114078
34182_38	k141_183727	49531	50004	-	474	15	0.0236717
34182_39	k141_183727	50032	50466	-	435	6	0.0103176
34182_40	k141_183727	50864	51748	-	885	21	0.0177498
34182_41	k141_183727	51761	53374	-	1614	51	0.0236365
34182_42	k141_183727	54053	56116	-	2064	50	0.0181208
34182_43	k141_183727	56113	57306	-	1194	26	0.0162887
34182_44	k141_183727	57307	58692	-	1386	45	0.0242866
34182_45	k141_183727	59082	59243	+	162	7	0.0323221
34182_46	k141_183727	59409	60983	+	1575	32	0.015198
34182_47	k141_183727	61368	62237	+	870	23	0.0197754
34182_48	k141_183727	62230	63198	+	969	23	0.017755
34182_49	k141_183727	63391	63774	+	384	10	0.0194798
34182_50	k141_183727	63758	64462	+	705	13	0.0137934
34182_51	k141_183727	64522	65526	-	1005	27	0.0200962
34182_52	k141_183727	65656	65865	+	210	3	0.0106861
34182_53	k141_183727	66248	66631	-	384	11	0.0214278
34182_54	k141_183727	66647	66829	-	183	3	0.0122627
34182_55	k141_183727	66996	68324	+	1329	63	0.0354595
34182_56	k141_183727	68391	68747	+	357	12	0.0251437
34182_57	k141_183727	69126	69491	+	366	10	0.0204379
34183_1	k141_19906	2	1354	+	1353	66	0.0364891
34184_1	k141_63886	1	204	+	204	1	0.00366679
34184_2	k141_63886	376	819	+	444	0	0
34184_3	k141_63886	841	1371	-	531	0	0
34185_1	k141_51750	68	655	-	588	566	0.720039
34185_2	k141_51750	1388	2440	-	1053	1273	0.904309
34185_3	k141_51750	2440	2616	-	177	142	0.600111
34185_4	k141_51750	2591	2896	-	306	267	0.652689
34185_5	k141_51750	2896	3090	-	195	254	0.974352
34185_6	k141_51750	3728	3892	-	165	327	1.48245
34185_7	k141_51750	4093	4377	-	285	501	1.31495
34185_8	k141_51750	5170	5310	+	141	180	0.954927
34185_9	k141_51750	5365	5748	-	384	453	0.882437
34185_10	k141_51750	6244	7500	+	1257	1050	0.624843
34185_11	k141_51750	7639	8583	+	945	903	0.71478
34185_12	k141_51750	8661	8789	+	129	41	0.237745
34185_13	k141_51750	8786	9025	+	240	147	0.458166
34185_14	k141_51750	9043	9303	-	261	193	0.553138
34185_15	k141_51750	9318	9599	-	282	205	0.543778
34185_16	k141_51750	9599	9922	-	324	284	0.655677
34185_17	k141_51750	10077	10652	+	576	522	0.677898
34185_18	k141_51750	10649	11008	+	360	247	0.513229
34185_19	k141_51750	11016	11201	+	186	86	0.345861
34185_20	k141_51750	11204	11662	+	459	112	0.182525
34186_1	k141_128544	3	1148	+	1146	2	0.00130546
34186_2	k141_128544	1193	2647	+	1455	5	0.00257054
34186_3	k141_128544	2832	3899	+	1068	1	0.000700399
34186_4	k141_128544	4039	4479	+	441	2	0.00339241
34186_5	k141_128544	4530	4766	+	237	7	0.0220936
34186_6	k141_128544	4763	4978	+	216	7	0.0242416
34186_7	k141_128544	5713	5811	+	99	0	0
34187_1	k141_84565	1	135	+	135	0	0
34187_2	k141_84565	342	1925	+	1584	13	0.0061391
34187_3	k141_84565	1954	2826	+	873	14	0.0119958
34187_4	k141_84565	2804	3694	+	891	1	0.000839535
34187_5	k141_84565	3681	4217	+	537	8	0.0111438
34188_1	k141_183728	3	1166	+	1164	5	0.00321317
34188_2	k141_183728	1203	1886	-	684	1	0.00109361
34188_3	k141_183728	2083	2730	+	648	3	0.00346308
34189_1	k141_19908	1	525	-	525	0	0
34189_2	k141_19908	666	1760	-	1095	0	0
34189_3	k141_19908	1937	3001	-	1065	0	0
34190_1	k141_51757	36	1013	-	978	0	0
34191_1	k141_9106	3	236	-	234	1	0.00319669
34191_2	k141_9106	253	876	-	624	5	0.0059938
34191_3	k141_9106	946	1824	-	879	7	0.00595698
34191_4	k141_9106	2021	3757	+	1737	13	0.00559835
34191_5	k141_9106	3933	4715	-	783	9	0.008598
34191_6	k141_9106	4873	5403	-	531	3	0.00422614
34191_7	k141_9106	5639	7018	+	1380	23	0.0124671
34191_8	k141_9106	7102	9576	-	2475	8	0.00241786
34192_1	k141_173909	82	1014	+	933	1	0.000801743
34192_2	k141_173909	1032	1385	+	354	0	0
34193_1	k141_84568	3	803	-	801	42	0.0392223
34193_2	k141_84568	1085	1195	+	111	8	0.0539118
34194_1	k141_128546	3	1094	+	1092	0	0
34194_2	k141_128546	1091	3127	+	2037	0	0
34195_1	k141_183729	3	848	+	846	0	0
34195_2	k141_183729	900	1463	+	564	0	0
34196_1	k141_30804	2	463	+	462	0	0
34196_2	k141_30804	518	1423	+	906	2	0.00165127
34196_3	k141_30804	2040	2234	+	195	0	0
34196_4	k141_30804	2245	3393	+	1149	3	0.00195307
34196_5	k141_30804	3727	4320	+	594	9	0.0113337
34196_6	k141_30804	4274	4822	+	549	9	0.0122627
34196_7	k141_30804	4947	6191	+	1245	4	0.0024033
34196_8	k141_30804	6538	7500	+	963	4	0.00310707
34196_9	k141_30804	7555	8001	+	447	3	0.00502031
34197_1	k141_195307	1	492	+	492	3	0.00456113
34197_2	k141_195307	684	1715	+	1032	2	0.00144966
34198_1	k141_128548	3	407	-	405	0	0
34198_2	k141_128548	404	1054	-	651	0	0
34199_1	k141_119535	115	495	-	381	0	0
34199_2	k141_119535	482	772	-	291	0	0
34199_3	k141_119535	753	1004	-	252	1	0.00296836
34199_4	k141_119535	1151	1585	-	435	0	0
34199_5	k141_119535	1601	1723	-	123	0	0
34199_6	k141_119535	1769	2569	-	801	0	0
34199_7	k141_119535	2560	3948	-	1389	0	0
34199_8	k141_119535	3945	4427	-	483	0	0
34200_1	k141_84570	2	1360	-	1359	2	0.00110085
34200_2	k141_84570	1588	2097	-	510	1	0.00146672
34200_3	k141_84570	2145	2933	-	789	0	0
34201_1	k141_128553	3	812	+	810	40	0.0369396
34201_2	k141_128553	1066	1272	+	207	6	0.0216819
34202_1	k141_119537	1	171	+	171	0	0
34202_2	k141_119537	231	1079	-	849	3	0.0026432
34203_1	k141_150595	2	829	+	828	61	0.0551082
34203_2	k141_150595	831	1247	+	417	11	0.0197321
34203_3	k141_150595	1365	2063	+	699	48	0.0513666
34203_4	k141_150595	2007	3053	-	1047	100	0.0714447
34203_5	k141_150595	3231	4730	+	1500	126	0.0628342
34203_6	k141_150595	4837	6450	+	1614	140	0.0648845
34203_7	k141_150595	6577	7278	+	702	56	0.0596716
34203_8	k141_150595	7560	7844	-	285	17	0.0446191
34204_1	k141_51760	3	722	-	720	6	0.00623355
34204_2	k141_51760	956	2347	-	1392	3	0.00161212
34204_3	k141_51760	2464	3360	+	897	5	0.0041696
34204_4	k141_51760	3503	4447	-	945	3	0.00237469
34205_1	k141_73889	1	525	+	525	7	0.00997368
34205_2	k141_73889	693	3320	+	2628	13	0.00370028
34205_3	k141_73889	3336	3953	+	618	2	0.0024208
34205_4	k141_73889	4098	5906	+	1809	15	0.00620254
34205_5	k141_73889	5899	6609	+	711	2	0.00210415
34205_6	k141_73889	6818	8110	+	1293	7	0.00404964
34205_7	k141_73889	8369	10534	+	2166	15	0.00518023
34205_8	k141_73889	11003	11212	+	210	0	0
34206_1	k141_183739	1	207	+	207	1	0.00361365
34206_2	k141_183739	218	706	+	489	4	0.00611882
34206_3	k141_183739	832	1824	+	993	8	0.00602639
34206_4	k141_183739	1940	2347	-	408	0	0
34207_1	k141_63892	2	1072	+	1071	5	0.00349218
34208_1	k141_51761	3	662	-	660	0	0
34208_2	k141_51761	681	1679	-	999	0	0
34209_1	k141_9118	3	185	+	183	0	0
34209_2	k141_9118	367	2058	+	1692	34	0.0150313
34209_3	k141_9118	2071	2787	+	717	14	0.0146058
34210_1	k141_139120	3	257	-	255	15	0.0440015
34210_2	k141_139120	988	3876	-	2889	318	0.0823372
34210_3	k141_139120	3878	5020	-	1143	88	0.0575908
34210_4	k141_139120	5010	7376	-	2367	215	0.0679449
34210_5	k141_139120	7380	8477	-	1098	114	0.0776639
34210_6	k141_139120	8627	10372	-	1746	173	0.0741171
34210_7	k141_139120	10405	11706	-	1302	95	0.0545795
34210_8	k141_139120	11809	12699	+	891	67	0.0562489
34210_9	k141_139120	12787	14133	+	1347	113	0.062752
34210_10	k141_139120	14120	16486	-	2367	204	0.0644686
34210_11	k141_139120	16509	18893	-	2385	214	0.0671185
34210_12	k141_139120	18943	19059	-	117	6	0.0383603
34210_13	k141_139120	19259	21613	-	2355	196	0.0622561
34210_14	k141_139120	21639	23963	-	2325	315	0.101345
34210_15	k141_139120	24059	24739	-	681	106	0.116433
34210_16	k141_139120	24985	25425	-	441	50	0.0848102
34210_17	k141_139120	25453	26040	-	588	86	0.109405
34210_18	k141_139120	26037	26537	-	501	102	0.152293
34210_19	k141_139120	26741	27751	-	1011	183	0.135399
34210_20	k141_139120	27817	28398	+	582	139	0.178652
34210_21	k141_139120	28460	29140	+	681	233	0.255933
34210_22	k141_139120	29166	29780	-	615	253	0.307724
34210_23	k141_139120	29782	31119	-	1338	668	0.373454
34210_24	k141_139120	31126	31914	-	789	433	0.410514
34210_25	k141_139120	31914	32711	-	798	527	0.493997
34210_26	k141_139120	32724	34112	-	1389	1186	0.638703
34210_27	k141_139120	34428	37871	-	3444	3370	0.731953
34210_28	k141_139120	37966	39366	-	1401	690	0.368407
34210_29	k141_139120	39517	40449	-	933	350	0.28061
34210_30	k141_139120	40455	40835	-	381	65	0.127616
34210_31	k141_139120	40822	41571	-	750	132	0.131653
34210_32	k141_139120	41661	42662	-	1002	145	0.108247
34210_33	k141_139120	42670	43674	-	1005	114	0.0848507
34210_34	k141_139120	43688	45244	-	1557	137	0.0658186
34210_35	k141_139120	45267	46190	-	924	143	0.115766
34210_36	k141_139120	46419	47939	+	1521	188	0.0924582
34210_37	k141_139120	47960	48313	-	354	34	0.0718443
34210_38	k141_139120	48480	49010	+	531	44	0.0619833
34210_39	k141_139120	49115	51463	-	2349	220	0.0700578
34210_40	k141_139120	51539	51883	-	345	32	0.0693821
34210_41	k141_139120	52046	52315	+	270	15	0.041557
34210_42	k141_139120	52204	54663	-	2460	231	0.0702415
34210_43	k141_139120	54889	55965	+	1077	78	0.0541746
34210_44	k141_139120	56011	57285	+	1275	124	0.0727492
34210_45	k141_139120	57393	58538	+	1146	129	0.0842019
34210_46	k141_139120	58559	59251	+	693	61	0.0658436
34210_47	k141_139120	59432	61462	+	2031	204	0.0751341
34210_48	k141_139120	61465	61896	+	432	53	0.0917717
34210_49	k141_139120	62039	63616	-	1578	197	0.0933847
34210_50	k141_139120	63723	64643	-	921	80	0.0649751
34210_51	k141_139120	64655	65590	-	936	84	0.0671305
34210_52	k141_139120	65725	66816	+	1092	101	0.0691855
34210_53	k141_139120	66805	66996	-	192	19	0.0740234
34210_54	k141_139120	67213	68787	-	1575	179	0.0850137
34210_55	k141_139120	68784	70214	-	1431	110	0.0575002
34210_56	k141_139120	70299	71804	-	1506	132	0.065564
34210_57	k141_139120	71823	75167	-	3345	340	0.0760325
34210_58	k141_139120	75370	76341	-	972	101	0.077727
34210_59	k141_139120	76665	77285	+	621	79	0.0951595
34210_60	k141_139120	77341	77883	-	543	33	0.0454601
34210_61	k141_139120	77994	79007	+	1014	105	0.0774583
34210_62	k141_139120	79198	82605	+	3408	401	0.088016
34210_63	k141_139120	82633	84279	+	1647	183	0.083114
34210_64	k141_139120	84403	86226	+	1824	181	0.0742284
34210_65	k141_139120	86280	88052	+	1773	169	0.0713008
34210_66	k141_139120	88067	88645	-	579	56	0.0723479
34210_67	k141_139120	88834	90933	+	2100	197	0.070172
34210_68	k141_139120	90937	91428	+	492	38	0.0577744
34210_69	k141_139120	91772	93154	-	1383	121	0.0654455
34210_70	k141_139120	93304	94959	-	1656	155	0.0700145
34210_71	k141_139120	95073	96461	-	1389	112	0.060316
34210_72	k141_139120	96458	97030	-	573	34	0.0443855
34210_73	k141_139120	97083	98132	-	1050	100	0.0712406
34210_74	k141_139120	98171	99457	-	1287	125	0.0726521
34210_75	k141_139120	99491	100141	-	651	59	0.0677934
34210_76	k141_139120	100220	100393	-	174	17	0.073083
34210_77	k141_139120	100469	101062	-	594	67	0.0843733
34210_78	k141_139120	101269	102879	-	1611	166	0.0770778
34210_79	k141_139120	102910	104190	-	1281	100	0.0583939
34210_80	k141_139120	104487	106553	+	2067	236	0.085406
34210_81	k141_139120	106557	107033	-	477	46	0.0721367
34210_82	k141_139120	107352	107552	-	201	41	0.152582
34210_83	k141_139120	108048	108851	-	804	104	0.0967596
34210_84	k141_139120	108901	109965	-	1065	99	0.0695348
34210_85	k141_139120	109988	110599	-	612	59	0.0721136
34210_86	k141_139120	110772	112253	+	1482	169	0.0853012
34210_87	k141_139120	112250	113887	-	1638	211	0.0963574
34210_88	k141_139120	113905	114096	-	192	14	0.0545436
34210_89	k141_139120	114233	114781	+	549	42	0.057226
34210_90	k141_139120	114864	115196	-	333	39	0.0876066
34210_91	k141_139120	115281	115754	-	474	29	0.0457653
34211_1	k141_183742	3	1067	+	1065	0	0
34212_1	k141_51762	3	788	+	786	12	0.0114202
34212_2	k141_51762	840	1325	+	486	0	0
34213_1	k141_63895	2	253	-	252	0	0
34213_2	k141_63895	609	998	-	390	1	0.00191802
34213_3	k141_63895	1057	2043	-	987	4	0.00303151
34214_1	k141_84572	673	3273	-	2601	41	0.0117913
34214_2	k141_84572	3440	4474	-	1035	15	0.010841
34214_3	k141_84572	4541	5011	-	471	2	0.00317633
34215_1	k141_9121	2	199	+	198	24	0.0906698
34215_2	k141_9121	415	1452	+	1038	154	0.110979
34215_3	k141_9121	1578	1661	+	84	3	0.0267152
34216_1	k141_150601	2	1036	-	1035	0	0
34216_2	k141_150601	1068	1598	-	531	0	0
34216_3	k141_150601	1595	2668	-	1074	0	0
34216_4	k141_150601	2661	3596	-	936	0	0
34217_1	k141_30814	3	2654	+	2652	8	0.00225649
34217_2	k141_30814	3071	3586	-	516	0	0
34217_3	k141_30814	3701	3796	+	96	1	0.00779194
34217_4	k141_30814	3768	3974	+	207	3	0.010841
34217_5	k141_30814	4081	4275	+	195	4	0.0153441
34218_1	k141_51765	3	131	+	129	0	0
34218_2	k141_51765	451	825	+	375	0	0
34218_3	k141_51765	955	1326	+	372	1	0.00201082
34219_1	k141_195309	1	2067	+	2067	0	0
34219_2	k141_195309	2245	3540	-	1296	0	0
34219_3	k141_195309	3607	4158	+	552	0	0
34219_4	k141_195309	4351	4767	+	417	0	0
34219_5	k141_195309	4866	5090	+	225	0	0
34219_6	k141_195309	5142	5834	-	693	0	0
34219_7	k141_195309	5951	6349	-	399	0	0
34219_8	k141_195309	6435	7214	-	780	0	0
34219_9	k141_195309	7211	8215	-	1005	4	0.00297722
34220_1	k141_119550	2	1762	-	1761	0	0
34221_1	k141_84573	1	273	+	273	0	0
34221_2	k141_84573	357	1112	-	756	0	0
34222_1	k141_150602	2	979	+	978	4	0.00305941
34223_1	k141_173911	2	286	+	285	0	0
34223_2	k141_173911	287	739	+	453	0	0
34223_3	k141_173911	1291	1746	-	456	0	0
34223_4	k141_173911	1760	2677	-	918	1	0.000814843
34223_5	k141_173911	2875	4050	+	1176	0	0
34223_6	k141_173911	4145	5437	+	1293	1	0.00057852
34223_7	k141_173911	5440	6654	+	1215	0	0
34223_8	k141_173911	6702	7637	+	936	1	0.000799173
34223_9	k141_173911	7694	9193	-	1500	0	0
34224_1	k141_84574	3	422	+	420	0	0
34224_2	k141_84574	436	1140	+	705	0	0
34225_1	k141_195310	2	610	+	609	2	0.00245657
34225_2	k141_195310	693	1385	-	693	6	0.00647641
34226_1	k141_119555	2	568	+	567	5	0.00659635
34226_2	k141_119555	702	956	-	255	0	0
34226_3	k141_119555	973	1056	+	84	0	0
