# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_7_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_7/E20_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_7/E20_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_7/E20_2.bam	RPKG
41179_4	k141_98917	1613	2017	+	405	0	0
41179_5	k141_98917	2020	2280	+	261	0	0
41179_6	k141_98917	2313	2738	+	426	0	0
41180_1	k141_23141	8	1012	-	1005	0	0
41181_1	k141_150860	1	1320	+	1320	1	0.000958994
41181_2	k141_150860	1353	1754	+	402	0	0
41181_3	k141_150860	1768	2265	+	498	0	0
41182_1	k141_86873	160	1023	-	864	0	0
41182_2	k141_86873	1042	1929	-	888	0	0
41182_3	k141_86873	2025	3524	-	1500	0	0
41182_4	k141_86873	3763	5007	-	1245	0	0
41183_1	k141_36168	68	1054	-	987	0	0
41184_1	k141_47487	2	1210	+	1209	9	0.00942336
41185_1	k141_10027	2	70	-	69	2	0.0366919
41185_2	k141_10027	251	1606	-	1356	62	0.0578791
41185_3	k141_10027	1988	2233	+	246	17	0.087479
41185_4	k141_10027	2308	3132	-	825	31	0.0475661
41186_1	k141_111793	2	325	-	324	0	0
41186_2	k141_111793	322	1575	-	1254	10	0.0100947
41186_3	k141_111793	1579	4185	-	2607	9	0.0043701
41186_4	k141_111793	4465	4998	-	534	4	0.00948219
41186_5	k141_111793	4995	6698	-	1704	9	0.00668594
41187_1	k141_98922	3	626	-	624	0	0
41187_2	k141_98922	616	819	-	204	0	0
41187_3	k141_98922	834	1193	-	360	0	0
41188_1	k141_74571	2	469	+	468	0	0
41188_2	k141_74571	635	1012	+	378	0	0
41188_3	k141_74571	1012	1830	+	819	0	0
41188_4	k141_74571	1847	2650	+	804	0	0
41188_5	k141_74571	2736	4343	-	1608	0	0
41188_6	k141_74571	4315	4707	-	393	0	0
41189_1	k141_201666	2	82	+	81	0	0
41189_2	k141_201666	155	520	+	366	0	0
41189_3	k141_201666	538	1197	-	660	0	0
41189_4	k141_201666	1795	2688	-	894	0	0
41190_1	k141_162648	604	903	+	300	0	0
41190_2	k141_162648	906	1067	+	162	0	0
41191_1	k141_36172	216	527	-	312	0	0
41191_2	k141_36172	624	1046	-	423	0	0
41192_1	k141_23147	2	856	-	855	6	0.00888331
41192_2	k141_23147	893	1255	-	363	1	0.00348725
41193_1	k141_86876	1	798	+	798	0	0
41193_2	k141_86876	1004	1756	-	753	0	0
41194_1	k141_252519	3	710	-	708	31	0.0554266
41194_2	k141_252519	716	1852	-	1137	55	0.0612339
41194_3	k141_252519	1941	2897	-	957	45	0.0595238
41194_4	k141_252519	3024	4832	+	1809	109	0.0762742
41194_5	k141_252519	4789	4887	-	99	1	0.0127866
41194_6	k141_252519	4904	5836	-	933	47	0.0637685
41195_1	k141_74573	1	156	-	156	0	0
41195_2	k141_74573	166	603	-	438	0	0
41195_3	k141_74573	937	1272	-	336	0	0
41196_1	k141_162651	2	172	+	171	1	0.00740276
41196_2	k141_162651	231	902	+	672	7	0.0131862
41196_3	k141_162651	878	1408	+	531	9	0.0214555
41197_1	k141_150871	79	447	+	369	0	0
41197_2	k141_150871	467	775	+	309	1	0.00409667
41197_3	k141_150871	1085	1537	+	453	5	0.0139721
41198_1	k141_175215	1	720	-	720	4	0.00703262
41198_2	k141_175215	1125	1307	-	183	0	0
41198_3	k141_175215	1554	1976	-	423	3	0.00897782
41198_4	k141_175215	2044	5430	-	3387	18	0.0067274
41198_5	k141_175215	5450	6409	-	960	0	0
41198_6	k141_175215	6420	7391	-	972	2	0.00260467
41198_7	k141_175215	7404	8564	-	1161	2	0.00218066
41198_8	k141_175215	8561	10093	-	1533	12	0.00990898
41199_1	k141_226176	94	1749	-	1656	0	0
41199_2	k141_226176	1854	3068	-	1215	0	0
41199_3	k141_226176	3082	3924	-	843	0	0
41199_4	k141_226176	4567	6852	-	2286	0	0
41199_5	k141_226176	6962	9457	-	2496	0	0
41199_6	k141_226176	9486	10553	-	1068	0	0
41199_7	k141_226176	10546	11499	-	954	0	0
41199_8	k141_226176	11519	11614	-	96	0	0
41200_1	k141_150873	1	1224	-	1224	0	0
41201_1	k141_74575	53	1444	+	1392	52	0.0472883
41201_2	k141_74575	1568	1789	+	222	8	0.045617
41202_1	k141_162654	3	1307	-	1305	0	0
41202_2	k141_162654	1319	1654	-	336	0	0
41203_1	k141_226177	2	529	-	528	0	0
41203_2	k141_226177	664	954	-	291	0	0
41204_1	k141_98931	3	1040	-	1038	17	0.020732
41204_2	k141_98931	1052	1141	-	90	2	0.0281305
41205_1	k141_47497	1	552	-	552	0	0
41205_2	k141_47497	576	917	-	342	0	0
41205_3	k141_47497	931	1905	-	975	0	0
41206_1	k141_150874	3	923	-	921	2	0.00274891
41207_1	k141_111806	1	258	-	258	0	0
41207_2	k141_111806	397	906	+	510	0	0
41207_3	k141_111806	1035	1238	+	204	0	0
41208_1	k141_189040	24	1349	+	1326	0	0
41208_2	k141_189040	1472	2194	+	723	0	0
41208_3	k141_189040	2208	2912	+	705	0	0
41208_4	k141_189040	2912	4348	+	1437	0	0
41208_5	k141_189040	4534	5025	+	492	0	0
41208_6	k141_189040	5049	5441	+	393	0	0
41209_1	k141_10042	2	868	+	867	0	0
41209_2	k141_10042	1031	1891	+	861	0	0
41210_1	k141_98932	3	1127	+	1125	10	0.0112522
41211_1	k141_74577	3	530	+	528	0	0
41211_2	k141_74577	605	1009	+	405	0	0
41211_3	k141_74577	1022	1597	+	576	0	0
41212_1	k141_201673	1	324	+	324	0	0
41212_2	k141_201673	312	779	+	468	0	0
41212_3	k141_201673	838	1644	+	807	0	0
41212_4	k141_201673	1631	2152	+	522	0	0
41212_5	k141_201673	2508	3179	-	672	0	0
41212_6	k141_201673	3251	3838	-	588	0	0
41213_1	k141_252530	2	70	+	69	0	0
41213_2	k141_252530	95	400	+	306	0	0
41213_3	k141_252530	436	654	+	219	0	0
41213_4	k141_252530	651	1391	+	741	0	0
41214_1	k141_150877	1	159	+	159	0	0
41214_2	k141_150877	161	658	+	498	3	0.00762574
41214_3	k141_150877	655	1107	+	453	5	0.0139721
41214_4	k141_150877	1238	1366	+	129	1	0.00981296
41215_1	k141_36175	1	957	+	957	0	0
41215_2	k141_36175	954	2066	+	1113	0	0
41215_3	k141_36175	2069	2536	+	468	0	0
41215_4	k141_36175	2550	3032	+	483	0	0
41215_5	k141_36175	3035	4300	+	1266	0	0
41215_6	k141_36175	4291	5235	+	945	0	0
41215_7	k141_36175	5232	6050	+	819	0	0
41215_8	k141_36175	6072	6719	+	648	0	0
41216_1	k141_201674	22	642	+	621	0	0
41216_2	k141_201674	665	1195	+	531	1	0.00238394
41217_1	k141_226182	1	1272	+	1272	3	0.00298555
41218_1	k141_150881	3	485	-	483	3	0.00786256
41218_2	k141_150881	539	1141	-	603	0	0
41219_1	k141_10047	2	1279	-	1278	57	0.0564591
41220_1	k141_201676	2	946	-	945	0	0
41220_2	k141_201676	963	1052	-	90	0	0
41221_1	k141_252532	2	577	-	576	0	0
41221_2	k141_252532	603	1718	-	1116	0	0
41221_3	k141_252532	1721	1897	-	177	0	0
41222_1	k141_111814	48	653	+	606	0	0
41222_2	k141_111814	755	1039	+	285	2	0.00888331
41222_3	k141_111814	1025	1381	-	357	0	0
41222_4	k141_111814	1415	1558	-	144	0	0
41222_5	k141_111814	1601	1837	-	237	0	0
41222_6	k141_111814	1862	2017	-	156	0	0
41223_1	k141_23150	45	365	+	321	0	0
41223_2	k141_23150	352	2010	+	1659	0	0
41223_3	k141_23150	2070	3221	+	1152	0	0
41223_4	k141_23150	3214	3981	+	768	0	0
41223_5	k141_23150	3985	5481	+	1497	0	0
41223_6	k141_23150	5481	5801	+	321	0	0
41223_7	k141_23150	5770	6138	+	369	0	0
41223_8	k141_23150	6125	6454	+	330	0	0
41223_9	k141_23150	6457	6945	+	489	0	0
41223_10	k141_23150	6964	7539	+	576	0	0
41223_11	k141_23150	7558	9117	+	1560	0	0
41224_1	k141_226188	1	255	+	255	0	0
41224_2	k141_226188	639	1094	+	456	4	0.0111041
41225_1	k141_189049	1	792	-	792	6	0.00958994
41225_2	k141_189049	792	2408	-	1617	1	0.000782852
41226_1	k141_162664	3	878	-	876	0	0
41226_2	k141_162664	988	1560	+	573	0	0
41226_3	k141_162664	1776	2219	-	444	2	0.00570213
41226_4	k141_162664	2236	2565	-	330	0	0
41226_5	k141_162664	2623	3186	-	564	0	0
41227_1	k141_213267	2	733	+	732	0	0
41227_2	k141_213267	616	2019	-	1404	0	0
41227_3	k141_213267	2021	2863	-	843	0	0
41227_4	k141_213267	3109	3816	-	708	0	0
41227_5	k141_213267	3806	4927	-	1122	0	0
41227_6	k141_213267	5329	6597	-	1269	0	0
41227_7	k141_213267	6587	7924	-	1338	0	0
41227_8	k141_213267	8002	8865	-	864	0	0
41227_9	k141_213267	8876	9730	-	855	0	0
41227_10	k141_213267	9737	12037	-	2301	0	0
41227_11	k141_213267	12058	13149	-	1092	0	0
41227_12	k141_213267	13146	15230	-	2085	0	0
41227_13	k141_213267	15695	16228	+	534	0	0
41228_1	k141_98946	3	473	+	471	8	0.021501
41229_1	k141_189052	2	1738	+	1737	0	0
41230_1	k141_213269	3	596	-	594	0	0
41230_2	k141_213269	593	1555	-	963	0	0
41231_1	k141_36188	2	985	+	984	0	0
41231_2	k141_36188	999	1865	+	867	0	0
41232_1	k141_162670	3	1349	+	1347	0	0
41233_1	k141_47516	3	842	-	840	0	0
41233_2	k141_47516	839	1537	-	699	0	0
41234_1	k141_189053	2	562	+	561	8	0.0180517
41234_2	k141_189053	615	1085	-	471	15	0.0403144
41234_3	k141_189053	1085	1363	-	279	10	0.0453718
41235_1	k141_98951	3	1007	+	1005	3	0.00377872
41236_1	k141_10054	154	1332	-	1179	0	0
41236_2	k141_10054	1446	1673	-	228	0	0
41236_3	k141_10054	2525	2983	-	459	0	0
41236_4	k141_10054	3162	3563	-	402	0	0
41236_5	k141_10054	3560	4231	-	672	0	0
41237_1	k141_86877	49	1743	-	1695	0	0
41237_2	k141_86877	1746	3152	-	1407	0	0
41237_3	k141_86877	3166	4812	-	1647	2	0.00153719
41237_4	k141_86877	4921	5985	-	1065	3	0.00356584
41237_5	k141_86877	6134	7027	+	894	2	0.00283193
41237_6	k141_86877	7017	7766	-	750	8	0.0135026
41237_7	k141_86877	7850	8398	+	549	0	0
41237_8	k141_86877	8407	8880	+	474	0	0
41237_9	k141_86877	8877	9236	+	360	0	0
41237_10	k141_86877	9226	9705	+	480	5	0.0131862
41237_11	k141_86877	9714	11732	+	2019	1	0.00062698
41237_12	k141_86877	11800	12777	-	978	3	0.00388304
41237_13	k141_86877	12971	14233	+	1263	0	0
41238_1	k141_201691	2	157	+	156	0	0
41238_2	k141_201691	147	1442	-	1296	24	0.0234421
41238_3	k141_201691	1447	1845	-	399	9	0.0285535
41239_1	k141_226198	3	572	-	570	0	0
41239_2	k141_226198	589	1023	-	435	0	0
41240_1	k141_23157	185	547	-	363	0	0
41240_2	k141_23157	804	1757	+	954	0	0
41240_3	k141_23157	1762	2727	+	966	0	0
41241_1	k141_213272	1	276	+	276	0	0
41241_2	k141_213272	394	1236	+	843	0	0
41241_3	k141_213272	1255	1860	+	606	0	0
41241_4	k141_213272	1857	2507	+	651	0	0
41242_1	k141_98952	1	69	+	69	0	0
41242_2	k141_98952	86	793	+	708	0	0
41242_3	k141_98952	830	1570	-	741	0	0
41243_1	k141_47519	164	337	-	174	0	0
41243_2	k141_47519	342	1064	-	723	0	0
41244_1	k141_150898	1	459	+	459	0	0
41244_2	k141_150898	476	1786	+	1311	0	0
41244_3	k141_150898	1972	2172	+	201	0	0
41245_1	k141_252547	1	624	+	624	19	0.0385442
41245_2	k141_252547	711	1058	-	348	15	0.0545634
41245_3	k141_252547	1066	1299	-	234	1	0.00540971
41246_1	k141_74583	1	114	+	114	0	0
41246_2	k141_74583	285	908	+	624	6	0.0121718
41246_3	k141_74583	920	1171	+	252	0	0
41246_4	k141_74583	1435	2334	-	900	1	0.00140652
41246_5	k141_74583	2783	4111	-	1329	16	0.01524
41246_6	k141_74583	4531	5130	+	600	6	0.0126587
41246_7	k141_74583	5179	7680	+	2502	17	0.00860105
41246_8	k141_74583	7695	8618	+	924	4	0.00547997
41246_9	k141_74583	8618	9385	+	768	10	0.0164827
41247_1	k141_23160	2	217	-	216	0	0
41247_2	k141_23160	210	1046	-	837	0	0
41248_1	k141_98954	3	428	-	426	0	0
41248_2	k141_98954	489	629	-	141	0	0
41248_3	k141_98954	699	860	-	162	0	0
41248_4	k141_98954	866	1060	-	195	0	0
41248_5	k141_98954	1092	1295	-	204	0	0
41248_6	k141_98954	1479	1742	+	264	0	0
41249_1	k141_74585	2	97	-	96	0	0
41249_2	k141_74585	346	999	-	654	2	0.00387117
41250_1	k141_86884	1	963	+	963	0	0
41251_1	k141_189057	2	616	+	615	0	0
41251_2	k141_189057	613	1581	+	969	0	0
41251_3	k141_189057	1587	2063	+	477	0	0
41251_4	k141_189057	2056	2952	+	897	0	0
41251_5	k141_189057	3007	3270	+	264	0	0
41252_1	k141_10062	2	1573	+	1572	0	0
41253_1	k141_47524	2	115	+	114	3	0.0333124
41253_2	k141_47524	224	457	-	234	2	0.0108194
41253_3	k141_47524	667	1023	-	357	9	0.0319127
41253_4	k141_47524	1160	1375	+	216	8	0.0468841
41253_5	k141_47524	1360	1599	-	240	5	0.0263723
41254_1	k141_23161	3	893	+	891	3	0.0042622
41254_2	k141_23161	910	1356	+	447	1	0.00283193
41254_3	k141_23161	1359	2795	+	1437	2	0.00176183
41255_1	k141_150902	2	1480	+	1479	0	0
41255_2	k141_150902	1508	1993	-	486	0	0
41256_1	k141_252551	3	593	-	591	0	0
41256_2	k141_252551	873	2510	-	1638	0	0
41256_3	k141_252551	2521	2913	-	393	0	0
41257_1	k141_189060	2	427	+	426	6	0.0178292
41257_2	k141_189060	433	1059	+	627	0	0
41258_1	k141_47526	3	1055	+	1053	0	0
41258_2	k141_47526	1171	1428	+	258	0	0
41259_1	k141_111819	1	270	-	270	4	0.0187537
41259_2	k141_111819	257	361	-	105	4	0.0482237
41259_3	k141_111819	540	779	-	240	0	0
41259_4	k141_111819	964	1548	-	585	9	0.019475
41259_5	k141_111819	1562	2929	-	1368	35	0.0323871
41259_6	k141_111819	3060	3281	-	222	7	0.0399149
41259_7	k141_111819	3483	3962	-	480	12	0.0316468
41259_8	k141_111819	3982	5337	-	1356	30	0.028006
41259_9	k141_111819	5444	6940	-	1497	22	0.0186033
41259_10	k141_111819	7084	10044	-	2961	104	0.0444616
41259_11	k141_111819	10041	11297	-	1257	28	0.0281976
41260_1	k141_213286	3	302	+	300	0	0
41260_2	k141_213286	346	1293	+	948	0	0
41261_1	k141_98960	3	275	+	273	0	0
41261_2	k141_98960	425	2152	+	1728	0	0
41261_3	k141_98960	2177	2395	+	219	0	0
41262_1	k141_150904	2	1138	-	1137	0	0
41262_2	k141_150904	1138	1788	-	651	0	0
41262_3	k141_150904	1796	2137	-	342	0	0
41262_4	k141_150904	2115	2957	-	843	0	0
41263_1	k141_47529	1	606	-	606	2	0.0041778
41263_2	k141_47529	807	1676	+	870	4	0.0058201
41263_3	k141_47529	1669	1872	+	204	0	0
41264_1	k141_86893	2	112	+	111	0	0
41264_2	k141_86893	102	1709	+	1608	15	0.0118085
41265_1	k141_111822	2	967	+	966	4	0.00524171
41265_2	k141_111822	1059	1166	+	108	0	0
41266_1	k141_23169	1	1269	+	1269	0	0
41267_1	k141_74596	2	499	-	498	1	0.00254191
41267_2	k141_74596	543	1373	-	831	5	0.00761656
41268_1	k141_226200	1	138	+	138	3	0.027519
41268_2	k141_226200	239	2533	-	2295	56	0.0308884
41268_3	k141_226200	2530	3003	-	474	11	0.0293768
41268_4	k141_226200	3016	3780	-	765	23	0.0380589
41268_5	k141_226200	3918	4259	+	342	5	0.0185069
41268_6	k141_226200	4249	4866	+	618	22	0.0450634
41268_7	k141_226200	5092	6492	-	1401	39	0.0352384
41268_8	k141_226200	6756	7592	-	837	37	0.0559585
41269_1	k141_201698	50	148	+	99	0	0
41269_2	k141_201698	324	1811	+	1488	9	0.00765648
41269_3	k141_201698	1955	3316	+	1362	2	0.00185884
41269_4	k141_201698	3307	4620	+	1314	2	0.00192675
41269_5	k141_201698	4647	6266	-	1620	7	0.00546982
41269_6	k141_201698	6543	7232	-	690	3	0.00550379
41270_1	k141_189069	176	1141	+	966	0	0
41270_2	k141_189069	1131	1508	-	378	0	0
41270_3	k141_189069	1477	1689	-	213	0	0
41271_1	k141_252558	204	563	+	360	13	0.045712
41271_2	k141_252558	577	2223	+	1647	44	0.0338181
41272_1	k141_175222	185	1186	-	1002	1	0.00126335
41272_2	k141_175222	1189	1914	-	726	0	0
41272_3	k141_175222	2325	2786	+	462	2	0.00547997
41272_4	k141_175222	2779	3795	+	1017	3	0.00373414
41272_5	k141_175222	4131	6653	+	2523	3	0.0015052
41272_6	k141_175222	7072	8025	+	954	0	0
41272_7	k141_175222	8630	9361	+	732	0	0
41272_8	k141_175222	9448	9762	+	315	0	0
41272_9	k141_175222	9752	11794	+	2043	0	0
41272_10	k141_175222	11979	12221	+	243	0	0
41272_11	k141_175222	12629	12886	+	258	0	0
41272_12	k141_175222	12981	13469	-	489	0	0
41272_13	k141_175222	13551	14069	-	519	0	0
41272_14	k141_175222	14402	15646	-	1245	0	0
41272_15	k141_175222	15831	16268	-	438	0	0
41272_16	k141_175222	16469	16891	+	423	0	0
41272_17	k141_175222	17447	18877	-	1431	0	0
41272_18	k141_175222	19284	20276	+	993	0	0
41272_19	k141_175222	20358	20807	-	450	0	0
41273_1	k141_201699	3	365	+	363	0	0
41273_2	k141_201699	619	1149	+	531	0	0
41274_1	k141_111827	1	1215	+	1215	0	0
41275_1	k141_226206	1	1035	-	1035	0	0
41276_1	k141_23170	2	655	-	654	0	0
41276_2	k141_23170	668	847	-	180	0	0
41276_3	k141_23170	883	1353	-	471	0	0
41276_4	k141_23170	1343	1984	-	642	0	0
41276_5	k141_23170	1950	2894	-	945	0	0
41276_6	k141_23170	2895	3098	-	204	0	0
41277_1	k141_74602	2	721	-	720	0	0
41277_2	k141_74602	718	1029	-	312	0	0
41278_1	k141_86901	2	541	+	540	0	0
41278_2	k141_86901	559	1257	+	699	0	0
41278_3	k141_86901	1272	1343	+	72	0	0
41279_1	k141_98963	198	545	-	348	0	0
41279_2	k141_98963	568	1812	-	1245	0	0
41279_3	k141_98963	1981	2394	-	414	0	0
41279_4	k141_98963	2424	3038	-	615	0	0
41280_1	k141_189073	1	84	-	84	0	0
41280_2	k141_189073	461	1108	+	648	0	0
41280_3	k141_189073	1039	1173	-	135	0	0
41281_1	k141_124520	3	875	+	873	145	0.210254
41281_2	k141_124520	930	1736	-	807	136	0.213332
41281_3	k141_124520	1906	2817	+	912	134	0.185994
41281_4	k141_124520	2824	6819	-	3996	678	0.21478
41281_5	k141_124520	6832	7830	-	999	155	0.196407
41281_6	k141_124520	7835	8848	-	1014	144	0.179769
41281_7	k141_124520	8845	9435	-	591	99	0.21205
41281_8	k141_124520	9558	10949	-	1392	182	0.165509
41281_9	k141_124520	10988	12700	-	1713	273	0.201741
41281_10	k141_124520	12734	12937	-	204	49	0.304057
41281_11	k141_124520	13131	15704	-	2574	357	0.17557
41281_12	k141_124520	15937	17379	-	1443	264	0.231594
41281_13	k141_124520	17369	20527	-	3159	444	0.177919
41281_14	k141_124520	20533	21696	-	1164	163	0.177266
41281_15	k141_124520	21787	22167	-	381	72	0.23922
41281_16	k141_124520	22335	23066	-	732	152	0.262859
41281_17	k141_124520	23444	24961	+	1518	279	0.23266
41281_18	k141_124520	24967	25200	+	234	35	0.18934
41281_19	k141_124520	25240	25644	+	405	52	0.162532
41281_20	k141_124520	25625	26671	+	1047	187	0.226092
41281_21	k141_124520	26734	26988	+	255	39	0.193604
41281_22	k141_124520	27003	27503	+	501	106	0.267829
41281_23	k141_124520	27507	28049	+	543	81	0.188832
41281_24	k141_124520	28062	29639	+	1578	288	0.231034
41281_25	k141_124520	29627	30490	+	864	164	0.240281
41281_26	k141_124520	30646	31611	+	966	158	0.207047
41281_27	k141_124520	31894	34335	+	2442	444	0.230159
41281_28	k141_124520	34338	35546	+	1209	181	0.189514
41281_29	k141_124520	35550	36863	+	1314	206	0.198455
41281_30	k141_124520	36968	37408	-	441	60	0.172227
41281_31	k141_124520	37527	38009	-	483	119	0.311882
41281_32	k141_124520	38167	38670	+	504	105	0.263723
41281_33	k141_124520	38716	39996	-	1281	222	0.219378
41281_34	k141_124520	40833	41414	+	582	106	0.230554
41281_35	k141_124520	41569	41979	+	411	63	0.194039
41281_36	k141_124520	42261	42458	-	198	32	0.204585
41281_37	k141_124520	42774	43493	-	720	115	0.202188
41281_38	k141_124520	43498	44418	-	921	144	0.197921
41281_39	k141_124520	44384	44767	-	384	105	0.346137
41281_40	k141_124520	44914	45768	-	855	151	0.223563
41281_41	k141_124520	45782	47590	-	1809	219	0.153248
41281_42	k141_124520	48136	48318	-	183	71	0.491131
41281_43	k141_124520	48483	49556	-	1074	213	0.251053
41281_44	k141_124520	49562	49849	-	288	44	0.193397
41281_45	k141_124520	49981	50910	-	930	130	0.17695
41281_46	k141_124520	51022	52215	-	1194	164	0.173872
41281_47	k141_124520	52394	53347	-	954	151	0.200363
41281_48	k141_124520	53460	56030	-	2571	404	0.198916
41281_49	k141_124520	56099	57484	-	1386	191	0.174446
41281_50	k141_124520	57649	59163	-	1515	265	0.221423
41281_51	k141_124520	59197	62511	-	3315	497	0.189785
41281_52	k141_124520	62702	63742	-	1041	170	0.206723
41281_53	k141_124520	63808	64374	-	567	65	0.145118
41281_54	k141_124520	64533	66518	-	1986	309	0.196956
41281_55	k141_124520	66701	67867	-	1167	209	0.226707
41281_56	k141_124520	67880	69085	-	1206	228	0.239319
41281_57	k141_124520	69632	71581	-	1950	359	0.23305
41281_58	k141_124520	71620	72585	-	966	174	0.228014
41281_59	k141_124520	72712	74319	-	1608	208	0.163745
41281_60	k141_124520	74350	77439	-	3090	468	0.191724
41281_61	k141_124520	77958	78512	+	555	101	0.230366
41281_62	k141_124520	78617	81955	+	3339	419	0.15885
41281_63	k141_124520	82080	83063	-	984	155	0.199401
41281_64	k141_124520	83084	83860	-	777	112	0.182468
41281_65	k141_124520	83949	84212	+	264	56	0.268518
41281_66	k141_124520	84385	85659	-	1275	185	0.183676
41281_67	k141_124520	85688	88801	-	3114	403	0.163824
41281_68	k141_124520	88808	89917	-	1110	153	0.174485
41281_69	k141_124520	89966	90325	-	360	46	0.16175
41281_70	k141_124520	90454	92001	+	1548	219	0.179087
41281_71	k141_124520	92139	92243	-	105	27	0.32551
41281_72	k141_124520	92481	93377	-	897	144	0.203217
41281_73	k141_124520	93400	94737	-	1338	217	0.205302
41281_74	k141_124520	94839	96749	-	1911	417	0.276226
41281_75	k141_124520	96839	97267	-	429	84	0.247863
41281_76	k141_124520	97411	98733	-	1323	236	0.225809
41281_77	k141_124520	98832	99182	-	351	66	0.238027
41281_78	k141_124520	99196	100035	-	840	145	0.218514
41281_79	k141_124520	100136	100960	+	825	148	0.22709
41281_80	k141_124520	100972	102348	+	1377	223	0.205003
41281_81	k141_124520	102488	103780	-	1293	184	0.18014
41281_82	k141_124520	103816	105084	-	1269	160	0.159606
41281_83	k141_124520	105099	107033	-	1935	287	0.187755
41281_84	k141_124520	107488	109539	+	2052	322	0.198641
41281_85	k141_124520	109620	110054	+	435	68	0.197883
41281_86	k141_124520	110068	111801	+	1734	229	0.167177
41281_87	k141_124520	111806	112261	+	456	56	0.155458
41281_88	k141_124520	112371	112664	-	294	34	0.146393
41281_89	k141_124520	112667	113764	-	1098	175	0.201756
41281_90	k141_124520	113913	114596	+	684	90	0.166562
41281_91	k141_124520	114628	115155	+	528	136	0.326058
41281_92	k141_124520	115545	115871	+	327	37	0.143233
41281_93	k141_124520	115881	116081	-	201	47	0.296
41281_94	k141_124520	116133	116447	-	315	52	0.208969
41281_95	k141_124520	116747	117130	-	384	54	0.178013
41281_96	k141_124520	117138	117905	-	768	91	0.149993
41281_97	k141_124520	117907	118443	-	537	63	0.14851
41281_98	k141_124520	118448	119638	-	1191	192	0.20407
41281_99	k141_124520	119743	120570	-	828	127	0.194162
41281_100	k141_124520	120574	121461	-	888	131	0.186745
41281_101	k141_124520	121469	122197	-	729	96	0.166699
41281_102	k141_124520	122209	122676	-	468	96	0.259666
41281_103	k141_124520	122845	123954	-	1110	139	0.158519
41281_104	k141_124520	123971	125008	-	1038	118	0.143905
41281_105	k141_124520	125025	126056	-	1032	145	0.17786
41281_106	k141_124520	126193	128328	-	2136	342	0.202682
41281_107	k141_124520	128425	129678	-	1254	166	0.167572
41281_108	k141_124520	129680	130309	-	630	72	0.144671
41281_109	k141_124520	130348	131712	-	1365	152	0.140962
41281_110	k141_124520	131797	133077	-	1281	168	0.166016
41281_111	k141_124520	133064	133891	-	828	130	0.198748
41281_112	k141_124520	133928	134974	+	1047	176	0.212792
41281_113	k141_124520	135009	135131	-	123	35	0.360207
41281_114	k141_124520	135520	136050	+	531	100	0.238394
41281_115	k141_124520	136072	137022	+	951	169	0.224955
41281_116	k141_124520	137019	137540	+	522	70	0.169753
41281_117	k141_124520	137542	138108	+	567	65	0.145118
41281_118	k141_124520	138153	139877	+	1725	255	0.187129
41281_119	k141_124520	139903	140931	+	1029	156	0.191911
41281_120	k141_124520	140940	141317	+	378	65	0.217676
41281_121	k141_124520	141320	141901	-	582	71	0.154428
41281_122	k141_124520	141939	142460	-	522	62	0.150353
41281_123	k141_124520	142453	143220	-	768	131	0.215923
41281_124	k141_124520	143217	143777	-	561	113	0.25498
41281_125	k141_124520	143899	146310	+	2412	410	0.215177
41281_126	k141_124520	146439	146849	+	411	49	0.150919
41281_127	k141_124520	146886	148439	+	1554	287	0.233787
41281_128	k141_124520	148461	149348	+	888	108	0.153957
41281_129	k141_124520	149371	149802	+	432	47	0.137722
41281_130	k141_124520	149807	150967	+	1161	147	0.160278
41281_131	k141_124520	151034	151180	-	147	19	0.163616
41281_132	k141_124520	151249	151965	-	717	127	0.22422
41281_133	k141_124520	152167	153027	+	861	154	0.226416
41281_134	k141_124520	153042	153608	+	567	93	0.20763
41281_135	k141_124520	153612	153791	+	180	12	0.0843915
41281_136	k141_124520	153803	154378	+	576	109	0.239549
41281_137	k141_124520	155227	156342	+	1116	163	0.18489
41281_138	k141_124520	156362	157909	+	1548	172	0.140652
41281_139	k141_124520	157915	158958	+	1044	110	0.133377
41281_140	k141_124520	158949	159638	+	690	112	0.205475
41281_141	k141_124520	159841	161571	+	1731	316	0.231089
41281_142	k141_124520	161584	162579	+	996	135	0.171579
41281_143	k141_124520	162588	163931	+	1344	181	0.170478
41281_144	k141_124520	164002	164277	-	276	34	0.155941
41282_1	k141_150913	130	672	+	543	0	0
41282_2	k141_150913	697	2274	+	1578	2	0.0016044
41283_1	k141_98965	38	1402	-	1365	55	0.0510058
41284_1	k141_10075	1	192	+	192	0	0
41284_2	k141_10075	189	431	+	243	0	0
41284_3	k141_10075	508	678	+	171	0	0
41284_4	k141_10075	735	1589	+	855	0	0
41284_5	k141_10075	1586	1903	+	318	0	0
41284_6	k141_10075	1905	2171	+	267	0	0
41284_7	k141_10075	2149	2667	+	519	0	0
41284_8	k141_10075	2854	3303	-	450	0	0
41284_9	k141_10075	3323	3424	-	102	0	0
41285_1	k141_175223	1	504	-	504	0	0
41285_2	k141_175223	509	1600	-	1092	0	0
