# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_7_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_7/E6_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_7/E6_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_7/E6_2.bam	RPKG
52072_27	k141_178458	18851	19318	+	468	154	0.286803
52072_28	k141_178458	19476	19667	+	192	66	0.299606
52072_29	k141_178458	19675	19959	+	285	26	0.0795128
52072_30	k141_178458	19937	21346	+	1410	485	0.2998
52072_31	k141_178458	21468	22046	+	579	146	0.219777
52072_32	k141_178458	22024	22320	+	297	60	0.176077
52072_33	k141_178458	22626	22940	+	315	67	0.185384
52072_34	k141_178458	22953	23219	+	267	56	0.182804
52072_35	k141_178458	24066	24326	+	261	64	0.213721
52072_36	k141_178458	24412	25506	+	1095	160	0.127354
52072_37	k141_178458	25506	25706	+	201	77	0.33389
52072_38	k141_178458	26057	26308	+	252	50	0.172933
52072_39	k141_178458	26552	26833	+	282	36	0.111266
52072_40	k141_178458	26848	27189	+	342	69	0.175846
52072_41	k141_178458	27328	27573	+	246	39	0.138178
52072_42	k141_178458	27566	27799	+	234	22	0.0819436
52072_43	k141_178458	27783	28043	+	261	49	0.16363
52072_44	k141_178458	28594	28884	+	291	59	0.176713
52072_45	k141_178458	29040	29357	+	318	58	0.158968
52072_46	k141_178458	29342	29506	+	165	12	0.0633878
52072_47	k141_178458	29519	29794	+	276	35	0.110527
52072_48	k141_178458	29861	30109	+	249	25	0.0875083
52072_49	k141_178458	30111	30374	+	264	22	0.0726318
52072_50	k141_178458	30374	30808	+	435	49	0.0981782
52072_51	k141_178458	30751	31053	+	303	54	0.155331
52072_52	k141_178458	31005	31130	+	126	47	0.325114
52072_53	k141_178458	31361	32089	+	729	145	0.17336
52072_54	k141_178458	32117	32986	+	870	82	0.0821491
52072_55	k141_178458	32986	33318	+	333	38	0.0994598
52072_56	k141_178458	33269	33691	+	423	63	0.12981
52072_57	k141_178458	33691	34053	+	363	28	0.0672295
52072_58	k141_178458	34058	34276	+	219	33	0.131334
52072_59	k141_178458	34263	34451	+	189	36	0.166016
52072_60	k141_178458	34453	34716	+	264	43	0.141962
52072_61	k141_178458	34719	34934	+	216	24	0.0968425
52072_62	k141_178458	34889	35359	+	471	161	0.297929
52072_63	k141_178458	35325	35759	+	435	67	0.134244
52072_64	k141_178458	35973	36494	+	522	152	0.253794
52072_65	k141_178458	36469	37026	+	558	101	0.15776
52072_66	k141_178458	37028	37345	+	318	44	0.120596
52072_67	k141_178458	37477	37743	+	267	53	0.173011
52072_68	k141_178458	37734	38492	+	759	105	0.120575
52072_69	k141_178458	38494	38784	+	291	52	0.155747
52072_70	k141_178458	38960	39682	+	723	94	0.113318
52072_71	k141_178458	39675	39935	+	261	31	0.103521
52072_72	k141_178458	40046	40657	+	612	114	0.162354
52072_73	k141_178458	40738	41010	+	273	49	0.156438
52072_74	k141_178458	41021	41878	+	858	195	0.198087
52072_75	k141_178458	41890	42669	+	780	287	0.320698
52072_76	k141_178458	42704	42886	+	183	62	0.29529
52072_77	k141_178458	42846	43886	+	1041	265	0.221873
52072_78	k141_178458	43886	45061	+	1176	312	0.231236
52072_79	k141_178458	45063	47009	+	1947	421	0.188462
52072_80	k141_178458	47518	48087	+	570	107	0.163613
52072_81	k141_178458	48090	48254	+	165	19	0.100364
52072_82	k141_178458	48387	48992	+	606	94	0.135196
52072_83	k141_178458	48994	49302	+	309	44	0.124109
52072_84	k141_178458	49302	49466	+	165	14	0.0739524
52072_85	k141_178458	49468	49755	+	288	37	0.111974
52072_86	k141_178458	49722	49982	+	261	60	0.200364
52072_87	k141_178458	49972	50481	+	510	92	0.157227
52072_88	k141_178458	50469	50954	+	486	94	0.168578
52072_89	k141_178458	50976	51374	+	399	161	0.351691
52072_90	k141_178458	51349	51531	+	183	38	0.180984
52072_91	k141_178458	51512	51853	+	342	46	0.11723
52072_92	k141_178458	51846	52286	+	441	69	0.13637
52072_93	k141_178458	52273	52632	+	360	38	0.0920003
52072_94	k141_178458	52672	53247	+	576	152	0.230001
52072_95	k141_178458	53259	54059	+	801	146	0.158865
52072_96	k141_178458	54013	54351	+	339	78	0.200541
52072_97	k141_178458	54354	55196	+	843	278	0.287426
52072_98	k141_178458	55242	56465	+	1224	258	0.183716
52072_99	k141_178458	56539	57117	+	579	110	0.165586
52072_100	k141_178458	57117	58241	+	1125	228	0.176641
52072_101	k141_178458	58482	59285	+	804	87	0.094313
52072_102	k141_178458	59449	60120	+	672	180	0.23346
52072_103	k141_178458	60131	60586	+	456	77	0.147175
52072_104	k141_178458	60599	61264	+	666	200	0.261736
52072_105	k141_178458	61287	62315	+	1029	188	0.15924
52072_106	k141_178458	62263	62658	+	396	67	0.147465
52072_107	k141_178458	62651	62857	+	207	60	0.252633
52072_108	k141_178458	62838	63482	+	645	164	0.221612
52072_109	k141_178458	63581	64159	+	579	60	0.0903194
52072_110	k141_178458	64410	64703	+	294	55	0.163051
52072_111	k141_178458	64693	65712	+	1020	87	0.0743408
52072_112	k141_178458	65715	66266	+	552	118	0.186316
52072_113	k141_178458	66308	68551	+	2244	518	0.201194
52072_114	k141_178458	68593	68955	+	363	102	0.244907
52072_115	k141_178458	68942	69496	+	555	190	0.298379
52072_116	k141_178458	69498	70883	+	1386	169	0.106275
52072_117	k141_178458	70858	72090	+	1233	229	0.161875
52072_118	k141_178458	72090	72488	+	399	42	0.0917455
52072_119	k141_178458	72472	72921	+	450	29	0.0561686
52072_120	k141_178458	72914	73417	+	504	38	0.0657145
52072_121	k141_178458	73404	73850	+	447	82	0.159888
52072_122	k141_178458	74119	74469	+	351	65	0.161404
52072_123	k141_178458	74453	74650	+	198	33	0.145264
52072_124	k141_178458	74644	76593	+	1950	380	0.169847
52072_125	k141_178458	76677	77465	+	789	113	0.124827
52072_126	k141_178458	77459	77719	+	261	13	0.0434121
52072_127	k141_178458	77706	78242	+	537	113	0.183406
52072_128	k141_178458	78374	79150	+	777	208	0.233319
52072_129	k141_178458	79381	79809	+	429	110	0.223483
52072_130	k141_178458	79811	80038	+	228	19	0.0726318
52072_131	k141_178458	80051	81244	+	1194	213	0.155483
52072_132	k141_178458	81248	81745	+	498	84	0.147014
52072_133	k141_178458	81810	82553	+	744	102	0.119491
52072_134	k141_178458	82787	83572	+	786	144	0.159679
52072_135	k141_178458	83574	84779	+	1206	135	0.0975652
52072_136	k141_178458	84780	85505	+	726	53	0.0636279
52072_137	k141_178458	85489	85653	+	165	16	0.0845171
52072_138	k141_178458	85653	85961	+	309	51	0.143853
52072_139	k141_178458	86066	90502	-	4437	832	0.163434
52072_140	k141_178458	90502	93621	-	3120	581	0.162304
52072_141	k141_178458	93850	99645	-	5796	960	0.144361
52072_142	k141_178458	99635	107521	-	7887	1552	0.17151
52072_143	k141_178458	107525	109420	-	1896	395	0.18158
52072_144	k141_178458	109423	114036	-	4614	1178	0.222524
52072_145	k141_178458	114112	114444	-	333	141	0.369048
52072_146	k141_178458	114760	115362	-	603	89	0.128641
52072_147	k141_178458	115362	116696	-	1335	335	0.218712
52072_148	k141_178458	116689	121209	-	4521	488	0.0940792
52072_149	k141_178458	121209	124412	-	3204	403	0.109628
52072_150	k141_178458	124418	126247	-	1830	193	0.091921
52072_151	k141_178458	126249	126785	-	537	40	0.0649223
52072_152	k141_178458	126788	127225	-	438	55	0.109445
52072_153	k141_178458	127225	127914	-	690	83	0.104842
52072_154	k141_178458	127917	128588	-	672	119	0.154343
52072_155	k141_178458	128671	129831	-	1161	447	0.33557
52072_156	k141_178458	129858	130730	-	873	103	0.102833
52072_157	k141_178458	130740	131645	-	906	251	0.241465
52072_158	k141_178458	131757	133166	-	1410	491	0.303508
52072_159	k141_178458	133189	134256	-	1068	320	0.261148
52072_160	k141_178458	134362	134679	-	318	62	0.169931
52072_161	k141_178458	134819	135265	-	447	79	0.154038
52072_162	k141_178458	135267	135686	-	420	137	0.284302
52072_163	k141_178458	135689	135898	-	210	58	0.240723
52072_164	k141_178458	135902	136414	-	513	176	0.299022
52072_165	k141_178458	136432	136875	-	444	122	0.239489
52072_166	k141_178458	136890	137792	-	903	325	0.313692
52072_167	k141_178458	137960	138250	-	291	53	0.158742
52072_168	k141_178458	138253	140127	-	1875	580	0.269609
52072_169	k141_178458	140147	142039	-	1893	648	0.298355
52072_170	k141_178458	142125	143729	-	1605	661	0.358951
52072_171	k141_178458	143804	146173	-	2370	852	0.313328
52072_172	k141_178458	146179	147924	-	1746	436	0.217646
52072_173	k141_178458	147911	148102	-	192	18	0.0817108
52072_174	k141_178458	148086	148859	-	774	75	0.0844556
52072_175	k141_178458	148861	149904	-	1044	347	0.289693
52072_176	k141_178458	150227	151405	-	1179	310	0.229169
52072_177	k141_178458	151415	151681	-	267	57	0.186068
52072_178	k141_178458	151665	153950	-	2286	805	0.306922
52072_179	k141_178458	153977	154558	-	582	157	0.235118
52072_180	k141_178458	154558	156201	-	1644	520	0.275683
52072_181	k141_178458	156220	156408	-	189	36	0.166016
52072_182	k141_178458	156411	156647	-	237	25	0.0919391
52072_183	k141_178458	156649	157185	-	537	128	0.207751
52072_184	k141_178458	157209	157457	-	249	52	0.182017
52072_185	k141_178458	157402	157554	-	153	13	0.074056
52072_186	k141_178458	157548	157820	-	273	19	0.0606596
52072_187	k141_178458	157823	159751	-	1929	366	0.16537
52072_188	k141_178458	159735	160436	-	702	126	0.156438
52072_189	k141_178458	160612	160890	+	279	48	0.14995
52072_190	k141_178458	160895	161992	+	1098	129	0.102399
52072_191	k141_178458	162025	162213	-	189	68	0.313585
52072_192	k141_178458	162206	162391	-	186	41	0.192123
52072_193	k141_178458	162501	163220	-	720	178	0.215474
52072_194	k141_178458	163183	163335	-	153	28	0.159505
52072_195	k141_178458	163341	163736	-	396	84	0.184881
52072_196	k141_178458	163740	164210	-	471	80	0.148039
52072_197	k141_178458	164173	164730	-	558	108	0.168693
52072_198	k141_178458	164730	165641	-	912	168	0.160555
52072_199	k141_178458	165634	165783	-	150	8	0.0464844
52072_200	k141_178458	165783	165974	-	192	50	0.226975
52072_201	k141_178458	165976	166224	-	249	30	0.10501
52072_202	k141_178458	166253	166573	-	321	37	0.100463
52072_203	k141_178458	166560	168809	-	2250	496	0.192135
52072_204	k141_178458	168851	169201	-	351	71	0.176303
52072_205	k141_178458	169203	169946	-	744	186	0.217896
52072_206	k141_178458	170452	170904	+	453	647	1.24484
52073_1	k141_178467	2	247	+	246	1	0.00354302
52073_2	k141_178467	417	1052	+	636	2	0.00274082
52074_1	k141_216888	2	598	+	597	8	0.0116795
52074_2	k141_216888	631	831	+	201	10	0.0433623
52074_3	k141_216888	898	1095	+	198	0	0
52074_4	k141_216888	1380	2642	+	1263	4	0.00276036
52074_5	k141_216888	2811	3200	+	390	4	0.0089393
52074_6	k141_216888	3215	4438	+	1224	8	0.00569662
52074_7	k141_216888	4561	5853	+	1293	23	0.0155038
52075_1	k141_50514	1	1257	-	1257	108	0.0748853
52075_2	k141_50514	1357	2079	-	723	27	0.0325487
52075_3	k141_50514	2069	2335	-	267	12	0.0391722
52075_4	k141_50514	2350	4083	-	1734	97	0.0487563
52075_5	k141_50514	4080	5234	-	1155	97	0.0731978
52076_1	k141_50516	2	943	-	942	6	0.00555148
52076_2	k141_50516	1032	1139	+	108	1	0.00807021
52077_1	k141_229571	3	1295	-	1293	8	0.00539262
52077_2	k141_229571	1331	1945	-	615	5	0.00708603
52077_3	k141_229571	1945	2304	-	360	0	0
52078_1	k141_178470	162	683	+	522	4	0.00667879
52078_2	k141_178470	713	1870	-	1158	16	0.0120426
52078_3	k141_178470	1857	2999	-	1143	2	0.00152508
52078_4	k141_178470	3014	3796	-	783	5	0.00556566
52079_1	k141_216889	2	2458	-	2457	188	0.0666901
52079_2	k141_216889	2541	3101	-	561	36	0.0559304
52079_3	k141_216889	3178	4197	-	1020	86	0.0734863
52079_4	k141_216889	4231	4683	-	453	14	0.0269363
52080_1	k141_178476	1	921	+	921	6	0.00567806
52080_2	k141_178476	1115	1270	-	156	0	0
52081_1	k141_229578	1	702	-	702	1	0.00124157
52081_2	k141_229578	710	1282	-	573	21	0.0319428
52081_3	k141_229578	1279	1740	-	462	6	0.0113192
52082_1	k141_216893	1	1155	-	1155	0	0
52083_1	k141_216896	3	1157	-	1155	56	0.0422585
52083_2	k141_216896	1330	1818	+	489	14	0.0249533
52084_1	k141_229590	2	304	-	303	0	0
52084_2	k141_229590	330	1136	-	807	0	0
52085_1	k141_216899	1	507	-	507	20	0.0343819
52085_2	k141_216899	754	1008	-	255	12	0.0410156
52086_1	k141_255159	1	216	+	216	2	0.00807021
52086_2	k141_255159	185	1144	+	960	21	0.0190659
52086_3	k141_255159	1131	2108	+	978	47	0.0418859
52086_4	k141_255159	2108	2545	+	438	4	0.00795965
52086_5	k141_255159	2542	2700	+	159	10	0.0548165
52086_6	k141_255159	2893	3483	+	591	17	0.0250709
52086_7	k141_255159	3498	4427	+	930	45	0.0421733
52086_8	k141_255159	4493	4825	+	333	13	0.0340257
52086_9	k141_255159	4841	5263	+	423	20	0.0412096
52086_10	k141_255159	5260	5610	+	351	9	0.0223483
52086_11	k141_255159	5607	5933	+	327	5	0.0133269
52086_12	k141_255159	5930	6301	+	372	4	0.00937185
52086_13	k141_255159	6314	6886	+	573	28	0.0425904
52086_14	k141_255159	6891	7286	+	396	16	0.0352154
52086_15	k141_255159	7612	9759	+	2148	87	0.0353015
52086_16	k141_255159	9756	10460	+	705	16	0.0197806
52086_17	k141_255159	10457	12466	+	2010	72	0.0312209
52086_18	k141_255159	12481	13740	+	1260	29	0.0200602
52086_19	k141_255159	13759	13995	+	237	1	0.00367756
52086_20	k141_255159	13999	14745	+	747	24	0.0280026
52086_21	k141_255159	14762	15085	+	324	20	0.0538014
52086_22	k141_255159	15131	15382	-	252	1	0.00345866
52086_23	k141_255159	15472	15726	+	255	3	0.0102539
52086_24	k141_255159	15880	16089	+	210	1	0.00415039
52086_25	k141_255159	16212	16364	+	153	3	0.0170898
52086_26	k141_255159	16361	16747	+	387	13	0.029278
52086_27	k141_255159	16747	17205	+	459	0	0
52086_28	k141_255159	17198	17422	+	225	10	0.038737
52086_29	k141_255159	17547	18104	-	558	19	0.0296775
52086_30	k141_255159	18271	19095	+	825	25	0.0264116
52086_31	k141_255159	19246	19668	+	423	4	0.00824191
52086_32	k141_255159	19683	20072	+	390	7	0.0156438
52086_33	k141_255159	20085	20426	+	342	2	0.00509697
52086_34	k141_255159	20501	21823	-	1323	41	0.0270105
52086_35	k141_255159	22407	22910	-	504	23	0.0397746
52086_36	k141_255159	23465	23602	+	138	0	0
52086_37	k141_255159	23636	23998	-	363	19	0.04562
52086_38	k141_255159	24147	24320	+	174	17	0.0851546
52086_39	k141_255159	24400	24633	-	234	1	0.00372471
52086_40	k141_255159	24796	24939	+	144	7	0.0423686
52086_41	k141_255159	24917	25093	-	177	0	0
52086_42	k141_255159	25213	25365	+	153	8	0.0455729
52086_43	k141_255159	26085	26315	+	231	12	0.045277
52086_44	k141_255159	26446	26589	+	144	11	0.0665792
52086_45	k141_255159	26838	27017	+	180	11	0.0532634
52086_46	k141_255159	27610	27813	+	204	7	0.0299072
52086_47	k141_255159	27959	28519	+	561	23	0.0357333
52086_48	k141_255159	28611	28742	+	132	4	0.0264116
52086_49	k141_255159	28732	29538	+	807	14	0.0151204
52086_50	k141_255159	29510	30445	+	936	50	0.0465589
52086_51	k141_255159	30414	30743	+	330	6	0.0158469
52086_52	k141_255159	30736	31206	+	471	14	0.0259069
52086_53	k141_255159	31218	31877	+	660	10	0.0132058
52086_54	k141_255159	31874	32620	+	747	43	0.0501714
52086_55	k141_255159	32613	33068	+	456	12	0.0229364
52086_56	k141_255159	33189	33395	+	207	15	0.0631581
52086_57	k141_255159	33364	33744	+	381	14	0.0320266
52086_58	k141_255159	33737	33925	+	189	4	0.0184462
52086_59	k141_255159	33918	34151	+	234	2	0.00744942
52086_60	k141_255159	34135	34344	+	210	5	0.020752
52086_61	k141_255159	34359	35030	+	672	7	0.00907898
52086_62	k141_255159	35017	35385	+	369	16	0.0377922
52086_63	k141_255159	35491	35700	+	210	4	0.0166016
52086_64	k141_255159	35700	36086	+	387	2	0.0045043
52086_65	k141_255159	36079	36258	+	180	0	0
52086_66	k141_255159	36212	36550	+	339	17	0.0437077
52086_67	k141_255159	36594	36809	+	216	8	0.0322808
52086_68	k141_255159	36806	37114	+	309	1	0.00282065
52086_69	k141_255159	37258	37707	+	450	11	0.0213053
52086_70	k141_255159	37694	38890	+	1197	25	0.0182035
52086_71	k141_255159	38895	40226	+	1332	59	0.0386061
52087_1	k141_178485	154	762	-	609	67	0.0958884
52087_2	k141_178485	1322	3091	+	1770	115	0.0566282
52088_1	k141_178486	3	1004	+	1002	19	0.016527
52088_2	k141_178486	1069	1482	+	414	4	0.00842108
52089_1	k141_216902	1	279	-	279	0	0
52089_2	k141_216902	464	1177	+	714	4	0.00488281
52089_3	k141_216902	1180	1779	+	600	0	0
52090_1	k141_229591	1	324	-	324	24	0.0645616
52090_2	k141_229591	920	3394	-	2475	51	0.0179599
52090_3	k141_229591	3420	4607	-	1188	16	0.0117385
52091_1	k141_255161	1	465	+	465	342	0.641035
52091_2	k141_255161	509	745	+	237	143	0.525891
52091_3	k141_255161	729	998	+	270	233	0.752143
52091_4	k141_255161	1061	1702	+	642	695	0.943535
52091_5	k141_255161	2381	3289	+	909	648	0.621326
52092_1	k141_216904	3	302	-	300	0	0
52092_2	k141_216904	390	1523	-	1134	1	0.000768591
52092_3	k141_216904	1520	2287	-	768	0	0
52092_4	k141_216904	2792	2857	+	66	0	0
52093_1	k141_178501	3	1013	+	1011	19	0.0163799
52094_1	k141_229599	2	631	-	630	50	0.0691732
52094_2	k141_229599	911	2104	+	1194	138	0.100736
52095_1	k141_229603	2	718	+	717	23	0.0279587
52095_2	k141_229603	736	1695	+	960	14	0.0127106
52096_1	k141_178502	1	114	+	114	2	0.0152909
52096_2	k141_178502	319	1587	+	1269	13	0.00892874
52096_3	k141_178502	1643	3019	+	1377	14	0.0088614
52096_4	k141_178502	3101	3847	+	747	2	0.00233355
52097_1	k141_229609	1	747	+	747	0	0
52097_2	k141_229609	812	1003	+	192	0	0
52098_1	k141_229610	3	446	-	444	0	0
52098_2	k141_229610	433	1023	-	591	3	0.00442428
52098_3	k141_229610	1091	1903	-	813	1	0.00107206
52099_1	k141_229614	2	511	+	510	9	0.0153809
52099_2	k141_229614	508	1170	+	663	28	0.0368089
52100_1	k141_178518	1	1434	+	1434	8	0.00486238
52101_1	k141_178520	3	725	-	723	0	0
52101_2	k141_178520	778	1227	-	450	0	0
52102_1	k141_216913	1	882	-	882	114	0.112653
52102_2	k141_216913	1168	1677	-	510	17	0.0290527
52102_3	k141_216913	1847	2437	-	591	27	0.0398185
52102_4	k141_216913	2662	3183	+	522	10	0.016697
52102_5	k141_216913	3192	3686	+	495	10	0.0176077
52102_6	k141_216913	3798	4091	+	294	1	0.00296457
52102_7	k141_216913	4166	4717	+	552	3	0.00473686
52102_8	k141_216913	4733	5617	+	885	4	0.00393935
52102_9	k141_216913	5735	6718	+	984	108	0.0956615
52102_10	k141_216913	6797	8596	-	1800	434	0.210148
52102_11	k141_216913	8659	9378	-	720	183	0.221527
52102_12	k141_216913	9384	9944	-	561	160	0.24858
52102_13	k141_216913	10057	11349	-	1293	345	0.232557
52102_14	k141_216913	11492	12247	-	756	196	0.225966
52102_15	k141_216913	12264	13769	-	1506	482	0.278953
52102_16	k141_216913	14049	14735	+	687	124	0.157316
52102_17	k141_216913	14754	16280	+	1527	58	0.0331053
52102_18	k141_216913	16385	16546	-	162	6	0.0322808
52102_19	k141_216913	16595	17542	-	948	35	0.0321787
52102_20	k141_216913	17623	18348	-	726	18	0.0216095
52103_1	k141_178538	1	1737	+	1737	0	0
52104_1	k141_255168	1	309	+	309	74	0.208728
52104_2	k141_255168	499	1617	+	1119	270	0.210301
52104_3	k141_255168	1939	2121	+	183	129	0.614394
52104_4	k141_255168	2214	2957	-	744	244	0.285841
52104_5	k141_255168	3118	4083	-	966	173	0.156091
52104_6	k141_255168	4031	4594	-	564	232	0.358523
52104_7	k141_255168	5617	6000	+	384	139	0.315495
52104_8	k141_255168	6122	8983	-	2862	825	0.251242
52104_9	k141_255168	9112	9417	+	306	130	0.37028
52104_10	k141_255168	9848	10057	-	210	106	0.439941
52104_11	k141_255168	10103	10972	-	870	291	0.291529
52104_12	k141_255168	10993	12006	-	1014	292	0.250988
52104_13	k141_255168	12457	13641	-	1185	462	0.339807
52104_14	k141_255168	14142	14948	+	807	214	0.231126
52104_15	k141_255168	15060	15365	-	306	88	0.250651
52104_16	k141_255168	15369	16178	-	810	244	0.262551
52104_17	k141_255168	16519	17184	-	666	193	0.252576
52104_18	k141_255168	17371	18273	+	903	226	0.218137
52104_19	k141_255168	19457	21079	+	1623	225	0.120829
52104_20	k141_255168	21286	21786	+	501	197	0.342718
52105_1	k141_178539	2	202	-	201	0	0
52105_2	k141_178539	223	957	-	735	5	0.00592913
52105_3	k141_178539	970	1440	-	471	3	0.00555148
52105_4	k141_178539	1474	1719	-	246	0	0
52105_5	k141_178539	1779	2708	-	930	18	0.0168693
52105_6	k141_178539	2790	3152	-	363	7	0.0168074
52106_1	k141_50520	822	1457	+	636	82	0.112374
52106_2	k141_50520	1647	2057	+	411	48	0.101791
52106_3	k141_50520	2245	3927	-	1683	164	0.0849314
52106_4	k141_50520	4444	5541	-	1098	120	0.0952549
52106_5	k141_50520	5782	6921	-	1140	100	0.0764546
52106_6	k141_50520	7287	11897	+	4611	454	0.0858162
52106_7	k141_50520	11950	12624	+	675	73	0.09426
52106_8	k141_50520	12631	13035	+	405	35	0.0753219
52106_9	k141_50520	13089	13895	+	807	74	0.079922
52106_10	k141_50520	14024	14395	+	372	52	0.121834
52106_11	k141_50520	14619	15902	+	1284	166	0.112681
52106_12	k141_50520	16054	16710	-	657	63	0.0835764
52106_13	k141_50520	16894	18918	-	2025	216	0.0929688
52106_14	k141_50520	19010	20533	+	1524	194	0.110949
52106_15	k141_50520	21297	22511	-	1215	157	0.112624
52106_16	k141_50520	23318	24106	+	789	72	0.079536
52106_17	k141_50520	24111	24926	+	816	72	0.0769043
52106_18	k141_50520	25304	26245	-	942	110	0.101777
52106_19	k141_50520	26323	26919	-	597	78	0.113875
52106_20	k141_50520	27628	28026	+	399	17	0.0371351
52106_21	k141_50520	28162	29274	+	1113	98	0.0767431
52106_22	k141_50520	29435	30160	+	726	84	0.100844
52106_23	k141_50520	30153	30764	+	612	110	0.156657
52106_24	k141_50520	31359	31475	+	117	48	0.357572
52106_25	k141_50520	31947	32207	+	261	37	0.123558
52106_26	k141_50520	32306	33700	-	1395	161	0.100591
52106_27	k141_50520	33974	34738	+	765	60	0.0683594
52106_28	k141_50520	34780	35991	+	1212	71	0.051058
52106_29	k141_50520	36012	36530	+	519	27	0.0453424
52106_30	k141_50520	36558	37016	+	459	24	0.0455729
52106_31	k141_50520	37033	37407	+	375	27	0.0627539
52106_32	k141_50520	37792	38367	-	576	30	0.0453949
52106_33	k141_50520	38390	39250	-	861	65	0.0657989
52106_34	k141_50520	39706	39984	+	279	46	0.143702
52107_1	k141_50526	1	945	+	945	26	0.02398
52107_2	k141_50526	991	1419	+	429	25	0.0507915
52108_1	k141_178551	2	598	-	597	37	0.0540177
52108_2	k141_178551	623	1240	-	618	63	0.0888506
52108_3	k141_178551	1233	2294	-	1062	160	0.131312
52108_4	k141_178551	2281	2997	-	717	76	0.0923853
52109_1	k141_178554	3	95	-	93	0	0
52109_2	k141_178554	151	879	-	729	10	0.0119559
52109_3	k141_178554	881	1324	-	444	4	0.00785209
52110_1	k141_50533	1	384	+	384	6	0.0136185
52110_2	k141_50533	398	1294	+	897	15	0.014575
52110_3	k141_50533	1299	1685	+	387	7	0.0157651
52110_4	k141_50533	1651	2166	+	516	8	0.0135129
52111_1	k141_50535	1	975	+	975	7	0.00625751
52112_1	k141_178556	3	1541	-	1539	13	0.00736229
52112_2	k141_178556	1669	1740	-	72	0	0
52113_1	k141_50538	2	88	-	87	0	0
52113_2	k141_50538	79	1110	-	1032	7	0.00591189
52113_3	k141_50538	1124	1396	-	273	5	0.015963
52114_1	k141_216920	87	485	+	399	3	0.00655325
52114_2	k141_216920	482	670	+	189	0	0
52114_3	k141_216920	826	1374	-	549	6	0.00952549
52114_4	k141_216920	1468	1713	-	246	5	0.0177151
52114_5	k141_216920	1731	2270	-	540	7	0.0112983
52114_6	k141_216920	2293	3147	-	855	16	0.0163103
52114_7	k141_216920	3176	4249	-	1074	22	0.0178536
52114_8	k141_216920	4265	5047	-	783	23	0.025602
52114_9	k141_216920	5152	5418	+	267	12	0.0391722
52114_10	k141_216920	5527	7044	+	1518	29	0.0166508
52114_11	k141_216920	7028	8758	+	1731	35	0.017623
52114_12	k141_216920	8905	10206	+	1302	22	0.0147272
52114_13	k141_216920	10282	11187	+	906	5	0.00481006
52114_14	k141_216920	11184	12023	+	840	8	0.00830078
52114_15	k141_216920	12030	12884	+	855	25	0.0254849
52114_16	k141_216920	12897	15236	+	2340	33	0.0122915
52114_17	k141_216920	15223	16068	+	846	38	0.0391491
52114_18	k141_216920	16152	16631	+	480	22	0.0399475
52115_1	k141_216922	79	1143	+	1065	11	0.00900226
52115_2	k141_216922	1125	1877	+	753	3	0.00347244
52116_1	k141_50551	181	1218	+	1038	10	0.00839675
52116_2	k141_50551	1254	1733	+	480	6	0.0108948
52116_3	k141_50551	1746	2972	+	1227	6	0.00426202
52117_1	k141_178580	76	204	+	129	4	0.0270258
52117_2	k141_178580	258	2012	-	1755	118	0.0586021
52117_3	k141_178580	2121	2510	-	390	20	0.0446965
52118_1	k141_216927	3	1304	+	1302	6	0.00401651
52118_2	k141_216927	1258	2193	+	936	12	0.0111741
52119_1	k141_216930	382	1206	-	825	3	0.00316939
52119_2	k141_216930	1407	1730	+	324	0	0
52119_3	k141_216930	1606	2334	-	729	1	0.00119559
52120_1	k141_178586	3	2003	+	2001	188	0.0818878
52120_2	k141_178586	2082	3023	+	942	56	0.0518138
52121_1	k141_229619	330	557	+	228	18	0.0688091
52121_2	k141_229619	696	971	-	276	9	0.0284212
52121_3	k141_229619	1060	1602	-	543	52	0.0834664
52121_4	k141_229619	1611	2855	-	1245	66	0.0462044
52121_5	k141_229619	3549	5861	-	2313	105	0.039566
52121_6	k141_229619	5880	8078	-	2199	64	0.0253666
52121_7	k141_229619	8094	10946	-	2853	46	0.0140529
52121_8	k141_229619	11323	11418	+	96	4	0.0363159
52121_9	k141_229619	11412	11552	+	141	0	0
52121_10	k141_229619	11798	15016	+	3219	26	0.00703981
52121_11	k141_229619	15041	16672	+	1632	36	0.0192261
52121_12	k141_229619	17137	17916	-	780	72	0.0804537
52121_13	k141_229619	18301	18603	-	303	1	0.00287651
52121_14	k141_229619	18619	18894	-	276	2	0.00631581
52121_15	k141_229619	19055	19222	+	168	5	0.0259399
52121_16	k141_229619	19347	19658	+	312	0	0
52121_17	k141_229619	19715	20419	+	705	68	0.0840675
52121_18	k141_229619	20503	21294	-	792	76	0.0836367
52121_19	k141_229619	21291	21992	-	702	63	0.0782189
52121_20	k141_229619	22003	23112	-	1110	18	0.0141338
52121_21	k141_229619	23149	23370	-	222	10	0.0392605
52121_22	k141_229619	23393	24478	-	1086	9	0.00722306
52121_23	k141_229619	24498	24707	-	210	5	0.020752
52121_24	k141_229619	24726	24938	-	213	0	0
