# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_4_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_4/C19_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_4/C19_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_4/C19_1.bam	RPKG
22681_14	k141_156929	22483	24111	+	1629	71	0.0460237
22681_15	k141_156929	24125	25594	+	1470	70	0.0502835
22681_16	k141_156929	25661	27424	+	1764	78	0.0466918
22681_17	k141_156929	27510	31529	+	4020	179	0.0470188
22681_18	k141_156929	31679	34537	+	2859	114	0.0421052
22681_19	k141_156929	34584	37112	+	2529	144	0.0601255
22681_20	k141_156929	37135	39366	+	2232	118	0.0558255
22681_21	k141_156929	39520	41097	-	1578	91	0.0608946
22681_22	k141_156929	41135	41593	-	459	27	0.0621149
22681_23	k141_156929	41590	43467	-	1878	138	0.077594
22681_24	k141_156929	43478	44614	-	1137	70	0.0650103
22681_25	k141_156929	44792	46711	-	1920	57	0.0313486
22681_26	k141_156929	46730	47509	-	780	24	0.0324909
22681_27	k141_156929	47512	50244	-	2733	144	0.0556375
22681_28	k141_156929	50204	51598	-	1395	61	0.0461743
22681_29	k141_156929	51609	52778	-	1170	40	0.036101
22681_30	k141_156929	52805	54166	-	1362	54	0.041866
22681_31	k141_156929	54171	55211	-	1041	29	0.0294166
22681_32	k141_156929	55222	57792	-	2571	105	0.0431253
22681_33	k141_156929	57811	58896	-	1086	47	0.0456996
22681_34	k141_156929	58956	60128	-	1173	31	0.0279067
22681_35	k141_156929	60157	61920	-	1764	86	0.0514807
22681_36	k141_156929	61933	63474	-	1542	62	0.0424573
22682_1	k141_28023	3	689	+	687	1	0.00153705
22682_2	k141_28023	973	1362	+	390	3	0.00812272
22683_1	k141_149099	147	1997	+	1851	75	0.0427858
22684_1	k141_77028	202	726	-	525	91	0.183032
22684_2	k141_77028	927	1433	-	507	52	0.108303
22684_3	k141_77028	1543	1653	-	111	5	0.0475655
22685_1	k141_93459	3	815	-	813	2	0.00259767
22685_2	k141_93459	812	1792	-	981	7	0.00753483
22686_1	k141_140180	423	917	+	495	3	0.00639972
22686_2	k141_140180	1329	1832	+	504	1	0.00209515
22686_3	k141_140180	1942	3048	+	1107	19	0.0181239
22686_4	k141_140180	3286	4941	+	1656	8	0.00510122
22687_1	k141_84526	2	376	+	375	5	0.0140794
22687_2	k141_84526	446	2017	+	1572	48	0.0322428
22688_1	k141_52937	181	1809	-	1629	10	0.00648222
22688_2	k141_52937	1989	2864	+	876	3	0.00361628
22689_1	k141_21414	3	455	+	453	16	0.0372964
22689_2	k141_21414	571	1590	+	1020	31	0.0320927
22689_3	k141_21414	1633	2421	+	789	23	0.0307819
22689_4	k141_21414	2483	3091	+	609	16	0.0277426
22690_1	k141_61260	1	483	+	483	2	0.00437248
22690_2	k141_61260	480	1148	+	669	5	0.00789203
22691_1	k141_52939	2	808	+	807	4	0.00523397
22691_2	k141_52939	1086	1223	+	138	2	0.0153037
22692_1	k141_44559	1	144	+	144	0	0
22692_2	k141_44559	225	1151	+	927	13	0.0148084
22693_1	k141_140182	2	529	-	528	11	0.021999
22693_2	k141_140182	792	1328	+	537	22	0.0432607
22694_1	k141_101622	2	79	-	78	2	0.0270757
22694_2	k141_101622	159	1352	-	1194	1	0.000884383
22694_3	k141_101622	1571	3358	+	1788	13	0.00767751
22694_4	k141_101622	3522	4109	+	588	4	0.00718336
22694_5	k141_101622	4183	4290	-	108	0	0
22695_1	k141_132055	2	970	+	969	5	0.00544868
22695_2	k141_132055	1298	1963	+	666	3	0.00475655
22695_3	k141_132055	2035	2655	+	621	1	0.00170041
22695_4	k141_132055	2779	3606	+	828	2	0.00255061
22696_1	k141_93463	2	319	+	318	1	0.00332061
22696_2	k141_93463	398	1759	+	1362	30	0.0232589
22696_3	k141_93463	1859	2035	+	177	1	0.00596584
22697_1	k141_21416	2	157	-	156	0	0
22697_2	k141_21416	354	1298	-	945	22	0.024583
22697_3	k141_21416	1286	2131	-	846	2	0.00249634
22698_1	k141_132056	2	157	+	156	0	0
22698_2	k141_132056	632	1201	-	570	1	0.00185255
22699_1	k141_28029	3	1664	-	1662	18	0.0114363
22699_2	k141_28029	1657	2040	-	384	2	0.00549976
22700_1	k141_77029	209	4693	-	4485	46	0.0108303
22701_1	k141_149107	1	519	-	519	9	0.0183113
22701_2	k141_149107	556	2283	-	1728	33	0.0201658
22701_3	k141_149107	2297	2410	-	114	1	0.00926275
22702_1	k141_109040	2	1009	-	1008	14	0.014666
22702_2	k141_109040	1238	2116	-	879	12	0.0144157
22702_3	k141_109040	2144	3388	-	1245	18	0.0152668
22702_4	k141_109040	3508	4767	-	1260	15	0.0125709
22702_5	k141_109040	4851	5765	-	915	20	0.0230809
22702_6	k141_109040	5755	6438	-	684	16	0.0247007
22702_7	k141_109040	6465	7553	-	1089	27	0.0261807
22702_8	k141_109040	7739	8608	-	870	18	0.0218473
22702_9	k141_109040	8614	9300	-	687	21	0.032278
22702_10	k141_109040	9683	11797	-	2115	93	0.046432
22702_11	k141_109040	12212	13075	-	864	35	0.0427759
22702_12	k141_109040	13258	14157	-	900	15	0.0175992
22702_13	k141_109040	14344	14880	-	537	10	0.0196639
22702_14	k141_109040	14985	15947	-	963	22	0.0241235
22702_15	k141_109040	16020	16613	-	594	19	0.0337763
22702_16	k141_109040	16630	17022	-	393	13	0.0349298
22702_17	k141_109040	17073	17441	-	369	9	0.025755
22702_18	k141_109040	17847	18050	-	204	13	0.0672911
22702_19	k141_109040	18144	19616	-	1473	34	0.0243737
22702_20	k141_109040	20302	20520	-	219	11	0.0530387
22702_21	k141_109040	20524	20775	-	252	2	0.00838058
22702_22	k141_109040	20772	21542	-	771	19	0.0260222
22702_23	k141_109040	21546	22190	-	645	19	0.0311056
22702_24	k141_109040	22358	23674	-	1317	36	0.0288643
22702_25	k141_109040	23674	24114	-	441	9	0.0215501
22702_26	k141_109040	24127	24309	-	183	2	0.0115405
22702_27	k141_109040	24324	24833	-	510	10	0.020705
22702_28	k141_109040	24854	25222	-	369	6	0.01717
22702_29	k141_109040	25240	25779	-	540	12	0.0234656
22702_30	k141_109040	25861	26262	-	402	20	0.052535
22702_31	k141_109040	26287	26472	-	186	3	0.0170315
22702_32	k141_109040	26489	27028	-	540	26	0.0508422
22702_33	k141_109040	27049	27390	-	342	10	0.0308758
22702_34	k141_109040	27401	27769	-	369	20	0.0572332
22702_35	k141_109040	27805	28062	-	258	5	0.0204642
22702_36	k141_109040	28079	28288	-	210	5	0.0251417
22702_37	k141_109040	28278	28715	-	438	14	0.0337519
22702_38	k141_109040	28718	29374	-	657	11	0.0176796
22702_39	k141_109040	29387	29773	-	387	12	0.0327427
22702_40	k141_109040	29807	30088	-	282	4	0.0149781
22702_41	k141_109040	30100	30945	-	846	39	0.0486787
22702_42	k141_109040	31007	31306	-	300	6	0.0211191
22702_43	k141_109040	31306	31926	-	621	15	0.0255061
22702_44	k141_109040	31953	32588	-	636	17	0.0282252
22702_45	k141_109040	32782	33099	-	318	15	0.0498091
22702_46	k141_109040	33609	34268	-	660	20	0.0319986
22703_1	k141_61267	108	407	-	300	4	0.0140794
22703_2	k141_61267	404	706	-	303	4	0.01394
22703_3	k141_61267	853	1191	-	339	4	0.0124596
22703_4	k141_61267	1178	1492	-	315	6	0.0201134
22704_1	k141_6784	3	506	-	504	1	0.00209515
22704_2	k141_6784	518	2074	-	1557	23	0.0155985
22704_3	k141_6784	2130	2627	-	498	1	0.00212039
22704_4	k141_6784	2675	3658	-	984	19	0.0203893
22704_5	k141_6784	3731	4690	-	960	28	0.0307986
22704_6	k141_6784	4922	5365	-	444	7	0.0166479
22704_7	k141_6784	5677	6564	-	888	16	0.0190262
22704_8	k141_6784	6598	7455	-	858	6	0.00738429
22704_9	k141_6784	7504	8067	-	564	10	0.0187226
22704_10	k141_6784	8200	8607	-	408	2	0.00517624
22704_11	k141_6784	8604	9743	-	1140	4	0.0037051
22704_12	k141_6784	9817	10338	-	522	7	0.0141603
22704_13	k141_6784	10357	10656	-	300	0	0
22704_14	k141_6784	10711	11802	-	1092	23	0.0222408
22704_15	k141_6784	11820	12698	-	879	6	0.00720787
22704_16	k141_6784	12700	13317	-	618	16	0.0273386
22704_17	k141_6784	13361	13675	-	315	2	0.00670446
22704_18	k141_6784	13656	14399	-	744	9	0.0127736
22704_19	k141_6784	14421	14774	-	354	5	0.0149146
22704_20	k141_6784	14818	15456	-	639	6	0.00991505
22704_21	k141_6784	15476	16237	-	762	18	0.0249438
22704_22	k141_6784	16241	16792	-	552	1	0.00191296
22704_23	k141_6784	16885	17898	-	1014	13	0.0135379
22704_24	k141_6784	18109	18420	-	312	7	0.0236913
22704_25	k141_6784	18436	18723	-	288	2	0.00733301
22704_26	k141_6784	18717	18872	-	156	2	0.0135379
22704_27	k141_6784	18888	19283	-	396	7	0.0186658
22704_28	k141_6784	19308	19892	-	585	5	0.00902524
22704_29	k141_6784	19955	20845	-	891	15	0.017777
22704_30	k141_6784	20869	21282	-	414	5	0.0127531
22704_31	k141_6784	21294	21731	-	438	2	0.0048217
22704_32	k141_6784	21735	22124	-	390	2	0.00541514
22704_33	k141_6784	22160	22321	-	162	3	0.0195547
22704_34	k141_6784	22349	22525	-	177	3	0.0178975
22704_35	k141_6784	22536	22721	-	186	3	0.0170315
22704_36	k141_6784	22726	23133	-	408	5	0.0129406
22704_37	k141_6784	23235	24200	-	966	29	0.0317005
22704_38	k141_6784	24576	25268	-	693	13	0.0198086
22704_39	k141_6784	25313	25585	-	273	10	0.0386796
22704_40	k141_6784	25619	25897	-	279	4	0.0151391
22704_41	k141_6784	25902	26183	-	282	4	0.0149781
22704_42	k141_6784	26180	26575	-	396	9	0.0239989
22704_43	k141_6784	26575	27078	-	504	10	0.0209515
22704_44	k141_6784	27122	27553	-	432	6	0.014666
22704_45	k141_6784	27610	27822	-	213	2	0.00991505
22704_46	k141_6784	27829	28062	-	234	3	0.0135379
22704_47	k141_6784	28090	28488	-	399	13	0.0344045
22704_48	k141_6784	28507	28659	-	153	0	0
22704_49	k141_6784	28681	29409	-	729	10	0.014485
22704_50	k141_6784	29470	29667	-	198	4	0.0213324
22704_51	k141_6784	29866	30150	-	285	5	0.0185255
22704_52	k141_6784	30165	30578	-	414	5	0.0127531
22704_53	k141_6784	30610	30759	-	150	2	0.0140794
22704_54	k141_6784	30860	31597	-	738	17	0.0243241
22704_55	k141_6784	31614	32240	-	627	3	0.00505241
22704_56	k141_6784	32233	33441	-	1209	25	0.0218353
22704_57	k141_6784	33443	33997	-	555	5	0.00951309
22704_58	k141_6784	33987	34631	-	645	9	0.0147342
22704_59	k141_6784	34635	35147	-	513	12	0.0247007
22704_60	k141_6784	35241	35720	-	480	9	0.0197991
22704_61	k141_6784	35807	36355	-	549	5	0.00961706
22705_1	k141_52940	2	427	-	426	10	0.0247876
22705_2	k141_52940	439	1506	-	1068	27	0.0266954
22705_3	k141_52940	1616	3715	-	2100	46	0.0231304
22706_1	k141_140190	1	504	+	504	1	0.00209515
22706_2	k141_140190	644	1084	-	441	9	0.0215501
22707_1	k141_156935	3	134	+	132	0	0
22707_2	k141_156935	242	790	+	549	3	0.00577024
22707_3	k141_156935	814	1674	+	861	0	0
22707_4	k141_156935	1700	2221	+	522	2	0.0040458
22707_5	k141_156935	2191	2895	+	705	3	0.00449342
22707_6	k141_156935	2918	3265	+	348	0	0
22707_7	k141_156935	3255	4073	+	819	12	0.0154718
22707_8	k141_156935	4190	4312	+	123	1	0.00858499
22708_1	k141_61269	3	335	-	333	4	0.0126841
22708_2	k141_61269	534	1346	+	813	1	0.00129884
22709_1	k141_28032	2	1408	+	1407	0	0
22710_1	k141_101627	2	307	+	306	0	0
22710_2	k141_101627	321	902	+	582	0	0
22710_3	k141_101627	865	1692	-	828	5	0.00637653
22710_4	k141_101627	1814	2623	+	810	3	0.00391094
22711_1	k141_109043	47	355	-	309	4	0.0136693
22711_2	k141_109043	483	860	-	378	9	0.0251417
22712_1	k141_37966	2	115	+	114	0	0
22712_2	k141_37966	112	777	-	666	3	0.00475655
22712_3	k141_37966	1277	2602	+	1326	8	0.00637076
22712_4	k141_37966	2636	2974	+	339	3	0.00934472
22712_5	k141_37966	3026	3286	+	261	2	0.0080916
22712_6	k141_37966	3341	4387	-	1047	5	0.00504276
22712_7	k141_37966	4577	4669	+	93	0	0
22713_1	k141_6788	3	1118	-	1116	0	0
22714_1	k141_21420	2	706	+	705	16	0.0239649
22714_2	k141_21420	728	2104	+	1377	42	0.0322077
22714_3	k141_21420	2144	2944	+	801	32	0.0421854
22715_1	k141_77031	89	2314	+	2226	97	0.0460141
22715_2	k141_77031	2311	3279	+	969	26	0.0283331
22716_1	k141_84541	1	363	-	363	3	0.00872689
22716_2	k141_84541	367	1290	-	924	13	0.0148565
22716_3	k141_84541	1290	2072	-	783	6	0.0080916
22717_1	k141_140196	2	157	+	156	1	0.00676893
22717_2	k141_140196	607	1149	-	543	13	0.0252806
22718_1	k141_6789	3	941	-	939	33	0.0371102
22719_1	k141_28035	3	77	-	75	4	0.0563175
22719_2	k141_28035	363	1367	+	1005	72	0.0756504
22720_1	k141_149109	2	988	+	987	4	0.00427945
22720_2	k141_149109	1209	2963	-	1755	24	0.0144404
22720_3	k141_149109	3138	3368	-	231	2	0.00914245
22720_4	k141_149109	3444	4721	-	1278	6	0.00495753
22721_1	k141_132059	2	1249	+	1248	18	0.0152301
22721_2	k141_132059	1301	3421	+	2121	50	0.0248928
22721_3	k141_132059	4025	4198	+	174	2	0.0121374
22722_1	k141_140200	1	363	+	363	16	0.0465434
22722_2	k141_140200	367	843	+	477	28	0.0619847
22722_3	k141_140200	879	1178	-	300	12	0.0422381
22723_1	k141_77036	97	744	-	648	6	0.00977734
22723_2	k141_77036	747	950	-	204	0	0
22724_1	k141_52951	1	252	+	252	9	0.0377126
22724_2	k141_52951	374	592	-	219	7	0.0337519
22724_3	k141_52951	609	1022	-	414	52	0.132632
22724_4	k141_52951	1019	1372	-	354	18	0.0536925
22724_5	k141_52951	1529	1876	-	348	16	0.0485496
22725_1	k141_37971	1	1002	+	1002	2	0.00210769
22725_2	k141_37971	1031	1528	+	498	4	0.00848155
22725_3	k141_37971	1539	1724	+	186	0	0
22726_1	k141_28038	1	633	+	633	8	0.0133454
22726_2	k141_28038	732	1061	+	330	2	0.00639972
22727_1	k141_44578	3	608	+	606	8	0.01394
22727_2	k141_44578	605	1279	+	675	6	0.00938625
22728_1	k141_84545	269	1105	-	837	12	0.0151391
22729_1	k141_156946	3	74	-	72	0	0
22729_2	k141_156946	172	1449	-	1278	22	0.0181776
22729_3	k141_156946	1570	2631	-	1062	3	0.00298292
22730_1	k141_44579	284	1099	-	816	21	0.0271753
22731_1	k141_109053	86	1093	+	1008	0	0
22731_2	k141_109053	1147	1287	+	141	0	0
22732_1	k141_124744	968	2263	+	1296	721	0.587455
22732_2	k141_124744	2620	3573	+	954	379	0.419503
22732_3	k141_124744	3601	4725	+	1125	400	0.37545
22732_4	k141_124744	4815	6329	+	1515	617	0.430048
22732_5	k141_124744	6292	6789	+	498	162	0.343503
22732_6	k141_124744	6793	8247	-	1455	576	0.418027
22732_7	k141_124744	8228	10078	-	1851	804	0.458664
22732_8	k141_124744	10078	10578	-	501	113	0.238169
22732_9	k141_124744	10587	11435	-	849	311	0.38681
22732_10	k141_124744	11541	12563	-	1023	458	0.472753
22732_11	k141_124744	12675	14198	-	1524	608	0.421273
22732_12	k141_124744	14487	16730	+	2244	958	0.450804
22732_13	k141_124744	16836	17918	+	1083	458	0.446562
22732_14	k141_124744	17997	20438	-	2442	920	0.39782
22732_15	k141_124744	20550	21284	-	735	250	0.359168
22732_16	k141_124744	21481	25881	-	4401	1658	0.397812
22732_17	k141_124744	26077	27804	-	1728	646	0.39476
22732_18	k141_124744	27811	28971	-	1161	461	0.419289
22732_19	k141_124744	28993	30606	-	1614	614	0.401707
22732_20	k141_124744	30795	31286	+	492	247	0.530123
22732_21	k141_124744	31377	33377	-	2001	772	0.407394
22732_22	k141_124744	33395	35779	-	2385	903	0.399801
22732_23	k141_124744	35793	39161	-	3369	1267	0.397119
22732_24	k141_124744	39158	42193	-	3036	1213	0.421894
22732_25	k141_124744	42279	43967	-	1689	572	0.357611
22732_26	k141_124744	43986	47285	-	3300	1152	0.368624
22732_27	k141_124744	47341	48273	-	933	269	0.30445
22732_28	k141_124744	48344	48907	-	564	184	0.344495
22732_29	k141_124744	48972	50519	-	1548	663	0.452259
22732_30	k141_124744	50555	53101	-	2547	1109	0.459777
22732_31	k141_124744	53294	54901	-	1608	666	0.437354
22732_32	k141_124744	54939	56438	-	1500	612	0.430829
22732_33	k141_124744	56448	58484	-	2037	781	0.40486
22732_34	k141_124744	58515	61925	-	3411	1238	0.383251
22732_35	k141_124744	62173	64194	-	2022	899	0.469487
22732_36	k141_124744	64395	64559	-	165	31	0.198391
22732_37	k141_124744	64574	66739	-	2166	820	0.399761
22732_38	k141_124744	66772	70044	-	3273	1226	0.395539
22732_39	k141_124744	70262	71212	-	951	339	0.376412
22732_40	k141_124744	71227	72456	-	1230	495	0.424957
22732_41	k141_124744	72746	74137	+	1392	511	0.387638
22732_42	k141_124744	74156	75112	+	957	435	0.479979
22732_43	k141_124744	75330	76805	+	1476	704	0.503652
22732_44	k141_124744	76858	80184	-	3327	1447	0.459262
22732_45	k141_124744	80206	80946	-	741	306	0.436062
22732_46	k141_124744	81042	82505	-	1464	577	0.416178
22732_47	k141_124744	82574	83578	-	1005	361	0.379303
22732_48	k141_124744	83764	85200	-	1437	535	0.393135
22732_49	k141_124744	85392	89645	-	4254	1726	0.428438
22732_50	k141_124744	89771	92320	-	2550	1064	0.440602
22732_51	k141_124744	92495	93727	-	1233	431	0.369113
22732_52	k141_124744	93717	94907	-	1191	450	0.398975
22732_53	k141_124744	95135	96748	-	1614	526	0.344133
22732_54	k141_124744	96768	99776	-	3009	1048	0.367776
22732_55	k141_124744	100005	102698	-	2694	1060	0.415483
22732_56	k141_124744	102983	105850	-	2868	1182	0.435194
22732_57	k141_124744	106145	107374	-	1230	549	0.471316
22732_58	k141_124744	107364	108554	-	1191	441	0.390995
22732_59	k141_124744	108610	111588	-	2979	1168	0.414016
22732_60	k141_124744	111700	113340	-	1641	766	0.492907
22732_61	k141_124744	113485	116271	-	2787	1244	0.471333
22732_62	k141_124744	116491	118347	-	1857	794	0.451495
22732_63	k141_124744	118385	119977	-	1593	489	0.324144
22732_64	k141_124744	119996	122095	-	2100	678	0.340922
22732_65	k141_124744	122172	123725	-	1554	604	0.410422
22732_66	k141_124744	123738	127094	-	3357	1415	0.445092
22732_67	k141_124744	127251	128195	-	945	325	0.363159
22732_68	k141_124744	128314	128901	-	588	279	0.501039
22732_69	k141_124744	129390	130751	-	1362	737	0.571393
22732_70	k141_124744	131080	131760	+	681	414	0.641945
22732_71	k141_124744	131953	132546	-	594	312	0.554642
22732_72	k141_124744	132664	133677	+	1014	425	0.442584
22732_73	k141_124744	133931	137227	+	3297	1255	0.401948
22732_74	k141_124744	137251	138861	+	1611	524	0.343463
22732_75	k141_124744	138954	141914	+	2961	1238	0.441496
22732_76	k141_124744	142233	142460	+	228	67	0.310302
22732_77	k141_124744	142596	143915	+	1320	518	0.414382
22732_78	k141_124744	144031	145680	+	1650	727	0.465259
22732_79	k141_124744	145847	146428	+	582	209	0.3792
22732_80	k141_124744	146484	147458	+	975	316	0.342237
22732_81	k141_124744	147628	151035	+	3408	1307	0.404968
22732_82	k141_124744	151050	152852	+	1803	724	0.424021
22732_83	k141_124744	152857	154290	+	1434	607	0.446976
22732_84	k141_124744	154259	154387	-	129	37	0.30287
22732_85	k141_124744	154494	155189	-	696	284	0.430877
22732_86	k141_124744	155400	158159	+	2760	1214	0.464466
22732_87	k141_124744	158257	161169	+	2913	1176	0.426296
22732_88	k141_124744	161204	162508	+	1305	504	0.407816
22732_89	k141_124744	162660	163223	-	564	235	0.439981
22732_90	k141_124744	163313	165778	-	2466	937	0.401228
22732_91	k141_124744	165754	166740	-	987	366	0.391569
22732_92	k141_124744	166797	168731	+	1935	727	0.396733
22732_93	k141_124744	168744	170084	+	1341	490	0.385844
22732_94	k141_124744	170084	171538	+	1455	539	0.391174
22732_95	k141_124744	171642	172019	+	378	143	0.399474
22732_96	k141_124744	172123	172473	+	351	130	0.391094
22732_97	k141_124744	172464	173060	+	597	215	0.380285
22732_98	k141_124744	173057	174616	+	1560	667	0.451488
22732_99	k141_124744	174740	175816	+	1077	363	0.355906
22732_100	k141_124744	175816	176268	+	453	162	0.377626
22732_101	k141_124744	176284	176787	+	504	161	0.337318
22732_102	k141_124744	176802	177101	+	300	103	0.362544
22732_103	k141_124744	177104	179005	+	1902	849	0.471348
22732_104	k141_124744	179059	180540	+	1482	612	0.436062
22732_105	k141_124744	180571	181992	+	1422	610	0.452976
22732_106	k141_124744	182164	183390	+	1227	486	0.41825
22732_107	k141_124744	183391	183795	-	405	123	0.320697
22732_108	k141_124744	183816	184049	-	234	72	0.324909
22732_109	k141_124744	184034	184435	-	402	149	0.391386
22732_110	k141_124744	184645	185322	-	678	257	0.400265
22732_111	k141_124744	185523	186929	+	1407	566	0.424783
22732_112	k141_124744	187007	191362	-	4356	1830	0.443617
22732_113	k141_124744	191577	194825	+	3249	1381	0.448837
22732_114	k141_124744	194838	196556	+	1719	685	0.420784
22732_115	k141_124744	196573	199440	+	2868	1207	0.444399
22732_116	k141_124744	199512	200735	-	1224	458	0.39512
22732_117	k141_124744	200885	202210	+	1326	593	0.472232
22732_118	k141_124744	202939	204090	+	1152	548	0.502311
22732_119	k141_124744	204181	205152	-	972	454	0.493213
22732_120	k141_124744	205268	206845	-	1578	667	0.446338
22732_121	k141_124744	206882	209647	-	2766	1130	0.431391
22732_122	k141_124744	209813	210829	+	1017	478	0.496308
22733_1	k141_84546	3	707	+	705	13	0.0194715
22733_2	k141_84546	897	1922	-	1026	10	0.0102919
22734_1	k141_37973	3	593	+	591	22	0.0393079
22734_2	k141_37973	652	837	+	186	15	0.0851575
22734_3	k141_37973	973	1707	-	735	30	0.0431001
22734_4	k141_37973	2006	2446	+	441	9	0.0215501
22735_1	k141_61281	1	261	-	261	0	0
22735_2	k141_61281	448	1308	-	861	3	0.00367928
22735_3	k141_61281	1392	2228	-	837	1	0.00126159
22736_1	k141_77041	2	907	+	906	11	0.0128206
22736_2	k141_77041	911	1015	+	105	0	0
22737_1	k141_28042	326	1435	-	1110	30	0.0285393
22737_2	k141_28042	1437	1778	-	342	6	0.0185255
22738_1	k141_109055	2	301	-	300	4	0.0140794
22738_2	k141_109055	316	1146	-	831	13	0.0165191
22739_1	k141_101641	3	152	-	150	0	0
22739_2	k141_101641	115	459	-	345	0	0
22739_3	k141_101641	751	1569	+	819	3	0.00386796
22739_4	k141_101641	1702	1938	-	237	5	0.0222775
22740_1	k141_61285	3	392	-	390	9	0.0243682
22740_2	k141_61285	501	1181	-	681	8	0.0124047
22741_1	k141_77046	3	1178	-	1176	5	0.0044896
22742_1	k141_124748	3	341	+	339	0	0
22742_2	k141_124748	511	1257	+	747	5	0.00706796
22742_3	k141_124748	1565	1681	+	117	0	0
22743_1	k141_109058	2	1228	-	1227	27	0.0232361
22743_2	k141_109058	1534	1869	+	336	1	0.00314272
22744_1	k141_6793	2	64	-	63	0	0
22744_2	k141_6793	83	214	-	132	1	0.00799965
22744_3	k141_6793	316	2673	-	2358	14	0.00626944
22744_4	k141_6793	2675	3373	-	699	8	0.0120853
22744_5	k141_6793	3475	4314	-	840	0	0
22744_6	k141_6793	4410	6506	-	2097	11	0.0055391
22744_7	k141_6793	6506	6604	-	99	0	0
22745_1	k141_132075	1	1251	+	1251	74	0.0624625
22746_1	k141_140210	3	1175	+	1173	24	0.0216052
22746_2	k141_140210	1259	1993	+	735	12	0.0172401
22747_1	k141_70503	3	1106	-	1104	65	0.0621712
22747_2	k141_70503	1496	1990	+	495	37	0.0789298
22747_3	k141_70503	2094	3224	+	1131	95	0.0886963
22747_4	k141_70503	3214	4713	+	1500	88	0.0619493
22747_5	k141_70503	4854	5390	+	537	46	0.0904541
22747_6	k141_70503	5392	6903	+	1512	84	0.0586641
22747_7	k141_70503	6926	7867	+	942	64	0.071742
22747_8	k141_70503	7864	8223	+	360	21	0.0615973
22747_9	k141_70503	8220	8567	+	348	31	0.0940648
22747_10	k141_70503	8675	9343	-	669	61	0.0962827
22747_11	k141_70503	9610	11256	-	1647	201	0.128869
22747_12	k141_70503	11413	14337	-	2925	282	0.101805
22747_13	k141_70503	14470	14814	-	345	23	0.0703969
22747_14	k141_70503	14833	16878	-	2046	209	0.107866
22747_15	k141_70503	17498	18139	-	642	69	0.11349
22747_16	k141_70503	18136	20232	-	2097	143	0.0720083
22747_17	k141_70503	20399	21046	-	648	32	0.0521458
22747_18	k141_70503	21047	23041	-	1995	141	0.0746313
22747_19	k141_70503	23280	24962	-	1683	150	0.0941135
22747_20	k141_70503	25090	26073	-	984	102	0.109459
22747_21	k141_70503	26746	28035	+	1290	87	0.0712155
22747_22	k141_70503	28349	29176	+	828	67	0.0854455
22747_23	k141_70503	29497	30864	+	1368	106	0.0818209
22747_24	k141_70503	31092	32021	+	930	54	0.0613134
22747_25	k141_70503	32018	32488	+	471	38	0.0851937
22747_26	k141_70503	32569	33000	-	432	23	0.0562197
22747_27	k141_70503	33266	34198	+	933	104	0.117705
22747_28	k141_70503	34412	35491	+	1080	71	0.0694191
22747_29	k141_70503	35751	37193	-	1443	135	0.0987898
22747_30	k141_70503	37793	37900	-	108	8	0.0782188
22747_31	k141_70503	38065	38481	-	417	24	0.0607743
22747_32	k141_70503	38644	38769	+	126	1	0.00838058
22748_1	k141_52968	2	1573	-	1572	6	0.00403036
22749_1	k141_156959	1	87	-	87	1	0.0121374
22749_2	k141_156959	125	1309	-	1185	56	0.0499016
22749_3	k141_156959	1459	2547	+	1089	38	0.0368469
22750_1	k141_77052	2	613	-	612	3	0.00517624
22750_2	k141_77052	610	1623	-	1014	6	0.00624824
22751_1	k141_109061	3	1064	-	1062	7	0.00696014
22751_2	k141_109061	1085	1903	-	819	9	0.0116039
22752_1	k141_132082	1	1362	+	1362	20	0.0155059
22752_2	k141_132082	1619	1753	+	135	9	0.0703969
22753_1	k141_101655	3	413	-	411	0	0
22753_2	k141_101655	461	1339	-	879	2	0.00240262
22754_1	k141_124757	93	293	+	201	4	0.021014
22754_2	k141_124757	383	907	-	525	20	0.0402268
22755_1	k141_37975	2	277	+	276	0	0
22755_2	k141_37975	335	529	-	195	1	0.00541514
22755_3	k141_37975	537	1769	-	1233	15	0.0128461
22755_4	k141_37975	1818	2966	-	1149	7	0.00643314
22755_5	k141_37975	3264	4676	-	1413	15	0.0112097
22755_6	k141_37975	4834	5958	-	1125	12	0.0112635
22755_7	k141_37975	5992	6360	-	369	1	0.00286166
22756_1	k141_61288	2	922	+	921	12	0.0137583
22756_2	k141_61288	965	1876	-	912	7	0.0081049
22756_3	k141_61288	1879	2301	-	423	4	0.00998537
22756_4	k141_61288	2432	4915	-	2484	69	0.029332
22757_1	k141_140217	1	399	-	399	28	0.074102
22757_2	k141_140217	414	710	-	297	53	0.188436
22757_3	k141_140217	1074	2126	-	1053	198	0.198555
22758_1	k141_101656	3	1631	+	1629	45	0.02917
22758_2	k141_101656	1717	1992	+	276	8	0.0306073
22759_1	k141_44584	150	1220	-	1071	47	0.0463397
22759_2	k141_44584	1321	2391	-	1071	62	0.0611289
