# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_11_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_11/J21_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_11/J21_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_11/J21_2.bam	RPKG
51980_21	k141_301861	22928	24034	+	1107	1	0.000913422
51980_22	k141_301861	24034	24399	+	366	0	0
51980_23	k141_301861	24558	25658	+	1101	5	0.004592
51981_1	k141_319880	3	179	-	177	0	0
51981_2	k141_319880	157	1662	-	1506	4	0.00268568
51981_3	k141_319880	1759	2940	-	1182	6	0.00513278
51981_4	k141_319880	3261	4376	+	1116	0	0
51981_5	k141_319880	4451	5743	-	1293	0	0
51981_6	k141_319880	5806	6315	-	510	0	0
51981_7	k141_319880	6315	7391	-	1077	3	0.0028166
51981_8	k141_319880	7467	9995	-	2529	1	0.000399825
51982_1	k141_284705	189	995	+	807	1	0.00125298
51982_2	k141_284705	1090	1692	+	603	0	0
51983_1	k141_63216	1	243	-	243	0	0
51983_2	k141_63216	332	676	+	345	0	0
51983_3	k141_63216	788	1204	-	417	0	0
51984_1	k141_166068	398	1681	-	1284	0	0
51985_1	k141_149530	3	599	+	597	0	0
51985_2	k141_149530	702	1820	-	1119	0	0
51986_1	k141_336313	3	1595	-	1593	37	0.0234858
51987_1	k141_199747	1	444	-	444	0	0
51987_2	k141_199747	502	945	-	444	0	0
51987_3	k141_199747	1348	1650	+	303	0	0
51987_4	k141_199747	1831	2715	+	885	0	0
51987_5	k141_199747	2779	3510	+	732	2	0.00276273
51987_6	k141_199747	3513	3704	+	192	0	0
51988_1	k141_231979	54	638	+	585	1	0.00172847
51988_2	k141_231979	652	3306	+	2655	9	0.00342765
51989_1	k141_251616	2	916	+	915	5	0.00552545
51989_2	k141_251616	952	1305	+	354	0	0
51989_3	k141_251616	1296	1724	+	429	6	0.0141421
51989_4	k141_251616	1721	2107	+	387	0	0
51989_5	k141_251616	2237	2458	+	222	0	0
51989_6	k141_251616	2475	2855	+	381	1	0.00265396
51989_7	k141_251616	2845	2979	+	135	0	0
51989_8	k141_251616	2969	3925	+	957	2	0.00211318
51990_1	k141_31073	2	739	-	738	0	0
51990_2	k141_31073	825	1385	-	561	0	0
51990_3	k141_31073	1439	1735	-	297	1	0.00340457
51990_4	k141_31073	1770	1985	+	216	0	0
51991_1	k141_319882	3	902	-	900	0	0
51991_2	k141_319882	926	1345	-	420	0	0
51992_1	k141_149533	1	1113	+	1113	0	0
51993_1	k141_284707	2	136	-	135	0	0
51993_2	k141_284707	364	1734	-	1371	0	0
51994_1	k141_231981	3	1004	+	1002	5	0.0050457
51995_1	k141_63218	3	458	-	456	0	0
51995_2	k141_63218	455	1354	-	900	0	0
51995_3	k141_63218	2038	2112	-	75	0	0
51996_1	k141_336318	3	725	-	723	2	0.00279712
51996_2	k141_336318	735	995	-	261	0	0
51997_1	k141_80368	134	1510	+	1377	0	0
51997_2	k141_80368	1588	1944	+	357	0	0
51997_3	k141_80368	1962	2516	+	555	0	0
51998_1	k141_251621	3	92	-	90	0	0
51998_2	k141_251621	107	622	-	516	0	0
51998_3	k141_251621	646	1035	-	390	0	0
51999_1	k141_63220	2	241	-	240	0	0
51999_2	k141_63220	342	1106	-	765	0	0
52000_1	k141_199753	3	482	-	480	0	0
52000_2	k141_199753	648	1184	+	537	0	0
52000_3	k141_199753	1224	1487	+	264	0	0
52001_1	k141_251625	306	839	+	534	2	0.00378711
52002_1	k141_80371	1	1344	-	1344	4	0.0030094
52002_2	k141_80371	1358	1642	-	285	0	0
52003_1	k141_182449	239	1465	+	1227	2925	2.41046
52003_2	k141_182449	1714	1932	+	219	621	2.86726
52003_3	k141_182449	1925	3721	+	1797	3813	2.14555
52003_4	k141_182449	3800	5098	+	1299	2528	1.96783
52003_5	k141_182449	5243	5620	+	378	835	2.23364
52003_6	k141_182449	5776	6339	+	564	990	1.7749
52003_7	k141_182449	6323	7189	+	867	1402	1.63511
52003_8	k141_182449	7274	7789	+	516	1350	2.64547
52003_9	k141_182449	8064	8237	-	174	430	2.49884
52004_1	k141_336327	3	1307	+	1305	0	0
52005_1	k141_149542	3	233	+	231	0	0
52005_2	k141_149542	251	1252	-	1002	0	0
52005_3	k141_149542	1275	1970	-	696	0	0
52005_4	k141_149542	1981	2163	-	183	0	0
52006_1	k141_112928	1	1218	+	1218	3	0.00249054
52006_2	k141_112928	1322	2242	+	921	0	0
52006_3	k141_112928	2261	3355	+	1095	0	0
52006_4	k141_112928	3478	4335	+	858	7	0.00824954
52006_5	k141_112928	4359	4658	-	300	0	0
52006_6	k141_112928	4743	5927	+	1185	13	0.0110929
52006_7	k141_112928	5981	6691	+	711	17	0.0241768
52006_8	k141_112928	6908	7330	+	423	5	0.0119522
52006_9	k141_112928	7379	8065	+	687	17	0.0250214
52006_10	k141_112928	8233	8787	+	555	14	0.0255067
52006_11	k141_112928	8817	9188	+	372	1	0.00271817
52006_12	k141_112928	9293	9883	+	591	7	0.0119765
52006_13	k141_112928	10033	13638	+	3606	31	0.0086927
52006_14	k141_112928	13653	17312	+	3660	49	0.0135374
52006_15	k141_112928	17473	17886	+	414	6	0.0146545
52006_16	k141_112928	17912	18382	+	471	11	0.0236151
52006_17	k141_112928	18416	20491	+	2076	63	0.0306854
52006_18	k141_112928	20584	21768	+	1185	24	0.0204791
52006_19	k141_112928	21971	22279	+	309	4	0.0130894
52007_1	k141_319897	1	525	+	525	0	0
52007_2	k141_319897	522	1094	+	573	0	0
52008_1	k141_132459	3	587	+	585	4	0.0069139
52008_2	k141_132459	580	2724	+	2145	24	0.0113137
52008_3	k141_132459	2766	3674	+	909	6	0.00667431
52008_4	k141_132459	3814	11712	+	7899	98	0.0125451
52008_5	k141_132459	12296	12802	+	507	9	0.0179495
52008_6	k141_132459	13149	14624	+	1476	10	0.00685066
52008_7	k141_132459	14695	16920	+	2226	26	0.0118105
52009_1	k141_63228	2	142	-	141	0	0
52009_2	k141_63228	217	579	-	363	0	0
52009_3	k141_63228	647	1159	-	513	4	0.00788427
52009_4	k141_63228	1202	1774	-	573	0	0
52009_5	k141_63228	1755	2042	-	288	0	0
52010_1	k141_251634	3	383	+	381	0	0
52010_2	k141_251634	498	1136	-	639	0	0
52011_1	k141_31087	2	424	+	423	0	0
52011_2	k141_31087	601	1284	+	684	0	0
52011_3	k141_31087	1365	2021	+	657	1	0.00153905
52012_1	k141_112930	39	806	-	768	2	0.00263322
52012_2	k141_112930	803	1732	-	930	0	0
52013_1	k141_284716	3	347	-	345	2	0.00586178
52013_2	k141_284716	995	1333	-	339	0	0
52013_3	k141_284716	1367	1573	-	207	0	0
52013_4	k141_284716	1670	2230	-	561	2	0.00360484
52013_5	k141_284716	2288	2788	-	501	5	0.0100914
52013_6	k141_284716	2828	2962	-	135	0	0
52013_7	k141_284716	3283	3450	-	168	0	0
52013_8	k141_284716	3658	4050	+	393	0	0
52014_1	k141_149549	1	1047	+	1047	5	0.00482883
52015_1	k141_97635	1	132	-	132	101	0.773689
52015_2	k141_97635	135	1007	-	873	1002	1.16057
52015_3	k141_97635	1024	1809	-	786	1292	1.66211
52015_4	k141_97635	2089	3111	+	1023	1756	1.73567
52015_5	k141_97635	3483	4040	-	558	985	1.78493
52015_6	k141_97635	4176	4508	+	333	570	1.73081
52015_7	k141_97635	4665	6164	-	1500	2049	1.38124
52015_8	k141_97635	6319	7761	-	1443	2061	1.44421
52015_9	k141_97635	8045	8752	+	708	1169	1.66955
52015_10	k141_97635	8968	9792	+	825	1362	1.66933
52015_11	k141_97635	10149	11516	+	1368	1899	1.40365
52015_12	k141_97635	11548	11931	+	384	316	0.832099
52016_1	k141_251635	3	1085	-	1083	0	0
52016_2	k141_251635	1346	2269	+	924	3	0.00328298
52017_1	k141_182462	2	553	+	552	0	0
52017_2	k141_182462	637	1287	+	651	0	0
52017_3	k141_182462	1390	1479	+	90	0	0
52018_1	k141_166075	2	907	+	906	33	0.0368302
52018_2	k141_166075	960	3026	-	2067	103	0.0503867
52018_3	k141_166075	3378	4544	+	1167	58	0.0502546
52018_4	k141_166075	4606	5946	+	1341	54	0.0407178
52018_5	k141_166075	6081	6962	+	882	46	0.0527361
52018_6	k141_166075	6962	7804	+	843	34	0.0407822
52018_7	k141_166075	7812	8525	+	714	26	0.0368209
52018_8	k141_166075	8600	9538	+	939	63	0.0678413
52019_1	k141_319903	3	1331	+	1329	2	0.00152168
52020_1	k141_231983	1	621	-	621	5	0.00814137
52020_2	k141_231983	618	3272	-	2655	28	0.0106638
52020_3	k141_231983	3449	3940	-	492	9	0.0184968
52020_4	k141_231983	3954	5654	-	1701	28	0.0166446
52020_5	k141_231983	5651	6340	-	690	11	0.0161199
52020_6	k141_231983	6337	7677	-	1341	21	0.0158347
52020_7	k141_231983	7694	9238	-	1545	6	0.00392683
52020_8	k141_231983	9280	9438	-	159	4	0.0254379
52021_1	k141_319906	2	373	-	372	0	0
52021_2	k141_319906	448	903	+	456	0	0
52021_3	k141_319906	935	1183	-	249	0	0
52022_1	k141_31091	1	168	-	168	0	0
52022_2	k141_31091	788	1819	+	1032	2	0.00195961
52022_3	k141_31091	1826	3088	+	1263	2	0.0016012
52023_1	k141_63229	698	1885	+	1188	0	0
52023_2	k141_63229	2046	3143	+	1098	1	0.000920909
52023_3	k141_63229	3121	3810	+	690	0	0
52023_4	k141_63229	3811	4470	-	660	0	0
52023_5	k141_63229	4542	5582	+	1041	0	0
52024_1	k141_112940	1	621	+	621	0	0
52024_2	k141_112940	621	1634	+	1014	0	0
52025_1	k141_336338	3	257	+	255	0	0
52025_2	k141_336338	373	837	+	465	0	0
52025_3	k141_336338	952	2109	+	1158	1	0.000873193
52025_4	k141_336338	2255	3250	+	996	0	0
52025_5	k141_336338	3294	3863	+	570	0	0
52025_6	k141_336338	3880	4071	+	192	0	0
52025_7	k141_336338	4131	4388	+	258	0	0
52026_1	k141_319910	1	702	+	702	0	0
52026_2	k141_319910	771	1028	-	258	0	0
52027_1	k141_251647	3	1343	-	1341	1	0.000754033
52028_1	k141_231992	98	1282	+	1185	1	0.000853298
52029_1	k141_31095	3	143	-	141	0	0
52029_2	k141_31095	143	391	-	249	15	0.0609131
52029_3	k141_31095	379	1152	-	774	18	0.0235153
52029_4	k141_31095	1159	1791	-	633	5	0.00798703
52029_5	k141_31095	1809	2708	-	900	8	0.00898807
52030_1	k141_63233	1	1182	+	1182	0	0
52031_1	k141_336344	3	104	+	102	0	0
52031_2	k141_336344	382	1110	+	729	0	0
52032_1	k141_97639	2	1372	-	1371	0	0
52032_2	k141_97639	1398	2609	-	1212	0	0
52032_3	k141_97639	2663	3763	-	1101	0	0
52032_4	k141_97639	3884	4129	-	246	0	0
52032_5	k141_97639	4260	4577	-	318	0	0
52032_6	k141_97639	4676	5827	-	1152	3	0.00263322
52032_7	k141_97639	5874	6473	-	600	0	0
52033_1	k141_319917	2	853	+	852	4	0.00474722
52033_2	k141_319917	924	1229	-	306	9	0.0297399
52033_3	k141_319917	1266	1382	-	117	0	0
52034_1	k141_251652	294	836	+	543	11	0.0204839
52034_2	k141_251652	981	1172	-	192	5	0.0263322
52035_1	k141_166089	2	898	+	897	26	0.0293089
52035_2	k141_166089	1034	1972	+	939	11	0.0118453
52036_1	k141_149565	1	444	+	444	1	0.00227738
52036_2	k141_149565	448	1767	+	1320	9	0.00689426
52036_3	k141_149565	1785	2807	+	1023	11	0.0108727
52036_4	k141_149565	3110	3532	+	423	2	0.00478089
52036_5	k141_149565	3614	4072	+	459	5	0.0110148
52037_1	k141_97640	3	1223	+	1221	0	0
52038_1	k141_63236	2	1615	-	1614	2	0.00125298
52039_1	k141_284722	83	1546	+	1464	2	0.00138136
52039_2	k141_284722	1653	2189	-	537	0	0
52039_3	k141_284722	2143	2820	-	678	0	0
52039_4	k141_284722	3016	4407	-	1392	5	0.00363203
52039_5	k141_284722	4495	5517	-	1023	0	0
52039_6	k141_284722	5725	6243	-	519	0	0
52039_7	k141_284722	6288	6665	-	378	4	0.0107001
52039_8	k141_284722	6658	7254	-	597	0	0
52039_9	k141_284722	7369	7797	-	429	1	0.00235701
52040_1	k141_267177	463	798	-	336	2	0.0060188
52040_2	k141_267177	974	2311	-	1338	3	0.00226717
52040_3	k141_267177	2410	3450	-	1041	0	0
52040_4	k141_267177	3461	4216	-	756	4	0.00535004
52040_5	k141_267177	4280	5452	-	1173	9	0.00775824
52040_6	k141_267177	5507	6466	-	960	0	0
52040_7	k141_267177	6485	7672	-	1188	2	0.00170229
52040_8	k141_267177	7689	8300	-	612	1	0.00165222
52040_9	k141_267177	8668	10173	+	1506	0	0
52040_10	k141_267177	10296	11024	+	729	0	0
52040_11	k141_267177	11142	11966	+	825	0	0
52040_12	k141_267177	12417	15635	+	3219	14	0.0043977
52040_13	k141_267177	15907	16140	-	234	0	0
52040_14	k141_267177	16128	17309	-	1182	3	0.00256639
52040_15	k141_267177	17578	18987	-	1410	10	0.00717133
52040_16	k141_267177	18989	22168	-	3180	34	0.0108111
52040_17	k141_267177	22229	23317	-	1089	7	0.00649964
52040_18	k141_267177	23588	24289	+	702	16	0.0230463
52040_19	k141_267177	24286	25725	-	1440	20	0.0140439
52040_20	k141_267177	25718	28888	-	3171	26	0.00829079
52040_21	k141_267177	28937	30001	-	1065	5	0.00474722
52040_22	k141_267177	30026	31192	-	1167	4	0.00346584
52040_23	k141_267177	31205	32374	-	1170	16	0.0138278
52040_24	k141_267177	32371	33351	-	981	7	0.00721519
52040_25	k141_267177	33374	34810	-	1437	11	0.00774025
52040_26	k141_267177	34893	35495	-	603	0	0
52040_27	k141_267177	35492	36091	-	600	1	0.00168526
52040_28	k141_267177	36362	36772	-	411	4	0.00984095
52040_29	k141_267177	36845	38008	-	1164	3	0.00260608
52040_30	k141_267177	38178	38741	-	564	2	0.00358567
52040_31	k141_267177	38738	39493	-	756	0	0
52040_32	k141_267177	39490	40470	-	981	5	0.00515371
52040_33	k141_267177	40471	40881	-	411	0	0
52040_34	k141_267177	40885	42129	-	1245	7	0.00568522
52040_35	k141_267177	42148	43287	-	1140	6	0.00532188
52040_36	k141_267177	43306	45381	-	2076	16	0.00779312
52040_37	k141_267177	45395	46468	-	1074	17	0.0160053
52040_38	k141_267177	46554	48608	-	2055	13	0.00639662
52040_39	k141_267177	48618	50396	-	1779	8	0.00454708
52040_40	k141_267177	50518	51483	-	966	3	0.00314024
52040_41	k141_267177	51963	52880	+	918	10	0.0110148
52040_42	k141_267177	52945	53424	-	480	2	0.00421316
52040_43	k141_267177	53753	55051	+	1299	10	0.00778412
52040_44	k141_267177	55211	55981	+	771	2	0.00262298
52040_45	k141_267177	55985	56974	+	990	2	0.00204274
52040_46	k141_267177	56980	58098	+	1119	1	0.000903626
52040_47	k141_267177	58400	58804	-	405	2	0.00499337
52040_48	k141_267177	58968	59534	+	567	0	0
52040_49	k141_267177	59631	61184	+	1554	8	0.00520545
52040_50	k141_267177	61471	63030	-	1560	8	0.00518542
52040_51	k141_267177	63069	64085	-	1017	1	0.000994255
52040_52	k141_267177	64582	65262	+	681	4	0.00593925
52040_53	k141_267177	65362	66081	+	720	0	0
52040_54	k141_267177	66487	67152	+	666	5	0.00759127
52040_55	k141_267177	67444	68790	+	1347	1	0.000750674
52040_56	k141_267177	68803	70818	+	2016	0	0
52040_57	k141_267177	70971	72332	-	1362	0	0
52040_58	k141_267177	72350	74686	-	2337	14	0.00605743
52040_59	k141_267177	74715	75344	-	630	0	0
52040_60	k141_267177	75348	76520	-	1173	2	0.00172405
52040_61	k141_267177	76877	77023	-	147	0	0
52040_62	k141_267177	77116	78573	-	1458	4	0.0027741
52040_63	k141_267177	78648	79613	-	966	2	0.00209349
52040_64	k141_267177	79624	80595	-	972	3	0.00312086
52040_65	k141_267177	80598	82142	-	1545	6	0.00392683
52040_66	k141_267177	82155	85796	-	3642	9	0.00249874
52040_67	k141_267177	85877	86986	-	1110	5	0.00455476
52040_68	k141_267177	87074	87652	-	579	8	0.0139711
52040_69	k141_267177	87932	91147	-	3216	16	0.00503064
52040_70	k141_267177	91185	92267	-	1083	12	0.011204
52040_71	k141_267177	92456	92935	+	480	5	0.0105329
52040_72	k141_267177	93187	94026	+	840	0	0
52040_73	k141_267177	94054	94404	+	351	0	0
52040_74	k141_267177	94439	94924	+	486	0	0
52040_75	k141_267177	95061	95231	-	171	0	0
52040_76	k141_267177	95513	95947	+	435	0	0
52040_77	k141_267177	95973	97697	+	1725	8	0.00468943
52040_78	k141_267177	97718	98575	+	858	2	0.00235701
52040_79	k141_267177	98579	99772	+	1194	7	0.00592806
52040_80	k141_267177	99778	103092	+	3315	9	0.00274522
52040_81	k141_267177	103085	103483	+	399	0	0
52040_82	k141_267177	103558	103989	+	432	0	0
52040_83	k141_267177	103991	105874	+	1884	7	0.00375696
52040_84	k141_267177	105966	107594	+	1629	3	0.00186217
52040_85	k141_267177	107602	109407	+	1806	10	0.00559888
52040_86	k141_267177	109597	111252	-	1656	21	0.0128227
52040_87	k141_267177	111627	112046	-	420	10	0.0240752
52040_88	k141_267177	112085	112846	-	762	4	0.00530791
52040_89	k141_267177	112878	113537	-	660	0	0
52040_90	k141_267177	113599	114663	-	1065	6	0.00569666
52040_91	k141_267177	114750	117440	-	2691	7	0.00263029
52040_92	k141_267177	117955	118773	+	819	0	0
52040_93	k141_267177	118813	120006	+	1194	10	0.00846866
52040_94	k141_267177	120043	120882	+	840	1	0.00120376
52040_95	k141_267177	120916	122010	+	1095	1	0.000923432
52040_96	k141_267177	122090	123013	-	924	5	0.00547163
52040_97	k141_267177	123075	123944	-	870	3	0.00348675
52040_98	k141_267177	123972	124457	-	486	3	0.00624171
52040_99	k141_267177	124503	125045	-	543	1	0.00186217
52040_100	k141_267177	125137	126138	+	1002	7	0.00706398
52040_101	k141_267177	126125	127312	-	1188	0	0
52040_102	k141_267177	127477	127812	-	336	0	0
52040_103	k141_267177	127822	129342	-	1521	11	0.00731278
52040_104	k141_267177	129320	129613	-	294	0	0
52040_105	k141_267177	129613	129792	-	180	0	0
52040_106	k141_267177	129886	131016	-	1131	1	0.000894039
52040_107	k141_267177	131130	132329	-	1200	3	0.00252789
52040_108	k141_267177	132385	133104	-	720	3	0.00421316
52040_109	k141_267177	133101	135035	-	1935	4	0.00209025
52040_110	k141_267177	135070	135777	-	708	5	0.00714094
52040_111	k141_267177	135795	135911	+	117	1	0.00864237
52040_112	k141_267177	135945	137678	+	1734	15	0.00874704
52040_113	k141_267177	137741	138694	-	954	2	0.00211983
52040_114	k141_267177	138701	140692	-	1992	8	0.00406087
52040_115	k141_267177	140797	141528	+	732	16	0.0221018
52040_116	k141_267177	141655	142290	-	636	5	0.00794935
52040_117	k141_267177	142298	143851	-	1554	18	0.0117123
52040_118	k141_267177	144016	144834	-	819	5	0.00617312
52040_119	k141_267177	144851	145648	-	798	5	0.00633557
52040_120	k141_267177	145742	146128	-	387	2	0.00522562
52040_121	k141_267177	146135	146590	-	456	3	0.00665235
52041_1	k141_149566	3	338	+	336	0	0
52041_2	k141_149566	428	1000	+	573	0	0
52041_3	k141_149566	987	1565	-	579	0	0
52042_1	k141_182469	5	763	-	759	2	0.00266445
52042_2	k141_182469	750	1502	-	753	4	0.00537136
52042_3	k141_182469	1518	2018	-	501	0	0
52042_4	k141_182469	2114	3037	-	924	2	0.00218865
52042_5	k141_182469	3136	4374	-	1239	1	0.000816108
52042_6	k141_182469	5054	6130	+	1077	15	0.014083
52042_7	k141_182469	6146	7342	+	1197	1	0.000844743
52043_1	k141_284725	2	565	+	564	0	0
52043_2	k141_284725	606	1112	+	507	0	0
52044_1	k141_336350	3	158	+	156	0	0
52044_2	k141_336350	290	1804	+	1515	3	0.00200229
52045_1	k141_215691	1	510	+	510	3	0.00594799
52045_2	k141_215691	532	1764	-	1233	1	0.000820079
52045_3	k141_215691	1934	3454	+	1521	20	0.013296
52045_4	k141_215691	3657	4286	-	630	9	0.0144451
52045_5	k141_215691	4349	5782	-	1434	15	0.010577
52045_6	k141_215691	5791	7737	-	1947	10	0.00519341
52045_7	k141_215691	7828	9459	-	1632	17	0.0105329
52045_8	k141_215691	9536	10429	-	894	3	0.00339315
52045_9	k141_215691	10429	11472	-	1044	1	0.000968542
52045_10	k141_215691	11573	12847	-	1275	6	0.00475839
52045_11	k141_215691	13206	14225	+	1020	7	0.00693932
52045_12	k141_215691	14358	16055	-	1698	1	0.000595499
52045_13	k141_215691	16446	17795	-	1350	18	0.0134821
52045_14	k141_215691	18036	19316	+	1281	6	0.0047361
52045_15	k141_215691	19545	20471	-	927	7	0.0076355
52045_16	k141_215691	20688	22196	+	1509	26	0.0174222
52045_17	k141_215691	22404	23237	-	834	9	0.0109118
52045_18	k141_215691	23365	23790	+	426	3	0.00712083
52045_19	k141_215691	23947	24108	-	162	7	0.043692
52045_20	k141_215691	24505	26181	+	1677	28	0.0168828
52045_21	k141_215691	26405	27310	+	906	6	0.00669641
52045_22	k141_215691	27336	27911	-	576	0	0
52045_23	k141_215691	27908	29458	-	1551	6	0.00391164
52045_24	k141_215691	29543	30424	-	882	14	0.0160501
52045_25	k141_215691	30493	31128	-	636	12	0.0190784
52045_26	k141_215691	31128	33227	-	2100	11	0.00529654
52045_27	k141_215691	33224	33796	-	573	1	0.00176467
52045_28	k141_215691	33868	35313	-	1446	10	0.00699279
52045_29	k141_215691	35412	36635	-	1224	20	0.0165222
52045_30	k141_215691	36635	38158	-	1524	23	0.0152603
52045_31	k141_215691	38183	39139	+	957	11	0.0116225
52045_32	k141_215691	39271	40422	-	1152	27	0.023699
52045_33	k141_215691	40601	42769	-	2169	39	0.0181813
52045_34	k141_215691	42813	43463	-	651	11	0.0170856
52045_35	k141_215691	43604	44422	-	819	13	0.0160501
52045_36	k141_215691	44412	46220	-	1809	22	0.0122971
52045_37	k141_215691	46256	47734	-	1479	27	0.0184593
52045_38	k141_215691	47736	49154	-	1419	18	0.0128265
52045_39	k141_215691	49151	51019	-	1869	16	0.00865625
52045_40	k141_215691	51016	51933	-	918	13	0.0143192
52045_41	k141_215691	51933	54089	-	2157	24	0.0112507
52045_42	k141_215691	54760	55644	-	885	14	0.0159957
52045_43	k141_215691	55813	56823	+	1011	4	0.00400062
52045_44	k141_215691	57479	57982	-	504	0	0
52045_45	k141_215691	57989	58654	-	666	5	0.00759127
52045_46	k141_215691	58733	59533	-	801	6	0.00757422
52045_47	k141_215691	59781	60194	+	414	0	0
52045_48	k141_215691	60299	61333	-	1035	23	0.0224702
52045_49	k141_215691	61495	62244	-	750	6	0.00808926
52045_50	k141_215691	62307	63239	-	933	8	0.00867016
52045_51	k141_215691	63446	64588	+	1143	6	0.00530791
52045_52	k141_215691	64615	64869	+	255	0	0
52045_53	k141_215691	64989	66179	-	1191	8	0.00679199
52045_54	k141_215691	66361	67041	+	681	1	0.00148481
52045_55	k141_215691	67363	69243	+	1881	13	0.00698833
52045_56	k141_215691	69471	70211	-	741	6	0.00818751
52045_57	k141_215691	70315	71388	-	1074	10	0.00941488
52045_58	k141_215691	71576	73255	-	1680	25	0.015047
52045_59	k141_215691	73586	74740	+	1155	5	0.00437731
52045_60	k141_215691	75054	76871	+	1818	1	0.000556192
52045_61	k141_215691	76830	77444	-	615	0	0
52045_62	k141_215691	77441	79273	-	1833	14	0.00772297
52045_63	k141_215691	79465	80964	+	1500	2	0.00134821
52045_64	k141_215691	81018	81695	+	678	3	0.00447415
52045_65	k141_215691	82095	83381	-	1287	5	0.00392835
52045_66	k141_215691	83515	84702	+	1188	14	0.011916
52045_67	k141_215691	84757	85605	-	849	4	0.00476399
52045_68	k141_215691	85637	87730	-	2094	21	0.0101406
52045_69	k141_215691	88072	89727	+	1656	14	0.00854843
52045_70	k141_215691	89943	90758	+	816	1	0.00123916
52045_71	k141_215691	90760	92148	+	1389	11	0.00800773
52045_72	k141_215691	92253	93608	+	1356	3	0.00223707
52045_73	k141_215691	93829	94527	+	699	3	0.00433973
52045_74	k141_215691	94662	94751	-	90	0	0
52045_75	k141_215691	94926	95570	-	645	10	0.0156769
52045_76	k141_215691	95720	97138	+	1419	17	0.0121139
52045_77	k141_215691	97269	98498	-	1230	11	0.00904287
52045_78	k141_215691	98568	99638	-	1071	8	0.007553
52045_79	k141_215691	99622	100125	-	504	0	0
52045_80	k141_215691	100235	103030	-	2796	42	0.0151891
52045_81	k141_215691	103243	104295	-	1053	46	0.0441721
52045_82	k141_215691	104373	105257	+	885	16	0.0182808
52045_83	k141_215691	105563	106363	-	801	42	0.0530195
52045_84	k141_215691	106468	108648	-	2181	41	0.0190085
52045_85	k141_215691	108825	109745	-	921	35	0.0384262
52045_86	k141_215691	109852	110319	-	468	13	0.0280877
52045_87	k141_215691	110408	111406	-	999	16	0.0161947
52045_88	k141_215691	111487	111885	-	399	2	0.00506846
52045_89	k141_215691	111970	112347	-	378	6	0.0160501
52045_90	k141_215691	112484	112597	-	114	5	0.044349
52045_91	k141_215691	112621	112839	-	219	8	0.0369373
52045_92	k141_215691	112987	113547	-	561	7	0.0126169
52045_93	k141_215691	113665	115002	-	1338	25	0.0188931
52045_94	k141_215691	115232	115678	-	447	4	0.00904839
52045_95	k141_215691	115681	115863	-	183	3	0.0165764
52045_96	k141_215691	115863	116588	-	726	10	0.0139278
52045_97	k141_215691	116585	116956	-	372	5	0.0135908
52045_98	k141_215691	116956	117495	-	540	3	0.00561754
52045_99	k141_215691	117513	117911	-	399	3	0.00760269
52045_100	k141_215691	117996	118181	-	186	4	0.0217453
52045_101	k141_215691	118183	118755	-	573	7	0.0123527
52045_102	k141_215691	118752	119087	-	336	8	0.0240752
52045_103	k141_215691	119089	119457	-	369	5	0.0137013
52045_104	k141_215691	119549	119809	-	261	2	0.00774833
52045_105	k141_215691	119809	120066	-	258	0	0
52045_106	k141_215691	120066	120485	-	420	4	0.00963007
52045_107	k141_215691	120493	121296	-	804	4	0.00503064
52045_108	k141_215691	121299	121658	-	360	9	0.0252789
52045_109	k141_215691	121675	121953	-	279	2	0.00724844
52045_110	k141_215691	121969	122799	-	831	20	0.0243359
52045_111	k141_215691	122836	123132	-	297	0	0
52045_112	k141_215691	123138	123803	-	666	10	0.0151825
52045_113	k141_215691	123810	124451	-	642	2	0.00315002
52045_114	k141_215691	124469	124777	-	309	5	0.0163618
52045_115	k141_215691	125257	127986	-	2730	19	0.00703736
52045_116	k141_215691	128340	129311	-	972	9	0.00936257
52045_117	k141_215691	129351	130391	-	1041	5	0.00485667
52045_118	k141_215691	130464	131732	-	1269	11	0.00876496
52045_119	k141_215691	131949	133079	+	1131	2	0.00178808
52045_120	k141_215691	133250	133651	-	402	5	0.0125766
52045_121	k141_215691	133967	136414	+	2448	19	0.00784804
52045_122	k141_215691	136664	137155	-	492	2	0.0041104
52045_123	k141_215691	137176	137625	-	450	9	0.0202232
52045_124	k141_215691	137897	140059	-	2163	16	0.00747967
52045_125	k141_215691	140129	140791	-	663	0	0
52045_126	k141_215691	140837	141475	-	639	9	0.0142417
52045_127	k141_215691	141535	142524	-	990	1	0.00102137
52045_128	k141_215691	142604	143971	-	1368	12	0.0088698
52045_129	k141_215691	144010	145341	-	1332	1	0.000759127
52045_130	k141_215691	146220	147671	-	1452	20	0.0139278
52045_131	k141_215691	147668	149275	-	1608	24	0.0150919
52045_132	k141_215691	149272	150411	-	1140	6	0.00532188
52045_133	k141_215691	150413	152455	-	2043	22	0.0108886
52045_134	k141_215691	152785	153144	-	360	5	0.0140439
52045_135	k141_215691	153437	154585	-	1149	7	0.00616023
