# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_6_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_6/G13_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_6/G13_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_6/G13_2.bam	RPKG
27308_2	k141_14926	1575	1973	-	399	4	0.00805888
27309_1	k141_24004	2	460	-	459	2	0.00350272
27309_2	k141_24004	716	1045	-	330	10	0.0243598
27310_1	k141_94445	3	1001	-	999	53	0.0426479
27310_2	k141_94445	1013	1768	-	756	59	0.0627361
27310_3	k141_94445	1779	2771	-	993	80	0.0647632
27310_4	k141_94445	2927	3250	-	324	2	0.00496218
27311_1	k141_68226	264	788	+	525	10	0.0153119
27311_2	k141_68226	829	1464	+	636	9	0.0113756
27312_1	k141_166545	1	1470	-	1470	9	0.00492167
27312_2	k141_166545	1787	3037	+	1251	15	0.00963877
27313_1	k141_112218	151	264	+	114	6	0.0423091
27313_2	k141_112218	467	670	+	204	0	0
27313_3	k141_112218	746	1996	+	1251	5	0.00321292
27314_1	k141_102947	2	229	-	228	14	0.0493606
27314_2	k141_102947	255	1130	-	876	43	0.0394595
27314_3	k141_102947	1219	1743	-	525	23	0.0352173
27315_1	k141_94446	1	345	-	345	268	0.624458
27315_2	k141_94446	815	1366	+	552	238	0.346598
27315_3	k141_94446	1363	1527	+	165	6	0.0292318
27316_1	k141_120657	454	1842	+	1389	75	0.0434057
27316_2	k141_120657	1968	2123	+	156	7	0.0360712
27316_3	k141_120657	2120	3490	+	1371	138	0.080915
27316_4	k141_120657	3589	3897	+	309	14	0.0364214
27316_5	k141_120657	3941	4420	+	480	26	0.0435431
27316_6	k141_120657	4417	4914	+	498	32	0.0516545
27317_1	k141_24006	3	935	-	933	7	0.0060312
27317_2	k141_24006	953	1480	-	528	8	0.0121799
27317_3	k141_24006	1486	2529	+	1044	21	0.0161699
27318_1	k141_68227	3	647	+	645	3	0.00373895
27318_2	k141_68227	657	1295	+	639	9	0.0113222
27319_1	k141_76617	3	614	+	612	17	0.0223298
27319_2	k141_76617	565	876	+	312	9	0.0231887
27319_3	k141_76617	1150	1884	+	735	25	0.0273426
27319_4	k141_76617	1938	2330	+	393	18	0.0368186
27319_5	k141_76617	2412	6185	+	3774	57	0.0121412
27319_6	k141_76617	6491	7705	+	1215	19	0.0125709
27319_7	k141_76617	7705	8466	+	762	13	0.0137144
27319_8	k141_76617	8459	8803	+	345	2	0.00466014
27319_9	k141_76617	8831	10003	-	1173	20	0.0137063
27319_10	k141_76617	10000	10665	-	666	9	0.0108632
27319_11	k141_76617	10784	10924	+	141	0	0
27319_12	k141_76617	10917	11831	+	915	24	0.0210852
27319_13	k141_76617	11915	12856	+	942	18	0.0153606
27319_14	k141_76617	12960	13190	-	231	3	0.0104399
27319_15	k141_76617	13227	14696	-	1470	32	0.0174993
27319_16	k141_76617	14907	15386	-	480	22	0.0368442
27319_17	k141_76617	15926	17266	+	1341	30	0.0179837
27319_18	k141_76617	17286	17933	+	648	12	0.0148865
27319_19	k141_76617	17950	18126	+	177	2	0.00908331
27319_20	k141_76617	18169	20157	+	1989	37	0.0149539
27319_21	k141_76617	20522	21802	-	1281	33	0.0207087
27319_22	k141_76617	21802	23223	-	1422	40	0.0226125
27319_23	k141_76617	23468	24397	+	930	37	0.0319821
27319_24	k141_76617	24449	24676	+	228	0	0
27319_25	k141_76617	24707	25645	+	939	35	0.0299633
27319_26	k141_76617	25642	26562	+	921	17	0.0148381
27319_27	k141_76617	26591	27331	+	741	16	0.0173576
27319_28	k141_76617	27348	28583	+	1236	40	0.0260153
27319_29	k141_76617	28620	29135	+	516	11	0.0171368
27319_30	k141_76617	29162	29599	+	438	13	0.0238593
27319_31	k141_76617	29596	30942	+	1347	40	0.0238715
27320_1	k141_120658	2	223	+	222	4	0.0144842
27320_2	k141_120658	241	1110	+	870	33	0.0304917
27321_1	k141_42500	1	75	-	75	0	0
27321_2	k141_42500	59	310	-	252	1	0.00318997
27321_3	k141_42500	324	1025	-	702	5	0.00572559
27321_4	k141_42500	1022	1534	-	513	16	0.0250721
27321_5	k141_42500	1748	2110	-	363	4	0.00885811
27321_6	k141_42500	2147	2569	-	423	6	0.0114025
27321_7	k141_42500	2590	2958	-	369	2	0.00435704
27321_8	k141_42500	2958	3362	-	405	7	0.0138941
27321_9	k141_42500	3452	4603	-	1152	28	0.0195386
27321_10	k141_42500	4767	5675	-	909	14	0.0123809
27321_11	k141_42500	5696	6316	-	621	7	0.00906137
27321_12	k141_42500	6340	6870	-	531	10	0.0151389
27322_1	k141_102951	2	376	+	375	12	0.0257239
27322_2	k141_102951	886	1404	-	519	15	0.0232333
27323_1	k141_174809	335	1522	-	1188	101	0.0683428
27323_2	k141_174809	1739	3856	-	2118	134	0.0508588
27323_3	k141_174809	3962	4432	-	471	47	0.0802167
27323_4	k141_174809	4731	5150	-	420	33	0.0631615
27323_5	k141_174809	5378	9007	-	3630	259	0.0573563
27323_6	k141_174809	9095	10885	-	1791	134	0.0601446
27324_1	k141_94450	1	588	-	588	8	0.0109371
27324_2	k141_94450	622	1239	-	618	21	0.0273161
27325_1	k141_76619	2	1768	-	1767	67	0.0304808
27325_2	k141_76619	1785	1955	-	171	5	0.0235051
27326_1	k141_51095	3	1082	+	1080	6	0.00446596
27326_2	k141_51095	1095	1709	+	615	3	0.00392133
27326_3	k141_51095	1706	3424	+	1719	10	0.0046764
27327_1	k141_166546	2	2230	-	2229	34	0.0122619
27327_2	k141_166546	3210	3758	+	549	4	0.005857
27328_1	k141_112224	3	653	-	651	3	0.00370449
27328_2	k141_112224	671	961	-	291	0	0
27328_3	k141_112224	1120	1413	-	294	2	0.00546853
27329_1	k141_157456	1	1263	-	1263	72	0.0458265
27329_2	k141_157456	1287	2210	-	924	65	0.0565495
27329_3	k141_157456	2240	2731	-	492	15	0.0245083
27329_4	k141_157456	2724	3563	-	840	50	0.0478496
27329_5	k141_157456	3563	3856	-	294	14	0.0382797
27329_6	k141_157456	3856	4122	-	267	15	0.0451614
27329_7	k141_157456	4136	4741	-	606	28	0.0371427
27329_8	k141_157456	4738	5697	-	960	53	0.0443805
27329_9	k141_157456	5723	6340	-	618	24	0.0312184
27329_10	k141_157456	6340	8478	-	2139	116	0.0435948
27329_11	k141_157456	8680	9126	-	447	23	0.0413626
27329_12	k141_157456	9182	9622	-	441	32	0.0583309
27329_13	k141_157456	9636	10811	-	1176	51	0.0348619
27329_14	k141_157456	10816	11184	-	369	11	0.0239637
27329_15	k141_157456	11207	11818	-	612	35	0.0459731
27329_16	k141_157456	12056	12529	-	474	37	0.0627496
27329_17	k141_157456	12549	13640	-	1092	77	0.0566834
27329_18	k141_157456	13663	14643	-	981	68	0.0557221
27329_19	k141_157456	15032	15502	+	471	53	0.0904571
27329_20	k141_157456	15502	17040	+	1539	111	0.0579792
27329_21	k141_157456	17034	17285	+	252	9	0.0287098
27329_22	k141_157456	17288	17710	+	423	30	0.0570123
27329_23	k141_157456	17781	18989	+	1209	103	0.0684855
27329_24	k141_157456	19031	20590	+	1560	90	0.0463773
27329_25	k141_157456	20573	20815	-	243	2	0.00661624
27329_26	k141_157456	20858	21319	+	462	41	0.0713394
27329_27	k141_157456	21316	21795	+	480	29	0.0485673
27329_28	k141_157456	21838	22020	-	183	25	0.109819
27329_29	k141_157456	22013	22267	-	255	1	0.00315244
27329_30	k141_157456	22264	22491	-	228	14	0.0493606
27330_1	k141_68231	1	639	-	639	4	0.00503207
27330_2	k141_68231	776	2083	-	1308	13	0.00798957
27331_1	k141_166547	2	208	-	207	2	0.00776689
27331_2	k141_166547	297	1091	-	795	0	0
27332_1	k141_174811	2	127	-	126	0	0
27332_2	k141_174811	201	821	-	621	0	0
27332_3	k141_174811	980	1801	+	822	5	0.00488974
27333_1	k141_6670	3	392	+	390	4	0.00824485
27333_2	k141_6670	560	1450	-	891	28	0.025262
27333_3	k141_6670	1628	2860	-	1233	24	0.0156472
27333_4	k141_6670	3268	4308	+	1041	22	0.0169887
27333_5	k141_6670	4333	5556	+	1224	29	0.019046
27333_6	k141_6670	5642	6541	+	900	8	0.00714554
27333_7	k141_6670	6528	7718	+	1191	25	0.0168739
27333_8	k141_6670	7961	8389	+	429	10	0.0187383
27333_9	k141_6670	8471	9145	+	675	6	0.00714554
27333_10	k141_6670	9171	9863	+	693	5	0.00579995
27333_11	k141_6670	10033	11412	+	1380	23	0.0133979
27333_12	k141_6670	11462	11911	+	450	2	0.00357277
27334_1	k141_102956	3	125	+	123	1	0.00653556
27335_1	k141_24012	1	3645	-	3645	101	0.0222747
27336_1	k141_42507	65	1015	-	951	11	0.00929822
27337_1	k141_94452	3	182	+	180	1	0.00446596
27337_2	k141_94452	350	1264	+	915	18	0.0158139
27337_3	k141_94452	1209	1679	+	471	9	0.0153606
27337_4	k141_94452	1710	2039	-	330	2	0.00487196
27337_5	k141_94452	2166	2666	+	501	3	0.00481361
27338_1	k141_102957	2	841	+	840	19	0.0181828
27338_2	k141_102957	875	1186	+	312	17	0.0438008
27339_1	k141_120669	1	96	+	96	0	0
27339_2	k141_120669	117	1016	+	900	14	0.0125047
27339_3	k141_120669	1009	1128	-	120	0	0
27340_1	k141_68232	1	129	+	129	12	0.0747789
27340_2	k141_68232	675	1013	+	339	23	0.0545401
27340_3	k141_68232	1308	1574	-	267	10	0.0301076
27340_4	k141_68232	1602	2396	-	795	23	0.0232567
27340_5	k141_68232	2393	2992	-	600	18	0.0241162
27341_1	k141_51100	3	269	+	267	20	0.0602152
27341_2	k141_51100	254	970	+	717	19	0.0213021
27341_3	k141_51100	942	2195	-	1254	122	0.0782078
27342_1	k141_42509	2	145	-	144	7	0.0390772
27342_2	k141_42509	398	1321	+	924	24	0.0208798
27343_1	k141_130333	3	389	+	387	12	0.0249263
27343_2	k141_130333	513	989	+	477	60	0.101116
27343_3	k141_130333	1264	1689	+	426	54	0.101899
27343_4	k141_130333	1787	2902	-	1116	130	0.0936412
27343_5	k141_130333	2980	4083	-	1104	99	0.0720865
27343_6	k141_130333	4086	5555	-	1470	111	0.0607006
27343_7	k141_130333	5587	6492	-	906	51	0.0452511
27343_8	k141_130333	6509	7768	-	1260	84	0.0535916
27343_9	k141_130333	7929	8249	+	321	12	0.0300513
27344_1	k141_157458	1	648	+	648	7	0.00868382
27344_2	k141_157458	645	3449	+	2805	44	0.0126098
27344_3	k141_157458	3491	3892	+	402	4	0.00799874
27344_4	k141_157458	3994	4215	+	222	3	0.0108632
27344_5	k141_157458	4212	4775	+	564	2	0.00285061
27345_1	k141_174817	2	1489	+	1488	107	0.0578054
27346_1	k141_6677	3	350	+	348	3	0.00692994
27346_2	k141_6677	364	1599	+	1236	17	0.0110565
27347_1	k141_112229	2	802	+	801	17	0.017061
27347_2	k141_112229	977	1486	-	510	5	0.00788111
27347_3	k141_112229	1483	1965	-	483	19	0.0316223
27347_4	k141_112229	2013	2189	-	177	2	0.00908331
27347_5	k141_112229	2327	3250	-	924	16	0.0139199
27347_6	k141_112229	3721	4623	+	903	22	0.019585
27348_1	k141_120671	1	1539	+	1539	4	0.00208934
27349_1	k141_51103	3	800	-	798	22	0.0221619
27349_2	k141_51103	877	1440	-	564	10	0.0142531
27350_1	k141_51104	1	1221	+	1221	2	0.00131675
27350_2	k141_51104	1234	1461	+	228	1	0.00352576
27351_1	k141_157461	2	283	+	282	9	0.0256555
27351_2	k141_157461	924	1979	+	1056	78	0.059377
27352_1	k141_6679	3	716	+	714	9	0.0101329
27352_2	k141_6679	852	1166	+	315	2	0.00510396
27352_3	k141_6679	1163	1480	+	318	6	0.0151674
27352_4	k141_6679	1485	1598	+	114	3	0.0211546
27353_1	k141_76621	2	769	+	768	3	0.00314013
27353_2	k141_76621	881	2677	+	1797	10	0.00447342
27353_3	k141_76621	2659	4272	+	1614	2	0.000996126
27353_4	k141_76621	4262	5488	+	1227	3	0.00196546
27353_5	k141_76621	5854	7872	-	2019	10	0.00398154
27354_1	k141_120673	3	614	+	612	12	0.0157622
27354_2	k141_120673	805	1998	+	1194	22	0.0148117
27355_1	k141_68245	1	921	+	921	14	0.0122196
27355_2	k141_68245	1006	1425	-	420	2	0.00382797
27356_1	k141_51110	3	590	-	588	4	0.00546853
27356_2	k141_51110	945	1076	+	132	1	0.00608995
27357_1	k141_174824	1	879	-	879	24	0.0219488
27357_2	k141_174824	882	1952	-	1071	16	0.0120093
27357_3	k141_174824	1970	2449	-	480	4	0.00669894
27357_4	k141_174824	2465	2920	-	456	4	0.00705152
27358_1	k141_112230	2	130	-	129	8	0.0498526
27358_2	k141_112230	847	1386	+	540	24	0.0357277
27358_3	k141_112230	1430	1903	+	474	22	0.0373106
27358_4	k141_112230	2001	3521	+	1521	69	0.0364676
27358_5	k141_112230	3525	4376	+	852	37	0.03491
27358_6	k141_112230	4390	4590	+	201	3	0.0119981
27359_1	k141_32474	99	1874	+	1776	70	0.0316842
27359_2	k141_32474	1980	2423	+	444	11	0.0199158
27359_3	k141_32474	2491	3027	+	537	30	0.0449091
27359_4	k141_32474	3051	3719	+	669	12	0.0144193
27359_5	k141_32474	3812	4444	+	633	26	0.0330185
27359_6	k141_32474	4414	7053	+	2640	80	0.0243598
27359_7	k141_32474	7121	9619	+	2499	109	0.0350629
27359_8	k141_32474	9612	12359	+	2748	116	0.0339335
27359_9	k141_32474	12356	13381	+	1026	46	0.0360411
27359_10	k141_32474	13496	14725	+	1230	39	0.0254887
27359_11	k141_32474	14783	14947	+	165	7	0.0341037
27359_12	k141_32474	15236	16654	+	1419	61	0.0345569
27359_13	k141_32474	16898	17989	+	1092	40	0.0294459
27359_14	k141_32474	18013	18891	+	879	28	0.0256069
27359_15	k141_32474	19253	19378	-	126	11	0.0701794
27360_1	k141_120681	172	1065	+	894	10	0.00899187
27361_1	k141_68250	80	1531	+	1452	43	0.0238062
27362_1	k141_139171	1	1584	-	1584	370	0.187773
27362_2	k141_139171	1588	2286	-	699	117	0.134554
27362_3	k141_139171	2279	3436	-	1158	277	0.192291
27362_4	k141_139171	3429	3743	-	315	62	0.158223
27362_5	k141_139171	3754	4146	-	393	74	0.151365
27362_6	k141_139171	4161	4973	-	813	228	0.22544
27362_7	k141_139171	4977	6329	-	1353	265	0.157447
27362_8	k141_139171	6322	6534	-	213	36	0.135866
27362_9	k141_139171	6547	9861	-	3315	754	0.182842
27362_10	k141_139171	9989	10651	-	663	133	0.16126
27362_11	k141_139171	10732	11256	-	525	109	0.166899
27362_12	k141_139171	11275	12723	-	1449	355	0.196946
27362_13	k141_139171	12736	13035	-	300	73	0.195609
27362_14	k141_139171	13032	13547	-	516	140	0.218105
27362_15	k141_139171	13563	14264	-	702	151	0.172913
27362_16	k141_139171	14261	14674	-	414	107	0.207764
27362_17	k141_139171	14733	15785	-	1053	262	0.200014
27362_18	k141_139171	15799	16155	-	357	65	0.146363
27362_19	k141_139171	16168	17253	-	1086	222	0.164328
27362_20	k141_139171	17267	18868	-	1602	433	0.217277
27362_21	k141_139171	18880	19116	-	237	45	0.152634
27362_22	k141_139171	19117	20985	-	1869	420	0.180646
27362_23	k141_139171	21072	21557	-	486	117	0.193525
27362_24	k141_139171	21554	22327	-	774	243	0.252379
27362_25	k141_139171	22516	23559	-	1044	253	0.194808
27362_26	k141_139171	23992	24462	-	471	52	0.0887503
27362_27	k141_139171	24488	24895	+	408	80	0.157622
27362_28	k141_139171	25176	25589	+	414	75	0.145629
27362_29	k141_139171	25695	26579	+	885	138	0.12535
27362_30	k141_139171	26681	26941	+	261	35	0.107799
27362_31	k141_139171	26979	27422	+	444	104	0.188295
27362_32	k141_139171	27520	27681	+	162	40	0.198487
27362_33	k141_139171	27792	27998	+	207	44	0.170872
27362_34	k141_139171	28030	29034	+	1005	185	0.147977
27362_35	k141_139171	29158	29352	+	195	45	0.185509
27362_36	k141_139171	29366	29611	+	246	44	0.143782
27362_37	k141_139171	29608	30078	+	471	109	0.186034
27362_38	k141_139171	30127	30393	+	267	47	0.141506
27362_39	k141_139171	30397	30621	+	225	63	0.225085
27362_40	k141_139171	30715	30828	-	114	7	0.0493606
27362_41	k141_139171	30830	31123	-	294	67	0.183196
27362_42	k141_139171	31334	31816	-	483	115	0.191398
27362_43	k141_139171	31866	32498	-	633	160	0.203191
27362_44	k141_139171	32485	32718	-	234	21	0.0721425
27362_45	k141_139171	32721	33227	-	507	105	0.166483
27362_46	k141_139171	33227	33763	-	537	78	0.116764
27362_47	k141_139171	33760	34635	-	876	188	0.172521
27362_48	k141_139171	34765	34872	-	108	28	0.208412
27362_49	k141_139171	34985	35209	-	225	52	0.185784
27362_50	k141_139171	35190	35411	-	222	49	0.177432
27362_51	k141_139171	35428	35649	-	222	47	0.170189
27362_52	k141_139171	35762	35953	-	192	41	0.17166
27362_53	k141_139171	35971	36198	-	228	49	0.172762
27362_54	k141_139171	36227	38050	-	1824	400	0.176288
27362_55	k141_139171	38047	38886	-	840	168	0.160775
27362_56	k141_139171	38890	39144	-	255	37	0.11664
27362_57	k141_139171	39134	39340	-	207	37	0.143688
27362_58	k141_139171	39330	39992	-	663	121	0.14671
27362_59	k141_139171	40005	40130	-	126	15	0.0956992
27362_60	k141_139171	40127	40960	-	834	186	0.179281
27362_61	k141_139171	40976	41254	-	279	53	0.152707
27362_62	k141_139171	41251	41616	-	366	63	0.138372
27362_63	k141_139171	41637	41876	-	240	39	0.130629
27362_64	k141_139171	42051	43259	-	1209	73	0.0485383
27362_65	k141_139171	43259	44008	-	750	22	0.0235803
27363_1	k141_51111	4	564	-	561	11	0.0157622
27363_2	k141_51111	626	2875	-	2250	24	0.00857465
27364_1	k141_174827	1	1389	-	1389	33	0.0190985
27364_2	k141_174827	1518	2678	-	1161	18	0.0124632
27365_1	k141_130336	2	1027	+	1026	19	0.0148865
27365_2	k141_130336	1085	2479	+	1395	29	0.0167113
27365_3	k141_130336	2451	3569	-	1119	26	0.018678
27365_4	k141_130336	3584	4381	-	798	18	0.0181325
27365_5	k141_130336	4381	5379	-	999	6	0.00482807
27365_6	k141_130336	5394	6467	-	1074	17	0.0127243
27365_7	k141_130336	6594	7385	+	792	23	0.0233448
27365_8	k141_130336	7409	7876	+	468	4	0.00687071
27365_9	k141_130336	7876	8784	+	909	18	0.0159183
27366_1	k141_166571	266	553	+	288	6	0.0167474
27366_2	k141_166571	713	2008	+	1296	28	0.0173676
27366_3	k141_166571	2111	3706	+	1596	36	0.0181325
27366_4	k141_166571	3751	4107	+	357	9	0.0202657
27366_5	k141_166571	4104	4847	+	744	16	0.0172876
27366_6	k141_166571	4915	5094	-	180	1	0.00446596
27367_1	k141_51112	2	82	-	81	0	0
27367_2	k141_51112	110	595	-	486	0	0
27367_3	k141_51112	592	1902	-	1311	8	0.00490541
27368_1	k141_42513	2	343	+	342	7	0.0164535
27368_2	k141_42513	1117	3516	+	2400	43	0.0144027
27368_3	k141_42513	3830	5230	+	1401	37	0.0212301
27368_4	k141_42513	5238	5687	+	450	7	0.0125047
27368_5	k141_42513	5802	6692	-	891	18	0.0162399
27368_6	k141_42513	6833	8014	-	1182	18	0.0122417
27368_7	k141_42513	8728	9846	+	1119	65	0.0466951
27369_1	k141_112238	2	1045	+	1044	16	0.0123199
27369_2	k141_112238	993	1316	+	324	3	0.00744327
27370_1	k141_139175	3	233	+	231	0	0
27370_2	k141_139175	226	1635	+	1410	15	0.00855184
27371_1	k141_32484	3	305	-	303	2	0.00530609
27371_2	k141_32484	372	1163	-	792	3	0.00304497
27372_1	k141_166575	3	1193	-	1191	57	0.0384725
27373_1	k141_76625	2	1141	+	1140	90	0.0634637
27373_2	k141_76625	1242	2540	+	1299	71	0.0439376
27373_3	k141_76625	2551	2943	-	393	26	0.0531825
27373_4	k141_76625	3048	4418	+	1371	86	0.0504253
27373_5	k141_76625	4422	5357	+	936	53	0.0455185
27373_6	k141_76625	5369	5971	-	603	24	0.031995
27373_7	k141_76625	6033	6134	+	102	4	0.0315244
27373_8	k141_76625	6131	7888	+	1758	128	0.05853
27374_1	k141_112241	2	322	+	321	10	0.0250428
27374_2	k141_112241	341	1456	+	1116	19	0.013686
27374_3	k141_112241	1514	1744	+	231	6	0.0208798
27375_1	k141_32487	1	117	-	117	2	0.0137414
27375_2	k141_32487	692	1816	-	1125	27	0.019293
27375_3	k141_32487	1966	2103	-	138	0	0
27376_1	k141_68258	1	1143	+	1143	11	0.00773631
27376_2	k141_68258	1321	1800	+	480	8	0.0133979
27376_3	k141_68258	1911	2783	+	873	8	0.00736654
27377_1	k141_166577	2	61	-	60	0	0
27377_2	k141_166577	439	1683	-	1245	10	0.00645681
27377_3	k141_166577	1701	1913	-	213	3	0.0113222
27378_1	k141_157465	3	638	-	636	23	0.0290709
27378_2	k141_157465	736	1887	-	1152	59	0.0411706
27378_3	k141_157465	2109	2345	-	237	4	0.0135675
27378_4	k141_157465	2405	2662	+	258	3	0.00934736
27378_5	k141_157465	2772	3701	-	930	34	0.0293889
27378_6	k141_157465	3735	5054	-	1320	54	0.0328857
27378_7	k141_157465	5247	5648	+	402	22	0.0439931
27378_8	k141_157465	5721	6788	-	1068	53	0.0398926
27378_9	k141_157465	7125	7826	+	702	44	0.0503852
27378_10	k141_157465	7962	8336	+	375	15	0.0321549
27378_11	k141_157465	8620	8862	-	243	10	0.0330812
27378_12	k141_157465	8886	9368	-	483	29	0.0482657
27378_13	k141_157465	9727	10131	+	405	19	0.0377126
27378_14	k141_157465	10023	10262	-	240	4	0.0133979
27379_1	k141_174840	1	219	+	219	15	0.0550598
27379_2	k141_174840	216	1010	+	795	162	0.163808
27380_1	k141_120698	3	1031	+	1029	13	0.0101558
27381_1	k141_51117	3	419	+	417	8	0.015422
27381_2	k141_51117	552	1877	+	1326	40	0.0242496
27381_3	k141_51117	1987	3153	+	1167	16	0.0110214
27381_4	k141_51117	3205	3612	+	408	4	0.00788111
27382_1	k141_42515	3	2102	-	2100	61	0.0233506
27382_2	k141_42515	2099	2452	-	354	26	0.0590415
27382_3	k141_42515	2615	3244	-	630	13	0.0165879
27382_4	k141_42515	3241	3867	-	627	25	0.0320524
27382_5	k141_42515	3851	4216	-	366	12	0.0263565
27382_6	k141_42515	4203	4445	-	243	4	0.0132325
27383_1	k141_76626	2	766	-	765	14	0.0147114
27383_2	k141_76626	871	1935	+	1065	23	0.0173606
27383_3	k141_76626	1957	3159	-	1203	11	0.00735046
27384_1	k141_112243	2	1036	+	1035	6	0.00466014
27385_1	k141_24013	367	789	-	423	15	0.0285061
27385_2	k141_24013	901	1452	-	552	16	0.0233007
27385_3	k141_24013	1467	1871	-	405	11	0.0218336
27385_4	k141_24013	1955	2506	-	552	15	0.0218444
27385_5	k141_24013	2587	5091	-	2505	64	0.0205381
27385_6	k141_24013	5242	5463	-	222	2	0.0072421
27385_7	k141_24013	5514	5726	-	213	10	0.0377405
27385_8	k141_24013	6009	8048	-	2040	30	0.0118217
27385_9	k141_24013	8111	8479	-	369	11	0.0239637
27385_10	k141_24013	8611	8982	-	372	0	0
27385_11	k141_24013	9027	9806	-	780	10	0.0103061
27385_12	k141_24013	9800	10939	-	1140	17	0.0119876
27385_13	k141_24013	10957	12003	-	1047	22	0.0168913
27385_14	k141_24013	12180	12623	-	444	11	0.0199158
27385_15	k141_24013	12791	14179	-	1389	32	0.0185198
27385_16	k141_24013	14567	17134	-	2568	69	0.0215994
27386_1	k141_102958	3	2132	-	2130	49	0.0184929
27386_2	k141_102958	2222	3187	+	966	20	0.0166433
27386_3	k141_102958	3193	3840	+	648	16	0.0198487
27386_4	k141_102958	3893	4231	-	339	9	0.0213418
27386_5	k141_102958	4266	5888	-	1623	46	0.0227838
27386_6	k141_102958	6037	6570	-	534	5	0.0075269
27386_7	k141_102958	6630	7379	-	750	29	0.0310831
27386_8	k141_102958	7379	8311	-	933	37	0.0318792
27386_9	k141_102958	8510	9946	+	1437	53	0.0296488
27386_10	k141_102958	10040	11068	-	1029	31	0.0242178
27386_11	k141_102958	11176	12531	-	1356	52	0.030827
27386_12	k141_102958	12563	13159	+	597	15	0.0201978
27386_13	k141_102958	13149	14417	+	1269	35	0.0221714
27386_14	k141_102958	14511	15611	+	1101	26	0.0189834
27386_15	k141_102958	15670	16494	+	825	10	0.00974392
27387_1	k141_130350	1	690	-	690	7	0.00815524
27387_2	k141_130350	697	1050	-	354	1	0.00227083
27388_1	k141_51118	89	1438	-	1350	14	0.00833646
27389_1	k141_14930	1	2163	-	2163	126	0.0468276
27389_2	k141_14930	2366	6406	-	4041	178	0.0354094
27389_3	k141_14930	6563	8866	+	2304	144	0.0502421
27389_4	k141_14930	9037	11277	+	2241	92	0.0330015
27389_5	k141_14930	11278	12012	+	735	22	0.0240615
27389_6	k141_14930	12211	12789	+	579	21	0.029156
27389_7	k141_14930	12897	14177	+	1281	54	0.0338869
27389_8	k141_14930	14398	14964	+	567	36	0.0510396
27389_9	k141_14930	14984	16537	+	1554	99	0.051212
27389_10	k141_14930	16623	16973	+	351	16	0.0366438
27389_11	k141_14930	17020	19329	+	2310	129	0.0448916
27389_12	k141_14930	19503	20495	-	993	49	0.0396675
27389_13	k141_14930	20786	23164	+	2379	109	0.0368315
27389_14	k141_14930	23228	23719	+	492	28	0.0457489
27390_1	k141_174841	1	627	-	627	43	0.0551301
27390_2	k141_174841	884	2416	+	1533	61	0.0319871
27391_1	k141_76628	199	1362	+	1164	24	0.0165747
27392_1	k141_6684	3	1484	+	1482	62	0.0336303
27392_2	k141_6684	1497	3641	+	2145	170	0.0637102
27392_3	k141_6684	4046	4255	+	210	14	0.0535916
27392_4	k141_6684	4252	6288	-	2037	135	0.0532758
27392_5	k141_6684	6445	7707	-	1263	70	0.0445535
27392_6	k141_6684	7704	8315	-	612	44	0.0577948
27392_7	k141_6684	8453	9805	-	1353	88	0.0522844
27392_8	k141_6684	9839	11194	-	1356	83	0.0492046
27392_9	k141_6684	11169	11948	-	780	41	0.0422549
27392_10	k141_6684	12193	12861	-	669	30	0.0360481
27393_1	k141_112246	507	977	-	471	18	0.0307213
27393_2	k141_112246	1079	1294	-	216	4	0.0148865
27394_1	k141_102961	3	1034	-	1032	15	0.0116842
27395_1	k141_139178	1027	5166	+	4140	290	0.05631
27395_2	k141_139178	5206	5658	-	453	34	0.0603349
27395_3	k141_139178	5805	7052	-	1248	77	0.049598
27395_4	k141_139178	7081	7293	-	213	7	0.0264184
27395_5	k141_139178	7296	7451	-	156	2	0.0103061
27396_1	k141_112249	2	292	+	291	2	0.0055249
27396_2	k141_112249	282	1115	+	834	11	0.0106026
27396_3	k141_112249	1201	1509	-	309	1	0.00260153
27397_1	k141_51125	665	1279	-	615	31	0.0405204
27398_1	k141_130357	28	264	-	237	3	0.0101756
27398_2	k141_130357	428	742	+	315	14	0.0357277
27398_3	k141_130357	854	1000	-	147	4	0.0218741
27399_1	k141_166592	3	503	-	501	1	0.00160454
27399_2	k141_166592	803	1507	+	705	0	0
27400_1	k141_14936	1	1173	-	1173	103	0.0705873
27401_1	k141_120706	1	357	+	357	5	0.0112587
27401_2	k141_120706	404	1189	-	786	8	0.00818192
27401_3	k141_120706	1263	3212	-	1950	17	0.00700813
27402_1	k141_51126	3	446	-	444	6	0.0108632
27403_1	k141_68267	2	745	+	744	27	0.0291728
27403_2	k141_68267	859	1110	-	252	12	0.0382797
27403_3	k141_68267	1208	2974	-	1767	62	0.0282061
27403_4	k141_68267	3080	4390	+	1311	43	0.0263666
27404_1	k141_86043	1	1797	+	1797	48	0.0214724
27404_2	k141_86043	1767	2096	-	330	8	0.0194878
