# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_6_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_6/A10_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_6/A10_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_6/A10_2.bam	RPKG
31304_77	k141_139970	81847	83022	+	1176	22	0.0848066
31304_78	k141_139970	83159	84085	+	927	14	0.068464
31304_79	k141_139970	84160	84942	+	783	14	0.0810551
31304_80	k141_139970	84942	85844	+	903	10	0.0502026
31304_81	k141_139970	86025	88577	+	2553	36	0.0639243
31304_82	k141_139970	88574	90757	+	2184	45	0.0934059
31304_83	k141_139970	90943	91623	+	681	10	0.0665682
31304_84	k141_139970	91644	91796	+	153	0	0
31304_85	k141_139970	91827	92306	+	480	3	0.0283331
31304_86	k141_139970	92275	92667	+	393	4	0.0461404
31304_87	k141_139970	92668	94710	+	2043	49	0.108728
31304_88	k141_139970	94774	95265	+	492	12	0.110568
31304_89	k141_139970	95314	96339	+	1026	24	0.106042
31304_90	k141_139970	96333	96959	+	627	4	0.0289206
31304_91	k141_139970	96981	98255	+	1275	8	0.0284442
31304_92	k141_139970	98404	98775	+	372	8	0.0974903
31304_93	k141_139970	98796	101231	+	2436	34	0.0632726
31304_94	k141_139970	101288	101701	+	414	3	0.03285
31304_95	k141_139970	101701	103068	+	1368	20	0.0662763
31304_96	k141_139970	103098	103262	+	165	1	0.0274745
31304_97	k141_139970	103190	104371	-	1182	25	0.0958819
31305_1	k141_217117	3	89	+	87	0	0
31305_2	k141_217117	102	845	+	744	0	0
31305_3	k141_217117	883	1446	+	564	0	0
31306_1	k141_18214	3	869	+	867	3	0.0156862
31307_1	k141_172762	1	1290	-	1290	0	0
31308_1	k141_116201	1	1260	-	1260	0	0
31308_2	k141_116201	1270	2391	-	1122	0	0
31308_3	k141_116201	2458	2742	-	285	0	0
31308_4	k141_116201	2751	4022	-	1272	0	0
31308_5	k141_116201	4040	5179	-	1140	0	0
31308_6	k141_116201	5181	6380	-	1200	0	0
31308_7	k141_116201	6386	7273	-	888	0	0
31308_8	k141_116201	7263	7949	-	687	0	0
31308_9	k141_116201	7964	8896	-	933	0	0
31308_10	k141_116201	8896	9732	-	837	0	0
31308_11	k141_116201	9766	10866	-	1101	0	0
31308_12	k141_116201	10859	11428	-	570	0	0
31309_1	k141_184581	228	1025	-	798	0	0
31309_2	k141_184581	1310	2653	+	1344	0	0
31309_3	k141_184581	2662	3936	+	1275	1	0.00355553
31309_4	k141_184581	4037	5068	-	1032	0	0
31309_5	k141_184581	5185	5961	-	777	0	0
31309_6	k141_184581	6175	7311	+	1137	1	0.00398707
31309_7	k141_184581	7446	8792	-	1347	0	0
31309_8	k141_184581	8979	10409	-	1431	2	0.00633585
31310_1	k141_83783	56	1555	+	1500	3	0.00906659
31310_2	k141_83783	1557	3818	+	2262	0	0
31310_3	k141_83783	3930	4049	-	120	0	0
31311_1	k141_127739	2	847	-	846	0	0
31311_2	k141_127739	844	1242	-	399	0	0
31311_3	k141_127739	1366	1536	-	171	0	0
31311_4	k141_127739	1571	3760	-	2190	2	0.00414
31311_5	k141_127739	3786	4007	-	222	0	0
31311_6	k141_127739	4087	4302	-	216	0	0
31311_7	k141_127739	4707	5204	-	498	0	0
31312_1	k141_62504	2	1144	+	1143	0	0
31312_2	k141_62504	1536	4607	+	3072	0	0
31312_3	k141_62504	4636	6102	+	1467	0	0
31312_4	k141_62504	6152	8530	+	2379	0	0
31312_5	k141_62504	8557	8694	+	138	0	0
31313_1	k141_73461	79	963	-	885	4	0.0204895
31313_2	k141_73461	1006	1173	-	168	0	0
31314_1	k141_40489	1	411	-	411	1	0.0110299
31314_2	k141_40489	390	752	-	363	1	0.0124884
31314_3	k141_40489	1341	1736	-	396	0	0
31314_4	k141_40489	2019	2591	+	573	1	0.00791151
31314_5	k141_40489	2780	4030	+	1251	8	0.0289899
31315_1	k141_18221	123	1022	-	900	0	0
31315_2	k141_18221	1049	1399	-	351	0	0
31316_1	k141_139973	1	156	+	156	0	0
31316_2	k141_139973	281	1894	+	1614	0	0
31316_3	k141_139973	1934	2290	+	357	0	0
31316_4	k141_139973	2290	2766	+	477	0	0
31317_1	k141_7426	137	640	+	504	0	0
31317_2	k141_7426	640	1812	+	1173	1	0.0038647
31317_3	k141_7426	1815	2318	+	504	0	0
31317_4	k141_7426	2650	2958	+	309	0	0
31318_1	k141_73467	1	528	-	528	0	0
31318_2	k141_73467	530	973	-	444	0	0
31318_3	k141_73467	979	1272	-	294	0	0
31319_1	k141_172765	2	481	+	480	6	0.0566662
31319_2	k141_172765	599	1543	+	945	6	0.0287828
31319_3	k141_172765	1655	2929	-	1275	7	0.0248887
31319_4	k141_172765	2985	3917	-	933	9	0.0437296
31320_1	k141_116202	1	117	+	117	0	0
31320_2	k141_116202	196	1086	+	891	4	0.0203515
31320_3	k141_116202	1129	2136	+	1008	6	0.0269839
31320_4	k141_116202	2192	3232	-	1041	0	0
31320_5	k141_116202	3435	4034	+	600	2	0.015111
31321_1	k141_7428	2	1036	+	1035	0	0
31322_1	k141_150164	3	245	+	243	0	0
31322_2	k141_150164	247	987	+	741	0	0
31322_3	k141_150164	1037	1342	-	306	0	0
31322_4	k141_150164	1503	4301	+	2799	0	0
31322_5	k141_150164	4313	4627	+	315	0	0
31322_6	k141_150164	4646	4966	+	321	0	0
31323_1	k141_73469	1	2145	+	2145	3	0.00634028
31324_1	k141_139980	3	113	+	111	0	0
31324_2	k141_139980	88	1197	+	1110	0	0
31324_3	k141_139980	1298	2140	+	843	0	0
31325_1	k141_40490	490	1923	+	1434	0	0
31325_2	k141_40490	2017	3570	+	1554	0	0
31325_3	k141_40490	3614	3868	+	255	0	0
31325_4	k141_40490	3877	4749	+	873	0	0
31326_1	k141_217123	96	1121	+	1026	0	0
31326_2	k141_217123	1180	2190	+	1011	0	0
31326_3	k141_217123	2204	3382	+	1179	0	0
31326_4	k141_217123	3384	4154	+	771	0	0
31326_5	k141_217123	4168	4971	+	804	0	0
31327_1	k141_7433	3	446	+	444	0	0
31327_2	k141_7433	459	1016	+	558	0	0
31328_1	k141_40491	1	1152	-	1152	1	0.00393515
31329_1	k141_127748	442	675	+	234	0	0
31329_2	k141_127748	1079	2575	+	1497	0	0
31329_3	k141_127748	2657	4051	+	1395	0	0
31329_4	k141_127748	4093	4431	+	339	0	0
31330_1	k141_40492	3	1244	-	1242	0	0
31331_1	k141_62523	2	760	-	759	0	0
31331_2	k141_62523	788	1102	-	315	0	0
31331_3	k141_62523	1252	1878	-	627	0	0
31332_1	k141_116207	1	1155	-	1155	2	0.00784987
31332_2	k141_116207	1236	1382	-	147	1	0.0308388
31332_3	k141_116207	1437	1832	-	396	4	0.0457909
31332_4	k141_116207	1939	2271	-	333	2	0.027227
31333_1	k141_206470	1	543	+	543	0	0
31333_2	k141_206470	694	2187	+	1494	3	0.00910301
31333_3	k141_206470	2168	2950	-	783	4	0.0231586
31333_4	k141_206470	2964	3593	-	630	1	0.00719571
31333_5	k141_206470	3791	4987	+	1197	3	0.0113616
31333_6	k141_206470	5123	6211	+	1089	1	0.00416281
31333_7	k141_206470	6335	7795	-	1461	2	0.00620575
31333_8	k141_206470	7931	9082	+	1152	0	0
31333_9	k141_206470	9187	9519	-	333	0	0
31333_10	k141_206470	9533	10321	-	789	0	0
31333_11	k141_206470	10505	11911	+	1407	0	0
31333_12	k141_206470	12118	13140	+	1023	2	0.00886275
31333_13	k141_206470	13254	13505	+	252	0	0
31333_14	k141_206470	13595	13969	+	375	0	0
31333_15	k141_206470	14130	14303	+	174	0	0
31334_1	k141_73473	1	1014	-	1014	0	0
31334_2	k141_73473	1234	2547	-	1314	0	0
31335_1	k141_172778	1	456	-	456	2	0.0198829
31335_2	k141_172778	593	1411	+	819	20	0.110703
31336_1	k141_18222	3	977	-	975	1	0.00464954
31336_2	k141_18222	1114	2328	-	1215	0	0
31336_3	k141_18222	2332	3516	-	1185	0	0
31336_4	k141_18222	3802	4221	-	420	0	0
31336_5	k141_18222	4232	4534	-	303	0	0
31336_6	k141_18222	4551	5087	-	537	1	0.00844189
31336_7	k141_18222	5292	6575	-	1284	0	0
31336_8	k141_18222	6748	8148	+	1401	1	0.00323576
31336_9	k141_18222	8207	8365	+	159	0	0
31337_1	k141_139986	3	428	-	426	0	0
31337_2	k141_139986	425	1021	-	597	0	0
31337_3	k141_139986	1405	2100	-	696	0	0
31338_1	k141_73474	2	490	+	489	1	0.00927055
31338_2	k141_73474	492	1076	+	585	0	0
31339_1	k141_184583	1	1116	+	1116	24	0.0974903
31339_2	k141_184583	1237	2001	-	765	34	0.20148
31339_3	k141_184583	2168	3016	+	849	18	0.0961123
31339_4	k141_184583	3026	3544	+	519	12	0.104816
31339_5	k141_184583	3654	4568	+	915	29	0.143678
31339_6	k141_184583	4694	6043	+	1350	23	0.077234
31339_7	k141_184583	6066	6551	-	486	11	0.102605
31339_8	k141_184583	6644	6802	+	159	3	0.0855339
31340_1	k141_116208	2	904	+	903	0	0
31340_2	k141_116208	905	1696	+	792	0	0
31341_1	k141_217133	3	1523	+	1521	0	0
31342_1	k141_40498	3	314	+	312	0	0
31342_2	k141_40498	332	1297	-	966	1	0.00469285
31343_1	k141_62530	418	1326	+	909	0	0
31344_1	k141_73475	2	172	+	171	0	0
31344_2	k141_73475	162	1193	+	1032	0	0
31344_3	k141_73475	1237	1815	+	579	0	0
31345_1	k141_18226	2	1153	+	1152	0	0
31346_1	k141_94963	2	103	+	102	1	0.0444441
31346_2	k141_94963	282	1217	+	936	11	0.0532759
31346_3	k141_94963	1754	1969	-	216	3	0.0629625
31346_4	k141_94963	2089	3747	+	1659	32	0.0874415
31346_5	k141_94963	3744	5615	+	1872	38	0.0920221
31346_6	k141_94963	5615	6112	+	498	11	0.100133
31346_7	k141_94963	6181	7182	+	1002	14	0.0633395
31346_8	k141_94963	7681	8763	+	1083	17	0.0711598
31346_9	k141_94963	9036	10190	+	1155	30	0.117748
31346_10	k141_94963	10328	10930	+	603	11	0.082697
31346_11	k141_94963	10934	13207	+	2274	40	0.0797414
31346_12	k141_94963	13354	14208	+	855	19	0.10074
31346_13	k141_94963	14341	14832	+	492	8	0.0737122
31346_14	k141_94963	14997	15215	+	219	7	0.1449
31346_15	k141_94963	15394	16371	+	978	26	0.120517
31346_16	k141_94963	16374	17306	+	933	19	0.092318
31346_17	k141_94963	17310	18074	+	765	21	0.124443
31346_18	k141_94963	18071	19348	+	1278	27	0.0957739
31346_19	k141_94963	19348	19815	+	468	15	0.145298
31346_20	k141_94963	19815	22082	+	2268	64	0.127924
31346_21	k141_94963	22214	22498	+	285	6	0.0954378
31346_22	k141_94963	23266	24693	-	1428	34	0.107936
31346_23	k141_94963	25015	25860	-	846	17	0.0910946
31346_24	k141_94963	25971	28064	-	2094	68	0.147213
31346_25	k141_94963	28250	29242	-	993	35	0.159784
31346_26	k141_94963	29653	30570	+	918	37	0.182715
31346_27	k141_94963	31022	33610	+	2589	61	0.10681
31346_28	k141_94963	33610	35799	+	2190	44	0.0910799
31346_29	k141_94963	35908	36435	-	528	17	0.145958
31346_30	k141_94963	36764	38041	+	1278	26	0.0922267
31346_31	k141_94963	38042	38815	+	774	29	0.169852
31346_32	k141_94963	39073	39615	-	543	9	0.0751375
31346_33	k141_94963	39684	40208	-	525	9	0.0777137
31346_34	k141_94963	40223	40615	-	393	7	0.0807458
31346_35	k141_94963	40865	41485	-	621	9	0.0657
31346_36	k141_94963	41482	42930	-	1449	23	0.0719571
31346_37	k141_94963	42927	44690	-	1764	25	0.0642474
31346_38	k141_94963	44969	46321	+	1353	14	0.0469077
31346_39	k141_94963	46484	47755	+	1272	19	0.0677143
31346_40	k141_94963	48052	48978	-	927	17	0.0831349
31346_41	k141_94963	49071	49346	+	276	2	0.03285
31346_42	k141_94963	49513	51198	+	1686	5	0.0134439
31346_43	k141_94963	51402	51719	+	318	4	0.0570226
31346_44	k141_94963	51903	53468	+	1566	20	0.0578965
31346_45	k141_94963	53547	55028	+	1482	20	0.0611781
31346_46	k141_94963	55000	55242	+	243	3	0.0559666
31346_47	k141_94963	55246	55578	-	333	4	0.054454
31346_48	k141_94963	55656	56081	-	426	5	0.0532077
31346_49	k141_94963	56230	56913	+	684	11	0.0729039
31346_50	k141_94963	56964	57692	-	729	15	0.0932777
31346_51	k141_94963	57692	58330	-	639	4	0.0283774
31346_52	k141_94963	58383	59099	-	717	15	0.0948389
31346_53	k141_94963	59188	59583	+	396	1	0.0114477
31346_54	k141_94963	59600	59827	-	228	0	0
31346_55	k141_94963	59820	61280	-	1461	17	0.0527488
31346_56	k141_94963	61277	61555	-	279	0	0
31346_57	k141_94963	61575	61751	-	177	1	0.0256118
31346_58	k141_94963	61769	62383	-	615	6	0.0442273
31346_59	k141_94963	62427	63581	-	1155	15	0.058874
31346_60	k141_94963	63598	64191	-	594	2	0.0152636
31346_61	k141_94963	64391	66532	+	2142	38	0.0804226
31346_62	k141_94963	66558	66794	+	237	6	0.114767
31346_63	k141_94963	67049	68596	-	1548	24	0.0702837
31346_64	k141_94963	68819	69616	-	798	17	0.096574
31346_65	k141_94963	70031	71428	+	1398	24	0.0778248
31346_66	k141_94963	71600	75085	-	3486	108	0.140446
31346_67	k141_94963	75242	76873	-	1632	43	0.119443
31346_68	k141_94963	76834	77292	-	459	15	0.148147
31346_69	k141_94963	77399	77989	+	591	24	0.184093
31346_70	k141_94963	78083	79240	+	1158	15	0.0587215
31346_71	k141_94963	79917	80657	+	741	11	0.0672959
31346_72	k141_94963	80753	81172	-	420	19	0.205078
31346_73	k141_94963	81497	81940	+	444	22	0.224623
31346_74	k141_94963	81897	82421	+	525	14	0.120888
31346_75	k141_94963	82696	83091	+	396	13	0.14882
31346_76	k141_94963	83151	83369	+	219	8	0.1656
31346_77	k141_94963	83612	85528	+	1917	48	0.11351
31346_78	k141_94963	85655	86215	+	561	12	0.0969689
31346_79	k141_94963	86366	87946	+	1581	34	0.0974903
31346_80	k141_94963	87965	88963	+	999	17	0.0771432
31346_81	k141_94963	88964	89509	+	546	6	0.0498165
31346_82	k141_94963	89509	90387	+	879	18	0.092832
31346_83	k141_94963	90522	92306	+	1785	31	0.0787295
31346_84	k141_94963	92406	92732	+	327	9	0.12477
31346_85	k141_94963	93120	94073	-	954	25	0.118797
31346_86	k141_94963	94261	95208	+	948	23	0.109985
31346_87	k141_94963	95325	96137	+	813	13	0.0724882
31346_88	k141_94963	97469	98356	+	888	8	0.0408405
31346_89	k141_94963	98398	98646	+	249	3	0.054618
31346_90	k141_94963	99018	101693	+	2676	26	0.0440455
31346_91	k141_94963	101690	105217	+	3528	43	0.0552528
31346_92	k141_94963	105278	106576	+	1299	17	0.0593272
31346_93	k141_94963	106619	107254	+	636	4	0.0285113
31346_94	k141_94963	107274	108548	+	1275	18	0.0639995
31346_95	k141_94963	108608	111238	+	2631	40	0.0689213
31346_96	k141_94963	111268	111711	+	444	9	0.0918912
31346_97	k141_94963	111701	112864	+	1164	33	0.128521
31346_98	k141_94963	112882	113406	+	525	3	0.0259046
31346_99	k141_94963	113385	114212	+	828	17	0.0930749
31346_100	k141_94963	114308	115480	+	1173	15	0.0579706
31346_101	k141_94963	115510	116076	+	567	7	0.0559666
31346_102	k141_94963	116080	117177	+	1098	14	0.0578016
31346_103	k141_94963	117255	118364	+	1110	25	0.102101
31346_104	k141_94963	118424	118984	+	561	8	0.064646
31346_105	k141_94963	119114	121000	+	1887	34	0.081681
31346_106	k141_94963	121001	122350	+	1350	25	0.08395
31346_107	k141_94963	122352	122696	+	345	2	0.02628
31346_108	k141_94963	122699	123133	+	435	9	0.0937924
31346_109	k141_94963	123139	123375	+	237	5	0.0956392
31346_110	k141_94963	123389	125266	+	1878	27	0.0651752
31346_111	k141_94963	125297	126061	+	765	5	0.0296294
31346_112	k141_94963	126061	127371	+	1311	30	0.103737
31346_113	k141_94963	127619	129301	-	1683	26	0.0700331
31346_114	k141_94963	129692	130951	+	1260	43	0.154708
31346_115	k141_94963	131008	132621	-	1614	36	0.101114
31346_116	k141_94963	132935	135529	+	2595	55	0.0960814
31346_117	k141_94963	135504	137447	+	1944	35	0.081618
31346_118	k141_94963	137646	138221	-	576	14	0.110184
31346_119	k141_94963	138232	139614	-	1383	25	0.0819468
31346_120	k141_94963	139679	140272	-	594	23	0.175532
31346_121	k141_94963	141035	143224	+	2190	58	0.12006
31346_122	k141_94963	143413	143925	-	513	18	0.159063
31346_123	k141_94963	144071	144763	-	693	12	0.0784987
31346_124	k141_94963	144874	145296	-	423	9	0.0964531
31346_125	k141_94963	145442	146392	-	951	32	0.15254
31346_126	k141_94963	146788	147765	+	978	21	0.0973407
31346_127	k141_94963	147853	148590	-	738	11	0.0675695
31346_128	k141_94963	148803	149309	+	507	9	0.0804727
31346_129	k141_94963	149568	150452	-	885	18	0.0922027
31346_130	k141_94963	150811	151317	-	507	25	0.223535
31346_131	k141_94963	151443	152003	-	561	10	0.0808074
31346_132	k141_94963	152041	152403	+	363	2	0.0249768
31346_133	k141_94963	152230	152637	-	408	8	0.0888882
31346_134	k141_94963	153816	154328	-	513	10	0.0883684
31346_135	k141_94963	154540	155355	+	816	10	0.0555551
31346_136	k141_94963	155294	155539	+	246	1	0.018428
31346_137	k141_94963	155630	158143	+	2514	57	0.102784
31346_138	k141_94963	158417	159904	+	1488	30	0.0913971
31346_139	k141_94963	160167	160721	-	555	4	0.0326724
31346_140	k141_94963	160875	161675	+	801	12	0.0679146
31346_141	k141_94963	161675	162148	+	474	10	0.0956392
31346_142	k141_94963	162141	164432	+	2292	41	0.081093
31346_143	k141_94963	164372	165106	+	735	11	0.0678453
31346_144	k141_94963	165094	165894	+	801	10	0.0565955
31346_145	k141_94963	165909	166919	+	1011	21	0.0941634
31346_146	k141_94963	167026	167514	+	489	18	0.16687
31346_147	k141_94963	167769	168209	+	441	17	0.174753
31346_148	k141_94963	168255	168671	+	417	13	0.141326
31346_149	k141_94963	168975	170135	+	1161	29	0.113235
31346_150	k141_94963	170596	171375	-	780	16	0.0929907
31346_151	k141_94963	171368	172369	-	1002	23	0.104058
31346_152	k141_94963	172427	173428	-	1002	23	0.104058
31346_153	k141_94963	173544	174548	-	1005	40	0.18043
31346_154	k141_94963	174745	175491	-	747	28	0.169923
31346_155	k141_94963	176873	177502	+	630	22	0.158306
31346_156	k141_94963	177489	177728	+	240	11	0.207776
31347_1	k141_40500	317	1024	+	708	0	0
31348_1	k141_7437	181	513	+	333	0	0
31348_2	k141_7437	799	1596	-	798	7	0.0397658
31348_3	k141_7437	1673	2467	-	795	10	0.0570226
31348_4	k141_7437	2805	5105	+	2301	15	0.0295521
31349_1	k141_172785	1	84	+	84	0	0
31349_2	k141_172785	240	674	+	435	8	0.083371
31349_3	k141_172785	771	1652	+	882	30	0.154194
31350_1	k141_127762	157	408	-	252	0	0
31350_2	k141_127762	613	1155	+	543	0	0
31351_1	k141_161998	1867	2805	+	939	5	0.024139
31351_2	k141_161998	2836	3951	+	1116	2	0.00812419
31351_3	k141_161998	3996	5480	+	1485	7	0.0213691
31351_4	k141_161998	5490	6599	+	1110	8	0.0326724
31351_5	k141_161998	6607	7713	+	1107	3	0.0122854
31351_6	k141_161998	7754	8905	+	1152	8	0.0314812
31351_7	k141_161998	8983	9987	+	1005	4	0.018043
31351_8	k141_161998	10024	11154	+	1131	6	0.0240493
31351_9	k141_161998	11171	12190	+	1020	11	0.0488885
31351_10	k141_161998	12180	13631	+	1452	12	0.0374653
31351_11	k141_161998	13647	14624	+	978	7	0.0324469
31351_12	k141_161998	14842	15744	+	903	16	0.0803242
31351_13	k141_161998	15744	15884	+	141	6	0.192906
31351_14	k141_161998	15993	16916	+	924	13	0.0637802
31351_15	k141_161998	16913	17530	+	618	13	0.0953606
31352_1	k141_139988	1	1149	-	1149	0	0
31352_2	k141_139988	1381	2277	+	897	0	0
31352_3	k141_139988	2267	3718	+	1452	0	0
31352_4	k141_139988	3730	4059	+	330	0	0
31353_1	k141_217137	2	367	+	366	0	0
31353_2	k141_217137	387	1961	+	1575	2	0.00575657
31354_1	k141_73478	142	1212	-	1071	3	0.0126983
31355_1	k141_7438	3	476	+	474	1	0.00956392
31355_2	k141_7438	559	1068	-	510	0	0
31355_3	k141_7438	1081	1257	-	177	0	0
31356_1	k141_83792	91	621	-	531	21	0.179283
31356_2	k141_83792	809	2173	-	1365	63	0.209229
31356_3	k141_83792	2597	4762	+	2166	108	0.226037
31356_4	k141_83792	4762	9207	+	4446	174	0.177416
31356_5	k141_83792	9381	11489	-	2109	76	0.163362
31356_6	k141_83792	11482	11979	-	498	15	0.136545
31357_1	k141_127764	2	1249	+	1248	10	0.0363245
31358_1	k141_40506	2	418	-	417	0	0
31358_2	k141_40506	791	1222	-	432	0	0
31359_1	k141_18232	203	778	-	576	0	0
31359_2	k141_18232	750	1496	-	747	0	0
31359_3	k141_18232	1508	1732	-	225	0	0
31359_4	k141_18232	1900	2043	-	144	0	0
31360_1	k141_139990	2	811	+	810	0	0
31360_2	k141_139990	820	1311	-	492	0	0
31361_1	k141_116215	1205	1594	+	390	0	0
31362_1	k141_162004	3	506	+	504	1	0.00899464
31362_2	k141_162004	641	1132	+	492	0	0
31363_1	k141_172792	265	1152	-	888	2	0.0102101
31364_1	k141_162006	1	465	-	465	0	0
31364_2	k141_162006	482	1093	-	612	0	0
31365_1	k141_73484	1	1386	+	1386	3	0.00981233
31366_1	k141_18238	2	1408	+	1407	0	0
31367_1	k141_83793	343	900	+	558	13	0.105614
31367_2	k141_83793	1007	1672	+	666	11	0.0748743
31367_3	k141_83793	1852	3222	+	1371	25	0.0826641
31368_1	k141_172793	2	259	+	258	0	0
31368_2	k141_172793	264	884	+	621	5	0.0365
31368_3	k141_172793	897	1487	+	591	5	0.0383528
31368_4	k141_172793	1501	2340	+	840	9	0.048571
31368_5	k141_172793	2354	2440	+	87	0	0
31369_1	k141_139996	2	349	+	348	2	0.0260534
31369_2	k141_139996	494	769	+	276	4	0.0657
31370_1	k141_18239	1	537	+	537	0	0
31370_2	k141_18239	628	1128	-	501	2	0.018097
31371_1	k141_40512	2	1384	+	1383	3	0.00983362
31371_2	k141_40512	1418	2620	+	1203	0	0
31372_1	k141_172794	2	334	-	333	0	0
31372_2	k141_172794	575	1078	+	504	0	0
31373_1	k141_116218	2	286	+	285	3	0.0477189
31373_2	k141_116218	358	864	+	507	1	0.00894142
31373_3	k141_116218	861	1244	+	384	0	0
31373_4	k141_116218	1325	1795	+	471	0	0
31373_5	k141_116218	1841	2374	+	534	1	0.00848932
31373_6	k141_116218	2507	2779	+	273	1	0.0166055
31373_7	k141_116218	2721	2879	+	159	0	0
31374_1	k141_7442	168	740	+	573	2	0.015823
31374_2	k141_7442	890	2779	-	1890	2	0.00479714
31374_3	k141_7442	2803	3882	-	1080	0	0
31374_4	k141_7442	3872	4612	-	741	2	0.0122356
31375_1	k141_27656	312	902	-	591	4	0.0306822
31375_2	k141_27656	933	1859	-	927	1	0.00489029
31375_3	k141_27656	1856	2722	-	867	10	0.0522872
31375_4	k141_27656	3266	4969	-	1704	8	0.0212831
31375_5	k141_27656	4969	8010	-	3042	14	0.0208633
31375_6	k141_27656	8331	8876	+	546	1	0.00830274
31375_7	k141_27656	8848	9426	-	579	6	0.0469772
31375_8	k141_27656	9579	9815	+	237	1	0.0191278
31375_9	k141_27656	9834	11099	+	1266	6	0.0214848
31375_10	k141_27656	11102	12028	+	927	8	0.0391223
31375_11	k141_27656	12173	13726	-	1554	14	0.0408405
31375_12	k141_27656	13745	15820	-	2076	12	0.026204
31375_13	k141_27656	15827	17212	-	1386	16	0.0523324
31375_14	k141_27656	17216	18652	-	1437	6	0.0189282
31375_15	k141_27656	18797	19576	-	780	3	0.0174358
31375_16	k141_27656	19858	21906	-	2049	6	0.0132747
31375_17	k141_27656	21919	25086	-	3168	19	0.0271883
31375_18	k141_27656	25270	29343	+	4074	25	0.0278185
31375_19	k141_27656	29353	30363	-	1011	9	0.0403558
31375_20	k141_27656	30511	32016	+	1506	13	0.039132
31375_21	k141_27656	32021	33943	+	1923	9	0.0212167
31375_22	k141_27656	33940	34749	+	810	12	0.06716
31375_23	k141_27656	34838	35659	-	822	8	0.0441197
31375_24	k141_27656	35859	38282	+	2424	8	0.0149614
31375_25	k141_27656	38398	38973	-	576	4	0.0314812
31375_26	k141_27656	39024	40319	-	1296	10	0.0349791
31375_27	k141_27656	40321	41985	-	1665	21	0.0571767
31375_28	k141_27656	41978	43468	-	1491	14	0.0425662
31375_29	k141_27656	43461	47315	-	3855	27	0.0317507
31375_30	k141_27656	47308	48501	-	1194	7	0.0265771
31376_1	k141_73491	24	1064	+	1041	0	0
31376_2	k141_73491	1111	1431	-	321	0	0
31377_1	k141_116219	2	1201	+	1200	0	0
31378_1	k141_18243	1	375	+	375	0	0
31378_2	k141_18243	578	1495	+	918	2	0.00987646
31379_1	k141_140003	1	114	-	114	0	0
31379_2	k141_140003	255	1046	-	792	0	0
31379_3	k141_140003	1149	1316	-	168	0	0
31380_1	k141_162014	189	395	+	207	0	0
31380_2	k141_162014	400	1320	+	921	0	0
31381_1	k141_172799	2	1294	+	1293	2	0.00701206
31382_1	k141_73495	2	469	-	468	0	0
31382_2	k141_73495	499	1380	-	882	0	0
31383_1	k141_27659	1	1386	-	1386	22	0.0719571
31384_1	k141_116223	3	1100	-	1098	0	0
31385_1	k141_206505	1	228	+	228	0	0
31385_2	k141_206505	285	1097	+	813	0	0
31385_3	k141_206505	1247	2341	+	1095	2	0.00828
31385_4	k141_206505	2396	2896	-	501	0	0
31385_5	k141_206505	3371	3958	+	588	0	0
31385_6	k141_206505	4028	4315	+	288	0	0
31385_7	k141_206505	4530	4772	+	243	0	0
31385_8	k141_206505	4872	4964	+	93	0	0
31386_1	k141_73497	15	632	-	618	0	0
31386_2	k141_73497	739	1032	-	294	0	0
31387_1	k141_162015	2	64	-	63	0	0
31387_2	k141_162015	383	1216	+	834	0	0
31387_3	k141_162015	1218	2615	+	1398	0	0
31387_4	k141_162015	2644	3330	+	687	0	0
31388_1	k141_40522	3	1025	+	1023	0	0
31388_2	k141_40522	1065	2471	-	1407	0	0
31389_1	k141_116224	253	1215	-	963	0	0
31390_1	k141_184588	2	337	+	336	0	0
31390_2	k141_184588	341	877	+	537	0	0
31390_3	k141_184588	879	989	+	111	0	0
31390_4	k141_184588	994	1101	+	108	0	0
31390_5	k141_184588	1164	2375	+	1212	0	0
31390_6	k141_184588	2655	3920	+	1266	0	0
31390_7	k141_184588	3990	4481	+	492	1	0.00921402
31390_8	k141_184588	4483	5892	+	1410	1	0.0032151
31390_9	k141_184588	5877	6302	+	426	0	0
31390_10	k141_184588	6304	7038	+	735	2	0.0123355
31390_11	k141_184588	7069	7662	+	594	0	0
31390_12	k141_184588	7737	8114	+	378	0	0
31391_1	k141_83806	28	783	-	756	0	0
31391_2	k141_83806	785	1528	-	744	0	0
31391_3	k141_83806	1525	1761	-	237	0	0
31391_4	k141_83806	1786	2412	-	627	0	0
31391_5	k141_83806	2425	2634	-	210	0	0
31392_1	k141_83807	2	811	+	810	0	0
31392_2	k141_83807	919	999	+	81	0	0
31393_1	k141_206508	1	330	+	330	0	0
31393_2	k141_206508	398	1105	+	708	0	0
31394_1	k141_172802	1	1440	+	1440	0	0
31394_2	k141_172802	1496	1825	+	330	0	0
31394_3	k141_172802	2081	3286	+	1206	0	0
31394_4	k141_172802	3401	3988	+	588	0	0
