# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_6_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_6/A6_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_6/A6_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_6/A6_2.bam	RPKG
44257_23	k141_31011	32794	33483	-	690	7	0.00763359
44257_24	k141_31011	33731	34384	+	654	0	0
44257_25	k141_31011	34568	35140	+	573	0	0
44257_26	k141_31011	35184	35336	+	153	1	0.004918
44258_1	k141_198539	545	1444	+	900	14	0.0117048
44258_2	k141_198539	1459	1800	+	342	0	0
44258_3	k141_198539	1823	2323	+	501	1	0.0015019
44259_1	k141_131047	3	209	+	207	3	0.0109051
44259_2	k141_131047	386	688	-	303	17	0.0422169
44259_3	k141_131047	685	978	-	294	23	0.0588655
44259_4	k141_131047	1186	2022	+	837	81	0.0728182
44260_1	k141_152784	1	1638	+	1638	48	0.0220499
44261_1	k141_198545	3	161	-	159	0	0
44261_2	k141_198545	214	657	-	444	7	0.011863
44261_3	k141_198545	681	1238	-	558	3	0.00404545
44262_1	k141_108740	2	1084	+	1083	4	0.00277915
44262_2	k141_108740	1100	2617	+	1518	3	0.00148706
44262_3	k141_108740	2753	3550	-	798	6	0.00565755
44263_1	k141_188016	195	2228	-	2034	146	0.054011
44263_2	k141_188016	2839	5178	+	2340	9	0.00289405
44263_3	k141_188016	5175	6791	+	1617	9	0.00418806
44263_4	k141_188016	7703	7840	+	138	0	0
44264_1	k141_176772	3	845	-	843	36	0.0321333
44264_2	k141_176772	861	1553	-	693	29	0.031488
44264_3	k141_176772	1556	2131	-	576	46	0.0600918
44264_4	k141_176772	2258	3445	-	1188	29	0.018368
44264_5	k141_176772	3445	4629	-	1185	44	0.0279392
44264_6	k141_176772	4622	5521	-	900	29	0.0242457
44264_7	k141_176772	5537	6760	-	1224	43	0.0264343
44265_1	k141_97958	3	185	+	183	0	0
44265_2	k141_97958	296	1042	+	747	1	0.0010073
44265_3	k141_97958	1071	2123	+	1053	7	0.00500207
44265_4	k141_97958	2180	6112	-	3933	5	0.000956591
44265_5	k141_97958	6191	7621	+	1431	11	0.00578407
44265_6	k141_97958	7631	8380	+	750	2	0.00200654
44265_7	k141_97958	8505	9395	+	891	3	0.00253352
44265_8	k141_97958	9437	9547	+	111	0	0
44266_1	k141_87518	3	1016	-	1014	0	0
44266_2	k141_87518	1357	2625	+	1269	0	0
44266_3	k141_87518	2627	3112	+	486	0	0
44266_4	k141_87518	3582	3815	+	234	0	0
44266_5	k141_87518	3890	4747	+	858	0	0
44266_6	k141_87518	5217	5489	-	273	2	0.00551249
44266_7	k141_87518	5989	6438	+	450	0	0
44266_8	k141_87518	6479	6949	-	471	0	0
44266_9	k141_87518	7044	7334	+	291	0	0
44266_10	k141_87518	7344	7928	-	585	0	0
44266_11	k141_87518	7988	11122	-	3135	0	0
44266_12	k141_87518	11145	12428	-	1284	0	0
44266_13	k141_87518	12425	13993	-	1569	0	0
44266_14	k141_87518	14149	14460	-	312	0	0
44266_15	k141_87518	14460	14792	-	333	0	0
44266_16	k141_87518	15056	16768	+	1713	0	0
44266_17	k141_87518	17056	17904	+	849	0	0
44266_18	k141_87518	18152	19438	+	1287	6	0.00350795
44266_19	k141_87518	20304	20729	-	426	1	0.00176632
44266_20	k141_87518	20747	22669	-	1923	0	0
44266_21	k141_87518	22738	23757	-	1020	4	0.0029508
44266_22	k141_87518	24040	25515	+	1476	3	0.00152938
44266_23	k141_87518	25814	26068	+	255	0	0
44266_24	k141_87518	26264	26515	+	252	0	0
44266_25	k141_87518	26512	26928	+	417	1	0.00180445
44266_26	k141_87518	27026	28015	+	990	0	0
44266_27	k141_87518	28033	28338	+	306	0	0
44266_28	k141_87518	28349	29326	+	978	2	0.00153876
44266_29	k141_87518	29331	30902	+	1572	0	0
44266_30	k141_87518	31580	33106	-	1527	6	0.0029566
44266_31	k141_87518	33131	33484	-	354	0	0
44266_32	k141_87518	33638	34597	-	960	0	0
44266_33	k141_87518	34643	36232	-	1590	0	0
44266_34	k141_87518	36229	37893	-	1665	0	0
44266_35	k141_87518	37981	38763	-	783	0	0
44266_36	k141_87518	39286	39837	-	552	0	0
44266_37	k141_87518	40465	40587	+	123	0	0
44266_38	k141_87518	40883	41512	+	630	0	0
44266_39	k141_87518	41505	42512	+	1008	0	0
44266_40	k141_87518	42667	43011	+	345	0	0
44266_41	k141_87518	43203	43421	+	219	0	0
44266_42	k141_87518	43451	44638	+	1188	0	0
44266_43	k141_87518	44671	44841	+	171	3	0.013201
44266_44	k141_87518	44894	45166	+	273	0	0
44266_45	k141_87518	46054	47061	+	1008	0	0
44266_46	k141_87518	47207	47851	+	645	0	0
44266_47	k141_87518	47848	49155	+	1308	3	0.00172581
44266_48	k141_87518	49223	50233	+	1011	0	0
44266_49	k141_87518	50327	51301	-	975	0	0
44266_50	k141_87518	51470	52417	-	948	5	0.00396864
44266_51	k141_87518	53051	53473	+	423	3	0.00533656
44266_52	k141_87518	53851	54027	-	177	3	0.0127535
44266_53	k141_87518	54449	57211	-	2763	3	0.000816997
44266_54	k141_87518	57350	58612	-	1263	0	0
44267_1	k141_108748	2	142	+	141	0	0
44267_2	k141_108748	278	811	+	534	2	0.00281818
44267_3	k141_108748	965	1171	+	207	42	0.152672
44268_1	k141_198555	2	148	-	147	0	0
44268_2	k141_198555	141	1115	-	975	11	0.00848923
44269_1	k141_119599	1	717	+	717	1	0.00104945
44269_2	k141_119599	939	1103	+	165	0	0
44270_1	k141_131055	3	467	-	465	0	0
44270_2	k141_131055	468	1214	-	747	8	0.00805841
44270_3	k141_131055	1269	2387	-	1119	9	0.00605191
44270_4	k141_131055	2417	3358	-	942	8	0.00639027
44270_5	k141_131055	3481	4194	-	714	0	0
44270_6	k141_131055	4425	5426	-	1002	3	0.00225286
44271_1	k141_188024	2	406	+	405	1	0.00185791
44271_2	k141_188024	411	989	+	579	10	0.0129958
44271_3	k141_188024	999	1271	+	273	5	0.0137812
44271_4	k141_188024	1328	2377	-	1050	7	0.00501636
44272_1	k141_131056	3	905	-	903	10	0.00833283
44273_1	k141_198561	2	337	+	336	18	0.0403101
44273_2	k141_198561	419	1189	+	771	29	0.0283024
44274_1	k141_119601	2	2026	+	2025	21	0.00780323
44275_1	k141_210106	829	3462	+	2634	81	0.0231393
44275_2	k141_210106	3645	4076	+	432	13	0.0226433
44275_3	k141_210106	4073	4504	+	432	10	0.0174179
44275_4	k141_210106	4519	4974	+	456	18	0.0297021
44275_5	k141_210106	4977	5996	+	1020	46	0.0339342
44275_6	k141_210106	6758	7921	-	1164	43	0.0277969
44275_7	k141_210106	8156	8866	+	711	19	0.0201078
44275_8	k141_210106	8866	9189	+	324	0	0
44275_9	k141_210106	9201	10133	+	933	32	0.0258076
44276_1	k141_188026	1	1074	-	1074	0	0
44277_1	k141_97959	2	76	-	75	0	0
44277_2	k141_97959	196	1338	+	1143	15	0.00987473
44277_3	k141_97959	1397	1813	+	417	2	0.00360889
44277_4	k141_97959	1830	2237	+	408	6	0.0110655
44277_5	k141_97959	2300	3211	-	912	10	0.0082506
44277_6	k141_97959	3252	3905	-	654	6	0.00690325
44278_1	k141_152794	1	3105	+	3105	0	0
44278_2	k141_152794	3095	6748	+	3654	0	0
44279_1	k141_198569	1	288	-	288	4	0.0104508
44279_2	k141_198569	317	637	-	321	4	0.00937638
44279_3	k141_198569	642	1004	-	363	4	0.00829151
44280_1	k141_152796	1	1440	+	1440	44	0.0229917
44281_1	k141_97964	3	578	+	576	0	0
44281_2	k141_97964	687	1130	-	444	0	0
44282_1	k141_152799	1	177	-	177	2	0.00850231
44282_2	k141_152799	210	782	-	573	8	0.0105055
44282_3	k141_152799	810	1016	-	207	0	0
44283_1	k141_176780	257	1729	-	1473	109	0.0556806
44283_2	k141_176780	2081	3067	-	987	52	0.039643
44283_3	k141_176780	3260	3907	-	648	61	0.0708329
44283_4	k141_176780	3900	4745	-	846	15	0.0133414
44283_5	k141_176780	4799	5209	-	411	8	0.0146463
44283_6	k141_176780	5247	5756	-	510	20	0.029508
44283_7	k141_176780	5753	6016	-	264	7	0.0199514
44283_8	k141_176780	6006	6287	-	282	9	0.0240145
44284_1	k141_97965	1	1209	+	1209	2	0.00124475
44284_2	k141_97965	1305	1382	+	78	0	0
44285_1	k141_188029	1	246	-	246	0	0
44285_2	k141_188029	386	1759	-	1374	0	0
44285_3	k141_188029	1769	2593	-	825	0	0
44285_4	k141_188029	2734	3339	-	606	0	0
44285_5	k141_188029	3364	4440	-	1077	0	0
44286_1	k141_198572	1	834	-	834	0	0
44286_2	k141_198572	997	1554	-	558	4	0.00539394
44287_1	k141_31012	84	338	+	255	0	0
44287_2	k141_31012	498	1754	-	1257	0	0
44287_3	k141_31012	1804	3192	-	1389	3	0.00162517
44287_4	k141_31012	3206	3784	-	579	0	0
44287_5	k141_31012	3781	4563	-	783	1	0.000960989
44287_6	k141_31012	4798	5592	+	795	0	0
44287_7	k141_31012	5589	6374	+	786	0	0
44287_8	k141_31012	6391	7149	+	759	2	0.00198275
44287_9	k141_31012	7199	8911	+	1713	4	0.00175704
44287_10	k141_31012	9066	9368	+	303	1	0.00248335
44287_11	k141_31012	9564	9974	+	411	0	0
44287_12	k141_31012	10120	11508	+	1389	11	0.00595896
44287_13	k141_31012	11789	13018	-	1230	4	0.00244701
44288_1	k141_119615	3	1028	-	1026	0	0
44288_2	k141_119615	1080	1187	-	108	0	0
44289_1	k141_210107	1	555	-	555	56	0.0759233
44289_2	k141_210107	623	1993	-	1371	267	0.146539
44289_3	k141_210107	2458	4650	-	2193	315	0.108082
44289_4	k141_210107	4811	6127	+	1317	208	0.118839
44290_1	k141_152801	1	1638	+	1638	33	0.0151593
44291_1	k141_97972	3	1274	-	1272	6	0.00354931
44292_1	k141_176786	2	448	+	447	5	0.00841671
44292_2	k141_176786	445	1140	+	696	11	0.0118922
44292_3	k141_176786	1197	2114	+	918	48	0.039344
44292_4	k141_176786	2128	2508	+	381	4	0.00789978
44293_1	k141_220053	1	540	+	540	4	0.00557374
44293_2	k141_220053	545	742	+	198	4	0.0152011
44293_3	k141_220053	777	1232	+	456	0	0
44293_4	k141_220053	1474	3291	+	1818	29	0.0120028
44293_5	k141_220053	3346	7263	+	3918	48	0.00921843
44293_6	k141_220053	7415	8707	+	1293	20	0.0116389
44293_7	k141_220053	8704	8952	+	249	4	0.0120876
44293_8	k141_220053	8994	10412	+	1419	11	0.00583298
44293_9	k141_220053	10451	11791	+	1341	9	0.00505003
44293_10	k141_220053	11820	12719	+	900	13	0.0108688
44293_11	k141_220053	13103	16432	+	3330	45	0.0101683
44293_12	k141_220053	16444	18264	+	1821	21	0.0086774
44293_13	k141_220053	18359	19909	+	1551	10	0.00485141
44293_14	k141_220053	19961	20923	+	963	1	0.000781365
44293_15	k141_220053	21111	25136	+	4026	29	0.00542006
44293_16	k141_220053	25672	26775	+	1104	14	0.00954199
44293_17	k141_220053	26827	29547	+	2721	25	0.0069134
44293_18	k141_220053	29557	31419	+	1863	22	0.00888567
44293_19	k141_220053	31436	32605	+	1170	16	0.01029
44293_20	k141_220053	32670	33776	+	1107	9	0.00611751
44293_21	k141_220053	33802	36774	+	2973	49	0.0124017
44294_1	k141_198585	2	1102	+	1101	0	0
44295_1	k141_131065	661	1437	-	777	95	0.0919989
44295_2	k141_131065	1577	2584	-	1008	47	0.0350847
44295_3	k141_131065	2587	4512	-	1926	106	0.0414123
44295_4	k141_131065	4959	5255	-	297	69	0.174813
44295_5	k141_131065	5248	5631	-	384	48	0.0940568
44295_6	k141_131065	5764	6096	-	333	52	0.1175
44295_7	k141_131065	6169	7011	-	843	52	0.0464147
44295_8	k141_131065	7051	7746	-	696	53	0.057299
44295_9	k141_131065	7862	7939	-	78	6	0.0578811
44296_1	k141_152813	2	370	-	369	0	0
44296_2	k141_152813	385	1005	-	621	0	0
44297_1	k141_188030	3	389	+	387	5	0.00972163
44297_2	k141_188030	461	1795	+	1335	1	0.000563636
44297_3	k141_188030	1792	3129	+	1338	5	0.00281186
44297_4	k141_188030	3149	3805	-	657	2	0.00229058
44297_5	k141_188030	3952	4125	-	174	0	0
44297_6	k141_188030	4237	4674	-	438	0	0
44297_7	k141_188030	4727	5476	+	750	2	0.00200654
44298_1	k141_210114	1	624	-	624	0	0
44298_2	k141_210114	794	1543	-	750	0	0
44298_3	k141_210114	1593	2432	-	840	0	0
44298_4	k141_210114	2712	2867	-	156	0	0
44299_1	k141_188031	1	420	+	420	2	0.00358312
44299_2	k141_188031	525	1316	+	792	14	0.013301
44300_1	k141_176792	3	2135	+	2133	35	0.0123469
44301_1	k141_210117	1	1149	+	1149	0	0
44302_1	k141_176794	1	573	-	573	3	0.00393955
44302_2	k141_176794	591	1115	-	525	6	0.00859948
44303_1	k141_119632	1	1068	-	1068	4	0.00281818
44304_1	k141_198587	1	312	-	312	0	0
44304_2	k141_198587	309	1121	-	813	0	0
44304_3	k141_198587	1124	2212	-	1089	0	0
44304_4	k141_198587	2253	3146	-	894	0	0
44304_5	k141_198587	3268	3804	+	537	0	0
44305_1	k141_188035	74	814	-	741	4	0.00406183
44305_2	k141_188035	808	1233	-	426	2	0.00353265
44306_1	k141_210118	222	533	-	312	0	0
44306_2	k141_210118	1076	1258	-	183	0	0
44307_1	k141_220056	2	175	+	174	0	0
44307_2	k141_220056	351	1193	+	843	8	0.00714073
44307_3	k141_220056	1890	1991	+	102	1	0.007377
44307_4	k141_220056	1992	2693	-	702	13	0.0139343
44307_5	k141_220056	2686	4647	-	1962	11	0.00421865
44308_1	k141_210119	148	1257	+	1110	0	0
44309_1	k141_198591	1	330	-	330	3	0.00684049
44309_2	k141_198591	363	1073	-	711	8	0.00846643
44310_1	k141_176796	3	179	+	177	0	0
44310_2	k141_176796	278	1105	-	828	0	0
44310_3	k141_176796	1237	2856	+	1620	0	0
44311_1	k141_198594	2	1546	+	1545	124	0.0603912
44311_2	k141_198594	1988	2182	+	195	17	0.0655986
44312_1	k141_210122	2	694	+	693	0	0
44312_2	k141_210122	763	1572	+	810	0	0
44312_3	k141_210122	1781	2452	-	672	0	0
44313_1	k141_119645	1	636	+	636	2	0.00236621
44313_2	k141_119645	673	1143	+	471	0	0
44314_1	k141_97989	139	1068	-	930	0	0
44314_2	k141_97989	1164	1886	-	723	0	0
44314_3	k141_97989	2175	2951	-	777	0	0
44314_4	k141_97989	3421	4332	-	912	2	0.00165012
44314_5	k141_97989	4375	5034	-	660	2	0.00228016
44314_6	k141_97989	5038	6387	-	1350	0	0
44315_1	k141_210124	19	948	-	930	0	0
44316_1	k141_131066	3	8009	+	8007	0	0
44316_2	k141_131066	8174	8962	+	789	0	0
44316_3	k141_131066	9724	11202	+	1479	0	0
44317_1	k141_165840	2	793	-	792	1	0.000950069
44317_2	k141_165840	793	1713	-	921	2	0.00163399
44317_3	k141_165840	1807	2871	-	1065	12	0.00847836
44317_4	k141_165840	3197	4390	+	1194	10	0.00630196
44317_5	k141_165840	4469	6007	+	1539	24	0.0117342
44317_6	k141_165840	6102	7079	+	978	12	0.00923257
44317_7	k141_165840	7092	8072	+	981	4	0.00306811
44317_8	k141_165840	8507	9142	+	636	3	0.00354931
44317_9	k141_165840	9216	9821	+	606	1	0.00124167
44317_10	k141_165840	10053	12221	+	2169	37	0.0128358
44317_11	k141_165840	12240	13085	+	846	30	0.0266828
44317_12	k141_165840	13134	13391	+	258	1	0.00291649
44317_13	k141_165840	13448	15079	+	1632	53	0.0244363
44317_14	k141_165840	15247	15669	+	423	3	0.00533656
44317_15	k141_165840	15724	16716	+	993	31	0.0234905
44317_16	k141_165840	16748	17458	+	711	15	0.0158746
44317_17	k141_165840	17460	18296	+	837	34	0.0305656
44317_18	k141_165840	18297	18818	-	522	4	0.00576593
44317_19	k141_165840	19131	22232	+	3102	59	0.0143117
44317_20	k141_165840	22249	24360	+	2112	37	0.0131822
44317_21	k141_165840	24354	25064	+	711	6	0.00634983
44317_22	k141_165840	25084	25569	+	486	12	0.0185791
44317_23	k141_165840	25600	26478	+	879	9	0.00770431
44317_24	k141_165840	26607	27101	+	495	12	0.0182413
44317_25	k141_165840	27085	27816	+	732	3	0.00308383
44317_26	k141_165840	27948	28775	+	828	27	0.0245366
44317_27	k141_165840	28876	30162	+	1287	35	0.020463
44317_28	k141_165840	30410	31711	+	1302	24	0.0138701
44317_29	k141_165840	31837	32478	-	642	8	0.00937638
44317_30	k141_165840	32635	33219	-	585	14	0.0180075
44317_31	k141_165840	33568	33861	-	294	5	0.0127968
44317_32	k141_165840	34046	35776	+	1731	26	0.011302
44317_33	k141_165840	35828	36541	+	714	20	0.0210772
44317_34	k141_165840	36578	37015	+	438	3	0.0051538
44318_1	k141_176798	68	469	+	402	0	0
44318_2	k141_176798	674	1447	+	774	0	0
44318_3	k141_176798	1398	2309	+	912	0	0
44318_4	k141_176798	2702	2887	-	186	0	0
44318_5	k141_176798	2905	3069	-	165	0	0
44318_6	k141_176798	3203	4375	-	1173	3	0.00192444
44318_7	k141_176798	4464	5042	-	579	2	0.00259915
44319_1	k141_65755	2	454	+	453	18	0.0298988
44319_2	k141_65755	945	2522	-	1578	223	0.106335
44319_3	k141_65755	2640	4112	-	1473	180	0.0919496
44319_4	k141_65755	4221	5081	-	861	62	0.0541837
44319_5	k141_65755	5221	6744	-	1524	154	0.0760354
44319_6	k141_65755	7535	8905	+	1371	189	0.10373
44319_7	k141_65755	8931	10286	+	1356	117	0.0649242
44319_8	k141_65755	10297	10524	-	228	12	0.0396029
44319_9	k141_65755	10604	10921	-	318	11	0.0260283
44319_10	k141_65755	10935	11849	-	915	83	0.0682554
44319_11	k141_65755	12051	12653	-	603	69	0.0861017
44319_12	k141_65755	12982	14031	+	1050	132	0.0945943
44319_13	k141_65755	14042	16399	-	2358	238	0.0759475
44319_14	k141_65755	16421	18748	-	2328	161	0.0520383
44319_15	k141_65755	18787	21162	-	2376	205	0.0649213
44319_16	k141_65755	21175	22425	-	1251	137	0.0824031
44319_17	k141_65755	22473	23807	-	1335	66	0.0372
44319_18	k141_65755	24043	24312	+	270	14	0.0390161
44319_19	k141_65755	24448	25188	-	741	45	0.0456956
44319_20	k141_65755	25223	26242	-	1020	79	0.0582783
44319_21	k141_65755	26356	27444	-	1089	98	0.067714
44319_22	k141_65755	27628	28164	+	537	52	0.0728634
44319_23	k141_65755	28159	29064	-	906	72	0.0597977
44319_24	k141_65755	29376	29978	+	603	42	0.0524098
44319_25	k141_65755	30036	31412	+	1377	146	0.0797809
44319_26	k141_65755	31459	32484	+	1026	88	0.064538
44319_27	k141_65755	32491	35610	+	3120	399	0.0962273
44319_28	k141_65755	35781	36074	+	294	32	0.0818998
44319_29	k141_65755	36111	37334	+	1224	161	0.0989748
44319_30	k141_65755	37334	38125	+	792	62	0.0589042
44319_31	k141_65755	38262	38846	+	585	54	0.0694573
44319_32	k141_65755	38932	39495	+	564	53	0.0707094
44319_33	k141_65755	39517	39945	+	429	27	0.0473573
44319_34	k141_65755	40124	40594	-	471	62	0.0990492
44319_35	k141_65755	40697	42058	-	1362	112	0.0618758
44319_36	k141_65755	42095	44890	-	2796	361	0.0971516
44319_37	k141_65755	45087	46358	+	1272	163	0.096423
44319_38	k141_65755	46621	51138	+	4518	738	0.122911
44319_39	k141_65755	51164	52582	+	1419	186	0.0986304
44319_40	k141_65755	52609	54273	+	1665	203	0.0917407
44319_41	k141_65755	54396	56081	+	1686	121	0.0540018
44319_42	k141_65755	56836	57645	+	810	55	0.0510926
44319_43	k141_65755	57702	58931	+	1230	141	0.086257
44319_44	k141_65755	58968	61154	+	2187	272	0.0935837
44319_45	k141_65755	61292	61558	+	267	11	0.031
44319_46	k141_65755	61537	61860	+	324	9	0.0209015
44319_47	k141_65755	61873	63795	+	1923	239	0.0935188
44319_48	k141_65755	63940	67569	-	3630	351	0.072758
44319_49	k141_65755	67553	68122	-	570	31	0.040923
44319_50	k141_65755	68208	69395	-	1188	122	0.0772722
44319_51	k141_65755	69550	70563	-	1014	65	0.0482342
44319_52	k141_65755	70730	71317	+	588	43	0.0550264
44319_53	k141_65755	71401	72486	-	1086	101	0.0699796
44319_54	k141_65755	72500	73720	-	1221	89	0.0548472
44319_55	k141_65755	73777	75183	-	1407	125	0.0668492
44319_56	k141_65755	75340	75606	-	267	11	0.031
44319_57	k141_65755	75629	75946	-	318	39	0.0922821
44319_58	k141_65755	76086	76559	-	474	18	0.0285742
44319_59	k141_65755	76556	76858	-	303	23	0.057117
44319_60	k141_65755	77046	77363	+	318	24	0.056789
44319_61	k141_65755	77363	78490	+	1128	100	0.0667069
44319_62	k141_65755	78553	79674	-	1122	36	0.0241429
44319_63	k141_65755	79735	81957	-	2223	67	0.0226786
44319_64	k141_65755	81960	83090	-	1131	35	0.0232855
44319_65	k141_65755	83101	84255	-	1155	27	0.0175898
44319_66	k141_65755	84262	85380	-	1119	69	0.046398
44319_67	k141_65755	85368	86609	-	1242	62	0.0375621
44319_68	k141_65755	86664	87611	-	948	35	0.0277805
44319_69	k141_65755	87618	88751	-	1134	61	0.0404759
44319_70	k141_65755	88752	90197	-	1446	167	0.0869017
44319_71	k141_65755	90476	91624	-	1149	175	0.114604
44319_72	k141_65755	91642	91785	-	144	2	0.0104508
44319_73	k141_65755	91788	91925	-	138	7	0.038168
44319_74	k141_65755	91940	92341	-	402	44	0.0823582
44319_75	k141_65755	92395	93516	-	1122	214	0.143516
44319_76	k141_65755	94033	94965	-	933	156	0.125812
44319_77	k141_65755	95109	95741	+	633	65	0.0772662
44319_78	k141_65755	95769	97574	+	1806	228	0.0949942
44319_79	k141_65755	97799	98038	-	240	27	0.0846511
44319_80	k141_65755	98265	98762	+	498	68	0.102745
44319_81	k141_65755	99037	99135	+	99	11	0.083606
44319_82	k141_65755	99454	99897	+	444	35	0.0593151
44319_83	k141_65755	99989	101032	+	1044	77	0.0554971
44319_84	k141_65755	101029	101652	+	624	15	0.0180878
44319_85	k141_65755	101665	102516	+	852	55	0.0485739
44319_86	k141_65755	102606	102827	+	222	7	0.023726
44319_87	k141_65755	102835	103242	+	408	23	0.0424178
44319_88	k141_65755	103202	103576	+	375	12	0.0240785
44319_89	k141_65755	103762	104763	+	1002	134	0.100628
44319_90	k141_65755	104833	105756	+	924	64	0.052118
44319_91	k141_65755	105753	106556	+	804	81	0.075807
44319_92	k141_65755	106619	107320	-	702	90	0.0964685
44319_93	k141_65755	107483	109687	+	2205	169	0.0576711
44319_94	k141_65755	109681	110553	-	873	89	0.0767107
44319_95	k141_65755	110557	112578	-	2022	279	0.103825
44319_96	k141_65755	112582	112776	-	195	10	0.0385874
44319_97	k141_65755	112960	113856	-	897	79	0.0662697
44319_98	k141_65755	113889	115688	-	1800	188	0.0785897
44319_99	k141_65755	115706	118951	-	3246	251	0.0581842
44320_1	k141_198595	1	4464	+	4464	13	0.00219129
44321_1	k141_131069	1	1038	-	1038	0	0
44321_2	k141_131069	1035	1136	-	102	0	0
44322_1	k141_176802	10	1200	+	1191	129	0.0815001
44323_1	k141_210137	3	1046	-	1044	3	0.00216222
44324_1	k141_165844	1	630	+	630	1	0.00119437
44324_2	k141_165844	799	1371	+	573	1	0.00131318
44324_3	k141_165844	1375	2100	+	726	4	0.00414575
44325_1	k141_65758	1	243	+	243	0	0
44325_2	k141_65758	381	653	+	273	0	0
44325_3	k141_65758	780	1562	+	783	0	0
44325_4	k141_65758	1613	1735	+	123	0	0
44326_1	k141_198600	3	944	+	942	0	0
44326_2	k141_198600	953	1093	+	141	0	0
44327_1	k141_131074	72	1223	-	1152	35	0.022861
44328_1	k141_108752	582	953	+	372	1	0.00202273
44328_2	k141_108752	1008	2270	+	1263	2	0.00119153
44328_3	k141_108752	2264	2905	+	642	8	0.00937638
44328_4	k141_108752	3057	5669	-	2613	28	0.00806304
44328_5	k141_108752	5726	6043	-	318	0	0
44328_6	k141_108752	6383	7738	-	1356	4	0.00221963
44328_7	k141_108752	7790	9187	-	1398	1	0.000538236
44328_8	k141_108752	9284	10252	-	969	3	0.00232958
44328_9	k141_108752	10464	12686	-	2223	18	0.00609275
44328_10	k141_108752	12845	14095	-	1251	19	0.0114282
44328_11	k141_108752	14192	14764	-	573	2	0.00262637
44328_12	k141_108752	14742	14963	-	222	1	0.00338943
44328_13	k141_108752	15017	15874	-	858	1	0.000876986
44328_14	k141_108752	16038	16532	-	495	0	0
44328_15	k141_108752	16529	17539	-	1011	14	0.0104197
44328_16	k141_108752	17694	18920	-	1227	7	0.00429273
44328_17	k141_108752	18933	19211	-	279	0	0
44328_18	k141_108752	19280	19816	-	537	0	0
44328_19	k141_108752	19910	20389	-	480	0	0
44328_20	k141_108752	20545	21648	-	1104	8	0.00545257
44328_21	k141_108752	21696	24440	-	2745	35	0.00959413
44328_22	k141_108752	24456	25331	-	876	8	0.00687173
44328_23	k141_108752	25653	27047	-	1395	19	0.0102485
44328_24	k141_108752	27047	27934	-	888	9	0.00762623
44328_25	k141_108752	28128	28514	-	387	0	0
44329_1	k141_220060	2	340	+	339	0	0
44329_2	k141_220060	352	1173	+	822	2	0.00183079
44329_3	k141_220060	1306	1920	+	615	5	0.00611751
44329_4	k141_220060	1954	3441	+	1488	12	0.00606818
44329_5	k141_220060	3457	4914	+	1458	8	0.00412869
44329_6	k141_220060	5085	6680	-	1596	11	0.00518609
44329_7	k141_220060	6677	7114	-	438	1	0.00171793
44329_8	k141_220060	7308	8582	+	1275	4	0.00236064
44329_9	k141_220060	9016	9396	-	381	1	0.00197495
44329_10	k141_220060	9410	10291	-	882	1	0.000853123
44330_1	k141_97996	192	2873	+	2682	2	0.000561114
44330_2	k141_97996	3008	3148	+	141	0	0
44331_1	k141_165850	3	359	-	357	0	0
44331_2	k141_165850	462	686	-	225	0	0
44331_3	k141_165850	793	1284	-	492	0	0
44332_1	k141_220061	2	175	+	174	2	0.0086489
44332_2	k141_220061	338	1177	+	840	55	0.0492678
44333_1	k141_119657	2	151	+	150	3	0.0150491
44333_2	k141_119657	377	667	+	291	1	0.00258575
44334_1	k141_65765	3	1598	-	1596	16	0.0075434
44335_1	k141_97997	3	1088	-	1086	0	0
44335_2	k141_97997	1247	2017	+	771	0	0
44335_3	k141_97997	2068	2877	-	810	1	0.000928956
44336_1	k141_152815	1	654	+	654	2	0.00230108
44336_2	k141_152815	748	1281	+	534	1	0.00140909
44336_3	k141_152815	1278	1811	+	534	9	0.0126818
44336_4	k141_152815	1815	2363	+	549	18	0.0246706
44336_5	k141_152815	2425	3372	+	948	6	0.00476237
44336_6	k141_152815	3651	4961	-	1311	7	0.00401768
44336_7	k141_152815	4948	5787	-	840	5	0.00447889
44336_8	k141_152815	5784	7658	-	1875	5	0.00200654
44336_9	k141_152815	7877	8416	-	540	6	0.0083606
44336_10	k141_152815	8430	9941	-	1512	6	0.00298593
44336_11	k141_152815	9957	10643	-	687	13	0.0142386
44336_12	k141_152815	10815	11660	+	846	3	0.00266828
44336_13	k141_152815	11721	12239	+	519	1	0.00144982
44336_14	k141_152815	12293	13555	-	1263	2	0.00119153
44336_15	k141_152815	13683	14225	+	543	0	0
44336_16	k141_152815	14239	14805	+	567	0	0
44336_17	k141_152815	14851	15471	-	621	5	0.00605841
44336_18	k141_152815	15570	16712	+	1143	4	0.00263326
44336_19	k141_152815	16842	16964	+	123	0	0
44336_20	k141_152815	16986	18842	+	1857	0	0
44336_21	k141_152815	18957	19238	+	282	0	0
44337_1	k141_131082	3	407	-	405	4	0.00743165
