# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_10_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_10/A19_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_10/A19_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_10/A19_2.bam	RPKG
44003_1	k141_76160	3	1166	+	1164	28	0.0139651
44004_1	k141_76163	138	1037	-	900	16	0.0103209
44005_1	k141_47758	3	308	-	306	55	0.104347
44005_2	k141_47758	657	1010	-	354	89	0.145957
44006_1	k141_47760	3	134	+	132	0	0
44006_2	k141_47760	159	635	+	477	0	0
44006_3	k141_47760	733	1335	+	603	3	0.00288831
44006_4	k141_47760	1332	1886	+	555	0	0
44007_1	k141_142859	487	2784	-	2298	7	0.00176843
44007_2	k141_142859	2962	5010	-	2049	6	0.0017
44007_3	k141_142859	5121	7649	-	2529	11	0.00252513
44007_4	k141_142859	8110	10641	+	2532	6	0.00137571
44007_5	k141_142859	10673	11887	+	1215	4	0.00191127
44007_6	k141_142859	12072	12263	+	192	0	0
44007_7	k141_142859	12282	12476	+	195	0	0
44007_8	k141_142859	12478	12633	+	156	0	0
44007_9	k141_142859	12620	14149	+	1530	3	0.00113833
44007_10	k141_142859	14173	15837	+	1665	1	0.000348678
44007_11	k141_142859	15883	16347	+	465	0	0
44007_12	k141_142859	16746	17906	+	1161	0	0
44007_13	k141_142859	17946	18038	+	93	0	0
44007_14	k141_142859	18125	18322	+	198	0	0
44007_15	k141_142859	18520	19650	-	1131	6	0.00307984
44007_16	k141_142859	19736	20017	-	282	0	0
44007_17	k141_142859	20215	21051	-	837	0	0
44007_18	k141_142859	21068	22885	-	1818	2	0.000638669
44007_19	k141_142859	22932	23627	-	696	0	0
44007_20	k141_142859	23633	24661	-	1029	7	0.00394932
44007_21	k141_142859	24742	25725	-	984	2	0.00117998
44007_22	k141_142859	25786	26859	-	1074	6	0.00324329
44007_23	k141_142859	26867	27736	-	870	0	0
44007_24	k141_142859	27772	28767	-	996	6	0.00349729
44007_25	k141_142859	28771	28863	-	93	0	0
44007_26	k141_142859	29134	30267	-	1134	11	0.00563143
44007_27	k141_142859	30293	30565	-	273	0	0
44007_28	k141_142859	30647	31945	-	1299	6	0.00268152
44007_29	k141_142859	31942	32901	-	960	6	0.00362844
44007_30	k141_142859	33061	33219	-	159	1	0.00365126
44007_31	k141_142859	33234	33422	-	189	0	0
44007_32	k141_142859	33445	33705	-	261	3	0.00667299
44007_33	k141_142859	33827	34294	-	468	7	0.00868344
44007_34	k141_142859	34327	35346	-	1020	1	0.000569166
44007_35	k141_142859	35491	40044	+	4554	8	0.00101985
44007_36	k141_142859	40409	41365	+	957	1	0.000606635
44007_37	k141_142859	41741	42115	+	375	0	0
44007_38	k141_142859	42160	42714	+	555	0	0
44007_39	k141_142859	42772	44247	+	1476	0	0
44007_40	k141_142859	44303	45418	+	1116	4	0.00208082
44007_41	k141_142859	45452	46339	+	888	0	0
44007_42	k141_142859	46374	48113	+	1740	1	0.000333649
44007_43	k141_142859	48315	49982	-	1668	4	0.00139221
44007_44	k141_142859	50100	50930	+	831	1	0.000698616
44007_45	k141_142859	50949	51503	+	555	0	0
44007_46	k141_142859	51577	52743	-	1167	2	0.000994944
44007_47	k141_142859	52901	54418	-	1518	10	0.00382444
44007_48	k141_142859	54524	56746	+	2223	3	0.000783468
44007_49	k141_142859	56936	57292	+	357	1	0.00162619
44007_50	k141_142859	57302	58279	-	978	3	0.00178083
44007_51	k141_142859	58260	59081	-	822	1	0.000706265
44007_52	k141_142859	59147	59794	-	648	2	0.00179182
44007_53	k141_142859	59926	61278	+	1353	8	0.00343267
44007_54	k141_142859	61282	61965	-	684	4	0.00339503
44007_55	k141_142859	61997	64312	-	2316	12	0.00300803
44007_56	k141_142859	64737	65546	+	810	1	0.000716728
44007_57	k141_142859	65521	66261	+	741	3	0.0023504
44007_58	k141_142859	66663	68006	+	1344	2	0.000863913
44007_59	k141_142859	67996	69411	+	1416	7	0.00286995
44007_60	k141_142859	69506	70960	+	1455	1	0.000399003
44007_61	k141_142859	71195	72862	+	1668	7	0.00243636
44007_62	k141_142859	72957	74453	-	1497	4	0.00155124
44007_63	k141_142859	74440	74940	-	501	2	0.00231756
44007_64	k141_142859	75232	75486	+	255	0	0
44007_65	k141_142859	75739	76167	+	429	0	0
44007_66	k141_142859	76243	77991	+	1749	9	0.00298739
44007_67	k141_142859	78234	78668	+	435	0	0
44007_68	k141_142859	78786	79535	-	750	0	0
44007_69	k141_142859	79677	79793	-	117	1	0.00496196
44008_1	k141_47762	245	646	+	402	3	0.00433246
44008_2	k141_47762	650	1387	+	738	5	0.00393326
44009_1	k141_9050	1	156	+	156	0	0
44009_2	k141_9050	149	937	-	789	17	0.0125087
44009_3	k141_9050	950	1525	-	576	10	0.010079
44009_4	k141_9050	1522	2217	-	696	8	0.00667299
44009_5	k141_9050	2217	2834	-	618	16	0.0150304
44009_6	k141_9050	2824	3786	-	963	8	0.00482284
44009_7	k141_9050	3803	5122	-	1320	16	0.00703697
44009_8	k141_9050	5165	6091	-	927	20	0.0125253
44009_9	k141_9050	6282	7355	+	1074	12	0.00648659
44009_10	k141_9050	7534	8613	-	1080	17	0.00913828
44009_11	k141_9050	8594	8917	-	324	3	0.00537546
44010_1	k141_76175	1	372	+	372	1	0.00156062
44010_2	k141_76175	667	1386	+	720	5	0.0040316
44010_3	k141_76175	1383	2069	+	687	0	0
44010_4	k141_76175	2213	2857	+	645	4	0.00360031
44011_1	k141_9051	1	234	+	234	0	0
44011_2	k141_9051	243	1022	+	780	5	0.00372147
44012_1	k141_56695	244	648	+	405	19	0.0272357
44012_2	k141_56695	462	1493	-	1032	27	0.0151888
44012_3	k141_56695	1531	1764	-	234	18	0.0446577
44012_4	k141_56695	1869	4253	-	2385	70	0.0170392
44012_5	k141_56695	4270	6636	-	2367	72	0.0176593
44012_6	k141_56695	6633	8453	-	1821	96	0.0306056
44012_7	k141_56695	8446	10089	-	1644	63	0.0222473
44012_8	k141_56695	10079	11089	-	1011	57	0.0327313
44012_9	k141_56695	11096	12466	-	1371	62	0.0262539
44012_10	k141_56695	12460	12873	-	414	7	0.00981606
44012_11	k141_56695	12995	15457	-	2463	101	0.0238065
44012_12	k141_56695	15469	15846	-	378	9	0.0138226
44012_13	k141_56695	15920	16693	-	774	37	0.0277524
44012_14	k141_56695	16855	18129	-	1275	47	0.0214007
44012_15	k141_56695	18162	18785	-	624	22	0.0204681
44012_16	k141_56695	18779	19804	-	1026	60	0.0339503
44012_17	k141_56695	19864	20364	-	501	21	0.0243344
44012_18	k141_56695	20489	22546	-	2058	105	0.0296199
44012_19	k141_56695	22551	23162	-	612	28	0.0265611
44012_20	k141_56695	23166	23480	-	315	17	0.0313313
44012_21	k141_56695	23480	23938	-	459	12	0.0151778
44012_22	k141_56695	24016	24273	-	258	7	0.0157513
44012_23	k141_56695	24242	24916	-	675	29	0.0249421
44012_24	k141_56695	25062	25967	-	906	34	0.0217866
44012_25	k141_56695	25964	26758	-	795	23	0.0167958
44012_26	k141_56695	26774	27700	-	927	16	0.0100203
44012_27	k141_56695	27703	28995	-	1293	70	0.0314296
44012_28	k141_56695	29321	29521	+	201	9	0.0259948
44012_29	k141_56695	29739	29993	-	255	15	0.03415
44012_30	k141_56695	30126	30965	-	840	57	0.0393944
44012_31	k141_56695	31123	31626	+	504	23	0.0264933
44012_32	k141_56695	31627	31959	-	333	6	0.0104604
44012_33	k141_56695	32260	34308	-	2049	112	0.0317333
44012_34	k141_56695	34562	37456	-	2895	137	0.0274733
44012_35	k141_56695	37453	37590	-	138	5	0.0210344
44012_36	k141_56695	37590	37847	-	258	8	0.0180015
44012_37	k141_56695	37862	38527	-	666	13	0.0113321
44012_38	k141_56695	38536	39141	-	606	34	0.0325721
44012_39	k141_56695	39305	40972	-	1668	118	0.0410701
44012_40	k141_56695	41323	41700	-	378	23	0.0353245
44012_41	k141_56695	41775	42368	-	594	23	0.0224792
44012_42	k141_56695	42399	43133	-	735	32	0.0252756
44012_43	k141_56695	43135	43560	-	426	18	0.0245303
44012_44	k141_56695	43545	44954	-	1410	98	0.0403503
44012_45	k141_56695	44956	45450	-	495	35	0.041049
44012_46	k141_56695	45518	46783	-	1266	75	0.0343928
44012_47	k141_56695	46961	47332	-	372	21	0.032773
44012_48	k141_56695	47426	48892	-	1467	84	0.0332421
44012_49	k141_56695	49014	51380	-	2367	138	0.033847
44012_50	k141_56695	51565	51786	-	222	22	0.057532
44012_51	k141_56695	52050	53369	-	1320	85	0.0373839
44012_52	k141_56695	53552	53833	-	282	13	0.0267629
44012_53	k141_56695	53979	54668	-	690	35	0.0294482
44012_54	k141_56695	54670	55491	-	822	46	0.0324882
44012_55	k141_56695	55681	55935	+	255	5	0.0113833
44012_56	k141_56695	56013	56756	-	744	48	0.0374548
44012_57	k141_56695	56827	57084	-	258	8	0.0180015
44012_58	k141_56695	57124	59037	-	1914	116	0.0351848
44012_59	k141_56695	59058	59969	-	912	46	0.0292821
44012_60	k141_56695	60237	61028	-	792	74	0.0542433
44012_61	k141_56695	61107	62618	-	1512	88	0.0337886
44012_62	k141_56695	62645	63262	-	618	52	0.0488488
44012_63	k141_56695	63386	63595	-	210	17	0.0469969
44012_64	k141_56695	63740	65101	-	1362	99	0.0421985
44012_65	k141_56695	65139	65597	-	459	5	0.00632407
44012_66	k141_56695	65707	67098	-	1392	78	0.0325308
44012_67	k141_56695	67099	68364	-	1266	69	0.0316413
44012_68	k141_56695	68367	69524	-	1158	63	0.0315843
44012_69	k141_56695	69530	70561	-	1032	63	0.0354405
44012_70	k141_56695	70765	71817	-	1053	70	0.038593
44012_71	k141_56695	71923	73113	-	1191	58	0.0282719
44012_72	k141_56695	73230	75860	-	2631	132	0.0291268
44012_73	k141_56695	76132	77010	+	879	69	0.0455722
44012_74	k141_56695	77101	79281	-	2181	143	0.0380645
44012_75	k141_56695	79309	80151	-	843	37	0.0254808
44012_76	k141_56695	80151	81029	-	879	37	0.0244372
44012_77	k141_56695	81032	82327	-	1296	63	0.0282212
44012_78	k141_56695	82789	83661	+	873	31	0.0206152
44012_79	k141_56695	83693	85087	-	1395	63	0.0262184
44012_80	k141_56695	85282	86040	-	759	51	0.0390093
44012_81	k141_56695	86043	86951	-	909	66	0.0421521
44012_82	k141_56695	87020	89941	-	2922	191	0.0379483
44012_83	k141_56695	90083	90661	-	579	55	0.0551472
44012_84	k141_56695	90719	91312	-	594	24	0.0234566
44012_85	k141_56695	91263	93188	-	1926	101	0.0304442
44012_86	k141_56695	93251	94006	-	756	28	0.0215018
44012_87	k141_56695	94208	94582	+	375	29	0.0448958
44012_88	k141_56695	94676	95188	-	513	26	0.0294236
44012_89	k141_56695	95232	95723	-	492	21	0.0247796
44012_90	k141_56695	95727	97820	-	2094	133	0.0368735
44012_91	k141_56695	98016	98282	-	267	13	0.0282665
44012_92	k141_56695	98438	99337	-	900	64	0.0412835
44012_93	k141_56695	99367	100254	-	888	49	0.0320348
44012_94	k141_56695	100264	101220	-	957	61	0.0370047
44012_95	k141_56695	101230	101598	-	369	24	0.0377593
44012_96	k141_56695	101611	104295	-	2685	154	0.0332978
44012_97	k141_56695	104338	104655	-	318	9	0.0164307
44012_98	k141_56695	104642	104920	-	279	9	0.0187274
44012_99	k141_56695	104920	106113	-	1194	81	0.039384
44012_100	k141_56695	106157	106621	-	465	35	0.0436973
44012_101	k141_56695	106754	107227	+	474	39	0.0477667
44013_1	k141_76179	1	1029	+	1029	5	0.00282094
44014_1	k141_47772	2	340	-	339	0	0
44014_2	k141_47772	396	1016	-	621	1	0.000934863
44014_3	k141_47772	1046	1855	-	810	0	0
44015_1	k141_56697	2	1603	+	1602	1	0.000362391
44015_2	k141_56697	1684	2631	+	948	0	0
44015_3	k141_56697	2645	3205	+	561	0	0
44016_1	k141_9057	3	212	+	210	7	0.0193517
44016_2	k141_9057	433	1203	+	771	52	0.0391551
44016_3	k141_9057	1307	2266	+	960	44	0.0266085
44016_4	k141_9057	2409	3272	-	864	37	0.0248615
44017_1	k141_76189	1	552	+	552	6	0.00631032
44017_2	k141_76189	612	1448	+	837	15	0.0104041
44017_3	k141_76189	1519	1953	+	435	6	0.00800758
44018_1	k141_47776	1	636	+	636	65	0.0593329
44018_2	k141_47776	761	1753	+	993	161	0.0941274
44018_3	k141_47776	1730	1840	-	111	22	0.115064
44018_4	k141_47776	2607	2828	-	222	58	0.151675
44018_5	k141_47776	2863	3720	-	858	128	0.0866088
44019_1	k141_9061	2	1039	-	1038	3	0.00167789
44019_2	k141_9061	1278	1778	+	501	0	0
44020_1	k141_171593	1	150	+	150	177	0.685049
44020_2	k141_171593	616	1575	+	960	50	0.030237
44020_3	k141_171593	1636	2268	-	633	19	0.0174257
44020_4	k141_171593	2271	3128	-	858	41	0.0277419
44020_5	k141_171593	3132	3503	-	372	23	0.0358942
44020_6	k141_171593	3739	4041	+	303	12	0.0229921
44020_7	k141_171593	4028	4417	+	390	7	0.0104201
44020_8	k141_171593	4434	5003	+	570	35	0.0356478
44020_9	k141_171593	5067	5561	-	495	19	0.0222837
44020_10	k141_171593	5573	6643	-	1071	38	0.0205984
44020_11	k141_171593	6895	7647	+	753	34	0.0262134
44020_12	k141_171593	7704	9035	-	1332	53	0.0231
44020_13	k141_171593	9633	10505	+	873	38	0.0252702
44020_14	k141_171593	10655	12670	+	2016	104	0.029949
44020_15	k141_171593	12921	13184	-	264	18	0.0395829
44020_16	k141_171593	13406	14242	+	837	33	0.0228891
44020_17	k141_171593	14405	15112	+	708	46	0.0377193
44020_18	k141_171593	15341	16270	+	930	40	0.0249699
44020_19	k141_171593	16291	17184	+	894	27	0.0175334
44020_20	k141_171593	17177	18064	+	888	49	0.0320348
44020_21	k141_171593	18078	18827	+	750	37	0.0286405
44020_22	k141_171593	18828	19484	+	657	37	0.0326946
44020_23	k141_171593	19507	20187	+	681	39	0.0332473
44020_24	k141_171593	20177	21493	+	1317	100	0.0440812
44020_25	k141_171593	21698	22402	+	705	35	0.0288216
44020_26	k141_171593	22533	23531	+	999	68	0.0395169
44020_27	k141_171593	23795	25132	+	1338	98	0.0425216
44020_28	k141_171593	25170	25715	+	546	34	0.0361514
44020_29	k141_171593	25739	26566	+	828	34	0.023839
44020_30	k141_171593	26593	27807	+	1215	78	0.0372699
44020_31	k141_171593	28539	29786	-	1248	62	0.0288414
44020_32	k141_171593	30100	30732	+	633	21	0.0192599
44020_33	k141_171593	30779	31423	+	645	25	0.0225019
44020_34	k141_171593	31429	32163	+	735	39	0.0308047
44020_35	k141_171593	32513	33898	+	1386	87	0.0364414
44020_36	k141_171593	34136	36325	+	2190	148	0.0392335
44020_37	k141_171593	36425	36562	+	138	2	0.00841376
44021_1	k141_9065	2	148	-	147	0	0
44021_2	k141_9065	247	600	+	354	0	0
44021_3	k141_9065	818	1153	-	336	0	0
44022_1	k141_56712	1	405	+	405	0	0
44022_2	k141_56712	398	961	+	564	0	0
44022_3	k141_56712	1069	1242	+	174	0	0
44023_1	k141_171594	1	1596	-	1596	0	0
44023_2	k141_171594	1613	2176	-	564	0	0
44024_1	k141_47783	1	633	+	633	568	0.520936
44024_2	k141_47783	758	1750	+	993	1197	0.699817
44024_3	k141_47783	2474	2659	-	186	305	0.951977
44024_4	k141_47783	2684	2905	-	222	221	0.577935
44024_5	k141_47783	2939	3796	-	858	866	0.585963
44025_1	k141_9070	1	1326	+	1326	82	0.0359013
44026_1	k141_76191	2	505	-	504	1	0.00115188
44026_2	k141_76191	631	1449	-	819	1	0.000708852
44026_3	k141_76191	1486	1752	-	267	3	0.00652303
44026_4	k141_76191	1875	2174	-	300	2	0.00387033
44026_5	k141_76191	2171	2401	-	231	0	0
44026_6	k141_76191	2505	4604	-	2100	4	0.00110581
44026_7	k141_76191	4604	5761	-	1158	2	0.00100268
44026_8	k141_76191	5745	6005	-	261	0	0
44027_1	k141_56719	1	72	+	72	0	0
44027_2	k141_56719	372	1166	+	795	2	0.0014605
44028_1	k141_171601	3	1172	+	1170	2	0.000992393
44029_1	k141_9076	3	122	+	120	0	0
44029_2	k141_9076	85	699	+	615	5	0.00471992
44029_3	k141_9076	740	1405	-	666	3	0.00261509
44029_4	k141_9076	1489	2214	+	726	10	0.00799655
44029_5	k141_9076	2281	2625	+	345	3	0.00504826
44029_6	k141_9076	2630	3136	+	507	1	0.00114507
44030_1	k141_9078	304	1125	-	822	9	0.00635638
44031_1	k141_171605	1	1341	-	1341	16	0.00692677
44031_2	k141_171605	1559	2947	-	1389	36	0.0150466
44032_1	k141_56728	161	397	+	237	0	0
44032_2	k141_56728	394	762	+	369	0	0
44032_3	k141_56728	955	2358	+	1404	5	0.00206748
44032_4	k141_56728	2409	3125	+	717	8	0.00647754
44033_1	k141_76205	1	492	-	492	3	0.00353994
44033_2	k141_76205	489	1145	-	657	3	0.00265091
44034_1	k141_9081	2	1186	+	1185	0	0
44035_1	k141_56730	1	414	-	414	5	0.00701147
44035_2	k141_56730	454	789	+	336	5	0.00863913
44035_3	k141_56730	815	1045	+	231	1	0.0025132
44036_1	k141_171609	2	316	+	315	0	0
44036_2	k141_171609	485	973	+	489	0	0
44036_3	k141_171609	988	1314	+	327	0	0
44036_4	k141_171609	1375	1608	-	234	0	0
44036_5	k141_171609	1612	2241	-	630	0	0
44037_1	k141_9083	1	588	-	588	2	0.00197466
44037_2	k141_9083	602	1297	-	696	0	0
44038_1	k141_56732	2	82	+	81	2	0.0143346
44038_2	k141_56732	72	311	+	240	10	0.0241896
44038_3	k141_56732	289	582	+	294	16	0.0315945
44038_4	k141_56732	871	1440	-	570	28	0.0285182
44038_5	k141_56732	1456	1944	-	489	21	0.0249316
44038_6	k141_56732	2048	2170	-	123	6	0.0283195
44039_1	k141_76211	1	63	-	63	1	0.00921507
44039_2	k141_76211	109	1218	+	1110	3	0.00156905
44039_3	k141_76211	1228	1596	+	369	4	0.00629322
44039_4	k141_76211	1572	2696	+	1125	4	0.00206418
44040_1	k141_9084	3	395	+	393	0	0
44040_2	k141_9084	396	1964	+	1569	7	0.00259009
44040_3	k141_9084	2075	2347	+	273	3	0.00637967
44040_4	k141_9084	2489	2710	-	222	4	0.0104604
44041_1	k141_171614	106	570	-	465	1	0.00124849
44041_2	k141_171614	978	2216	+	1239	10	0.00468563
44042_1	k141_76213	2	1162	+	1161	0	0
44042_2	k141_76213	1313	1642	+	330	0	0
44043_1	k141_9095	2	265	+	264	5	0.0109953
44043_2	k141_9095	287	1060	+	774	17	0.0127511
44044_1	k141_171619	1	975	-	975	16	0.00952697
44044_2	k141_171619	986	2398	-	1413	54	0.0221866
44044_3	k141_171619	2402	2740	-	339	11	0.0188379
44045_1	k141_171621	22	720	-	699	5	0.00415272
44045_2	k141_171621	698	2182	-	1485	5	0.00195471
44045_3	k141_171621	2200	3474	-	1275	4	0.00182133
44045_4	k141_171621	3493	4323	-	831	5	0.00349308
44046_1	k141_171622	3	245	-	243	23	0.0549491
44046_2	k141_171622	386	1231	-	846	222	0.152343
44047_1	k141_9105	3	878	-	876	5	0.00331364
44047_2	k141_9105	1018	4224	-	3207	24	0.00434462
44047_3	k141_9105	4453	5166	-	714	3	0.00243928
44048_1	k141_9109	3	698	+	696	6	0.00500474
44048_2	k141_9109	817	1851	+	1035	9	0.00504826
44048_3	k141_9109	2031	2732	-	702	5	0.00413497
44048_4	k141_9109	3067	4002	+	936	6	0.00372147
44049_1	k141_142868	1	1923	+	1923	26	0.00784935
44049_2	k141_142868	2125	2409	+	285	2	0.00407403
44049_3	k141_142868	2451	2924	+	474	11	0.0134727
44049_4	k141_142868	2950	3255	+	306	0	0
44049_5	k141_142868	3252	5033	+	1782	24	0.00781885
44049_6	k141_142868	5040	6065	+	1026	17	0.00961924
44049_7	k141_142868	6073	6510	+	438	8	0.0106036
44049_8	k141_142868	6381	6674	-	294	4	0.00789864
44049_9	k141_142868	6713	6961	-	249	2	0.00466305
44049_10	k141_142868	7007	8575	+	1569	13	0.00481016
44049_11	k141_142868	8598	10397	+	1800	28	0.00903077
44049_12	k141_142868	10402	11643	+	1242	19	0.0088812
44049_13	k141_142868	11959	13434	-	1476	17	0.00668655
44049_14	k141_142868	13493	13933	-	441	2	0.00263288
44049_15	k141_142868	14037	16985	-	2949	46	0.00905571
44049_16	k141_142868	16993	18252	-	1260	20	0.00921507
44049_17	k141_142868	18340	18807	-	468	11	0.0136454
44049_18	k141_142868	18882	19121	-	240	4	0.00967583
44049_19	k141_142868	19339	19788	-	450	12	0.0154813
44049_20	k141_142868	19803	21938	-	2136	34	0.00924096
44049_21	k141_142868	22328	23674	-	1347	23	0.00991288
44049_22	k141_142868	23700	24734	-	1035	15	0.00841376
44049_23	k141_142868	25442	29761	-	4320	51	0.00685371
44049_24	k141_142868	30368	30862	-	495	4	0.00469131
44049_25	k141_142868	30904	31047	-	144	4	0.0161264
44049_26	k141_142868	31073	32194	-	1122	22	0.0113833
44049_27	k141_142868	32181	33956	-	1776	29	0.0094797
44049_28	k141_142868	34227	35243	-	1017	18	0.0102752
44049_29	k141_142868	35247	37544	-	2298	39	0.00985267
44049_30	k141_142868	37581	38171	-	591	4	0.00392927
44049_31	k141_142868	38181	41936	-	3756	72	0.0111287
44049_32	k141_142868	41955	43202	-	1248	18	0.00837331
44049_33	k141_142868	43792	43995	+	204	7	0.0199208
44049_34	k141_142868	44038	44202	+	165	3	0.0105554
44050_1	k141_76225	149	1981	-	1833	25	0.00791803
44050_2	k141_76225	2278	2781	+	504	12	0.0138226
44050_3	k141_76225	2778	3383	+	606	7	0.00670602
44050_4	k141_76225	3383	4447	+	1065	9	0.00490605
44050_5	k141_76225	4407	5342	+	936	14	0.00868344
44050_6	k141_76225	5345	6181	+	837	16	0.0110977
44050_7	k141_76225	6184	7056	+	873	22	0.0146301
44050_8	k141_76225	7049	7867	+	819	10	0.00708852
44050_9	k141_76225	7870	8616	+	747	11	0.00854892
44050_10	k141_76225	8613	9788	+	1176	17	0.0083923
44050_11	k141_76225	9815	10537	+	723	5	0.00401487
44050_12	k141_76225	10554	11303	+	750	7	0.00541846
44051_1	k141_142869	2	1252	+	1251	8	0.00371255
44051_2	k141_142869	1269	1553	+	285	1	0.00203702
44052_1	k141_171627	1	291	-	291	78	0.155611
44052_2	k141_171627	513	1523	+	1011	306	0.175715
44052_3	k141_171627	1811	2545	-	735	163	0.128748
44052_4	k141_171627	2589	4481	-	1893	501	0.153648
44052_5	k141_171627	4689	5543	-	855	210	0.142591
44052_6	k141_171627	5536	6531	-	996	198	0.11541
44052_7	k141_171627	6662	7108	-	447	93	0.120786
44053_1	k141_9114	1	1248	-	1248	3	0.00139555
44053_2	k141_9114	1340	2053	+	714	0	0
44054_1	k141_56742	91	1389	-	1299	1593	0.711944
44054_2	k141_56742	1620	3437	-	1818	2488	0.794504
44054_3	k141_56742	3462	5588	-	2127	2958	0.807365
44054_4	k141_56742	5617	7518	-	1902	2794	0.852816
44054_5	k141_56742	7545	9245	-	1701	2149	0.733452
44054_6	k141_56742	9264	12437	-	3174	4205	0.769128
44054_7	k141_56742	12727	13677	-	951	1078	0.658078
44054_8	k141_56742	13740	16214	+	2475	3224	0.756239
44054_9	k141_56742	16291	17040	+	750	948	0.733815
44054_10	k141_56742	17102	18082	+	981	1525	0.902486
44054_11	k141_56742	18143	18565	+	423	557	0.764459
44055_1	k141_9115	3	575	+	573	3	0.00303953
44056_1	k141_9117	1	1392	-	1392	6	0.00250237
44057_1	k141_76228	2	376	+	375	229	0.354522
44057_2	k141_76228	373	1119	-	747	853	0.66293
44057_3	k141_76228	1216	1644	-	429	396	0.535892
44057_4	k141_76228	1646	1921	-	276	310	0.652067
44057_5	k141_76228	1914	2912	-	999	932	0.541614
44057_6	k141_76228	2928	3653	-	726	660	0.527772
44057_7	k141_76228	3650	3988	-	339	305	0.522323
44057_8	k141_76228	3991	4260	-	270	212	0.455839
44057_9	k141_76228	4264	4758	-	495	497	0.582895
44057_10	k141_76228	4771	4956	-	186	123	0.383912
44057_11	k141_76228	4996	5250	-	255	289	0.657956
44057_12	k141_76228	5524	5781	-	258	128	0.288025
44058_1	k141_9118	51	1841	-	1791	1	0.000324148
44058_2	k141_9118	1858	1998	-	141	0	0
44059_1	k141_56746	3	752	-	750	9	0.0069666
44059_2	k141_56746	802	1686	-	885	13	0.00852785
44059_3	k141_56746	1707	2414	-	708	38	0.0311594
44060_1	k141_56748	1	618	+	618	0	0
44060_2	k141_56748	641	1126	+	486	0	0
44061_1	k141_56750	1	1161	+	1161	0	0
44062_1	k141_9126	1	321	-	321	1	0.00180857
44062_2	k141_9126	321	824	-	504	2	0.00230377
44062_3	k141_9126	912	1418	-	507	5	0.00572534
44063_1	k141_56753	2	664	-	663	0	0
44063_2	k141_56753	677	1180	-	504	1	0.00115188
44064_1	k141_47785	300	1268	+	969	15	0.00898684
44064_2	k141_47785	1322	1600	+	279	8	0.0166466
44064_3	k141_47785	2063	6394	-	4332	79	0.0105871
44064_4	k141_47785	6433	10248	-	3816	68	0.0103452
44064_5	k141_47785	10345	10719	-	375	7	0.0108369
44064_6	k141_47785	10756	11274	-	519	10	0.0111859
44064_7	k141_47785	11284	11991	-	708	12	0.00983983
44064_8	k141_47785	12012	12452	-	441	4	0.00526576
44064_9	k141_47785	12511	13041	-	531	15	0.0163997
44064_10	k141_47785	13087	13278	-	192	2	0.00604739
44064_11	k141_47785	13430	14617	-	1188	18	0.00879621
44064_12	k141_47785	15056	15355	-	300	9	0.0174165
44064_13	k141_47785	15368	16261	-	894	21	0.0136371
44064_14	k141_47785	16379	16573	-	195	0	0
44064_15	k141_47785	16871	16969	-	99	3	0.0175924
44064_16	k141_47785	17049	17489	-	441	5	0.0065822
44064_17	k141_47785	17704	18738	-	1035	33	0.0185103
44064_18	k141_47785	19265	19486	+	222	5	0.0130754
44064_19	k141_47785	19398	19778	-	381	3	0.00457126
44064_20	k141_47785	19981	21582	-	1602	32	0.0115965
44064_21	k141_47785	21703	23802	-	2100	24	0.00663485
44064_22	k141_47785	24184	24306	+	123	4	0.0188797
44064_23	k141_47785	24455	25078	+	624	9	0.00837331
44064_24	k141_47785	25188	26660	-	1473	23	0.00906493
44064_25	k141_47785	26665	28203	-	1539	48	0.0181068
44064_26	k141_47785	28227	30137	-	1911	38	0.0115442
44064_27	k141_47785	30168	30476	-	309	12	0.0225456
44064_28	k141_47785	30491	31006	-	516	8	0.00900077
44064_29	k141_47785	31020	31565	-	546	19	0.0202023
44064_30	k141_47785	31587	32660	-	1074	23	0.0124326
44064_31	k141_47785	32685	34262	-	1578	11	0.00404692
44064_32	k141_47785	34259	34855	-	597	15	0.0145867
44064_33	k141_47785	34846	35196	-	351	5	0.00826994
44064_34	k141_47785	35313	35528	-	216	2	0.00537546
44064_35	k141_47785	36045	36980	+	936	10	0.00620245
44064_36	k141_47785	36983	37474	+	492	3	0.00353994
44064_37	k141_47785	37450	38082	+	633	4	0.00366856
44064_38	k141_47785	38414	42268	+	3855	66	0.00993937
44064_39	k141_47785	42401	43063	+	663	5	0.0043782
44065_1	k141_76232	2	652	-	651	2	0.00178356
44065_2	k141_76232	654	1283	-	630	1	0.000921507
44065_3	k141_76232	1492	1725	+	234	6	0.0148859
44065_4	k141_76232	1734	1988	+	255	6	0.01366
44065_5	k141_76232	2348	2866	-	519	4	0.00447437
44065_6	k141_76232	3239	3634	-	396	2	0.00293207
44065_7	k141_76232	3739	4872	-	1134	0	0
44065_8	k141_76232	4939	5661	-	723	5	0.00401487
