# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_7_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_7/G17_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_7/G17_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_7/G17_2.bam	RPKG
33288_2	k141_7897	1209	1679	-	471	4	0.00761817
33288_3	k141_7897	1806	2231	-	426	8	0.0168458
33288_4	k141_7897	3109	3804	+	696	8	0.0103108
33288_5	k141_7897	3811	4476	+	666	6	0.00808143
33289_1	k141_151009	31	546	-	516	19	0.0330305
33289_2	k141_151009	720	2846	-	2127	60	0.0253043
33289_3	k141_151009	3118	3639	-	522	20	0.0343693
33289_4	k141_151009	3698	3949	-	252	13	0.0462758
33289_5	k141_151009	4089	4613	+	525	24	0.0410075
33290_1	k141_52874	2	283	+	282	2	0.00636198
33290_2	k141_52874	288	1487	+	1200	33	0.0246686
33290_3	k141_52874	1714	2907	+	1194	12	0.00901547
33291_1	k141_84748	3	248	+	246	1	0.0036465
33291_2	k141_84748	245	1273	+	1029	8	0.00697406
33292_1	k141_18554	3	692	-	690	20	0.0260011
33292_2	k141_18554	841	1440	-	600	4	0.00598026
33293_1	k141_42168	3	815	+	813	19	0.020964
33293_2	k141_42168	826	1059	+	234	5	0.0191675
33294_1	k141_7900	3	1652	-	1650	41	0.0222901
33295_1	k141_74289	1	1671	-	1671	23	0.012347
33295_2	k141_74289	1698	2696	-	999	6	0.00538762
33295_3	k141_74289	2871	3491	-	621	7	0.0101116
33295_4	k141_74289	3689	4633	-	945	8	0.00759398
33295_5	k141_74289	4924	5106	-	183	1	0.00490185
33295_6	k141_74289	5389	5658	-	270	1	0.00332237
33296_1	k141_184816	3	251	-	249	2	0.00720513
33296_2	k141_184816	279	3137	-	2859	39	0.0122366
33296_3	k141_184816	3160	5088	-	1929	23	0.0106956
33296_4	k141_184816	5115	5903	-	789	0	0
33297_1	k141_96776	2	361	-	360	4	0.0099671
33297_2	k141_96776	370	2136	-	1767	18	0.00913792
33297_3	k141_96776	2150	3454	-	1305	28	0.0192468
33298_1	k141_216339	2	499	+	498	23	0.0414295
33298_2	k141_216339	577	1803	+	1227	43	0.0314366
33298_3	k141_216339	2092	2895	+	804	33	0.0368188
33298_4	k141_216339	3205	4026	-	822	16	0.0174606
33298_5	k141_216339	4112	5443	+	1332	33	0.0222239
33298_6	k141_216339	5459	5881	+	423	13	0.0275686
33298_7	k141_216339	6284	6451	-	168	2	0.010679
33299_1	k141_107196	820	1182	-	363	194	0.479409
33299_2	k141_107196	1191	2087	-	897	386	0.386017
33299_3	k141_107196	2207	3262	-	1056	384	0.326196
33299_4	k141_107196	3343	4050	-	708	305	0.386436
33299_5	k141_107196	4170	5354	-	1185	507	0.383796
33299_6	k141_107196	5456	7303	-	1848	689	0.334448
33299_7	k141_107196	7377	7937	-	561	193	0.308607
33299_8	k141_107196	7934	8983	-	1050	434	0.370776
33299_9	k141_107196	9306	9590	+	285	164	0.516191
33299_10	k141_107196	10142	10798	-	657	389	0.531124
33299_11	k141_107196	11040	13418	-	2379	1129	0.425707
33299_12	k141_107196	13561	14490	-	930	467	0.450449
33299_13	k141_107196	14558	18853	-	4296	1768	0.369173
33299_14	k141_107196	19205	20410	+	1206	572	0.425461
33299_15	k141_107196	20419	21207	+	789	327	0.371777
33299_16	k141_107196	21264	21650	+	387	124	0.287423
33299_17	k141_107196	21654	22532	+	879	340	0.346978
33299_18	k141_107196	22756	24534	+	1779	840	0.42356
33299_19	k141_107196	24664	25155	+	492	231	0.421171
33299_20	k141_107196	25263	26027	+	765	277	0.32481
33299_21	k141_107196	26095	27099	-	1005	401	0.357923
33299_22	k141_107196	27183	27944	-	762	295	0.347279
33299_23	k141_107196	27957	28700	-	744	384	0.462988
33299_24	k141_107196	28987	32628	+	3642	1483	0.365269
33299_25	k141_107196	32747	33592	+	846	411	0.435796
33299_26	k141_107196	33918	34862	-	945	423	0.401532
33299_27	k141_107196	34933	35769	-	837	315	0.337595
33299_28	k141_107196	35788	36861	-	1074	450	0.375854
33299_29	k141_107196	36864	37364	-	501	176	0.315128
33299_30	k141_107196	37392	37976	-	585	268	0.410951
33299_31	k141_107196	38203	38733	+	531	274	0.462879
33299_32	k141_107196	38768	39712	-	945	410	0.389192
33299_33	k141_107196	39919	40107	+	189	110	0.522086
33299_34	k141_107196	40379	41494	+	1116	498	0.400292
33299_35	k141_107196	41642	43018	+	1377	669	0.435816
33299_36	k141_107196	43447	43704	+	258	176	0.611934
33299_37	k141_107196	43741	48099	+	4359	1919	0.394911
33299_38	k141_107196	48195	49049	+	855	360	0.377701
33299_39	k141_107196	49065	49937	+	873	363	0.372996
33299_40	k141_107196	49924	52452	+	2529	1032	0.366052
33299_41	k141_107196	52583	52858	+	276	111	0.360766
33299_42	k141_107196	53014	53922	-	909	359	0.354276
33299_43	k141_107196	53931	54851	-	921	335	0.326285
33299_44	k141_107196	54992	56425	-	1434	667	0.417242
33299_45	k141_107196	57194	58012	+	819	369	0.40416
33299_46	k141_107196	58034	59431	+	1398	531	0.340721
33299_47	k141_107196	59428	60291	+	864	384	0.398684
33299_48	k141_107196	60647	61705	+	1059	347	0.293931
33299_49	k141_107196	61702	62121	+	420	196	0.418618
33299_50	k141_107196	62281	63456	+	1176	431	0.328762
33299_51	k141_107196	63485	64522	+	1038	334	0.288643
33299_52	k141_107196	64536	64859	+	324	110	0.30455
33299_53	k141_107196	64888	65391	+	504	214	0.380886
33299_54	k141_107196	65388	65738	+	351	140	0.357793
33299_55	k141_107196	65735	66217	+	483	220	0.408589
33299_56	k141_107196	66246	67313	+	1068	483	0.405683
33299_57	k141_107196	67835	69019	+	1185	522	0.395151
33299_58	k141_107196	69016	69198	+	183	44	0.215682
33299_59	k141_107196	69295	69750	+	456	193	0.379668
33299_60	k141_107196	69768	70193	+	426	145	0.30533
33299_61	k141_107196	70251	71864	-	1614	705	0.391829
33299_62	k141_107196	72024	74720	-	2697	1128	0.37518
33300_1	k141_84749	1	1119	-	1119	15	0.0120247
33300_2	k141_84749	1313	1987	-	675	13	0.0172763
33301_1	k141_42169	1	1422	-	1422	17	0.0107241
33302_1	k141_7902	3	1037	-	1035	13	0.0112672
33303_1	k141_63736	1	309	+	309	4	0.0116122
33303_2	k141_63736	309	959	+	651	19	0.0261809
33303_3	k141_63736	1062	2837	+	1776	70	0.0353563
33303_4	k141_63736	2858	3529	+	672	16	0.0213581
33303_5	k141_63736	3536	4888	+	1353	52	0.034476
33303_6	k141_63736	4967	5206	+	240	18	0.0672779
33303_7	k141_63736	5315	6859	+	1545	71	0.0412232
33303_8	k141_63736	6999	7775	+	777	43	0.0496431
33303_9	k141_63736	7797	8843	+	1047	29	0.0248464
33303_10	k141_63736	8856	9392	+	537	12	0.0200456
33304_1	k141_118050	116	553	+	438	3	0.0061441
33304_2	k141_118050	565	981	+	417	10	0.0215117
33304_3	k141_118050	1101	1508	-	408	4	0.0087945
33305_1	k141_173866	113	331	+	219	7	0.0286725
33305_2	k141_173866	446	793	+	348	5	0.0128885
33306_1	k141_162255	2	259	+	258	30	0.104307
33306_2	k141_162255	561	956	+	396	33	0.0747533
33306_3	k141_162255	1182	1853	+	672	57	0.0760881
33306_4	k141_162255	2092	2934	-	843	100	0.10641
33306_5	k141_162255	3099	3992	-	894	78	0.0782652
33306_6	k141_162255	4271	5071	-	801	64	0.0716735
33306_7	k141_162255	5084	6172	-	1089	87	0.0716643
33306_8	k141_162255	6188	7531	-	1344	90	0.0600696
33306_9	k141_162255	7543	7875	-	333	16	0.043101
33306_10	k141_162255	7892	8797	-	906	84	0.0831692
33306_11	k141_162255	8918	9664	+	747	54	0.0648462
33306_12	k141_162255	9711	10559	-	849	107	0.113054
33306_13	k141_162255	11137	12231	-	1095	113	0.0925712
33306_14	k141_162255	12442	13842	+	1401	111	0.0710716
33306_15	k141_162255	13848	15056	+	1209	105	0.0779066
33306_16	k141_162255	15098	15652	-	555	58	0.0937446
33306_17	k141_162255	15796	16929	-	1134	162	0.128148
33306_18	k141_162255	17069	19039	-	1971	206	0.0937545
33306_19	k141_162255	19075	19419	-	345	25	0.0650028
33306_20	k141_162255	19416	20066	-	651	32	0.0440941
33306_21	k141_162255	20185	21936	-	1752	160	0.0819214
33306_22	k141_162255	21933	23717	-	1785	149	0.0748789
33306_23	k141_162255	23776	24393	-	618	51	0.0740275
33306_24	k141_162255	24531	25202	-	672	58	0.077423
33306_25	k141_162255	25223	26698	-	1476	124	0.075361
33306_26	k141_162255	26825	27160	-	336	36	0.0961113
33306_27	k141_162255	27396	27923	-	528	38	0.0645596
33306_28	k141_162255	27935	28372	-	438	40	0.0819214
33306_29	k141_162255	28476	29201	-	726	60	0.0741355
33306_30	k141_162255	29198	29836	-	639	62	0.0870367
33306_31	k141_162255	29959	30282	-	324	44	0.12182
33306_32	k141_162255	30543	30716	-	174	13	0.0670202
33306_33	k141_162255	30729	31343	-	615	63	0.0918918
33306_34	k141_162255	31345	32196	-	852	47	0.0494846
33306_35	k141_162255	32200	32574	-	375	40	0.0956842
33306_36	k141_162255	32770	33963	+	1194	99	0.0743776
33306_37	k141_162255	34014	34562	-	549	40	0.065358
33306_38	k141_162255	34692	35027	+	336	20	0.0533952
33306_39	k141_162255	35079	36596	-	1518	83	0.0490476
33306_40	k141_162255	36669	37727	-	1059	88	0.0745415
33306_41	k141_162255	37745	38797	-	1053	100	0.0851889
33306_42	k141_162255	38849	39844	-	996	91	0.0819584
33306_43	k141_162255	39904	41187	-	1284	119	0.0831368
33306_44	k141_162255	41184	41720	-	537	54	0.090205
33306_45	k141_162255	41850	43484	-	1635	190	0.104243
33306_46	k141_162255	43512	44699	-	1188	100	0.0755083
33306_47	k141_162255	44928	45602	-	675	40	0.0531579
33306_48	k141_162255	45752	46393	-	642	34	0.0475067
33306_49	k141_162255	46390	47067	-	678	45	0.059538
33306_50	k141_162255	47060	47404	-	345	21	0.0546024
33306_51	k141_162255	47544	48911	-	1368	113	0.0740975
33306_52	k141_162255	49120	49446	+	327	17	0.0466351
33306_53	k141_162255	49436	50035	+	600	45	0.0672779
33306_54	k141_162255	50039	50905	+	867	86	0.0889797
33306_55	k141_162255	50969	51436	-	468	32	0.061336
33306_56	k141_162255	51464	52666	-	1203	126	0.0939542
33306_57	k141_162255	52679	53326	-	648	31	0.0429139
33306_58	k141_162255	53307	54395	-	1089	105	0.0864914
33306_59	k141_162255	54789	55310	-	522	52	0.0893602
33306_60	k141_162255	55531	56724	+	1194	121	0.090906
33306_61	k141_162255	56841	57257	+	417	36	0.0774422
33306_62	k141_162255	57379	57666	-	288	37	0.115245
33306_63	k141_162255	57758	58531	-	774	49	0.0567893
33306_64	k141_162255	58613	59182	-	570	42	0.0660976
33306_65	k141_162255	59280	59486	-	207	10	0.0433352
33306_66	k141_162255	59489	60046	-	558	48	0.0771647
33306_67	k141_162255	60050	61333	-	1284	81	0.0565889
33306_68	k141_162255	61323	63155	-	1833	139	0.0680242
33306_69	k141_162255	63218	63496	-	279	12	0.0385823
33306_70	k141_162255	63510	63839	-	330	29	0.0788307
33306_71	k141_162255	63839	64150	-	312	47	0.135131
33306_72	k141_162255	64383	68708	-	4326	376	0.0779673
33306_73	k141_162255	68857	69114	+	258	20	0.0695379
33306_74	k141_162255	69189	70211	-	1023	83	0.0727803
33306_75	k141_162255	70308	70817	-	510	31	0.0545259
33306_76	k141_162255	70897	73488	-	2592	219	0.0757915
33306_77	k141_162255	73499	74203	-	705	43	0.054713
33306_78	k141_162255	74363	75307	-	945	101	0.095874
33306_79	k141_162255	75519	77534	+	2016	177	0.0787579
33306_80	k141_162255	77636	79081	+	1446	107	0.0663784
33306_81	k141_162255	79335	80558	-	1224	98	0.0718218
33306_82	k141_162255	80651	81283	-	633	45	0.0637706
33306_83	k141_162255	81364	82572	-	1209	130	0.0964558
33306_84	k141_162255	82753	84156	+	1404	134	0.0856148
33306_85	k141_162255	84209	85069	-	861	59	0.0614696
33306_86	k141_162255	85131	87173	-	2043	158	0.0693745
33306_87	k141_162255	87188	87835	+	648	64	0.0885965
33306_88	k141_162255	87832	88305	-	474	39	0.073807
33306_89	k141_162255	88368	91802	-	3435	285	0.0744268
33306_90	k141_162255	91817	93124	-	1308	119	0.0816114
33306_91	k141_162255	93251	93697	-	447	30	0.060204
33306_92	k141_162255	93734	94291	-	558	59	0.0948482
33306_93	k141_162255	94369	95451	-	1083	111	0.0919403
33306_94	k141_162255	95472	96389	-	918	99	0.0967395
33306_95	k141_162255	96423	96809	-	387	32	0.0741738
33306_96	k141_162255	96806	97915	-	1110	99	0.0800062
33306_97	k141_162255	97930	98568	-	639	61	0.0856328
33306_98	k141_162255	98565	98882	-	318	17	0.0479549
33306_99	k141_162255	98879	99340	-	462	40	0.0776657
33306_100	k141_162255	99285	99668	-	384	42	0.0981136
33306_101	k141_162255	99681	100892	-	1212	96	0.0710526
33306_102	k141_162255	100908	102413	-	1506	166	0.0988768
33306_103	k141_162255	102611	103531	-	921	83	0.0808407
33306_104	k141_162255	103547	104260	-	714	62	0.0778941
33306_105	k141_162255	104343	104894	-	552	45	0.0731282
33306_106	k141_162255	104991	105299	-	309	45	0.130637
33306_107	k141_162255	105391	105705	-	315	25	0.0711936
33306_108	k141_162255	105727	105948	-	222	9	0.0363664
33306_109	k141_162255	105962	106390	-	429	22	0.046002
33306_110	k141_162255	106390	107544	-	1155	67	0.052036
33306_111	k141_162255	107689	108042	+	354	40	0.10136
33306_112	k141_162255	108057	108422	+	366	38	0.0931352
33306_113	k141_162255	108419	108619	+	201	20	0.0892576
33306_114	k141_162255	108665	109507	-	843	91	0.0968334
33306_115	k141_162255	110167	110583	+	417	37	0.0795934
33306_116	k141_162255	110695	112134	-	1440	136	0.0847204
33306_117	k141_162255	112276	113169	+	894	85	0.085289
33306_118	k141_162255	113239	113304	-	66	1	0.0135915
33307_1	k141_216340	2	1615	+	1614	49	0.0272335
33308_1	k141_84750	2	1012	-	1011	11	0.00976007
33309_1	k141_195395	126	449	+	324	9	0.0249178
33309_2	k141_195395	519	1130	-	612	13	0.0190548
33309_3	k141_195395	1164	1835	-	672	20	0.0266976
33310_1	k141_128850	3	1223	-	1221	17	0.0124895
33310_2	k141_128850	1238	1534	-	297	11	0.0332237
33311_1	k141_52877	2	466	+	465	10	0.0192912
33311_2	k141_52877	520	1881	+	1362	24	0.0158069
33311_3	k141_52877	2026	2472	-	447	14	0.0280952
33311_4	k141_52877	2504	3532	-	1029	20	0.0174352
33311_5	k141_52877	3983	5137	-	1155	27	0.0209697
33312_1	k141_184820	3	302	+	300	2	0.00598026
33312_2	k141_184820	535	1098	+	564	24	0.0381719
33312_3	k141_184820	1120	1941	+	822	11	0.0120042
33313_1	k141_205924	1	345	+	345	0	0
33313_2	k141_205924	400	1509	-	1110	12	0.00969772
33313_3	k141_205924	1786	3213	+	1428	15	0.00942268
33313_4	k141_205924	3310	3423	-	114	0	0
33314_1	k141_195396	1	345	-	345	21	0.0546024
33314_2	k141_195396	541	1689	-	1149	36	0.0281057
33314_3	k141_195396	1729	2001	-	273	4	0.0131434
33315_1	k141_84754	2	268	-	267	0	0
33315_2	k141_84754	285	872	-	588	8	0.0122046
33315_3	k141_84754	893	1093	-	201	1	0.00446288
33316_1	k141_7909	3	89	-	87	0	0
33316_2	k141_7909	372	1085	+	714	19	0.0238708
33317_1	k141_173869	2	796	+	795	7	0.00789846
33317_2	k141_173869	1154	2230	-	1077	11	0.00916196
33318_1	k141_18557	3	92	-	90	0	0
33318_2	k141_18557	102	752	-	651	9	0.0124015
33318_3	k141_18557	856	1191	-	336	2	0.00533952
33318_4	k141_18557	1255	1563	-	309	5	0.0145152
33318_5	k141_18557	1601	5497	-	3897	56	0.0128905
33319_1	k141_42172	28	645	-	618	10	0.0145152
33319_2	k141_42172	758	1642	-	885	15	0.0152041
33319_3	k141_42172	1635	2495	-	861	17	0.0177116
33319_4	k141_42172	2579	3865	-	1287	34	0.023698
33320_1	k141_96786	3	1010	-	1008	2	0.00177984
33321_1	k141_52880	220	453	+	234	7	0.0268345
33321_2	k141_52880	620	1063	+	444	16	0.0323257
33321_3	k141_52880	1056	1256	+	201	22	0.0981834
33322_1	k141_173870	1	1185	+	1185	9	0.00681296
33323_1	k141_216345	1	117	-	117	0	0
33323_2	k141_216345	143	742	-	600	26	0.0388717
33323_3	k141_216345	1155	2432	-	1278	56	0.0393069
33323_4	k141_216345	2456	2785	-	330	2	0.0054366
33324_1	k141_205925	3	986	-	984	13	0.0118511
33324_2	k141_205925	1038	1667	-	630	8	0.011391
33324_3	k141_205925	1664	2815	-	1152	19	0.0147949
33325_1	k141_162265	144	593	+	450	11	0.0219276
33325_2	k141_162265	618	884	+	267	4	0.0134388
33325_3	k141_162265	881	1555	+	675	14	0.0186053
33326_1	k141_96789	3	422	+	420	4	0.00854323
33326_2	k141_96789	475	1113	+	639	6	0.0084229
33327_1	k141_63748	1	249	+	249	3	0.0108077
33327_2	k141_63748	249	656	+	408	4	0.0087945
33327_3	k141_63748	659	1288	+	630	11	0.0156626
33327_4	k141_63748	1288	1374	+	87	0	0
33328_1	k141_84757	1	450	+	450	6	0.0119605
33328_2	k141_84757	447	662	+	216	2	0.00830592
33328_3	k141_84757	1052	2092	+	1041	11	0.0094788
33329_1	k141_18561	3	92	-	90	0	0
33329_2	k141_18561	92	1468	-	1377	3	0.00195433
33329_3	k141_18561	1470	1796	-	327	0	0
33330_1	k141_151013	1	207	-	207	1	0.00433352
33330_2	k141_151013	477	2528	-	2052	15	0.0065573
33330_3	k141_151013	2545	3711	-	1167	9	0.00691804
33330_4	k141_151013	3708	5264	-	1557	32	0.0184363
33330_5	k141_151013	5282	5872	-	591	3	0.0045535
33330_6	k141_151013	6186	7544	-	1359	22	0.0145216
33330_7	k141_151013	7799	8977	+	1179	70	0.0532593
33331_1	k141_118055	1	99	+	99	1	0.009061
33331_2	k141_118055	325	1065	+	741	15	0.0181587
33331_3	k141_118055	1161	1568	+	408	8	0.017589
33331_4	k141_118055	1738	2682	-	945	6	0.00569549
33331_5	k141_118055	2795	3505	-	711	9	0.0113549
33331_6	k141_118055	3502	3981	-	480	13	0.0242948
33331_7	k141_118055	4175	4336	-	162	5	0.0276864
33331_8	k141_118055	4405	4806	-	402	4	0.00892576
33331_9	k141_118055	4847	5299	-	453	6	0.0118813
33332_1	k141_18562	2	559	-	558	9	0.0144684
33332_2	k141_18562	1132	1299	+	168	2	0.010679
33333_1	k141_63749	2	1117	-	1116	15	0.012057
33333_2	k141_63749	1281	1976	+	696	13	0.016755
33334_1	k141_162268	3	170	+	168	0	0
33334_2	k141_162268	145	726	+	582	14	0.0215783
33335_1	k141_107199	3	2075	-	2073	29	0.012549
33335_2	k141_107199	2485	2658	-	174	4	0.0206216
33335_3	k141_107199	2800	3057	-	258	3	0.0104307
33335_4	k141_107199	3006	3512	-	507	9	0.0159238
33335_5	k141_107199	3517	4197	-	681	14	0.0184413
33335_6	k141_107199	4198	4323	-	126	1	0.00711936
33335_7	k141_107199	4536	4958	-	423	8	0.0169653
33335_8	k141_107199	4997	5398	-	402	6	0.0133886
33335_9	k141_107199	5415	5537	+	123	4	0.029172
33335_10	k141_107199	5742	6218	-	477	4	0.00752234
33335_11	k141_107199	6472	6780	-	309	6	0.0174182
33335_12	k141_107199	6873	7724	-	852	11	0.0115815
33336_1	k141_184827	2	2233	+	2232	20	0.00803798
33336_2	k141_184827	2266	2997	+	732	6	0.00735278
33337_1	k141_84763	1	1008	-	1008	1	0.00088992
33338_1	k141_205930	3	1067	+	1065	9	0.00758061
33338_2	k141_205930	1188	1340	+	153	2	0.011726
33339_1	k141_195402	3	695	-	693	6	0.00776657
33339_2	k141_195402	941	1660	+	720	12	0.0149507
33339_3	k141_195402	1657	2943	+	1287	4	0.002788
33340_1	k141_96792	287	1297	+	1011	24	0.0212947
33341_1	k141_118056	2	646	+	645	9	0.0125168
33341_2	k141_118056	744	1862	+	1119	31	0.0248509
33342_1	k141_18563	2	1375	-	1374	31	0.0202389
33342_2	k141_18563	1566	1928	+	363	5	0.0123559
33343_1	k141_184829	3	704	-	702	12	0.015334
33343_2	k141_184829	791	1447	-	657	4	0.00546143
33344_1	k141_151018	2	517	-	516	7	0.0121691
33344_2	k141_151018	579	917	-	339	6	0.0158768
33344_3	k141_151018	922	1182	-	261	3	0.0103108
33345_1	k141_42182	578	823	+	246	5	0.0182325
33345_2	k141_42182	1047	1397	-	351	4	0.0102227
33345_3	k141_42182	1465	2898	+	1434	17	0.0106344
33345_4	k141_42182	2962	3711	-	750	13	0.0155487
33346_1	k141_18565	1	348	+	348	8	0.0206216
33346_2	k141_18565	326	1039	+	714	10	0.0125636
33347_1	k141_63754	1	534	-	534	12	0.0201582
33347_2	k141_63754	547	1458	-	912	16	0.0157375
33348_1	k141_84771	146	892	+	747	34	0.0408291
33348_2	k141_84771	983	1096	-	114	3	0.0236063
33349_1	k141_7928	2	250	+	249	5	0.0180128
33349_2	k141_7928	494	631	+	138	5	0.0325014
33349_3	k141_7928	904	2142	+	1239	8	0.00579202
33350_1	k141_205935	2	790	-	789	6	0.00682159
33350_2	k141_205935	803	1885	-	1083	19	0.0157375
33350_3	k141_205935	2098	2649	-	552	4	0.00650028
33351_1	k141_52894	460	1224	+	765	16	0.0187616
33351_2	k141_52894	1221	2945	+	1725	40	0.0208009
33352_1	k141_63757	1	1155	+	1155	35	0.027183
33353_1	k141_30270	3	119	+	117	2	0.015334
33353_2	k141_30270	300	1427	+	1128	113	0.089863
33353_3	k141_30270	1441	2052	+	612	49	0.0718218
33353_4	k141_30270	2620	2985	+	366	48	0.117644
33353_5	k141_30270	2998	3273	+	276	29	0.0942541
33353_6	k141_30270	3467	4141	+	675	69	0.0916973
33353_7	k141_30270	4138	5238	+	1101	82	0.0668095
33353_8	k141_30270	5210	6094	+	885	65	0.0658842
33353_9	k141_30270	6096	6467	+	372	51	0.122981
33353_10	k141_30270	6468	6707	+	240	24	0.0897039
33353_11	k141_30270	6631	7944	-	1314	135	0.0921615
33353_12	k141_30270	7959	8057	-	99	10	0.09061
33353_13	k141_30270	8338	9117	+	780	65	0.0747533
33353_14	k141_30270	9143	10261	+	1119	122	0.0978005
33353_15	k141_30270	10254	11333	+	1080	89	0.0739227
33353_16	k141_30270	11326	12150	+	825	67	0.0728504
33353_17	k141_30270	12147	13079	+	933	51	0.0490343
33353_18	k141_30270	13079	14272	+	1194	84	0.0631083
33353_19	k141_30270	14325	14909	+	585	56	0.0858704
33353_20	k141_30270	15007	16965	+	1959	213	0.0975341
33353_21	k141_30270	16949	17902	+	954	81	0.0761637
33353_22	k141_30270	17926	19062	+	1137	79	0.0623273
33353_23	k141_30270	19065	20531	+	1467	111	0.0678741
33353_24	k141_30270	20546	22282	+	1737	131	0.0676523
33353_25	k141_30270	22302	23588	+	1287	86	0.059942
33353_26	k141_30270	23738	24193	+	456	33	0.0649173
33353_27	k141_30270	24206	25183	+	978	77	0.0706258
33353_28	k141_30270	25532	26935	+	1404	108	0.069003
33353_29	k141_30270	26948	28363	+	1416	113	0.0715857
33353_30	k141_30270	28375	30168	+	1794	130	0.0650028
33353_31	k141_30270	30165	30407	+	243	14	0.0516813
33353_32	k141_30270	30418	32100	+	1683	126	0.067158
33353_33	k141_30270	32093	33037	+	945	75	0.0711936
33353_34	k141_30270	33024	33635	+	612	53	0.0776848
33353_35	k141_30270	33747	33845	+	99	9	0.081549
33353_36	k141_30270	33950	34399	+	450	55	0.109638
33353_37	k141_30270	34626	34958	+	333	41	0.110446
33353_38	k141_30270	35050	35598	+	549	64	0.104573
33353_39	k141_30270	35927	37183	-	1257	124	0.0884907
33353_40	k141_30270	37197	38810	-	1614	151	0.0839237
33353_41	k141_30270	38807	39496	-	690	36	0.046802
33353_42	k141_30270	39508	40842	-	1335	87	0.0584587
33353_43	k141_30270	40994	43567	-	2574	234	0.081549
33353_44	k141_30270	43640	44857	-	1218	99	0.072912
33353_45	k141_30270	44876	45316	-	441	43	0.0874664
33353_46	k141_30270	45579	47645	+	2067	176	0.0763807
33353_47	k141_30270	47804	49738	-	1935	140	0.0649021
33353_48	k141_30270	49959	50420	+	462	40	0.0776657
33353_49	k141_30270	50434	50658	+	225	16	0.0637894
33353_50	k141_30270	50676	52199	+	1524	110	0.0647469
33353_51	k141_30270	52295	53194	-	900	67	0.0667796
33353_52	k141_30270	53428	54075	-	648	60	0.0830592
33353_53	k141_30270	54316	54681	-	366	25	0.0612732
33353_54	k141_30270	55050	56135	+	1086	108	0.0892083
33353_55	k141_30270	56316	57845	+	1530	104	0.0609752
33353_56	k141_30270	57839	58525	+	687	42	0.0548408
33353_57	k141_30270	58522	59151	+	630	33	0.0469878
33353_58	k141_30270	59161	59976	+	816	61	0.0670581
33353_59	k141_30270	59994	61097	+	1104	59	0.0479396
33353_60	k141_30270	61107	62204	+	1098	46	0.0375809
33353_61	k141_30270	62213	63118	+	906	56	0.0554461
33353_62	k141_30270	63133	64629	+	1497	131	0.0784984
33353_63	k141_30270	64632	65711	+	1080	80	0.0664473
33353_64	k141_30270	65755	66987	+	1233	108	0.0785728
33353_65	k141_30270	67458	67844	+	387	32	0.0741738
33353_66	k141_30270	67933	69177	+	1245	73	0.0525975
33353_67	k141_30270	69189	70085	+	897	94	0.0940041
33353_68	k141_30270	70075	70944	+	870	68	0.0701134
33353_69	k141_30270	70946	71587	+	642	55	0.0768491
33353_70	k141_30270	71697	72026	-	330	32	0.0869856
33353_71	k141_30270	72942	73178	+	237	25	0.0946244
33353_72	k141_30270	73226	73897	-	672	41	0.0547301
33353_73	k141_30270	73944	75038	-	1095	83	0.0679947
33353_74	k141_30270	75127	75369	+	243	20	0.0738304
33353_75	k141_30270	75375	76544	+	1170	87	0.0667029
33353_76	k141_30270	76678	77640	+	963	82	0.0763834
33353_77	k141_30270	77643	78149	+	507	43	0.0760802
33353_78	k141_30270	78175	79068	+	894	65	0.065221
33353_79	k141_30270	79153	79314	+	162	24	0.132895
33353_80	k141_30270	79268	80011	+	744	68	0.0819874
33353_81	k141_30270	80018	82393	+	2376	243	0.0917426
33353_82	k141_30270	82402	82782	+	381	47	0.110658
33353_83	k141_30270	83164	84825	+	1662	144	0.0777218
33353_84	k141_30270	84950	85831	+	882	73	0.0742447
33353_85	k141_30270	87209	87781	-	573	62	0.0970618
33353_86	k141_30270	88047	88880	-	834	88	0.0946516
33353_87	k141_30270	88984	89244	-	261	25	0.0859233
33353_88	k141_30270	89222	90400	-	1179	108	0.0821715
33353_89	k141_30270	91491	92480	-	990	121	0.109638
33353_90	k141_30270	92473	92853	-	381	30	0.070633
33353_91	k141_30270	92792	93568	-	777	82	0.0946682
33353_92	k141_30270	93967	94344	-	378	53	0.125775
33353_93	k141_30270	94753	95058	+	306	44	0.128986
33353_94	k141_30270	95290	95847	-	558	67	0.107709
33353_95	k141_30270	96263	96472	+	210	26	0.111062
33353_96	k141_30270	96772	97164	+	393	43	0.0981493
33353_97	k141_30270	97208	97561	-	354	37	0.0937583
33353_98	k141_30270	97548	97817	-	270	28	0.0930263
33353_99	k141_30270	97915	98145	+	231	19	0.0737824
33353_100	k141_30270	98208	98588	-	381	31	0.0729874
33354_1	k141_42185	25	615	-	591	7	0.0106248
33354_2	k141_42185	588	815	-	228	2	0.00786876
33354_3	k141_42185	925	1074	-	150	1	0.00598026
33355_1	k141_184834	1	645	-	645	1	0.00139076
33355_2	k141_184834	675	1481	-	807	8	0.00889258
33356_1	k141_173879	3	854	-	852	16	0.0168458
