# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_13_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_13/F15_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_13/F15_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_13/F15_2.bam	RPKG
46131_8	k141_27394	8607	10838	+	2232	1	0.000394511
46131_9	k141_27394	10899	11930	-	1032	0	0
46131_10	k141_27394	11935	13116	-	1182	0	0
46131_11	k141_27394	13705	15534	+	1830	0	0
46132_1	k141_274448	13	909	+	897	3	0.00294498
46132_2	k141_274448	990	1508	+	519	0	0
46132_3	k141_274448	1487	2338	-	852	0	0
46133_1	k141_71496	3	1130	+	1128	0	0
46133_2	k141_71496	1356	1574	+	219	0	0
46133_3	k141_71496	1719	2702	+	984	0	0
46134_1	k141_260427	1	480	-	480	1	0.00183447
46134_2	k141_260427	498	1751	-	1254	0	0
46135_1	k141_85003	2	1666	+	1665	0	0
46135_2	k141_85003	1666	2364	+	699	0	0
46136_1	k141_202219	3	668	+	666	0	0
46136_2	k141_202219	658	1080	+	423	0	0
46137_1	k141_114890	2	289	+	288	0	0
46137_2	k141_114890	286	1101	+	816	0	0
46137_3	k141_114890	1295	2188	+	894	0	0
46138_1	k141_56650	222	863	+	642	13	0.0178304
46138_2	k141_56650	841	1584	+	744	4	0.00473413
46138_3	k141_56650	1594	1788	+	195	0	0
46138_4	k141_56650	1814	2215	-	402	7	0.0153329
46138_5	k141_56650	2272	3477	-	1206	20	0.0146028
46139_1	k141_14305	1	1026	+	1026	0	0
46139_2	k141_14305	1048	2280	+	1233	0	0
46139_3	k141_14305	2405	4243	+	1839	9	0.00430937
46139_4	k141_14305	4325	4795	+	471	2	0.00373906
46139_5	k141_14305	4883	5713	+	831	6	0.00635775
46139_6	k141_14305	5928	6620	+	693	1	0.00127063
46139_7	k141_14305	6607	6729	+	123	0	0
46139_8	k141_14305	6750	6983	+	234	2	0.00752605
46139_9	k141_14305	7158	8159	+	1002	0	0
46139_10	k141_14305	8297	9892	+	1596	0	0
46140_1	k141_217531	213	2825	+	2613	5	0.00168494
46140_2	k141_217531	3003	4319	+	1317	0	0
46140_3	k141_217531	4380	5279	-	900	0	0
46140_4	k141_217531	5313	6608	-	1296	0	0
46140_5	k141_217531	6804	6905	-	102	0	0
46141_1	k141_289427	163	1797	-	1635	0	0
46141_2	k141_289427	1972	2745	-	774	0	0
46141_3	k141_289427	2699	3649	-	951	0	0
46141_4	k141_289427	3721	4551	-	831	0	0
46141_5	k141_289427	4698	5252	-	555	0	0
46142_1	k141_71499	3	1541	-	1539	0	0
46142_2	k141_71499	1619	1837	-	219	0	0
46143_1	k141_202223	1	804	-	804	0	0
46143_2	k141_202223	965	1051	+	87	0	0
46144_1	k141_85005	2	592	-	591	0	0
46144_2	k141_85005	593	985	-	393	0	0
46144_3	k141_85005	954	1433	-	480	0	0
46144_4	k141_85005	1464	1616	-	153	0	0
46144_5	k141_85005	1637	2239	-	603	0	0
46145_1	k141_274450	6	1004	-	999	0	0
46145_2	k141_274450	1070	1192	-	123	0	0
46145_3	k141_274450	1213	1599	-	387	0	0
46145_4	k141_274450	1631	2065	+	435	0	0
46145_5	k141_274450	2068	2367	-	300	0	0
46145_6	k141_274450	2602	2871	-	270	0	0
46145_7	k141_274450	2946	3350	-	405	0	0
46146_1	k141_56657	2	442	-	441	0	0
46146_2	k141_56657	439	867	-	429	0	0
46147_1	k141_98609	2	265	-	264	0	0
46147_2	k141_98609	628	1527	+	900	0	0
46147_3	k141_98609	1555	2190	+	636	0	0
46147_4	k141_98609	2266	2466	+	201	0	0
46147_5	k141_98609	2613	3473	+	861	0	0
46148_1	k141_128586	2	868	+	867	3	0.00304688
46148_2	k141_128586	882	1028	+	147	0	0
46149_1	k141_274455	2	154	+	153	0	0
46149_2	k141_274455	1102	1497	+	396	0	0
46150_1	k141_144691	3	425	+	423	0	0
46150_2	k141_144691	416	847	-	432	0	0
46150_3	k141_144691	1023	1382	-	360	0	0
46150_4	k141_144691	1612	5187	-	3576	13	0.0032011
46150_5	k141_144691	5312	6010	-	699	0	0
46151_1	k141_114904	2	469	-	468	0	0
46151_2	k141_114904	603	1085	-	483	0	0
46152_1	k141_289436	2	1240	-	1239	1	0.000710692
46153_1	k141_217541	74	970	+	897	0	0
46153_2	k141_217541	1052	1555	-	504	0	0
46154_1	k141_85023	1	1341	+	1341	5	0.00328318
46155_1	k141_56665	1	111	-	111	0	0
46155_2	k141_56665	108	449	-	342	0	0
46155_3	k141_56665	473	781	-	309	0	0
46155_4	k141_56665	784	1842	-	1059	0	0
46156_1	k141_42214	16	810	+	795	0	0
46156_2	k141_42214	932	1255	+	324	0	0
46156_3	k141_42214	1278	1580	+	303	0	0
46156_4	k141_42214	1723	1971	+	249	0	0
46156_5	k141_42214	2511	2759	-	249	5	0.0176817
46156_6	k141_42214	2917	3993	+	1077	0	0
46156_7	k141_42214	4080	5051	+	972	0	0
46156_8	k141_42214	5096	5653	+	558	0	0
46156_9	k141_42214	5739	7226	+	1488	0	0
46156_10	k141_42214	7311	7466	+	156	0	0
46156_11	k141_42214	7694	9556	-	1863	2	0.000945301
46157_1	k141_289441	1	2091	-	2091	17	0.00715893
46158_1	k141_128589	2	127	+	126	0	0
46158_2	k141_128589	278	754	+	477	0	0
46158_3	k141_128589	784	2901	+	2118	0	0
46158_4	k141_128589	2996	3301	+	306	0	0
46158_5	k141_128589	3322	3939	+	618	0	0
46158_6	k141_128589	3939	4568	+	630	0	0
46158_7	k141_128589	4589	4879	+	291	0	0
46158_8	k141_128589	4887	5132	+	246	0	0
46159_1	k141_274456	2	418	+	417	0	0
46159_2	k141_274456	406	1332	+	927	0	0
46159_3	k141_274456	1348	1704	+	357	0	0
46159_4	k141_274456	1701	2144	+	444	0	0
46159_5	k141_274456	2390	3013	+	624	0	0
46159_6	k141_274456	3006	3257	+	252	0	0
46159_7	k141_274456	3254	3490	+	237	0	0
46159_8	k141_274456	3494	4114	+	621	0	0
46159_9	k141_274456	4191	4496	+	306	0	0
46159_10	k141_274456	4496	4909	+	414	0	0
46159_11	k141_274456	4909	5142	+	234	0	0
46159_12	k141_274456	5139	5618	+	480	0	0
46159_13	k141_274456	5621	6016	+	396	0	0
46159_14	k141_274456	6013	6276	+	264	0	0
46159_15	k141_274456	6263	6751	+	489	0	0
46159_16	k141_274456	6751	6960	+	210	0	0
46159_17	k141_274456	6957	7145	+	189	0	0
46159_18	k141_274456	7126	7392	+	267	0	0
46159_19	k141_274456	7395	7478	+	84	0	0
46160_1	k141_98613	2	1630	-	1629	5	0.00270273
46160_2	k141_98613	1927	4548	+	2622	6	0.00201498
46160_3	k141_98613	4619	5293	-	675	9	0.0117406
46160_4	k141_98613	5345	6103	-	759	5	0.00580071
46160_5	k141_98613	6119	6943	-	825	10	0.0106733
46160_6	k141_98613	6960	7850	-	891	3	0.00296481
46160_7	k141_98613	7852	8769	-	918	0	0
46160_8	k141_98613	8783	9655	-	873	7	0.00706052
46160_9	k141_98613	9795	10997	-	1203	5	0.0036598
46160_10	k141_98613	10994	11704	-	711	9	0.0111462
46160_11	k141_98613	11796	12716	-	921	6	0.00573647
46160_12	k141_98613	12732	12857	-	126	0	0
46161_1	k141_14307	1	1029	+	1029	92	0.0787273
46161_2	k141_14307	986	1153	-	168	19	0.0995858
46161_3	k141_14307	2183	3379	-	1197	63	0.0463446
46161_4	k141_14307	3383	4570	-	1188	4	0.00296481
46161_5	k141_14307	4592	5332	-	741	56	0.0665461
46161_6	k141_14307	5329	6270	-	942	338	0.31595
46161_7	k141_14307	6620	9163	+	2544	901	0.311861
46161_8	k141_14307	9255	9575	-	321	56	0.153616
46161_9	k141_14307	9711	9914	+	204	57	0.246035
46161_10	k141_14307	9950	10774	+	825	203	0.216668
46161_11	k141_14307	10771	11478	+	708	227	0.282323
46161_12	k141_14307	11475	12377	+	903	262	0.255486
46161_13	k141_14307	12377	13093	+	717	138	0.169478
46161_14	k141_14307	13143	15335	+	2193	808	0.324434
46161_15	k141_14307	15692	16642	+	951	179	0.165739
46161_16	k141_14307	16726	17622	-	897	159	0.156084
46162_1	k141_172732	3	1316	+	1314	0	0
46162_2	k141_172732	1436	2023	+	588	2	0.00299506
46162_3	k141_172732	2234	3673	-	1440	0	0
46162_4	k141_172732	3891	5108	-	1218	4	0.00289178
46162_5	k141_172732	5559	6527	+	969	4	0.00363487
46162_6	k141_172732	6702	7955	+	1254	1	0.000702191
46162_7	k141_172732	8274	9953	+	1680	0	0
46162_8	k141_172732	10511	11176	-	666	1	0.00132214
46162_9	k141_172732	11431	11718	-	288	7	0.0214022
46162_10	k141_172732	12108	13619	+	1512	0	0
46162_11	k141_172732	13742	14881	-	1140	0	0
46162_12	k141_172732	15197	15649	-	453	0	0
46162_13	k141_172732	15769	16023	+	255	0	0
46162_14	k141_172732	16030	16461	+	432	0	0
46162_15	k141_172732	16523	17545	+	1023	0	0
46162_16	k141_172732	17810	17998	+	189	0	0
46162_17	k141_172732	18520	20421	+	1902	0	0
46162_18	k141_172732	20427	21119	+	693	5	0.00635316
46162_19	k141_172732	21187	22140	+	954	0	0
46162_20	k141_172732	22143	22247	+	105	0	0
46163_1	k141_188319	19	282	+	264	0	0
46163_2	k141_188319	463	2532	+	2070	9	0.00382847
46163_3	k141_188319	2529	2975	+	447	0	0
46163_4	k141_188319	2992	4320	+	1329	8	0.00530051
46163_5	k141_188319	4464	4994	+	531	2	0.00331656
46163_6	k141_188319	5051	5224	-	174	3	0.0151819
46163_7	k141_188319	5425	5625	+	201	6	0.026285
46163_8	k141_188319	5699	6442	-	744	6	0.00710119
46163_9	k141_188319	6912	7154	+	243	0	0
46163_10	k141_188319	7468	9138	+	1671	12	0.0063235
46163_11	k141_188319	9349	10788	-	1440	0	0
46163_12	k141_188319	10805	12160	-	1356	10	0.00649372
46163_13	k141_188319	12343	13260	+	918	6	0.00575522
46163_14	k141_188319	13417	13968	+	552	0	0
46163_15	k141_188319	13965	14357	+	393	7	0.0156841
46163_16	k141_188319	14439	14669	-	231	0	0
46163_17	k141_188319	14788	15627	-	840	3	0.00314481
46163_18	k141_188319	15774	16310	+	537	0	0
46163_19	k141_188319	16434	16766	+	333	0	0
46163_20	k141_188319	16763	17047	+	285	1	0.00308964
46163_21	k141_188319	17051	17677	+	627	0	0
46163_22	k141_188319	17804	19084	+	1281	5	0.00343696
46163_23	k141_188319	19519	20877	+	1359	19	0.0123108
46163_24	k141_188319	20972	21895	+	924	0	0
46163_25	k141_188319	21898	23082	+	1185	5	0.00371539
46163_26	k141_188319	23097	24113	+	1017	8	0.00692663
46163_27	k141_188319	24113	25213	+	1101	11	0.00879748
46163_28	k141_188319	25259	25882	-	624	5	0.00705567
46163_29	k141_188319	26090	28159	+	2070	14	0.0059554
46163_30	k141_188319	28221	31115	+	2895	37	0.011254
46163_31	k141_188319	31122	32384	+	1263	9	0.00627469
46163_32	k141_188319	32479	32712	+	234	0	0
46163_33	k141_188319	32739	34241	+	1503	8	0.00468688
46163_34	k141_188319	34251	36083	+	1833	10	0.00480386
46163_35	k141_188319	36080	36628	+	549	8	0.0128313
46163_36	k141_188319	36766	37695	+	930	5	0.00473413
46163_37	k141_188319	37689	38207	+	519	2	0.00339325
46163_38	k141_188319	38228	38422	+	195	0	0
46163_39	k141_188319	38437	38823	+	387	0	0
46163_40	k141_188319	38820	40097	+	1278	5	0.00344502
46163_41	k141_188319	40094	40669	+	576	4	0.00611492
46163_42	k141_188319	40710	40964	+	255	0	0
46163_43	k141_188319	40976	41725	+	750	4	0.00469626
46163_44	k141_188319	41899	43488	+	1590	17	0.00941466
46163_45	k141_188319	43608	43988	+	381	11	0.0254226
46163_46	k141_188319	44049	44591	+	543	3	0.00486491
46163_47	k141_188319	44597	45808	+	1212	20	0.0145305
46163_48	k141_188319	45805	46035	+	231	1	0.0038119
46163_49	k141_188319	46013	46912	+	900	15	0.0146758
46163_50	k141_188319	46929	48791	+	1863	15	0.00708976
46163_51	k141_188319	48788	49597	+	810	9	0.00978387
46163_52	k141_188319	49614	50468	+	855	7	0.00720916
46163_53	k141_188319	50496	50951	+	456	8	0.0154482
46163_54	k141_188319	50945	52636	+	1692	13	0.00676544
46163_55	k141_188319	52750	53952	+	1203	11	0.00805156
46163_56	k141_188319	54083	54907	+	825	6	0.00640399
46163_57	k141_188319	55009	56457	+	1449	13	0.00790002
46163_58	k141_188319	56626	57681	+	1056	20	0.016677
46163_59	k141_188319	57686	58159	+	474	0	0
46163_60	k141_188319	58283	58531	+	249	0	0
46164_1	k141_231703	481	1206	-	726	0	0
46164_2	k141_231703	1277	2314	-	1038	0	0
46164_3	k141_231703	2344	2925	-	582	0	0
46164_4	k141_231703	2937	3848	-	912	3	0.00289654
46164_5	k141_231703	3842	4291	-	450	0	0
46164_6	k141_231703	4288	5001	-	714	0	0
46164_7	k141_231703	5001	5450	-	450	4	0.00782709
46164_8	k141_231703	5508	6005	-	498	0	0
46164_9	k141_231703	6125	6733	-	609	0	0
46164_10	k141_231703	7033	9393	-	2361	7	0.00261069
46164_11	k141_231703	9480	9908	+	429	0	0
46164_12	k141_231703	9879	10307	-	429	0	0
46164_13	k141_231703	10454	11188	+	735	0	0
46164_14	k141_231703	11488	12681	-	1194	1	0.000737477
46164_15	k141_231703	12717	13682	-	966	1	0.00091154
46164_16	k141_231703	13821	14639	-	819	0	0
46164_17	k141_231703	14962	16776	-	1815	13	0.00630696
46164_18	k141_231703	17259	18305	-	1047	4	0.00336408
46164_19	k141_231703	18322	19104	-	783	3	0.00337375
46164_20	k141_231703	19162	20331	-	1170	10	0.00752605
46164_21	k141_231703	20373	21245	-	873	0	0
46164_22	k141_231703	21404	22588	-	1185	2	0.00148616
46164_23	k141_231703	22889	26095	-	3207	13	0.00356942
46164_24	k141_231703	26095	27165	-	1071	3	0.00246652
46164_25	k141_231703	27445	28041	-	597	7	0.0103247
46164_26	k141_231703	28041	30260	-	2220	6	0.00237986
46164_27	k141_231703	30424	30765	-	342	2	0.0051494
46164_28	k141_231703	30772	31590	-	819	4	0.0043006
46164_29	k141_231703	31604	32404	-	801	2	0.00219862
46164_30	k141_231703	32416	33606	-	1191	3	0.002218
46164_31	k141_231703	33614	34057	-	444	0	0
46164_32	k141_231703	34155	35456	-	1302	7	0.00473413
46164_33	k141_231703	35468	36223	-	756	10	0.0116475
46164_34	k141_231703	36234	37226	-	993	0	0
46164_35	k141_231703	37270	37512	-	243	0	0
46164_36	k141_231703	37824	38315	-	492	3	0.00536919
46164_37	k141_231703	38299	39627	-	1329	3	0.00198769
46164_38	k141_231703	39707	40645	-	939	0	0
46164_39	k141_231703	40605	41288	-	684	4	0.0051494
46164_40	k141_231703	41299	42384	-	1086	5	0.00405409
46164_41	k141_231703	42561	43244	-	684	0	0
46164_42	k141_231703	43508	43642	-	135	0	0
46164_43	k141_231703	43776	45011	-	1236	5	0.00356209
46164_44	k141_231703	45188	45562	-	375	1	0.00234813
46164_45	k141_231703	45605	46441	-	837	2	0.00210406
46164_46	k141_231703	46498	47223	-	726	0	0
46164_47	k141_231703	47235	47414	-	180	2	0.00978387
46164_48	k141_231703	47715	48422	-	708	3	0.00373114
46164_49	k141_231703	48588	51365	+	2778	15	0.00475458
46164_50	k141_231703	51473	53230	-	1758	7	0.00350616
46164_51	k141_231703	53433	55556	-	2124	10	0.00414571
46164_52	k141_231703	55874	56740	-	867	4	0.0040625
46164_53	k141_231703	56872	57756	-	885	1	0.000994969
46164_54	k141_231703	57757	58626	-	870	2	0.00202425
46164_55	k141_231703	58628	59503	-	876	5	0.00502596
46164_56	k141_231703	59503	60462	-	960	1	0.000917237
46164_57	k141_231703	60479	61888	-	1410	0	0
46164_58	k141_231703	61895	62836	-	942	4	0.00373906
46164_59	k141_231703	62895	64769	-	1875	2	0.000939251
46164_60	k141_231703	65109	67217	-	2109	0	0
46164_61	k141_231703	67467	69071	-	1605	0	0
46164_62	k141_231703	69207	69383	-	177	0	0
46164_63	k141_231703	69425	69601	-	177	0	0
46164_64	k141_231703	69669	70172	-	504	0	0
46164_65	k141_231703	70210	70860	-	651	2	0.00270522
46164_66	k141_231703	70947	71585	+	639	0	0
46164_67	k141_231703	71858	72634	-	777	2	0.00226653
46164_68	k141_231703	72706	73125	+	420	1	0.00209654
46164_69	k141_231703	73126	73626	-	501	0	0
46164_70	k141_231703	73758	75797	+	2040	5	0.00215821
46164_71	k141_231703	75772	76833	-	1062	0	0
46164_72	k141_231703	77423	77926	-	504	1	0.00174712
46164_73	k141_231703	77949	78203	-	255	5	0.0172656
46164_74	k141_231703	78363	80891	-	2529	0	0
46164_75	k141_231703	80910	81251	-	342	0	0
46164_76	k141_231703	81293	82126	-	834	0	0
46164_77	k141_231703	82151	82696	-	546	2	0.00322545
46164_78	k141_231703	82853	83497	+	645	0	0
46164_79	k141_231703	83526	85331	-	1806	2	0.000975136
46164_80	k141_231703	85460	86155	-	696	0	0
46164_81	k141_231703	86189	87787	-	1599	2	0.00110137
46164_82	k141_231703	88076	89860	+	1785	0	0
46164_83	k141_231703	89905	91464	-	1560	0	0
46164_84	k141_231703	91466	91918	-	453	0	0
46164_85	k141_231703	91983	92354	-	372	4	0.00946826
46164_86	k141_231703	92646	94034	+	1389	0	0
46164_87	k141_231703	94095	95306	+	1212	1	0.000726525
46164_88	k141_231703	95327	96247	+	921	1	0.000956078
46164_89	k141_231703	96260	97096	-	837	3	0.00315609
46164_90	k141_231703	97253	97741	-	489	0	0
46164_91	k141_231703	97914	98843	-	930	1	0.000946826
46164_92	k141_231703	99011	99346	+	336	1	0.00262068
46164_93	k141_231703	99420	99605	-	186	0	0
46164_94	k141_231703	99630	99746	-	117	0	0
46165_1	k141_245628	1	1248	-	1248	0	0
46165_2	k141_245628	1413	2288	-	876	1	0.00100519
46165_3	k141_245628	2429	3514	+	1086	4	0.00324327
46165_4	k141_245628	3734	4597	+	864	2	0.00203831
46165_5	k141_245628	4600	5436	+	837	1	0.00105203
46165_6	k141_245628	5461	5955	-	495	0	0
46165_7	k141_245628	5965	6561	-	597	4	0.00589982
46165_8	k141_245628	6700	8955	+	2256	13	0.00507408
46165_9	k141_245628	8971	9699	+	729	8	0.00966308
46165_10	k141_245628	9734	10810	+	1077	0	0
46165_11	k141_245628	10853	11170	-	318	0	0
46165_12	k141_245628	11578	12384	-	807	2	0.00218227
46165_13	k141_245628	12527	12889	+	363	0	0
46165_14	k141_245628	12890	14422	-	1533	9	0.00516956
46165_15	k141_245628	14419	17538	-	3120	0	0
46165_16	k141_245628	17554	17853	-	300	0	0
46165_17	k141_245628	18117	19523	+	1407	0	0
46165_18	k141_245628	19686	20027	-	342	0	0
46165_19	k141_245628	20098	21039	+	942	0	0
46165_20	k141_245628	21124	22902	+	1779	2	0.000989936
46165_21	k141_245628	23012	23290	+	279	0	0
46165_22	k141_245628	23411	24913	-	1503	4	0.00234344
46165_23	k141_245628	25039	25926	+	888	0	0
46165_24	k141_245628	26060	26539	-	480	0	0
46165_25	k141_245628	26582	26989	-	408	0	0
46165_26	k141_245628	27041	28501	-	1461	0	0
46165_27	k141_245628	28535	29110	-	576	0	0
46165_28	k141_245628	29335	30330	-	996	0	0
46165_29	k141_245628	30358	30936	-	579	0	0
46165_30	k141_245628	30933	31490	-	558	0	0
46165_31	k141_245628	31569	32867	-	1299	1	0.000677866
46165_32	k141_245628	33005	36553	-	3549	10	0.00248112
46165_33	k141_245628	36543	37142	-	600	9	0.0132082
46165_34	k141_245628	37230	37790	-	561	0	0
46165_35	k141_245628	37849	41097	-	3249	26	0.00704655
46165_36	k141_245628	41189	42466	+	1278	11	0.00757905
46165_37	k141_245628	42607	42834	-	228	0	0
46165_38	k141_245628	42834	45293	-	2460	6	0.00214768
46165_39	k141_245628	45442	45777	-	336	5	0.0131034
46165_40	k141_245628	45774	46217	-	444	0	0
46165_41	k141_245628	46226	46558	-	333	0	0
46165_42	k141_245628	46809	47660	+	852	14	0.0144691
46165_43	k141_245628	47763	48233	-	471	4	0.00747811
46165_44	k141_245628	48355	48711	-	357	1	0.00246652
46165_45	k141_245628	48926	49717	-	792	4	0.00444721
46165_46	k141_245628	49761	50717	-	957	0	0
46165_47	k141_245628	50714	52276	-	1563	11	0.00619707
46165_48	k141_245628	52413	53600	-	1188	4	0.00296481
46165_49	k141_245628	53958	54752	+	795	0	0
46165_50	k141_245628	54886	56334	-	1449	4	0.00243077
46165_51	k141_245628	56470	59019	-	2550	12	0.00414376
46165_52	k141_245628	59129	60532	-	1404	6	0.00376303
46165_53	k141_245628	60778	61614	+	837	4	0.00420811
46165_54	k141_245628	61611	62399	+	789	4	0.00446412
46165_55	k141_245628	62540	64612	-	2073	6	0.00254862
46165_56	k141_245628	64719	65429	-	711	3	0.00371539
46165_57	k141_245628	65783	67072	-	1290	5	0.00341298
46165_58	k141_245628	67233	68045	-	813	1	0.00108308
46165_59	k141_245628	68261	69007	-	747	0	0
46165_60	k141_245628	69080	69916	-	837	2	0.00210406
46165_61	k141_245628	70037	70627	-	591	3	0.00446979
46165_62	k141_245628	70665	71261	-	597	0	0
46165_63	k141_245628	71273	72190	-	918	1	0.000959203
46165_64	k141_245628	72389	73684	+	1296	11	0.00747379
46165_65	k141_245628	73732	74805	+	1074	4	0.00327951
46165_66	k141_245628	74802	75020	-	219	0	0
46165_67	k141_245628	75017	75841	-	825	2	0.00213466
46165_68	k141_245628	75900	76133	-	234	0	0
46166_1	k141_85024	3	674	+	672	0	0
46166_2	k141_85024	690	4496	+	3807	0	0
46167_1	k141_274457	2	850	+	849	0	0
46167_2	k141_274457	1075	1206	+	132	0	0
46168_1	k141_114916	3	158	+	156	0	0
46168_2	k141_114916	148	387	+	240	0	0
46168_3	k141_114916	430	1122	+	693	0	0
46169_1	k141_42216	2	979	+	978	0	0
46170_1	k141_245629	1	1353	+	1353	0	0
46171_1	k141_114918	165	1217	+	1053	18	0.0150521
46172_1	k141_71517	3	2360	+	2358	9	0.00336087
46173_1	k141_231706	50	1942	+	1893	0	0
46174_1	k141_217555	2	136	-	135	0	0
46174_2	k141_217555	213	440	-	228	0	0
46174_3	k141_217555	602	1825	-	1224	4	0.00287761
46175_1	k141_144704	3	713	-	711	11	0.0136231
46175_2	k141_144704	1515	2270	+	756	56	0.0652258
46176_1	k141_98616	2	289	-	288	0	0
46176_2	k141_98616	304	1263	-	960	7	0.00642066
46177_1	k141_56669	2	82	-	81	0	0
46177_2	k141_56669	150	1355	-	1206	0	0
46177_3	k141_56669	1507	2073	+	567	0	0
46177_4	k141_56669	2125	3030	+	906	0	0
46177_5	k141_56669	3047	3574	+	528	0	0
46177_6	k141_56669	3577	3648	+	72	0	0
46178_1	k141_217556	1	1389	+	1389	1	0.000633944
46179_1	k141_144707	3	677	-	675	3	0.00391355
46179_2	k141_144707	694	1002	-	309	0	0
46180_1	k141_27427	2	892	-	891	0	0
46180_2	k141_27427	1075	1296	-	222	0	0
46180_3	k141_27427	1595	2011	-	417	0	0
46180_4	k141_27427	2069	2467	-	399	0	0
46180_5	k141_27427	2628	3335	-	708	0	0
46180_6	k141_27427	3337	3402	-	66	0	0
46181_1	k141_56671	3	1013	+	1011	0	0
46182_1	k141_245633	1	372	+	372	0	0
46182_2	k141_245633	679	1728	+	1050	1	0.000838617
46182_3	k141_245633	1928	2218	+	291	0	0
46183_1	k141_260462	3	638	-	636	0	0
46183_2	k141_260462	720	1124	+	405	0	0
46183_3	k141_260462	1146	1523	-	378	0	0
46184_1	k141_42229	1	708	-	708	0	0
46184_2	k141_42229	671	1429	-	759	0	0
46185_1	k141_98622	62	1168	-	1107	1	0.000795436
46186_1	k141_289454	374	892	-	519	1	0.00169662
46186_2	k141_289454	1022	1252	+	231	0	0
46186_3	k141_289454	1283	1732	+	450	0	0
46187_1	k141_260463	148	471	+	324	6	0.0163064
46187_2	k141_260463	468	1280	+	813	2	0.00216617
46188_1	k141_56672	3	1196	-	1194	9	0.0066373
46188_2	k141_56672	1374	1499	+	126	0	0
46189_1	k141_172750	250	1584	-	1335	13	0.00857462
46190_1	k141_27431	511	777	-	267	0	0
46190_2	k141_27431	793	1236	-	444	0	0
46190_3	k141_27431	1253	1330	-	78	0	0
46191_1	k141_42230	45	587	-	543	0	0
46191_2	k141_42230	666	1433	-	768	0	0
46192_1	k141_114932	1	384	-	384	0	0
46192_2	k141_114932	481	1509	-	1029	0	0
46192_3	k141_114932	1642	1767	-	126	0	0
46193_1	k141_289456	3	302	-	300	0	0
46193_2	k141_289456	318	1349	-	1032	0	0
46193_3	k141_289456	1357	2091	-	735	0	0
46194_1	k141_245638	2	1114	+	1113	3	0.00237344
46194_2	k141_245638	1115	1801	+	687	0	0
46195_1	k141_56673	2	229	-	228	0	0
46195_2	k141_56673	286	1245	-	960	0	0
46195_3	k141_56673	1256	1954	-	699	0	0
46196_1	k141_71524	1	93	+	93	0	0
46196_2	k141_71524	160	264	+	105	0	0
46196_3	k141_71524	254	1381	+	1128	5	0.00390314
46196_4	k141_71524	1753	2505	+	753	0	0
46196_5	k141_71524	2510	3886	+	1377	0	0
46197_1	k141_172756	3	86	+	84	0	0
46197_2	k141_172756	122	466	-	345	0	0
46197_3	k141_172756	602	862	-	261	0	0
46198_1	k141_202243	1	1629	-	1629	0	0
46198_2	k141_202243	1817	3022	-	1206	3	0.00219042
46198_3	k141_202243	3502	4464	+	963	0	0
46198_4	k141_202243	4683	5252	-	570	0	0
46198_5	k141_202243	5555	7282	-	1728	2	0.00101915
46198_6	k141_202243	7717	8394	-	678	5	0.00649372
46198_7	k141_202243	8428	9027	-	600	0	0
46198_8	k141_202243	9063	9749	-	687	0	0
46199_1	k141_260468	1	633	-	633	0	0
46199_2	k141_260468	1138	1317	-	180	0	0
46200_1	k141_27433	1	150	+	150	0	0
46200_2	k141_27433	209	1228	-	1020	2	0.00172656
46200_3	k141_27433	1312	1815	-	504	2	0.00349424
46200_4	k141_27433	1939	2004	-	66	0	0
46201_1	k141_98629	2	367	+	366	0	0
46201_2	k141_98629	364	513	+	150	0	0
46201_3	k141_98629	535	891	+	357	0	0
46202_1	k141_188328	3	383	-	381	309	0.714145
46202_2	k141_188328	380	856	-	477	382	0.705177
46202_3	k141_188328	843	1148	-	306	286	0.822996
46202_4	k141_188328	1470	2159	-	690	556	0.709543
46202_5	k141_188328	2156	2293	-	138	29	0.185043
46202_6	k141_188328	2293	2655	-	363	257	0.623418
46202_7	k141_188328	2652	2942	-	291	230	0.695966
46202_8	k141_188328	2935	3105	-	171	104	0.535538
46202_9	k141_188328	3105	3560	-	456	1212	2.3404
46202_10	k141_188328	4008	5051	+	1044	958	0.808012
46202_11	k141_188328	5088	7142	-	2055	2136	0.915256
46203_1	k141_85050	2	814	+	813	0	0
46203_2	k141_85050	822	1355	+	534	0	0
46204_1	k141_231723	3	356	-	354	0	0
46204_2	k141_231723	595	777	-	183	0	0
46204_3	k141_231723	786	1490	-	705	0	0
46205_1	k141_245639	1	1017	+	1017	7	0.0060608
46205_2	k141_245639	1026	2606	+	1581	7	0.00389869
46206_1	k141_144722	1	663	-	663	0	0
46206_2	k141_144722	713	1933	-	1221	4	0.00288468
46207_1	k141_217559	2	187	+	186	0	0
46207_2	k141_217559	535	705	+	171	0	0
46207_3	k141_217559	719	1336	+	618	0	0
46207_4	k141_217559	1336	3480	+	2145	1	0.000410512
46207_5	k141_217559	3583	4479	+	897	0	0
46207_6	k141_217559	4571	4786	+	216	0	0
46207_7	k141_217559	4803	5075	+	273	1	0.00322545
