# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_13_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_13/F3_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_13/F3_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_13/F3_2.bam	RPKG
42662_4	k141_258909	3410	4480	+	1071	32	0.031529
42662_5	k141_258909	4970	6340	+	1371	56	0.0431023
42662_6	k141_258909	6449	6922	-	474	6	0.0133574
42662_7	k141_258909	7034	7306	-	273	2	0.00773066
42662_8	k141_258909	7442	7663	-	222	0	0
42662_9	k141_258909	7799	8623	-	825	7	0.00895351
42663_1	k141_41021	76	576	-	501	17	0.0358064
42663_2	k141_41021	655	2298	-	1644	0	0
42663_3	k141_41021	2428	3294	-	867	0	0
42664_1	k141_230545	2	823	+	822	0	0
42664_2	k141_230545	895	1479	+	585	0	0
42665_1	k141_288124	3	221	+	219	18	0.0867317
42665_2	k141_288124	437	973	+	537	23	0.0451963
42665_3	k141_288124	1011	1226	-	216	32	0.156331
42665_4	k141_288124	1373	1786	+	414	16	0.040782
42665_5	k141_288124	1761	2423	+	663	8	0.0127329
42665_6	k141_288124	2420	3439	+	1020	55	0.0569
42665_7	k141_288124	3587	4354	+	768	42	0.0577082
42665_8	k141_288124	4344	6446	+	2103	76	0.038135
42665_9	k141_288124	6465	7304	+	840	50	0.0628116
42665_10	k141_288124	7301	8137	+	837	28	0.0353006
42665_11	k141_288124	8220	8513	+	294	5	0.0179462
42665_12	k141_288124	8570	9280	+	711	43	0.0638187
42665_13	k141_288124	9481	9666	+	186	18	0.10212
42665_14	k141_288124	9644	10393	+	750	38	0.0534653
42665_15	k141_288124	10449	10706	+	258	0	0
42665_16	k141_288124	10784	10963	+	180	0	0
42665_17	k141_288124	11075	12472	+	1398	3	0.00226445
42665_18	k141_288124	12757	13755	-	999	8	0.00845033
42666_1	k141_113938	1	1413	-	1413	0	0
42667_1	k141_158519	2	505	+	504	0	0
42667_2	k141_158519	659	1399	+	741	6	0.00854442
42668_1	k141_26300	1	90	+	90	0	0
42668_2	k141_26300	172	879	+	708	6	0.00894267
42668_3	k141_26300	957	1421	+	465	2	0.00453865
42669_1	k141_244614	1	927	-	927	0	0
42669_2	k141_244614	1074	1355	-	282	0	0
42669_3	k141_244614	1333	1710	-	378	0	0
42669_4	k141_244614	1707	3122	-	1416	0	0
42669_5	k141_244614	3235	4086	-	852	1	0.00123854
42669_6	k141_244614	4099	4728	-	630	0	0
42669_7	k141_244614	4737	5378	-	642	1	0.00164367
42670_1	k141_273214	2	451	+	450	0	0
42670_2	k141_273214	441	1235	+	795	7	0.00929138
42671_1	k141_113940	2	118	+	117	1	0.00901911
42671_2	k141_113940	340	984	-	645	13	0.0212683
42672_1	k141_258911	3	1637	+	1635	8	0.00516323
42673_1	k141_83854	2	1123	+	1122	0	0
42674_1	k141_143546	204	776	-	573	0	0
42674_2	k141_143546	1125	1556	-	432	0	0
42675_1	k141_26308	2	394	+	393	0	0
42675_2	k141_26308	391	1005	+	615	0	0
42676_1	k141_83856	1	660	+	660	2	0.00319768
42676_2	k141_83856	939	1232	+	294	0	0
42677_1	k141_13252	3	536	-	534	0	0
42677_2	k141_13252	511	726	-	216	0	0
42677_3	k141_13252	728	1063	-	336	0	0
42677_4	k141_13252	1082	1420	-	339	0	0
42677_5	k141_13252	1413	1880	-	468	0	0
42677_6	k141_13252	1877	2128	-	252	0	0
42677_7	k141_13252	2139	4034	-	1896	0	0
42677_8	k141_13252	4034	4348	-	315	0	0
42677_9	k141_13252	4352	6088	-	1737	0	0
42677_10	k141_13252	6100	7938	-	1839	0	0
42677_11	k141_13252	7942	9399	-	1458	0	0
42677_12	k141_13252	9405	10460	-	1056	0	0
42677_13	k141_13252	10506	11420	-	915	0	0
42677_14	k141_13252	11557	11736	-	180	0	0
42677_15	k141_13252	11730	12209	-	480	0	0
42677_16	k141_13252	12209	12469	-	261	0	0
42677_17	k141_13252	12466	12891	-	426	0	0
42678_1	k141_273216	2	547	+	546	5	0.00966333
42678_2	k141_273216	596	1045	+	450	1	0.00234497
42678_3	k141_273216	1198	1992	+	795	0	0
42678_4	k141_273216	2000	2176	-	177	0	0
42679_1	k141_55385	3	2924	+	2922	0	0
42679_2	k141_55385	2984	3853	-	870	0	0
42679_3	k141_55385	3897	6575	-	2679	0	0
42679_4	k141_55385	6592	7995	-	1404	0	0
42679_5	k141_55385	8025	9350	-	1326	0	0
42679_6	k141_55385	9409	10653	-	1245	0	0
42680_1	k141_216072	3	242	-	240	0	0
42680_2	k141_216072	623	964	-	342	0	0
42680_3	k141_216072	1025	2773	-	1749	0	0
42680_4	k141_216072	2873	3268	-	396	0	0
42680_5	k141_216072	3281	4078	-	798	0	0
42680_6	k141_216072	4088	4315	-	228	0	0
42681_1	k141_158520	2	838	-	837	2	0.00252147
42681_2	k141_158520	1096	2577	+	1482	0	0
42681_3	k141_158520	2687	3541	+	855	5	0.00617097
42682_1	k141_70120	2	1351	-	1350	40	0.0312662
42683_1	k141_26310	1	291	+	291	0	0
42683_2	k141_26310	555	773	+	219	0	0
42683_3	k141_26310	878	1231	-	354	0	0
42684_1	k141_113946	3	443	+	441	8	0.0191426
42684_2	k141_113946	436	1830	+	1395	45	0.0340399
42685_1	k141_143549	2	1021	-	1020	0	0
42685_2	k141_143549	1029	1940	-	912	0	0
42686_1	k141_70121	2	178	-	177	0	0
42686_2	k141_70121	194	598	-	405	0	0
42686_3	k141_70121	698	1030	-	333	0	0
42687_1	k141_97468	70	468	+	399	0	0
42687_2	k141_97468	530	748	+	219	0	0
42687_3	k141_97468	867	2792	+	1926	0	0
42687_4	k141_97468	2850	3320	+	471	0	0
42687_5	k141_97468	3282	3392	-	111	0	0
42687_6	k141_97468	3517	4209	+	693	0	0
42687_7	k141_97468	4206	5210	+	1005	0	0
42687_8	k141_97468	5342	6022	+	681	0	0
42687_9	k141_97468	6024	8891	+	2868	0	0
42687_10	k141_97468	9018	10676	+	1659	0	0
42687_11	k141_97468	10734	11792	-	1059	0	0
42687_12	k141_97468	11789	12733	-	945	0	0
42687_13	k141_97468	12739	13593	-	855	0	0
42687_14	k141_97468	13769	15490	+	1722	4	0.00245119
42687_15	k141_97468	15625	15963	+	339	0	0
42687_16	k141_97468	16014	17069	-	1056	0	0
42687_17	k141_97468	17041	18255	-	1215	0	0
42687_18	k141_97468	18444	19439	+	996	0	0
42687_19	k141_97468	19463	20200	-	738	0	0
42687_20	k141_97468	20143	25158	-	5016	0	0
42687_21	k141_97468	26059	27264	-	1206	0	0
42687_22	k141_97468	27556	27786	+	231	3	0.0137044
42687_23	k141_97468	27913	28764	-	852	0	0
42688_1	k141_244617	2	1399	+	1398	0	0
42688_2	k141_244617	1414	2346	+	933	0	0
42688_3	k141_244617	2353	3498	+	1146	0	0
42688_4	k141_244617	3531	3956	+	426	0	0
42689_1	k141_216073	2	145	+	144	0	0
42689_2	k141_216073	185	1066	+	882	0	0
42689_3	k141_216073	1070	1660	+	591	0	0
42690_1	k141_83861	54	1091	-	1038	0	0
42691_1	k141_127412	204	1127	-	924	0	0
42691_2	k141_127412	1137	2204	-	1068	0	0
42691_3	k141_127412	2216	3142	-	927	0	0
42691_4	k141_127412	3142	4641	-	1500	0	0
42691_5	k141_127412	4706	6691	-	1986	0	0
42691_6	k141_127412	6872	8836	-	1965	0	0
42691_7	k141_127412	9012	10148	+	1137	0	0
42692_1	k141_273221	116	688	+	573	0	0
42692_2	k141_273221	689	1372	+	684	0	0
42693_1	k141_41024	1	144	+	144	2	0.014656
42693_2	k141_41024	141	401	+	261	18	0.0727749
42693_3	k141_41024	505	1437	+	933	59	0.0667298
42693_4	k141_41024	1645	2544	-	900	83	0.0973162
42693_5	k141_41024	2919	3782	+	864	91	0.111142
42693_6	k141_41024	4130	5074	+	945	28	0.0312662
42694_1	k141_230547	691	1275	+	585	5	0.00901911
42694_2	k141_230547	1253	3130	+	1878	14	0.00786651
42694_3	k141_230547	3144	3947	+	804	3	0.00393745
42694_4	k141_230547	3965	4846	+	882	2	0.00239282
42694_5	k141_230547	4862	5551	+	690	0	0
42694_6	k141_230547	5570	5839	+	270	0	0
42695_1	k141_26313	1	399	+	399	0	0
42695_2	k141_26313	447	710	+	264	0	0
42695_3	k141_26313	754	1584	+	831	2	0.00253968
42695_4	k141_26313	1578	1700	+	123	0	0
42696_1	k141_258921	2	1615	+	1614	885	0.578614
42696_2	k141_258921	1686	1880	-	195	42	0.227281
42697_1	k141_97469	3	410	+	408	49	0.126732
42697_2	k141_97469	410	1204	+	795	52	0.0690217
42698_1	k141_113951	1	246	+	246	0	0
42698_2	k141_113951	243	1214	+	972	0	0
42699_1	k141_244618	1	516	-	516	14	0.0286304
42699_2	k141_244618	526	1311	-	786	99	0.132911
42700_1	k141_83862	1	612	+	612	0	0
42700_2	k141_83862	721	1938	+	1218	0	0
42701_1	k141_230549	404	952	-	549	3	0.00576631
42702_1	k141_273223	1	1902	-	1902	16	0.00887685
42703_1	k141_258922	1	1143	-	1143	0	0
42703_2	k141_258922	1244	1927	-	684	0	0
42704_1	k141_55386	3	359	+	357	0	0
42704_2	k141_55386	464	1813	-	1350	0	0
42704_3	k141_55386	1845	3092	-	1248	0	0
42704_4	k141_55386	3095	3988	-	894	0	0
42704_5	k141_55386	3992	5050	-	1059	0	0
42705_1	k141_216076	198	737	-	540	0	0
42705_2	k141_216076	759	1325	-	567	0	0
42705_3	k141_216076	1494	2501	+	1008	0	0
42706_1	k141_41031	2	886	+	885	6	0.00715414
42706_2	k141_41031	883	1572	+	690	3	0.00458798
42707_1	k141_143557	82	1176	+	1095	0	0
42707_2	k141_143557	1400	2440	+	1041	0	0
42708_1	k141_26314	2	67	-	66	0	0
42708_2	k141_26314	275	1126	+	852	0	0
42708_3	k141_26314	1234	1965	+	732	1	0.00144158
42708_4	k141_26314	2072	2263	+	192	0	0
42708_5	k141_26314	2411	2698	+	288	1	0.00366401
42708_6	k141_26314	2710	3171	+	462	2	0.00456812
42708_7	k141_26314	3192	3320	+	129	0	0
42709_1	k141_258923	256	1113	-	858	9	0.0110689
42710_1	k141_97474	2	2227	-	2226	2	0.0009481
42711_1	k141_187321	2	109	+	108	0	0
42711_2	k141_187321	469	804	+	336	41	0.128764
42711_3	k141_187321	797	1081	+	285	26	0.0962671
42711_4	k141_187321	1230	1394	+	165	40	0.255815
42711_5	k141_187321	1780	2529	+	750	90	0.126628
42711_6	k141_187321	2566	4185	-	1620	195	0.127019
42711_7	k141_187321	4198	5343	-	1146	153	0.140882
42711_8	k141_187321	5413	5835	-	423	47	0.117248
42711_9	k141_187321	5995	6222	+	228	41	0.189757
42711_10	k141_187321	6390	6743	+	354	42	0.125197
42711_11	k141_187321	6802	7716	+	915	60	0.0691958
42711_12	k141_187321	7756	9876	+	2121	204	0.101494
42711_13	k141_187321	9954	12743	-	2790	222	0.083965
42711_14	k141_187321	13021	13659	+	639	66	0.108991
42711_15	k141_187321	14012	14755	+	744	94	0.133323
42711_16	k141_187321	14758	15594	+	837	45	0.0567331
42711_17	k141_187321	15648	16022	+	375	34	0.0956747
42711_18	k141_187321	16167	16379	-	213	26	0.128808
42711_19	k141_187321	16712	17908	+	1197	123	0.108433
42711_20	k141_187321	18967	20658	+	1692	189	0.117872
42711_21	k141_187321	20693	21418	+	726	72	0.104651
42711_22	k141_187321	21427	22302	+	876	121	0.145757
42711_23	k141_187321	22595	23683	+	1089	86	0.0833336
42711_24	k141_187321	23699	24457	+	759	84	0.116785
42711_25	k141_187321	24447	25355	+	909	110	0.127696
42711_26	k141_187321	25352	26617	+	1266	144	0.120027
42711_27	k141_187321	26937	28232	+	1296	160	0.130276
42711_28	k141_187321	28229	28729	+	501	25	0.0526565
42711_29	k141_187321	28885	29901	+	1017	102	0.105835
42711_30	k141_187321	29894	30679	+	786	75	0.10069
42711_31	k141_187321	30696	32099	+	1404	155	0.116497
42711_32	k141_187321	32102	33262	+	1161	82	0.07453
42711_33	k141_187321	33259	34080	+	822	88	0.112969
42711_34	k141_187321	34224	34667	+	444	41	0.0974429
42711_35	k141_187321	34800	36002	+	1203	134	0.117541
42711_36	k141_187321	36159	36509	+	351	61	0.183389
42711_37	k141_187321	36654	37274	+	621	108	0.183519
42711_38	k141_187321	37475	38674	+	1200	118	0.103765
42711_39	k141_187321	38721	41927	+	3207	357	0.117468
42711_40	k141_187321	42182	43477	-	1296	125	0.101778
42711_41	k141_187321	43688	44842	+	1155	106	0.0968441
42711_42	k141_187321	45188	46369	+	1182	104	0.0928464
42711_43	k141_187321	46463	47335	+	873	52	0.0628548
42711_44	k141_187321	47365	48519	+	1155	107	0.0977577
42711_45	k141_187321	48576	49358	+	783	48	0.0646888
42711_46	k141_187321	49385	50431	+	1047	154	0.155211
42711_47	k141_187321	50604	50963	-	360	19	0.055693
42711_48	k141_187321	50989	51282	-	294	49	0.175873
42711_49	k141_187321	51706	52314	+	609	64	0.110895
42711_50	k141_187321	52392	53069	+	678	60	0.0933837
42711_51	k141_187321	53265	54305	+	1041	73	0.0739983
42711_52	k141_187321	54332	54838	+	507	58	0.120717
42711_53	k141_187321	54846	56645	+	1800	192	0.112558
42711_54	k141_187321	56861	57130	+	270	23	0.0898904
42711_55	k141_187321	57133	57429	+	297	33	0.117248
42711_56	k141_187321	57498	57752	+	255	51	0.211047
42711_57	k141_187321	58062	58580	+	519	57	0.115893
42711_58	k141_187321	58577	59224	-	648	32	0.0521104
42711_59	k141_187321	59547	61121	+	1575	141	0.0944687
42711_60	k141_187321	61233	63173	-	1941	128	0.0695879
42711_61	k141_187321	63191	63823	-	633	44	0.0733497
42711_62	k141_187321	64155	64352	+	198	32	0.170543
42711_63	k141_187321	64352	65446	+	1095	113	0.108896
42711_64	k141_187321	65430	65801	+	372	37	0.104956
42711_65	k141_187321	65835	66212	+	378	55	0.15354
42711_66	k141_187321	66328	67830	+	1503	147	0.103207
42711_67	k141_187321	68036	68509	+	474	41	0.0912756
42711_68	k141_187321	68521	69402	+	882	88	0.105284
42711_69	k141_187321	69413	70711	+	1299	96	0.0779851
42711_70	k141_187321	70752	71771	+	1020	45	0.0465545
42711_71	k141_187321	71786	72733	+	948	102	0.113538
42711_72	k141_187321	72737	73861	+	1125	72	0.0675351
42711_73	k141_187321	74208	74546	-	339	48	0.149414
42712_1	k141_13257	3	698	-	696	3	0.00454843
42712_2	k141_13257	712	2007	-	1296	5	0.00407112
42712_3	k141_13257	2031	2240	-	210	0	0
42712_4	k141_13257	2237	2584	-	348	0	0
42712_5	k141_13257	2883	3302	+	420	0	0
42712_6	k141_13257	3526	4866	+	1341	7	0.00550831
42712_7	k141_13257	5209	6318	+	1110	3	0.00285199
42712_8	k141_13257	6441	6650	+	210	0	0
42712_9	k141_13257	6691	7788	+	1098	0	0
42712_10	k141_13257	7789	8649	+	861	0	0
42713_1	k141_171408	3	293	+	291	53	0.192191
42713_2	k141_171408	459	1439	-	981	548	0.589469
42713_3	k141_171408	1506	1811	-	306	162	0.558654
42713_4	k141_171408	1920	2201	+	282	230	0.860653
42713_5	k141_171408	2640	2867	+	228	164	0.759029
42713_6	k141_171408	2919	3317	+	399	159	0.420507
42713_7	k141_171408	3193	3480	-	288	94	0.344417
42713_8	k141_171408	3651	4043	+	393	252	0.67664
42713_9	k141_171408	4113	4685	+	573	278	0.511964
42713_10	k141_171408	4682	5536	+	855	426	0.525766
42713_11	k141_171408	5533	5817	+	285	50	0.185129
42713_12	k141_171408	5817	8321	+	2505	1441	0.607024
42713_13	k141_171408	8332	8517	+	186	107	0.607044
42713_14	k141_171408	8698	8919	+	222	138	0.655957
42713_15	k141_171408	8916	9299	+	384	227	0.623798
42713_16	k141_171408	9751	10809	-	1059	614	0.611817
42713_17	k141_171408	10809	12539	-	1731	874	0.532799
42713_18	k141_171408	12699	13535	+	837	446	0.562288
42713_19	k141_171408	13559	14587	+	1029	504	0.51685
42713_20	k141_171408	14654	15511	+	858	352	0.432917
42713_21	k141_171408	15610	16134	+	525	244	0.490433
42713_22	k141_171408	16134	16334	+	201	73	0.383245
42713_23	k141_171408	16344	16676	+	333	131	0.415123
42713_24	k141_171408	16663	17103	+	441	147	0.351745
42713_25	k141_171408	17100	17636	+	537	230	0.451963
42713_26	k141_171408	17641	18111	+	471	179	0.401034
42713_27	k141_171408	18104	18742	+	639	287	0.473948
42713_28	k141_171408	18739	19320	+	582	369	0.669041
42713_29	k141_171408	19317	19685	+	369	148	0.423238
42713_30	k141_171408	19672	20568	+	897	485	0.570557
42713_31	k141_171408	20561	21175	+	615	252	0.432389
42713_32	k141_171408	21165	22238	+	1074	508	0.499124
42713_33	k141_171408	22238	22840	+	603	283	0.495243
42713_34	k141_171408	22812	23279	-	468	305	0.687707
42713_35	k141_171408	23760	24248	-	489	329	0.709964
42713_36	k141_171408	24263	27229	-	2967	1330	0.473024
42713_37	k141_171408	27377	27694	-	318	218	0.7234
42713_38	k141_171408	27743	28258	-	516	187	0.382421
42713_39	k141_171408	28259	29485	-	1227	503	0.432586
42713_40	k141_171408	29594	30730	+	1137	602	0.558709
42713_41	k141_171408	30770	31018	+	249	103	0.436503
42713_42	k141_171408	31144	31527	+	384	238	0.654026
42713_43	k141_171408	31779	32663	+	885	557	0.664143
42713_44	k141_171408	32848	33810	+	963	556	0.609253
42713_45	k141_171408	34042	35031	+	990	473	0.504168
42713_46	k141_171408	35143	35886	+	744	368	0.521944
42713_47	k141_171408	35960	37264	+	1305	441	0.356597
42713_48	k141_171408	37345	38019	-	675	207	0.323606
42714_1	k141_158528	2	739	+	738	9	0.0128687
42714_2	k141_158528	743	1726	+	984	6	0.00643436
42714_3	k141_158528	1730	2818	+	1089	0	0
42714_4	k141_158528	2827	3732	+	906	0	0
42714_5	k141_158528	3716	4267	+	552	0	0
42715_1	k141_230555	47	1234	-	1188	0	0
42716_1	k141_26315	1	447	+	447	0	0
42716_2	k141_26315	457	1074	+	618	1	0.0017075
42716_3	k141_26315	1088	1828	+	741	0	0
42717_1	k141_201114	2	583	-	582	6	0.0108787
42717_2	k141_201114	616	1539	-	924	23	0.0262667
42717_3	k141_201114	1662	2942	-	1281	34	0.0280078
42717_4	k141_201114	3075	3872	+	798	18	0.0238023
42717_5	k141_201114	3888	6338	+	2451	88	0.0378869
42717_6	k141_201114	6344	6733	+	390	13	0.0351745
42717_7	k141_201114	7054	7962	-	909	24	0.027861
42717_8	k141_201114	8203	9072	+	870	27	0.0327487
42717_9	k141_201114	9081	10232	+	1152	39	0.0357241
42717_10	k141_201114	10342	11664	+	1323	18	0.0143569
42717_11	k141_201114	11672	12292	+	621	13	0.0220903
42717_12	k141_201114	12342	12968	+	627	5	0.00841496
42717_13	k141_201114	13027	14394	+	1368	42	0.0323976
42717_14	k141_201114	14569	14895	+	327	20	0.0645404
42717_15	k141_201114	14892	15533	-	642	3	0.00493101
42717_16	k141_201114	15537	16430	-	894	18	0.0212464
42717_17	k141_201114	16481	17179	-	699	20	0.0301927
42717_18	k141_201114	17182	17955	-	774	23	0.0313571
42717_19	k141_201114	18003	18659	-	657	14	0.022486
42717_20	k141_201114	18656	19432	-	777	6	0.00814854
42717_21	k141_201114	19452	20054	-	603	7	0.0122498
42717_22	k141_201114	20051	20449	-	399	20	0.052894
42717_23	k141_201114	20537	23563	-	3027	109	0.0379982
42717_24	k141_201114	23983	25902	-	1920	36	0.0197857
42717_25	k141_201114	26221	26463	-	243	20	0.0868507
42717_26	k141_201114	26802	28274	-	1473	79	0.0565944
42717_27	k141_201114	28291	28893	-	603	50	0.0874988
42717_28	k141_201114	29993	30577	-	585	17	0.030665
42717_29	k141_201114	30674	31261	+	588	43	0.0771686
42717_30	k141_201114	32591	34138	-	1548	122	0.0831646
42717_31	k141_201114	35079	35783	+	705	41	0.0613683
42717_32	k141_201114	35846	38170	+	2325	133	0.060364
42717_33	k141_201114	38391	38885	+	495	13	0.0277133
42717_34	k141_201114	38973	39629	-	657	12	0.0192737
42717_35	k141_201114	39932	40561	+	630	6	0.0100499
42717_36	k141_201114	40662	41285	-	624	18	0.0304395
42717_37	k141_201114	41301	43793	+	2493	43	0.018201
42717_38	k141_201114	44106	44741	+	636	13	0.0215693
42717_39	k141_201114	44738	45103	+	366	18	0.0518968
42717_40	k141_201114	45761	46696	+	936	25	0.0281847
42717_41	k141_201114	46718	50905	+	4188	89	0.022425
42717_42	k141_201114	50935	53280	+	2346	59	0.0265383
42717_43	k141_201114	53285	54376	+	1092	54	0.052182
42717_44	k141_201114	54400	56250	+	1851	32	0.0182429
42717_45	k141_201114	56259	58418	+	2160	31	0.0151446
42717_46	k141_201114	58415	60538	+	2124	65	0.032293
42717_47	k141_201114	60590	61726	+	1137	7	0.00649661
42717_48	k141_201114	61731	62735	+	1005	13	0.0136498
42717_49	k141_201114	62732	63490	+	759	16	0.0222448
42717_50	k141_201114	64138	64539	+	402	28	0.073499
42717_51	k141_201114	64542	65819	+	1278	53	0.0437617
42717_52	k141_201114	65803	66372	+	570	16	0.0296206
42717_53	k141_201114	66379	67458	-	1080	46	0.0449452
42717_54	k141_201114	67772	68050	-	279	57	0.215586
42717_55	k141_201114	68506	69366	+	861	40	0.0490237
42717_56	k141_201114	69389	69964	+	576	8	0.014656
42717_57	k141_201114	70351	70725	-	375	10	0.0281396
42717_58	k141_201114	70742	71200	-	459	15	0.0344848
42717_59	k141_201114	71228	71746	-	519	10	0.0203321
42717_60	k141_201114	71767	72978	-	1212	35	0.030473
42717_61	k141_201114	73020	73784	-	765	28	0.038623
42717_62	k141_201114	74058	75452	+	1395	71	0.0537073
42717_63	k141_201114	75529	76194	+	666	51	0.0808063
42717_64	k141_201114	76556	76816	-	261	27	0.109162
42717_65	k141_201114	77288	77404	-	117	52	0.468994
42717_66	k141_201114	77999	78610	-	612	29	0.050003
42717_67	k141_201114	78603	79328	-	726	38	0.0552327
42717_68	k141_201114	79489	80601	-	1113	33	0.0312873
42717_69	k141_201114	80737	81135	-	399	28	0.0740516
42717_70	k141_201114	81844	82440	+	597	14	0.0247459
42717_71	k141_201114	82518	83459	+	942	28	0.0313658
42717_72	k141_201114	83837	84652	-	816	39	0.050434
42717_73	k141_201114	84657	85445	-	789	6	0.0080246
42717_74	k141_201114	86254	87468	+	1215	53	0.0460308
42717_75	k141_201114	88248	89771	-	1524	86	0.0595474
42718_1	k141_83869	1	1131	-	1131	0	0
42719_1	k141_97475	190	1731	-	1542	5	0.00342165
42720_1	k141_171411	3	221	-	219	0	0
42720_2	k141_171411	400	714	-	315	0	0
42720_3	k141_171411	723	1235	-	513	0	0
42721_1	k141_41035	2	208	+	207	0	0
42721_2	k141_41035	399	1010	-	612	0	0
42722_1	k141_70137	1	648	+	648	0	0
42722_2	k141_70137	692	1930	+	1239	0	0
42723_1	k141_216083	3	383	+	381	24	0.0664715
42723_2	k141_216083	414	752	+	339	9	0.0280151
42723_3	k141_216083	749	1081	+	333	14	0.0443643
42723_4	k141_216083	1081	1617	+	537	20	0.0393011
42724_1	k141_187326	3	275	+	273	0	0
42724_2	k141_187326	746	2005	+	1260	0	0
42724_3	k141_187326	2010	2522	+	513	0	0
42725_1	k141_70138	1	780	-	780	1	0.00135287
42725_2	k141_70138	866	1219	-	354	0	0
42725_3	k141_70138	1229	1441	-	213	0	0
42726_1	k141_127425	2	868	+	867	0	0
42726_2	k141_127425	989	1300	-	312	0	0
42726_3	k141_127425	1312	1626	-	315	0	0
42727_1	k141_158538	1	132	+	132	0	0
42727_2	k141_158538	143	760	+	618	3	0.0051225
42727_3	k141_158538	815	1204	+	390	0	0
42728_1	k141_97476	158	670	+	513	47	0.0966785
42728_2	k141_97476	685	2505	+	1821	199	0.115317
42728_3	k141_97476	2769	2954	+	186	1	0.00567331
42729_1	k141_41041	3	350	+	348	0	0
42729_2	k141_41041	374	811	+	438	0	0
42729_3	k141_41041	824	1024	+	201	0	0
42730_1	k141_83874	77	355	+	279	0	0
42730_2	k141_83874	529	867	+	339	2	0.00622558
42730_3	k141_83874	864	1139	+	276	0	0
42730_4	k141_83874	1129	1425	+	297	0	0
42731_1	k141_230567	3	1355	+	1353	0	0
42732_1	k141_158540	3	92	-	90	6	0.070349
42732_2	k141_158540	157	1041	+	885	1	0.00119236
42732_3	k141_158540	1207	1614	+	408	18	0.0465545
42733_1	k141_288130	190	678	-	489	0	0
42733_2	k141_288130	796	1323	-	528	0	0
42733_3	k141_288130	1689	2660	-	972	5	0.00542817
42733_4	k141_288130	2657	3637	-	981	0	0
42733_5	k141_288130	3634	3816	-	183	0	0
42734_1	k141_97479	1	837	+	837	0	0
42734_2	k141_97479	838	1017	+	180	0	0
42735_1	k141_216087	3	353	+	351	0	0
42735_2	k141_216087	367	1467	+	1101	0	0
42736_1	k141_273236	3	116	+	114	0	0
42736_2	k141_273236	135	575	+	441	0	0
42736_3	k141_273236	577	1872	+	1296	0	0
42736_4	k141_273236	2027	2659	+	633	0	0
42736_5	k141_273236	2662	3453	+	792	0	0
42736_6	k141_273236	3673	3939	+	267	0	0
42737_1	k141_127426	1	1209	+	1209	0	0
42737_2	k141_127426	1223	2044	-	822	9	0.0115537
42737_3	k141_127426	2150	2518	-	369	4	0.0114389
42738_1	k141_143585	8	586	-	579	0	0
42738_2	k141_143585	586	1005	-	420	0	0
42739_1	k141_13266	1	81	+	81	0	0
42739_2	k141_13266	81	1214	+	1134	7	0.0065138
42740_1	k141_216090	149	1063	+	915	2	0.00230653
42741_1	k141_70142	1	270	+	270	50	0.195414
42741_2	k141_70142	408	1778	+	1371	33	0.0253995
42742_1	k141_230576	1	204	+	204	0	0
42742_2	k141_230576	324	1190	-	867	319	0.388258
42743_1	k141_258941	154	1497	-	1344	2	0.00157029
42743_2	k141_258941	1625	2626	-	1002	3	0.00315939
42743_3	k141_258941	2628	2840	-	213	0	0
42744_1	k141_127430	211	831	+	621	2	0.0033985
42744_2	k141_127430	845	1273	+	429	4	0.00983903
42745_1	k141_187330	3	686	-	684	351	0.541502
42745_2	k141_187330	764	1171	-	408	325	0.840567
42745_3	k141_187330	1321	1980	+	660	3	0.00479652
42745_4	k141_187330	1977	3326	+	1350	4	0.00312662
42745_5	k141_187330	3433	3630	+	198	5	0.0266474
42746_1	k141_216092	2	781	+	780	16	0.0216459
42746_2	k141_216092	800	1165	+	366	8	0.0230653
42747_1	k141_97489	3	182	-	180	2	0.0117248
42748_1	k141_187331	1	1128	-	1128	0	0
42749_1	k141_273244	2	1171	+	1170	0	0
42749_2	k141_273244	1174	1686	+	513	0	0
42750_1	k141_113963	2	715	+	714	39	0.0576389
42750_2	k141_113963	964	1722	+	759	7	0.00973208
42750_3	k141_113963	1960	2589	+	630	6	0.0100499
42750_4	k141_113963	2598	3473	+	876	4	0.00481843
42750_5	k141_113963	3470	4276	+	807	14	0.0183064
42750_6	k141_113963	4263	4583	+	321	2	0.00657468
42750_7	k141_113963	4586	5452	+	867	0	0
42750_8	k141_113963	5589	6824	+	1236	10	0.0085375
42750_9	k141_113963	6835	7176	+	342	0	0
42750_10	k141_113963	7274	7930	+	657	11	0.0176676
42750_11	k141_113963	7953	8774	+	822	10	0.0128374
42751_1	k141_41049	3	221	-	219	0	0
42751_2	k141_41049	516	2144	-	1629	0	0
42752_1	k141_171433	3	461	-	459	11	0.0252889
42752_2	k141_171433	628	1053	-	426	10	0.0247708
42752_3	k141_171433	1108	1425	-	318	10	0.0331835
42752_4	k141_171433	1460	2017	+	558	11	0.0208021
42753_1	k141_143589	2	895	+	894	0	0
42753_2	k141_143589	1227	1685	+	459	0	0
