# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_5_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_5/J19_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_5/J19_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_5/J19_1.bam	RPKG
31425_1	k141_127765	3	314	+	312	0	0
31425_2	k141_127765	552	1136	+	585	0	0
31426_1	k141_6935	3	548	-	546	7	0.0568526
31426_2	k141_6935	861	1790	+	930	10	0.0476828
31426_3	k141_6935	2024	2314	-	291	0	0
31427_1	k141_39882	3	1241	+	1239	0	0
31427_2	k141_39882	1280	2134	-	855	0	0
31427_3	k141_39882	2485	5571	+	3087	1	0.00143651
31427_4	k141_39882	5705	6208	+	504	0	0
31428_1	k141_47129	3	410	+	408	0	0
31428_2	k141_47129	407	1141	+	735	9	0.0543
31429_1	k141_103241	169	1410	-	1242	0	0
31430_1	k141_31206	1	792	-	792	2	0.0111982
31430_2	k141_31206	734	1141	-	408	4	0.0434755
31431_1	k141_55461	1	648	-	648	0	0
31431_2	k141_55461	777	2009	-	1233	0	0
31432_1	k141_152809	1	1614	-	1614	0	0
31433_1	k141_103242	3	896	+	894	0	0
31434_1	k141_127768	2	262	+	261	0	0
31434_2	k141_127768	273	1148	+	876	13	0.0658088
31435_1	k141_31208	2	265	+	264	0	0
31435_2	k141_31208	262	1161	+	900	0	0
31436_1	k141_144736	1	981	+	981	0	0
31436_2	k141_144736	1199	2629	+	1431	0	0
31437_1	k141_39886	201	1043	-	843	0	0
31438_1	k141_47130	3	371	-	369	0	0
31438_2	k141_47130	411	1376	-	966	0	0
31438_3	k141_47130	1413	1832	-	420	0	0
31439_1	k141_112704	3	2210	-	2208	33	0.0662765
31439_2	k141_112704	2207	2881	-	675	1	0.00656963
31439_3	k141_112704	2950	4032	-	1083	21	0.0859875
31439_4	k141_112704	4038	4715	-	678	6	0.0392434
31439_5	k141_112704	4807	5226	-	420	4	0.0422333
31439_6	k141_112704	5239	5826	-	588	11	0.0829583
31439_7	k141_112704	5823	6146	-	324	0	0
31439_8	k141_112704	6358	6477	-	120	1	0.0369542
31439_9	k141_112704	6487	7137	-	651	8	0.0544946
31439_10	k141_112704	7130	7765	-	636	11	0.0766973
31440_1	k141_152811	3	1136	+	1134	20	0.0782099
31440_2	k141_152811	1151	1624	+	474	0	0
31441_1	k141_152812	1	198	+	198	0	0
31441_2	k141_152812	195	920	+	726	1	0.00610813
31441_3	k141_152812	939	1073	+	135	1	0.0328482
31442_1	k141_31211	1	1440	+	1440	0	0
31443_1	k141_64197	2	1576	+	1575	12	0.0337867
31444_1	k141_47135	3	452	+	450	0	0
31444_2	k141_47135	596	1066	+	471	0	0
31445_1	k141_23611	205	2142	-	1938	1	0.00228818
31445_2	k141_23611	2323	2964	+	642	1	0.00690732
31445_3	k141_23611	2983	4539	+	1557	15	0.0427216
31445_4	k141_23611	4540	5703	+	1164	0	0
31445_5	k141_23611	5798	6142	+	345	1	0.0128536
31445_6	k141_23611	6273	7004	+	732	0	0
31445_7	k141_23611	7087	8364	+	1278	3	0.0104096
31445_8	k141_23611	8560	9309	+	750	0	0
31445_9	k141_23611	9351	11942	+	2592	0	0
31445_10	k141_23611	12013	13683	+	1671	0	0
31445_11	k141_23611	13839	14678	+	840	0	0
31445_12	k141_23611	14692	16005	+	1314	0	0
31445_13	k141_23611	16170	17351	+	1182	0	0
31445_14	k141_23611	17493	18380	+	888	1	0.00499381
31445_15	k141_23611	18380	19768	+	1389	0	0
31445_16	k141_23611	19997	22024	+	2028	2	0.00437327
31446_1	k141_112705	1	717	-	717	5	0.030924
31446_2	k141_112705	905	1858	-	954	6	0.0278899
31447_1	k141_72399	3	1058	-	1056	0	0
31448_1	k141_39890	1	1866	+	1866	0	0
31448_2	k141_39890	1999	2631	+	633	0	0
31449_1	k141_80269	2	625	+	624	0	0
31449_2	k141_80269	847	1215	+	369	0	0
31450_1	k141_103250	116	691	+	576	1	0.00769879
31450_2	k141_103250	796	2163	+	1368	9	0.0291743
31450_3	k141_103250	2333	2689	-	357	0	0
31451_1	k141_72401	2	1204	-	1203	4	0.0147448
31452_1	k141_23616	2	316	-	315	0	0
31452_2	k141_23616	482	1510	-	1029	0	0
31453_1	k141_47140	304	1164	+	861	0	0
31454_1	k141_55475	3	455	+	453	0	0
31454_2	k141_55475	458	1357	+	900	0	0
31454_3	k141_55475	1415	1978	+	564	0	0
31455_1	k141_152820	1	1269	-	1269	0	0
31456_1	k141_47141	4	831	-	828	0	0
31456_2	k141_47141	855	1100	-	246	0	0
31457_1	k141_31220	3	122	-	120	0	0
31457_2	k141_31220	382	1530	+	1149	0	0
31458_1	k141_39897	19	1059	+	1041	0	0
31459_1	k141_144748	698	1201	+	504	0	0
31459_2	k141_144748	1206	2453	+	1248	4	0.0142131
31460_1	k141_14779	1281	3293	-	2013	0	0
31460_2	k141_14779	3537	3740	-	204	0	0
31460_3	k141_14779	3756	4514	-	759	0	0
31460_4	k141_14779	4649	6046	-	1398	0	0
31460_5	k141_14779	6152	7453	-	1302	0	0
31460_6	k141_14779	7482	9452	-	1971	0	0
31460_7	k141_14779	9486	11627	-	2142	0	0
31460_8	k141_14779	11639	14782	-	3144	0	0
31460_9	k141_14779	14772	15989	-	1218	0	0
31460_10	k141_14779	16002	16796	-	795	0	0
31460_11	k141_14779	17044	17385	+	342	0	0
31460_12	k141_14779	17459	17809	-	351	0	0
31460_13	k141_14779	17809	18534	-	726	0	0
31460_14	k141_14779	18593	19435	-	843	0	0
31460_15	k141_14779	19528	20556	-	1029	0	0
31460_16	k141_14779	20581	21153	-	573	0	0
31460_17	k141_14779	21166	22032	-	867	0	0
31460_18	k141_14779	22154	22867	-	714	0	0
31460_19	k141_14779	22871	23698	-	828	0	0
31460_20	k141_14779	23698	24480	-	783	0	0
31460_21	k141_14779	24608	25744	-	1137	0	0
31460_22	k141_14779	25855	26763	-	909	0	0
31460_23	k141_14779	26779	27543	-	765	0	0
31460_24	k141_14779	27718	28161	+	444	0	0
31460_25	k141_14779	28235	28708	-	474	0	0
31460_26	k141_14779	28866	29438	-	573	0	0
31460_27	k141_14779	29689	30927	+	1239	0	0
31460_28	k141_14779	31185	31565	+	381	0	0
31460_29	k141_14779	31783	32304	-	522	0	0
31460_30	k141_14779	32382	33233	+	852	0	0
31460_31	k141_14779	33290	34135	+	846	0	0
31460_32	k141_14779	34162	34500	-	339	0	0
31460_33	k141_14779	34584	35288	-	705	0	0
31460_34	k141_14779	35487	35840	+	354	0	0
31460_35	k141_14779	35878	36882	-	1005	0	0
31460_36	k141_14779	37010	38476	-	1467	0	0
31460_37	k141_14779	38688	39068	+	381	0	0
31460_38	k141_14779	39090	39572	+	483	0	0
31460_39	k141_14779	39616	40728	-	1113	0	0
31460_40	k141_14779	40901	43042	+	2142	0	0
31460_41	k141_14779	43083	44564	-	1482	0	0
31460_42	k141_14779	44576	46288	-	1713	0	0
31460_43	k141_14779	46260	46895	-	636	0	0
31460_44	k141_14779	46966	48432	-	1467	0	0
31460_45	k141_14779	48456	49379	-	924	0	0
31460_46	k141_14779	49391	50329	-	939	0	0
31460_47	k141_14779	50886	53813	-	2928	0	0
31460_48	k141_14779	54287	55054	-	768	0	0
31460_49	k141_14779	55169	55405	+	237	0	0
31460_50	k141_14779	55393	56895	+	1503	0	0
31460_51	k141_14779	56948	58726	+	1779	0	0
31460_52	k141_14779	58780	59784	-	1005	0	0
31460_53	k141_14779	59946	63725	-	3780	0	0
31460_54	k141_14779	63736	64704	-	969	0	0
31460_55	k141_14779	64805	65476	-	672	0	0
31460_56	k141_14779	65489	66367	-	879	0	0
31460_57	k141_14779	66379	67281	-	903	0	0
31460_58	k141_14779	67432	68709	-	1278	0	0
31460_59	k141_14779	68759	69901	-	1143	0	0
31460_60	k141_14779	69917	71716	-	1800	0	0
31460_61	k141_14779	71697	72083	-	387	0	0
31460_62	k141_14779	72258	73319	+	1062	0	0
31460_63	k141_14779	73360	74193	-	834	0	0
31460_64	k141_14779	74401	74706	-	306	0	0
31460_65	k141_14779	74734	76329	-	1596	0	0
31460_66	k141_14779	76353	77243	-	891	0	0
31460_67	k141_14779	77265	78284	-	1020	0	0
31460_68	k141_14779	78308	79315	-	1008	0	0
31460_69	k141_14779	79489	80946	-	1458	0	0
31460_70	k141_14779	80986	81825	-	840	0	0
31460_71	k141_14779	81864	83780	-	1917	0	0
31460_72	k141_14779	83791	84825	-	1035	0	0
31460_73	k141_14779	84984	86000	-	1017	0	0
31460_74	k141_14779	86186	88021	-	1836	0	0
31460_75	k141_14779	88268	89488	+	1221	0	0
31460_76	k141_14779	89512	89991	+	480	0	0
31460_77	k141_14779	90030	92636	-	2607	0	0
31460_78	k141_14779	92907	93278	-	372	0	0
31460_79	k141_14779	93462	94757	-	1296	0	0
31460_80	k141_14779	94800	95915	-	1116	0	0
31460_81	k141_14779	95942	96046	-	105	0	0
31460_82	k141_14779	96243	97562	-	1320	0	0
31460_83	k141_14779	97565	98146	-	582	0	0
31460_84	k141_14779	98545	99231	-	687	0	0
31460_85	k141_14779	99251	99892	-	642	0	0
31460_86	k141_14779	99992	100210	-	219	0	0
31460_87	k141_14779	100231	100749	-	519	0	0
31460_88	k141_14779	100922	101881	+	960	0	0
31460_89	k141_14779	101928	103280	-	1353	0	0
31460_90	k141_14779	103297	104496	-	1200	0	0
31460_91	k141_14779	104535	105053	-	519	0	0
31460_92	k141_14779	105129	107918	-	2790	0	0
31460_93	k141_14779	108144	109475	-	1332	0	0
31460_94	k141_14779	109695	111200	-	1506	0	0
31460_95	k141_14779	111363	115718	-	4356	0	0
31460_96	k141_14779	115969	117687	-	1719	0	0
31460_97	k141_14779	117759	119027	-	1269	0	0
31460_98	k141_14779	119443	120222	+	780	0	0
31460_99	k141_14779	120308	120910	+	603	0	0
31461_1	k141_152822	3	773	-	771	0	0
31461_2	k141_152822	900	1331	+	432	0	0
31462_1	k141_31221	1	141	+	141	1	0.0314504
31462_2	k141_31221	302	1213	+	912	1	0.00486239
31462_3	k141_31221	1210	1740	+	531	1	0.00835123
31463_1	k141_103256	2	526	+	525	0	0
31463_2	k141_103256	571	1545	-	975	0	0
31464_1	k141_14780	3	137	-	135	0	0
31464_2	k141_14780	134	1099	-	966	0	0
31465_1	k141_72404	397	1815	+	1419	89	0.278133
31465_2	k141_72404	1961	2872	+	912	1	0.00486239
31465_3	k141_72404	3138	3332	+	195	1	0.022741
31465_4	k141_72404	3333	3605	+	273	0	0
31466_1	k141_64213	1	1269	-	1269	0	0
31467_1	k141_23627	3	545	-	543	0	0
31467_2	k141_23627	707	1114	-	408	0	0
31467_3	k141_23627	1114	1242	-	129	0	0
31468_1	k141_144753	2	208	-	207	0	0
31468_2	k141_144753	389	706	+	318	0	0
31468_3	k141_144753	858	1070	+	213	0	0
31468_4	k141_144753	1078	1509	+	432	1	0.010265
31469_1	k141_47146	1	345	+	345	0	0
31469_2	k141_47146	363	2474	+	2112	0	0
31470_1	k141_39904	2	1024	-	1023	0	0
31470_2	k141_39904	1084	1371	-	288	0	0
31471_1	k141_103257	61	507	+	447	0	0
31471_2	k141_103257	669	2021	+	1353	0	0
31471_3	k141_103257	2099	2518	+	420	0	0
31472_1	k141_80284	3	314	-	312	0	0
31472_2	k141_80284	295	978	-	684	5	0.0324159
31472_3	k141_80284	1190	1312	-	123	0	0
31473_1	k141_31228	3	341	+	339	0	0
31473_2	k141_31228	360	1097	+	738	0	0
31474_1	k141_144755	2	982	-	981	0	0
31475_1	k141_47147	181	1302	-	1122	4	0.0158093
31475_2	k141_47147	1527	1772	+	246	0	0
31476_1	k141_64214	1	1482	-	1482	0	0
31476_2	k141_64214	1666	2298	+	633	0	0
31476_3	k141_64214	2341	2544	+	204	0	0
31476_4	k141_64214	2585	2836	+	252	0	0
31477_1	k141_14786	3	1325	+	1323	0	0
31478_1	k141_31231	1	486	-	486	0	0
31478_2	k141_31231	575	1060	-	486	0	0
31479_1	k141_80288	12	1223	-	1212	2	0.00731766
31480_1	k141_23632	3	218	-	216	0	0
31480_2	k141_23632	297	935	-	639	0	0
31480_3	k141_23632	922	1665	-	744	0	0
31481_1	k141_55476	1	675	-	675	0	0
31481_2	k141_55476	722	2878	-	2157	0	0
31481_3	k141_55476	2903	4849	-	1947	0	0
31481_4	k141_55476	4858	6879	-	2022	10	0.0219313
31481_5	k141_55476	7057	8736	-	1680	1	0.00263958
31482_1	k141_47149	98	1030	-	933	0	0
31483_1	k141_64218	302	1249	+	948	0	0
31484_1	k141_72412	2	1237	-	1236	0	0
31484_2	k141_72412	1277	1726	-	450	1	0.00985445
31484_3	k141_72412	1730	2557	-	828	0	0
31484_4	k141_72412	2576	2764	-	189	0	0
31485_1	k141_31233	130	522	+	393	0	0
31485_2	k141_31233	604	2394	+	1791	3	0.00742797
31486_1	k141_144761	3	1571	+	1569	0	0
31487_1	k141_47151	50	1201	-	1152	0	0
31487_2	k141_47151	1217	1894	-	678	0	0
31488_1	k141_103267	1	132	+	132	0	0
31488_2	k141_103267	385	1035	+	651	0	0
31488_3	k141_103267	1102	2424	+	1323	0	0
31489_1	k141_64222	1	123	+	123	0	0
31489_2	k141_64222	734	1348	+	615	0	0
31490_1	k141_55483	1	561	-	561	6	0.0474278
31490_2	k141_55483	580	1236	-	657	3	0.0202489
31491_1	k141_72416	3	1175	-	1173	3	0.0113414
31492_1	k141_144762	34	1458	-	1425	0	0
31493_1	k141_80296	2	445	+	444	2	0.0199752
31493_2	k141_80296	429	1355	+	927	7	0.033486
31493_3	k141_80296	1339	1629	+	291	0	0
31494_1	k141_127780	248	892	-	645	26	0.178755
31494_2	k141_127780	889	1494	-	606	11	0.0804942
31494_3	k141_127780	1572	2003	-	432	15	0.153976
31494_4	k141_127780	2176	3858	-	1683	83	0.218695
31494_5	k141_127780	4139	4606	-	468	25	0.236886
31494_6	k141_127780	4770	5966	-	1197	25	0.092617
31494_7	k141_127780	6042	6248	-	207	9	0.192804
31494_8	k141_127780	6241	7383	-	1143	68	0.26382
31494_9	k141_127780	7907	8530	+	624	24	0.170558
31494_10	k141_127780	8792	9481	+	690	17	0.109256
31494_11	k141_127780	9481	10392	+	912	17	0.0826606
31494_12	k141_127780	10472	11398	+	927	7	0.033486
31494_13	k141_127780	11395	12075	+	681	7	0.0455822
31494_14	k141_127780	12231	12650	+	420	4	0.0422333
31494_15	k141_127780	12655	12894	+	240	10	0.184771
31494_16	k141_127780	13269	13334	-	66	10	0.671894
31495_1	k141_31234	161	1444	-	1284	48	0.165776
31495_2	k141_31234	1467	1844	-	378	3	0.0351944
31496_1	k141_39914	170	1057	+	888	0	0
31496_2	k141_39914	1187	2170	+	984	0	0
31496_3	k141_39914	2312	3850	+	1539	1	0.00288142
31497_1	k141_23640	1	384	-	384	4	0.0461927
31497_2	k141_23640	405	725	-	321	10	0.138146
31497_3	k141_23640	897	1493	-	597	8	0.0594238
31498_1	k141_47152	66	830	-	765	0	0
31498_2	k141_47152	814	1821	-	1008	0	0
31498_3	k141_47152	1808	2143	-	336	0	0
31499_1	k141_55484	3	398	+	396	0	0
31499_2	k141_55484	405	1136	+	732	0	0
31499_3	k141_55484	1133	1390	+	258	6	0.103128
31500_1	k141_152843	3	518	+	516	6	0.051564
31500_2	k141_152843	691	1098	+	408	5	0.0543444
31500_3	k141_152843	1290	2042	-	753	5	0.0294456
31500_4	k141_152843	2156	3481	+	1326	7	0.0234099
31501_1	k141_72418	2	91	+	90	0	0
31501_2	k141_72418	146	583	+	438	0	0
31501_3	k141_72418	587	1072	+	486	0	0
31502_1	k141_64226	3	1043	+	1041	0	0
31503_1	k141_23642	3	395	-	393	0	0
31503_2	k141_23642	492	926	-	435	3	0.0305828
31503_3	k141_23642	1056	1409	-	354	4	0.0501074
31504_1	k141_152845	89	736	-	648	0	0
31504_2	k141_152845	1187	1255	+	69	0	0
31505_1	k141_39918	27	905	+	879	0	0
31505_2	k141_39918	959	1684	-	726	0	0
31506_1	k141_72421	1	171	-	171	0	0
31506_2	k141_72421	168	1181	-	1014	0	0
31507_1	k141_127786	415	1188	-	774	0	0
31508_1	k141_47155	2	757	-	756	8	0.0469259
31508_2	k141_47155	958	1785	+	828	14	0.0749795
31509_1	k141_23643	132	431	-	300	0	0
31509_2	k141_23643	447	746	-	300	0	0
31509_3	k141_23643	882	1175	+	294	0	0
31510_1	k141_47156	3	647	+	645	0	0
31510_2	k141_47156	644	1168	+	525	0	0
31511_1	k141_64230	2	535	+	534	0	0
31511_2	k141_64230	692	1156	+	465	0	0
31512_1	k141_39920	3	1715	-	1713	10	0.0258873
31512_2	k141_39920	1696	1812	-	117	0	0
31513_1	k141_72425	2	658	+	657	0	0
31513_2	k141_72425	756	1163	+	408	0	0
31514_1	k141_31240	1	348	+	348	0	0
31514_2	k141_31240	406	543	+	138	0	0
31514_3	k141_31240	560	1225	+	666	3	0.0199752
31514_4	k141_31240	1619	2773	+	1155	0	0
31515_1	k141_103273	3	338	-	336	0	0
31515_2	k141_103273	404	1120	-	717	0	0
31515_3	k141_103273	1145	2356	-	1212	0	0
31515_4	k141_103273	2386	3537	-	1152	0	0
31516_1	k141_14794	3	341	-	339	0	0
31516_2	k141_14794	621	2579	-	1959	29	0.065646
31516_3	k141_14794	2767	3237	-	471	14	0.131811
31516_4	k141_14794	3370	3633	-	264	7	0.117581
31516_5	k141_14794	4004	5053	-	1050	29	0.122477
31516_6	k141_14794	5598	6761	-	1164	7	0.026668
31516_7	k141_14794	6751	6909	-	159	2	0.0557799
31517_1	k141_23648	3	797	-	795	14	0.0780918
31517_2	k141_23648	928	1293	-	366	14	0.169626
31518_1	k141_55488	2	1750	+	1749	3	0.00760635
31518_2	k141_55488	1857	2795	+	939	3	0.0141677
31518_3	k141_55488	2821	4167	+	1347	3	0.00987639
31519_1	k141_47158	252	866	+	615	0	0
31519_2	k141_47158	1028	1519	+	492	0	0
31519_3	k141_47158	1613	2077	+	465	0	0
31520_1	k141_23649	296	1144	-	849	7	0.0365624
31521_1	k141_39923	38	1420	+	1383	0	0
31521_2	k141_39923	1426	1743	+	318	0	0
31522_1	k141_80311	187	1491	+	1305	1	0.00339808
31522_2	k141_80311	1621	2796	+	1176	0	0
31523_1	k141_31242	2	1063	+	1062	0	0
31523_2	k141_31242	1085	2446	+	1362	0	0
31523_3	k141_31242	2474	2827	+	354	0	0
31524_1	k141_39926	3	620	-	618	0	0
31524_2	k141_39926	676	1278	-	603	1	0.00735406
31525_1	k141_31243	3	932	-	930	4	0.0190731
31526_1	k141_127797	2	2683	+	2682	0	0
31526_2	k141_127797	2685	3740	+	1056	0	0
31527_1	k141_55493	3	752	-	750	0	0
31527_2	k141_55493	904	1467	+	564	0	0
31527_3	k141_55493	1499	2563	+	1065	0	0
31528_1	k141_64240	3	818	-	816	0	0
31528_2	k141_64240	919	1608	-	690	0	0
31528_3	k141_64240	1798	2397	-	600	0	0
31529_1	k141_14800	3	428	+	426	0	0
31529_2	k141_14800	477	1193	+	717	0	0
31529_3	k141_14800	1205	2431	+	1227	0	0
31529_4	k141_14800	2634	2777	+	144	0	0
31529_5	k141_14800	2870	3208	+	339	0	0
31530_1	k141_144764	158	1138	-	981	21	0.0949281
31530_2	k141_144764	1207	1464	-	258	1	0.017188
31530_3	k141_144764	1457	2419	-	963	15	0.0690732
31530_4	k141_144764	2432	3310	-	879	16	0.080719
31530_5	k141_144764	3314	4300	-	987	27	0.121309
31530_6	k141_144764	4406	5692	+	1287	8	0.0275649
31530_7	k141_144764	5794	6261	+	468	14	0.132656
31530_8	k141_144764	6273	7037	-	765	5	0.0289837
31530_9	k141_144764	7104	7601	-	498	10	0.0890462
31530_10	k141_144764	7727	8515	+	789	3	0.0168612
31530_11	k141_144764	8566	9912	-	1347	34	0.111932
31530_12	k141_144764	10081	10566	+	486	7	0.0638714
31531_1	k141_127799	2	433	+	432	0	0
31531_2	k141_127799	443	1228	-	786	0	0
31532_1	k141_55495	32	862	+	831	0	0
31532_2	k141_55495	938	1198	+	261	0	0
31533_1	k141_23659	1	465	-	465	0	0
31533_2	k141_23659	458	1222	-	765	0	0
31534_1	k141_64241	1	1065	+	1065	2	0.0083277
31534_2	k141_64241	1098	1580	+	483	0	0
31535_1	k141_80314	3	2216	-	2214	0	0
31535_2	k141_80314	2257	3168	-	912	0	0
31536_1	k141_6943	268	1428	-	1161	4	0.0152782
31536_2	k141_6943	1612	2340	-	729	2	0.012166
31536_3	k141_6943	2546	3991	-	1446	31	0.0950688
31536_4	k141_6943	4355	5461	+	1107	12	0.0480705
31536_5	k141_6943	5554	5814	-	261	1	0.0169904
31536_6	k141_6943	6267	7565	-	1299	16	0.0546205
31536_7	k141_6943	7792	8661	-	870	5	0.0254856
31536_8	k141_6943	8871	9377	-	507	16	0.139945
31536_9	k141_6943	9492	9884	-	393	11	0.124121
31536_10	k141_6943	9906	10340	-	435	6	0.0611655
31536_11	k141_6943	10599	11540	-	942	4	0.0188302
31536_12	k141_6943	11530	12288	-	759	3	0.0175277
31536_13	k141_6943	12295	13104	-	810	6	0.0328482
31536_14	k141_6943	13106	13966	-	861	8	0.0412033
31536_15	k141_6943	13951	14802	-	852	4	0.0208193
31536_16	k141_6943	15030	15566	-	537	2	0.0165158
31536_17	k141_6943	15633	16589	-	957	18	0.0834075
31536_18	k141_6943	16629	17222	-	594	7	0.0522584
31536_19	k141_6943	17243	17635	-	393	9	0.101553
31536_20	k141_6943	17758	18126	-	369	4	0.0480705
31536_21	k141_6943	18593	18811	-	219	4	0.0809954
31536_22	k141_6943	18822	19577	-	756	1	0.00586574
31536_23	k141_6943	19588	20259	-	672	13	0.0857865
31536_24	k141_6943	20358	21674	-	1317	7	0.0235699
31536_25	k141_6943	21676	22119	-	444	9	0.0898885
31536_26	k141_6943	22147	22329	-	183	0	0
31536_27	k141_6943	22343	22852	-	510	17	0.147817
31536_28	k141_6943	22867	23235	-	369	4	0.0480705
31536_29	k141_6943	23250	23792	-	543	12	0.098
31536_30	k141_6943	23882	24283	-	402	9	0.0992799
31536_31	k141_6943	24308	24493	-	186	0	0
31536_32	k141_6943	24508	25047	-	540	6	0.0492722
31536_33	k141_6943	25070	25381	-	312	0	0
31536_34	k141_6943	25394	25762	-	369	1	0.0120176
31536_35	k141_6943	25793	26047	-	255	1	0.0173902
31536_36	k141_6943	26075	26278	-	204	0	0
31536_37	k141_6943	26268	26705	-	438	6	0.0607466
31536_38	k141_6943	26705	27355	-	651	11	0.0749301
31536_39	k141_6943	27372	27761	-	390	3	0.0341115
31536_40	k141_6943	27789	28070	-	282	15	0.235878
31536_41	k141_6943	28087	28932	-	846	6	0.0314504
31536_42	k141_6943	29022	29321	-	300	15	0.221725
31536_43	k141_6943	29321	29941	-	621	14	0.0999726
31537_1	k141_144768	3	98	-	96	0	0
31537_2	k141_144768	117	494	-	378	0	0
31537_3	k141_144768	551	808	-	258	0	0
31537_4	k141_144768	825	1337	-	513	0	0
31537_5	k141_144768	1406	1471	-	66	0	0
31538_1	k141_14804	2	1306	+	1305	61	0.207283
31539_1	k141_47168	3	1253	-	1251	0	0
31539_2	k141_47168	1443	2780	+	1338	0	0
31540_1	k141_127802	3	431	+	429	0	0
31540_2	k141_127802	435	1262	+	828	0	0
31540_3	k141_127802	1259	1525	+	267	0	0
31541_1	k141_39930	103	321	+	219	2	0.0404977
31541_2	k141_39930	330	662	+	333	9	0.119851
31541_3	k141_39930	672	1079	+	408	1	0.0108689
31541_4	k141_39930	1045	3105	+	2061	48	0.103278
31541_5	k141_39930	3102	3377	+	276	0	0
31541_6	k141_39930	3500	4057	+	558	0	0
31542_1	k141_80317	57	281	-	225	13	0.256216
31542_2	k141_80317	368	1030	-	663	29	0.193968
31542_3	k141_80317	1181	1420	+	240	7	0.12934
31543_1	k141_64247	2	385	-	384	0	0
31543_2	k141_64247	477	1130	-	654	0	0
31544_1	k141_6945	185	703	+	519	0	0
31544_2	k141_6945	681	1223	-	543	2	0.0163333
31544_3	k141_6945	1434	1706	+	273	0	0
31545_1	k141_23665	3	659	-	657	1	0.00674962
31545_2	k141_23665	692	2098	-	1407	4	0.012607
31546_1	k141_39931	1	303	+	303	0	0
31546_2	k141_39931	338	997	+	660	0	0
31546_3	k141_39931	1125	1628	+	504	0	0
31547_1	k141_64248	2	1138	+	1137	15	0.0585026
31548_1	k141_47171	3	794	+	792	0	0
31548_2	k141_47171	865	1230	+	366	0	0
31548_3	k141_47171	1313	2068	+	756	0	0
31548_4	k141_47171	2081	2440	+	360	0	0
31549_1	k141_103295	63	863	+	801	4	0.0221448
31549_2	k141_103295	891	1634	+	744	0	0
31549_3	k141_103295	2259	2441	+	183	0	0
31550_1	k141_6947	1	375	-	375	0	0
31550_2	k141_6947	403	1155	-	753	0	0
31550_3	k141_6947	1167	1268	-	102	0	0
31551_1	k141_127812	3	422	-	420	0	0
31551_2	k141_127812	385	642	-	258	0	0
31551_3	k141_127812	648	998	-	351	0	0
31551_4	k141_127812	1001	1213	-	213	0	0
31552_1	k141_80320	3	842	+	840	0	0
31552_2	k141_80320	966	3308	+	2343	0	0
31553_1	k141_31245	197	1537	-	1341	0	0
31553_2	k141_31245	1639	2049	-	411	0	0
31553_3	k141_31245	2147	2785	-	639	0	0
31553_4	k141_31245	2863	3345	-	483	0	0
31553_5	k141_31245	3342	4178	-	837	1	0.00529809
31553_6	k141_31245	4232	5269	+	1038	0	0
31553_7	k141_31245	5412	6893	+	1482	0	0
31553_8	k141_31245	6930	7664	+	735	0	0
31553_9	k141_31245	7695	8300	+	606	0	0
31554_1	k141_103297	1	222	+	222	0	0
31554_2	k141_103297	281	1411	-	1131	0	0
31554_3	k141_103297	1537	1626	-	90	0	0
31555_1	k141_64255	2	241	+	240	2	0.0369542
31555_2	k141_64255	338	481	+	144	2	0.0615903
31555_3	k141_64255	511	660	+	150	1	0.0295633
31555_4	k141_64255	720	1067	+	348	7	0.0891997
31556_1	k141_31246	2	847	+	846	0	0
31556_2	k141_31246	858	1403	-	546	0	0
31557_1	k141_14820	1	1236	-	1236	0	0
31558_1	k141_80324	3	665	+	663	0	0
31558_2	k141_80324	707	1330	-	624	0	0
31559_1	k141_103298	3	1247	-	1245	0	0
31560_1	k141_127816	41	442	+	402	0	0
31560_2	k141_127816	417	959	+	543	0	0
31560_3	k141_127816	961	1314	+	354	0	0
31560_4	k141_127816	1307	1699	+	393	0	0
31560_5	k141_127816	1686	2243	+	558	0	0
31560_6	k141_127816	2236	2331	+	96	0	0
31561_1	k141_14822	2	1102	+	1101	0	0
31562_1	k141_64257	1	444	+	444	0	0
31562_2	k141_64257	528	1421	+	894	3	0.0148809
31563_1	k141_55501	70	786	+	717	6	0.0371088
31563_2	k141_55501	795	4781	+	3987	38	0.0422651
31563_3	k141_55501	5036	7984	+	2949	48	0.0721791
31563_4	k141_55501	8127	8246	+	120	0	0
31564_1	k141_127817	1	495	+	495	3	0.0268758
31564_2	k141_127817	652	1119	+	468	1	0.00947543
31565_1	k141_6950	55	606	+	552	5	0.0401676
31565_2	k141_6950	654	1040	+	387	0	0
31565_3	k141_6950	1067	1534	+	468	0	0
31565_4	k141_6950	1728	2516	-	789	3	0.0168612
31565_5	k141_6950	2621	3685	-	1065	0	0
31566_1	k141_47178	214	1365	+	1152	5	0.019247
31566_2	k141_47178	1400	2023	+	624	0	0
31566_3	k141_47178	2054	2533	+	480	0	0
31567_1	k141_55502	2	466	-	465	0	0
31567_2	k141_55502	567	1355	-	789	9	0.0505837
31568_1	k141_14824	40	1395	-	1356	4	0.0130811
